,F65,F64,F67,F66,F69,F68,F107,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F121,F114,F115,F61,F88,F40,F43,F42,F45,F128,F36,F130,F131,F132,F133,F134,F39,F135,F136,F137,F83,F74,F16,F12,F2,F18,F14,F1,F5,F9,F10,F19,F15,F8,F11,F71,category,1
369,0.80866164,-0.5831493,1.0900466,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,1.446264,-1.1766456,0.48096928,0.5312503,-1.0796498,-0.027615076,1.4462639,-1.119369,0.4125422,-0.9256777,0.1125448,-0.12795778,-0.94900835,-1.6726832,0.20690514,-0.118374914,0.56074315,1.2490956,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.273888,-0.17334665,-2.4657373,0.61097234,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.7081813,0,0.025800986745579877
370,0.80866164,-0.5831493,1.0900466,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,1.446264,-1.1766456,0.48096928,0.5312503,-1.0796498,-0.027615076,1.4462639,-1.119369,0.4125422,-0.9256777,0.1125448,-0.12795778,-0.94900835,-1.6726832,0.20690514,-0.118374914,0.56074315,1.2490956,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.273888,-0.17334665,-2.4657373,0.61097234,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.7081813,0,0.025800986745579877
371,0.80866164,-0.5831493,1.0900466,-0.45471612,2.0064178,-0.37741804,-0.3726534,-0.027615063,1.446264,-0.009283644,0.48096928,0.5312503,0.22830538,-0.027615076,1.4462639,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,0.20690514,-0.118374914,0.24605343,0.45562863,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.273888,-0.17334665,-2.4657373,0.61097234,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.0003836646322055608
372,0.80866164,-0.5831493,1.0900466,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,1.446264,1.571519,0.48096928,0.5312503,-1.0796498,-0.027615076,1.4462639,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.20690514,-0.118374914,0.56074315,1.2490956,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.273888,-0.17334665,-2.4657373,0.61097234,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,1.3649788,-0.2680389,-0.3384457,2.3664045,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.7081813,0,0.07694868208930582
373,0.80866164,-0.5831493,1.0900466,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,1.446264,-0.5929647,0.48096928,0.5312503,-1.0796498,-0.027615076,1.4462639,-1.119369,0.4125422,1.0573546,0.15438141,2.5155716,1.0504453,-1.1274992,0.20690514,-0.118374914,-0.10010521,-0.35178325,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.273888,-0.17334665,-2.4657373,0.61097234,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.3703656,0,0.03140250640511701
374,-0.78927404,-0.5831493,-0.569387,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.027615076,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.20690514,-0.9277533,-0.22598107,1.4331688,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3626422,-0.17334665,-3.1757119,-1.0875969,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,4.4489217,4.449454,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,2.526963,2.9317412,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.3703656,0,0.008597975843627863
375,-0.78927404,-0.5831493,-0.569387,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.027615076,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.20690514,1.5003821,-0.41479486,1.095004,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3626422,-0.17334665,-0.108976185,-1.1736628,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,1.6481189,1.6479129,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.1848575138445062
346,-0.5895321,-0.83185226,-0.569387,-1.0439308,2.470836,-1.0523226,8.516188,-0.7620944,0.052302018,0.039356392,-0.2031007,-2.4701915,2.8442159,-0.7620944,0.05230195,2.87001,0.8585533,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,1.187976,0.6910036,-0.41479486,-0.6341682,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.022417782,-0.17334665,0.6775929,2.1464903,-0.8569744,-1.1040732,-0.7704517,-0.08735253,-0.94025093,-0.6008769,3.6738257,-0.5310958,-0.5310632,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,1,0.14732510163618864
347,-0.5895321,-0.83185226,-0.569387,-1.0439308,2.470836,-1.0523226,8.516188,-0.7620944,0.052302018,0.039356392,-0.2031007,-2.4701915,2.8442159,-0.7620944,0.05230195,2.87001,0.8585533,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,1.187976,0.6910036,-0.037167273,-0.57559943,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.022417782,-0.17334665,0.6775929,2.1464903,-0.8569744,-1.1040732,-0.7704517,-0.08735253,-0.94025093,-0.6008769,3.6738257,-0.5310958,-0.5310632,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,2.526963,6.1582355,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,1,0.5174328877946126
349,2.057049,-0.5686265,4.408914,-0.65269226,-0.47047913,-0.4786537,-0.3726534,-0.72711915,0.516956,-0.8848052,-0.2031007,0.5312503,-1.0796498,-0.72711915,0.51695615,-0.45447248,1.081559,0.1597715,0.21051858,0.113132976,0.14542948,-1.2637951,0.53392875,0.2863143,-0.037167273,-0.57559943,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.110713504,-0.17334665,2.7161915,0.9690231,-0.6376005,-1.1321008,-0.7413421,-0.08735253,-0.8014728,-0.20735887,0.97513986,-0.5666151,-0.5665786,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,0.16890785,1,0.4924516782464833
350,2.057049,-0.5686265,4.408914,-0.65269226,-0.0060609463,-0.4786537,-0.3726534,-0.72711915,0.516956,-1.0064054,0.48096928,0.5312503,0.22830538,-0.72711915,0.51695615,0.21042407,1.7505759,-0.6751894,-0.4251954,-0.3238956,-0.6964458,0.7352128,0.53392875,0.2863143,-0.037167273,-0.57559943,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.110713504,-0.17334665,2.7161915,0.9690231,-0.6376005,-1.1321008,-0.7413421,-0.08735253,-0.8014728,-0.20735887,0.97513986,-0.5666151,-0.5665786,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,1,0.9038737310435415
356,1.8073716,-0.7247466,-0.569387,-0.6998294,0.14874512,-0.91734165,-0.3726534,-0.5522431,0.98161006,0.11231656,0.48096928,0.5312503,0.22830538,-0.5522432,0.9816101,0.21042407,1.7505759,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-0.99218124,-0.44212633,-0.068636246,-0.57559943,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.25863716,-0.17334665,-0.39178753,0.17403089,-0.8772488,-1.113082,-0.70899814,-0.08735253,-0.9535833,-0.6282957,1.415479,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,1,0.722026392139113
367,-0.83920956,-0.5831493,-0.016242428,-0.45471612,0.7679693,-0.37741804,-0.3726534,-0.027615063,-0.412352,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.027615076,-0.41235194,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.20690514,1.5003821,0.15164652,1.309756,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.24430326,-0.17334665,0.48610607,-0.37538323,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,1.2474549,1,0.993980956341553
368,-0.83920956,-0.5831493,-0.016242428,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,-0.412352,-1.3468859,-2.2553108,-2.4701915,0.22830538,-0.027615076,-0.41235194,0.21042407,1.7505759,1.9966856,-0.632908,2.5155716,1.9975549,-1.1274992,0.20690514,1.5003821,-0.60360867,-0.68855345,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.24430326,-0.17334665,0.48610607,-0.37538323,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.9995375812694164
376,0.7087907,-0.5831493,1.0900466,-0.45471612,1.2323875,-0.37741804,-0.3726534,-0.027615063,0.98161006,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.027615076,0.9816101,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.20690514,0.04350079,-0.25745004,-1.122241,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-0.22681426,0.65457124,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.9616692801844675
377,0.7087907,-0.5831493,1.0900466,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,0.98161006,1.571519,0.48096928,0.5312503,-1.0796498,-0.027615076,0.9816101,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.20690514,0.04350079,3.455888,1.4331688,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-0.22681426,0.65457124,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,1.3649788,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,1.6518953,3.4045484,0,0.0022581835403147816
378,0.7087907,-0.5831493,1.0900466,-0.45471612,0.14874512,-0.37741804,-0.3726534,-0.027615063,0.98161006,-1.0550454,0.48096928,0.5312503,0.22830538,-0.027615076,0.9816101,0.21042407,-0.9254915,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,0.04350079,0.49780518,-0.1370312,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-0.22681426,0.65457124,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.0008143985234378401
379,0.7087907,-0.5831493,1.0900466,-0.45471612,-0.0060609463,-0.37741804,-0.3726534,-0.027615063,0.98161006,-1.0550454,0.48096928,0.5312503,1.5362606,-0.027615076,0.9816101,1.5402172,-0.9254915,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,0.04350079,0.49780518,-0.1370312,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-0.22681426,0.65457124,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.00565692060201497
380,0.7087907,-0.5831493,1.0900466,-0.45471612,-0.0060609463,-0.37741804,-0.3726534,-0.027615063,0.98161006,-1.0550454,0.48096928,0.5312503,1.5362606,-0.027615076,0.9816101,1.5402172,-0.9254915,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,0.04350079,-0.4777328,-1.302828,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-0.22681426,0.65457124,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.007263250385353621
381,-0.09017714,-0.5831493,0.5369021,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,0.516956,1.571519,0.48096928,0.5312503,-1.0796498,-0.027615076,0.51695615,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.20690514,0.2863143,0.1831155,1.1082517,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.25909564,-0.17334665,-0.28573328,-0.1546137,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,1.2866576,1.2864912,-0.5138059,3.122819,-0.2680389,-0.3384457,2.3664045,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,3.649157,-0.3703656,0,0.02303059945178815
382,-0.09017714,-0.5831493,0.5369021,-0.45471612,0.14874512,-0.37741804,-0.23898663,-0.027615063,0.516956,-1.0550454,0.48096928,0.5312503,2.8442159,-0.027615076,0.51695615,2.87001,-0.03346906,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,0.2863143,-0.6980156,-0.92980087,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.25909564,-0.17334665,-0.28573328,-0.1546137,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,1.2866576,1.2864912,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.9096391,0,0.7045763083713574
383,-0.09017714,-0.5831493,0.5369021,-0.45471612,0.14874512,-0.37741804,-0.23898663,-0.027615063,0.516956,-1.0550454,0.48096928,0.5312503,2.8442159,-0.027615076,0.51695615,2.87001,-0.03346906,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,0.2863143,-0.3833259,-0.0700955,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.25909564,-0.17334665,-0.28573328,-0.1546137,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,1.2866576,1.2864912,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.9096391,1,0.7039109843301623
384,-0.09017714,-0.5831493,0.5369021,-0.45471612,0.7679693,-0.37741804,-0.23898663,-0.027615063,0.516956,-1.0550454,0.48096928,0.5312503,2.8442159,-0.027615076,0.51695615,2.87001,-0.03346906,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,0.2863143,-0.6980156,-0.92980087,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.25909564,-0.17334665,-0.28573328,-0.1546137,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,1.2866576,1.2864912,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.9096391,0,0.40160975125995
385,-0.3897901,-0.5831493,0.5369021,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,0.98161006,1.571519,0.48096928,0.5312503,-1.0796498,-0.027615076,0.9816101,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.20690514,-0.44212633,0.65515006,1.120802,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.33305746,-0.17334665,-0.17673308,0.15615368,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,1.3649788,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,0,0.005391553336723365
386,-0.3897901,-0.5831493,0.5369021,-0.45471612,-0.47047913,-0.37741804,-0.3726534,-0.027615063,0.98161006,-1.0550454,0.48096928,0.5312503,0.22830538,-0.027615076,0.9816101,0.21042407,-0.9254915,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,-0.44212633,-0.6665466,-1.7107173,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.33305746,-0.17334665,-0.17673308,0.15615368,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.0005018066176606005
387,-0.3897901,-0.5831493,0.5369021,-0.45471612,1.0775815,-0.37741804,-0.3726534,-0.027615063,0.98161006,-1.0550454,0.48096928,0.5312503,0.22830538,-0.027615076,0.9816101,0.21042407,-0.9254915,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,-0.44212633,-0.6665466,-1.7107173,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.33305746,-0.17334665,-0.17673308,0.15615368,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.00031222301619508806
388,-0.3897901,-0.5831493,0.5369021,-0.45471612,-0.31567305,-0.37741804,-0.3726534,-0.027615063,0.98161006,-1.0550454,0.48096928,0.5312503,0.22830538,-0.027615076,0.9816101,0.21042407,-0.9254915,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.20690514,-0.44212633,-0.6665466,-1.7107173,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.33305746,-0.17334665,-0.17673308,0.15615368,-0.4656095,0.40341327,-0.6572478,-0.08735253,-0.21833183,-1.1005946,0.021861019,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.00047855416713322497
389,-0.63946754,-0.68299353,-0.569387,-0.97322506,-0.47047913,-0.9848321,-0.3726534,-0.7970696,-0.412352,0.6473575,0.48096928,0.5312503,0.22830538,-0.7970696,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-1.4282126,-0.9277533,-0.6980156,-0.0700955,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-0.48016608,-1.5138985,-0.9162031,-1.0960653,-0.8286709,-0.08735253,-0.97994506,-0.7074628,-2.1538622,1.6481189,1.6479129,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.9096391,0,4.460574177910495e-05
390,-0.63946754,-0.68299353,-0.569387,-0.97322506,-0.47047913,-0.9848321,0.09518033,-0.7970696,-0.412352,0.6473575,0.48096928,0.5312503,0.22830538,-0.7970696,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-1.4282126,-0.9277533,-0.3833259,1.095004,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-0.48016608,-1.5138985,-0.9162031,-1.0960653,-0.8286709,-0.08735253,-0.97994506,-0.7074628,-2.1538622,1.6481189,1.6479129,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,5.08665410799461e-05
391,-0.53959656,-0.8118834,-0.016242428,-0.9826525,-0.47047913,-0.9510869,-0.3726534,-0.8320448,-0.87700605,-0.5929647,0.48096928,0.5312503,-1.0796498,-0.83204484,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,2.5155716,1.0504453,-1.1274992,2.4960704,1.5003821,-0.41479486,-0.0700955,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.22951089,-0.17334665,-0.094246425,-0.5151662,-0.90481293,-1.1531216,-0.73487335,-0.08735253,-0.98524773,-0.64412916,0.33755022,-0.5331852,-0.53315234,1.9089866,-0.39286152,3.5530741,-0.3384457,-0.3809553,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.3703656,1,0.41526843098121735
392,-0.63946754,-0.83185226,2.1963358,-1.0486445,0.45835724,-0.8835965,-0.3726534,-0.7970696,-0.412352,0.6473575,0.48096928,0.5312503,0.22830538,-0.7970696,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-1.4282126,-0.9277533,-0.5406707,-0.0700955,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3626422,-0.17334665,0.03832139,-0.9076308,-0.9282766,-1.1521206,-0.8448429,-0.08735253,-1.0057008,-0.6846781,-1.2802714,-0.3743929,-0.3743775,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.9096391,0,2.864324109234984e-06
393,-0.63946754,-0.83185226,2.1963358,-1.0486445,-0.47047913,-0.8835965,0.2288471,-0.7970696,-0.412352,0.6473575,0.48096928,0.5312503,0.22830538,-0.7970696,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-1.4282126,-0.9277533,-0.5406707,-0.0700955,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3626422,-0.17334665,0.03832139,-0.9076308,-0.9282766,-1.1521206,-0.8448429,-0.08735253,-1.0057008,-0.6846781,-1.2802714,-0.3743929,-0.3743775,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.9096391,0,3.4340580434870704e-06
394,-0.7393385,-0.07394366,1.0900466,0.40789422,-0.31567305,0.027524684,-0.3726534,-0.30741668,0.052302018,-1.2739258,-0.2031007,0.5312503,0.22830538,-0.30741665,0.05230195,0.21042407,1.7505759,1.1617247,0.006051538,0.113132976,1.1556797,-1.2637951,1.2697319,1.5003821,-0.5721397,-0.94583756,-0.24066998,-0.178356,-0.17994168,-0.36895445,-0.37743455,-0.17334665,-0.3770578,-1.4490597,0.004119444,-0.19317502,-0.49229345,-0.08735253,-0.078796186,0.1560371,-0.30677348,-0.4611018,-0.46107692,-0.5138059,-0.39286152,7.3741875,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.8819724285993004
395,-0.7393385,-0.07394366,1.0900466,0.40789422,-0.47047913,0.027524684,-0.3726534,-0.30741668,0.052302018,-1.2739258,-0.2031007,0.5312503,0.22830538,-0.30741665,0.05230195,0.21042407,1.7505759,1.1617247,0.006051538,0.113132976,1.1556797,-1.2637951,1.2697319,1.5003821,-0.5721397,-0.94583756,-0.24066998,-0.178356,-0.17994168,-0.36895445,-0.37743455,-0.17334665,-0.3770578,-1.4490597,0.004119444,-0.19317502,-0.49229345,-0.08735253,-0.078796186,0.1560371,-0.30677348,-0.4611018,-0.46107692,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.9804560181654632
396,-0.7393385,-0.07394366,1.0900466,0.40789422,0.45835724,0.027524684,1.2981814,-0.30741668,0.052302018,-1.2739258,-0.2031007,0.5312503,0.22830538,-0.30741665,0.05230195,0.21042407,1.7505759,1.1617247,0.006051538,0.113132976,1.1556797,-1.2637951,1.2697319,1.5003821,-0.5721397,-0.94583756,-0.24066998,-0.178356,-0.17994168,-0.36895445,-0.37743455,-0.17334665,-0.3770578,-1.4490597,0.004119444,-0.19317502,-0.49229345,-0.08735253,-0.078796186,0.1560371,-0.30677348,-0.4611018,-0.46107692,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.9967586259885227
