,F72,F25,F64,F67,F34,F66,F68,F102,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F119,F110,F122,F115,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F35,F131,F37,F133,F134,F136,F83,F73,F16,F3,F17,F2,F6,F13,F5,F9,F15,F4,F8,category,1
1396,0.10324841,0.12236441,-0.7568765,-0.4265486,0.39546078,-1.1334751,-0.8208445,-0.59724283,0.67229056,0.47845042,0.30309504,-0.3686944,-0.79008454,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.36869442,-0.7900846,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-1.5071244,0.8734969,-0.73186207,-0.13899995,-0.37915942,-0.5259149,-0.63998425,-0.68968844,-0.3388349,-0.4146283,-0.44214985,-0.40747014,-0.42451525,-0.23453559,-0.7999777,-0.20265988,-0.7057267,-0.61654997,-0.6789946,-0.8066614,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.6720633319259747
1397,0.10324841,0.12236441,-0.7568765,-0.4265486,0.39546078,-1.1334751,-0.8208445,-0.59724283,0.67229056,0.47845042,0.30309504,-0.3686944,-0.79008454,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.36869442,-0.7900846,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-1.5071244,0.8734969,-0.73186207,-0.13899995,-0.37915942,-0.5259149,-0.63998425,-0.68968844,-0.3388349,-0.4146283,-0.44214985,-0.40747014,-0.42451525,-0.23453559,-0.7999777,-0.20265988,-0.7057267,-0.61654997,-0.6789946,-0.8066614,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.6720633319259747
1399,-0.9268602,-0.9317543,-0.7227385,-0.4143818,-0.83786464,-1.0772433,-0.7116646,-0.5985412,-0.552539,0.47845042,-2.1682222,-0.36469826,-0.81835794,-1.4215866,-3.888042,-0.6395753,-0.28837857,-0.3646983,-0.818358,-0.28858408,-0.7312871,3.8500795,-0.36465934,3.6608272,-1.4838566,-0.4404178,1.3938285,-0.30356848,0.19445911,0.243472,1.8185831,1.0140127,0.11582494,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.68164474,-0.6055707,-0.52337193,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0046823071463822485
1401,1.305001,1.2542355,-0.76357245,-0.43871537,0.39546078,-1.1551026,-0.893631,-0.59367234,0.12622069,-2.324747,0.30309504,-0.36714035,-0.78301615,-1.31169,0.6765245,0.8645254,-0.1665245,-0.36714035,-0.78301626,-0.16672236,-0.7312871,0.84284973,-0.8985054,0.74524856,-0.52987975,0.6545111,-0.3383389,-0.30356848,-0.42328393,0.3891547,-0.79604566,-0.103186324,3.3038628,-0.40845686,-0.4402542,-0.40747014,-0.42048886,-0.2835495,-0.20536402,-0.20265988,-0.6753339,-0.6176263,-0.70710814,-0.6920621,0.048084386,-0.37282997,2.1526527,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,0.011719373290031816
1402,1.305001,1.2542355,-0.76357245,-0.43871537,0.39546078,-1.1551026,-0.893631,-0.59367234,0.12622069,-2.324747,0.30309504,-0.36714035,-0.78301615,-1.31169,0.6765245,0.8645254,-0.1665245,-0.36714035,-0.78301626,-0.16672236,-0.7312871,0.84284973,-0.8985054,0.74524856,-0.52987975,0.6545111,-0.3383389,-0.30356848,-0.42328393,0.3891547,-0.79604566,-0.103186324,3.3038628,-0.40845686,-0.4402542,-0.40747014,-0.42048886,-0.2835495,-0.20536402,-0.20265988,-0.6753339,-0.6176263,-0.70710814,-0.6920621,0.048084386,-0.37282997,4.7005706,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,0.025342758098387985
1403,1.305001,1.2542355,-0.76357245,-0.43871537,0.39546078,-1.1551026,-0.893631,-0.59367234,0.12622069,-2.324747,0.30309504,-0.36714035,-0.78301615,-1.31169,0.6765245,0.8645254,-0.1665245,-0.36714035,-0.78301626,-0.16672236,-0.7312871,0.84284973,-0.8985054,0.74524856,-0.52987975,0.6545111,-0.3383389,-0.30356848,-0.42328393,0.3891547,-0.79604566,-0.103186324,3.3038628,-0.40845686,-0.4402542,-0.40747014,-0.42048886,-0.2835495,-0.20536402,-0.20265988,-0.6753339,-0.6176263,-0.70710814,-0.6920621,0.048084386,-0.37282997,2.1526527,6.6806874,3.7934856,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,3.0024533,-0.08578252,0,0.013824744241191088
1405,1.305001,1.2542355,-0.76357245,-0.43871537,-0.83786464,-1.1551026,-0.893631,-0.59367234,0.12622069,0.47845042,0.30309504,-0.36714035,-0.78301615,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.36714035,-0.78301626,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,0.6545111,-0.3383389,-0.30356848,-0.42328393,0.3891547,-0.79604566,-0.103186324,3.3038628,-0.40845686,-0.4402542,-0.40747014,-0.42048886,-0.2835495,-0.20536402,-0.20265988,-0.6753339,-0.6176263,-0.70710814,-0.6920621,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0029898617046728994
1406,0.086621925,0.10197033,-0.7469425,-0.43871537,-0.83786464,-0.9979421,-0.83484185,-0.59957993,1.5016022,0.47845042,0.30309504,-0.36403224,-0.81835794,-1.4460081,-1.6057587,-0.6395753,-0.28837857,-0.36403224,-0.818358,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,1.5176803,-0.4404178,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.41467887,-0.4413916,-0.40719315,-0.42424133,-0.2835495,-0.7629611,-0.20265988,-0.67225426,-0.61245966,-0.6812404,0.004380223,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00015277310672389956
1407,0.09004502,0.10579422,-0.7469425,-0.43871537,0.39546078,-0.9979421,-0.83484185,-0.59983957,2.5435581,-2.951344,0.30309504,-0.36403224,-0.8042212,-0.20051245,0.296144,-2.143676,-0.1665245,-0.36403224,-0.8042213,-0.16672236,-0.7312871,-0.190703,-0.44818425,-0.15490082,-1.3209826,-0.4404178,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.41225076,-0.44237733,-0.40747014,-0.42331007,-0.2835495,-0.80793554,-0.20265988,-0.67225426,-0.61245966,-0.6812404,-0.2242153,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00013468793719731415
1408,0.09004502,0.10579422,-0.7469425,-0.43871537,0.39546078,-0.9979421,-0.83484185,-0.59983957,2.5435581,-1.6321923,0.30309504,-0.36403224,-0.8042212,-1.4337972,0.6765245,0.8645254,-0.1665245,-0.36403224,-0.8042213,-0.16672236,-0.7312871,-0.961488,0.769874,-1.0040984,0.61023885,-0.4404178,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.41225076,-0.44237733,-0.40747014,-0.42331007,-0.2835495,-0.80793554,-0.20265988,-0.67225426,-0.61245966,-0.6812404,-0.2242153,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.676022964901018e-05
1409,0.09004502,0.10579422,-0.7469425,-0.43871537,0.39546078,-0.9979421,-0.83484185,-0.59983957,2.5435581,-1.368362,0.30309504,-0.36403224,-0.8042212,-1.4337972,0.6765245,0.8645254,-0.1665245,-0.36403224,-0.8042213,-0.16672236,-0.7312871,-0.961488,0.769874,-1.0040984,0.61023885,-0.4404178,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.41225076,-0.44237733,-0.40747014,-0.42331007,-0.2835495,-0.80793554,-0.20265988,-0.67225426,-0.61245966,-0.6812404,-0.2242153,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.6180941593162324e-05
1410,-0.32415006,-0.29826337,-0.7469425,-0.43871537,1.6287861,-0.9979421,-0.83484185,-0.59828156,0.7573482,-2.1378672,0.30309504,-0.36403224,-0.81835794,0.23907422,0.6765245,0.8645254,-0.28837857,-0.36403224,-0.818358,-0.28858408,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.41174492,-0.44245315,-0.40747014,-0.42306355,-0.2835495,0.058206387,-0.20265988,-0.67225426,-0.61245966,-0.6812404,-0.33338624,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,3.8361492556417834e-05
1411,0.09004502,0.10579422,-0.7469425,-0.4265486,-0.83786464,-0.9979421,-0.83484185,-0.59432155,0.589082,0.47845042,-2.1682222,-0.36403224,-0.81835794,-1.4093759,0.6765245,0.8645254,-0.28837857,-0.36403224,-0.818358,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.52987975,-0.4404178,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.40759692,-0.44237733,-0.40747014,-0.42079017,-0.2835495,-0.63404375,-0.20265988,-0.67225426,-0.61245966,-0.6812404,-0.12851481,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.631120486856308e-05
1412,-0.26473483,-0.24345429,-0.6386558,-0.40627062,1.6287861,0.17138994,-0.41491953,-0.57854635,0.17940784,-1.1045315,0.30309504,-0.35803807,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.35803807,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,0.8734969,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.0332433,-0.79118043,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.008120006751667679
1413,-0.26473483,-0.24345429,-0.6386558,-0.40627062,1.6287861,0.17138994,-0.41491953,-0.57854635,0.17940784,-2.159853,0.30309504,-0.35803807,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.35803807,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,0.8734969,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.0332433,-0.79118043,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0038538247096296246
1414,-0.26473483,-0.24345429,-0.6386558,-0.40627062,1.0121235,0.17138994,-0.41491953,-0.57854635,0.17940784,-0.7549563,0.30309504,-0.35803807,-0.79008454,-1.2994792,-3.888042,0.8645254,-0.28837857,-0.35803807,-0.7900846,-0.28858408,-0.7312871,-0.4063072,-0.36465934,0.07242274,-1.4838566,0.8734969,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.0332433,-0.79118043,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.04924041393517441
1417,-0.36424923,-0.33650225,-0.6386558,-0.43465978,1.0121235,0.17138994,-0.41491953,-0.58906317,-0.024878075,0.47845042,0.30309504,-0.35803807,-0.81835794,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,0.46867478,-0.30356848,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.4003632,-0.4208429,-0.40747014,-0.40909448,-0.2835495,-0.7502727,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.48739168,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.09919297632124896
1421,-0.67501783,-0.6972225,-0.6386558,-0.42249298,1.0121235,0.17138994,-0.41491953,-0.5703667,0.3852211,0.14621955,0.30309504,-0.35803807,-0.75474274,-0.8476818,-0.8449975,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,0.19328807,1.2523291,0.25543147,1.5176803,1.2019756,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.9366843290848607
1423,-0.67501783,-0.6972225,-0.6386558,-0.42249298,-0.83786464,0.17138994,-0.41491953,-0.5703667,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-0.8476818,-0.8449975,-0.6395753,-0.28837857,-0.35803807,-0.7547428,-0.28858408,-0.7312871,0.19328807,1.2523291,0.25543147,1.5176803,1.2019756,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.11995640837257403
1424,-0.67501783,-0.6972225,-0.6386558,-0.42249298,-0.2212019,0.17138994,-0.41491953,-0.5703667,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-1.3361114,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.7547428,-0.34951493,0.9609529,-0.23975296,-0.5378598,-0.30435964,-1.5071244,1.2019756,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.699649929834451
1425,-0.67501783,-0.6972225,-0.6386558,-0.42249298,1.6287861,0.17138994,-0.41491953,-0.5703667,0.3852211,-2.9938974,0.30309504,-0.35803807,-0.75474274,0.48328903,-0.8449975,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,-0.961488,-0.8985054,-1.0040984,-0.52987975,1.2019756,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,-0.8289781,0.048084386,-0.37282997,0.8786938,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,0.9446774991537649
1427,-0.67501783,-0.6972225,-0.6386558,-0.42249298,-0.83786464,0.17138994,-0.41491953,-0.5703667,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-1.3361114,-0.08423652,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,-0.23975296,0.769874,-0.30435964,0.61023885,1.2019756,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.807342664178596
1430,-0.6160916,-0.6296671,-0.6386558,-0.43871537,-0.83786464,0.17138994,-0.41491953,-0.585233,0.23199232,0.47845042,0.30309504,-0.35803807,-0.81128955,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,0.46867478,0.71329695,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40011027,-0.408635,-0.39888293,-0.4036986,-0.21002863,-0.35174355,0.2517525,-0.10978677,0.18665752,0.0332433,-0.80726457,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.4030328709652436e-05
1431,0.21009803,0.22688404,-0.6386558,-0.43871537,0.39546078,0.17138994,-0.41491953,-0.6006186,4.230534,-2.212619,0.30309504,-0.35803807,-0.81835794,-1.4215866,0.296144,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,1.5176803,-0.4404178,0.46867478,-0.30356848,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.41402125,-0.44237733,-0.40747014,-0.42426872,-0.2835495,-0.5772984,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.60420257,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.1718170182067423e-05
1432,0.0005554058,0.01529552,-0.6386558,-0.42249298,-0.2212019,0.17138994,-0.41491953,-0.59217924,-0.15788323,0.47845042,0.30309504,-0.35803807,-0.81128955,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-1.5071244,-0.4404178,0.46867478,-0.28729457,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40946856,-0.44214985,-0.40747014,-0.42172143,-0.23453559,-0.14150883,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.047810602096176213
1433,0.0005554058,0.01529552,-0.6386558,-0.42249298,1.6287861,0.17138994,-0.41491953,-0.59217924,-0.15788323,0.47845042,0.30309504,-0.35803807,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,0.46867478,-0.28729457,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40946856,-0.44214985,-0.40747014,-0.42172143,-0.23453559,-0.14150883,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.8261634,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.1085146374269598
1434,0.24188396,0.25747517,-0.6386558,-0.4306042,-0.83786464,0.17138994,-0.41491953,-0.58802444,0.17458318,0.47845042,0.30309504,-0.35803807,-0.81835794,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,-0.4404178,0.46867478,-0.28888118,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.4010208,-0.42228356,-0.40193,-0.40942317,-0.11200083,0.0825869,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.5324300755268626e-05
1436,0.9079214,0.9623453,-0.6386558,-0.43465978,2.091283,0.17138994,-0.41491953,-0.59782714,0.659741,0.47845042,0.30309504,-0.35803807,-0.81835794,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,0.46867478,-0.28747568,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.4103791,-0.4419982,-0.40747014,-0.42215967,-0.23453559,0.120919935,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.8261634,0.048084386,2.5746799,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.13801368584222806
1439,0.10373742,0.12236441,-0.6386558,-0.43465978,0.39546078,0.17138994,-0.41491953,-0.58458376,-0.24247997,-1.3293258,0.30309504,-0.35803807,-0.81128955,-1.4093759,-0.8449975,-0.6395753,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,4.4515247,1.2523291,4.2439427,1.5176803,-0.4404178,0.46867478,0.47630855,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.39196602,-0.43092766,-0.4055311,-0.40799886,1.6524998,-0.4804828,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.82174027,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.011589907805051291
1440,0.10373742,0.12236441,-0.6386558,-0.43465978,0.7037921,0.17138994,-0.41491953,-0.58458376,-0.24247997,0.47845042,0.30309504,-0.35803807,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,0.46867478,0.47630855,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.39196602,-0.43092766,-0.4055311,-0.40799886,1.6524998,-0.4804828,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.82174027,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,0.029459530762110275
1441,-0.6561908,-0.68065226,-0.6386558,-0.43465978,-0.83786464,0.17138994,-0.41491953,-0.5945812,0.11366898,0.47845042,0.30309504,-0.35803807,-0.81835794,-1.2872685,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.44596297,-0.8985054,-0.50428504,-0.52987975,-0.4404178,0.46867478,-0.30356848,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40633228,-0.43653876,-0.40747014,-0.41799635,-0.2835495,-0.65401757,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.605811,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.7317395316472007e-05
1442,-0.8138979,-0.83360785,-0.6386558,-0.43465978,-0.83786464,0.17138994,-0.41491953,-0.58620673,-0.414852,0.47845042,0.30309504,-0.35803807,-0.8042212,-0.98199993,0.296144,0.8645254,-0.28837857,-0.35803807,-0.8042213,-0.28858408,-0.7312871,0.33393395,1.2523291,0.34155306,1.5176803,-0.4404178,0.46867478,7.744997,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40304422,-0.44245315,-0.40747014,-0.41835243,5.426571,3.9244866,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.7358913,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,1.305321,-0.36197066,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.3708388929444966e-05
1443,-0.8138979,-0.83360785,-0.6386558,-0.43465978,-0.2212019,0.17138994,-0.41491953,-0.58620673,-0.414852,0.47845042,0.30309504,-0.35803807,-0.8042212,-1.3605329,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.8042213,-0.34951493,0.9609529,-0.961488,0.769874,-0.12942493,0.61023885,-0.4404178,0.46867478,7.744997,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40304422,-0.44245315,-0.40747014,-0.41835243,5.426571,3.9244866,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.7358913,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.003646814456668359
1444,-0.8138979,-0.83360785,-0.6386558,-0.43465978,-0.2212019,0.17138994,-0.41491953,-0.58620673,-0.414852,0.47845042,0.30309504,-0.35803807,-0.8042212,-1.3605329,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.8042213,-0.34951493,0.9609529,-0.961488,0.769874,-0.12942493,0.61023885,-0.4404178,0.46867478,7.744997,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40304422,-0.44245315,-0.40747014,-0.41835243,5.426571,3.9244866,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.7358913,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.003646814456668359
1445,0.20374085,0.2205109,-0.6386558,-0.43871537,0.39546078,0.17138994,-0.41491953,-0.5911405,0.11293303,-2.511627,0.30309504,-0.35803807,-0.81128955,0.23907422,-1.225378,-2.143676,-0.22745155,-0.35803807,-0.8112896,-0.2276532,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,0.46867478,-0.24534087,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40461236,-0.43502226,-0.4055311,-0.41632554,0.20658958,-0.7336199,-0.20265988,-0.10978677,0.18665752,0.0332433,-0.76383746,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0021132713942940778
