,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F0-NA,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
1590,-0.38234276,-0.35817096,-0.12619062,-0.64613694,-0.72476923,-0.4265486,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.2329898,-0.5945812,-0.6991395,0.19412881,-1.0165881,-0.18087117,0.30309504,0.0,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,0.38077888,-0.37003702,-1.3899624,-1.3747408,-1.3899624,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4087098,-0.4416949,-0.40747014,-0.42114624,-0.2100568,-0.32948688,-0.2835495,-0.70094293,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.21948084,0.048084386,-0.4202825,0.8831688,-0.37282997,2.1526527,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,0,0.0032310733001622628
1591,-0.38234276,-0.35817096,-0.12619062,-0.64613694,-0.72476923,-0.4265486,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.1219037,-0.5945812,-0.6991395,0.19412881,-1.0165881,-0.18087117,0.30309504,0.0,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,0.38077888,-0.3573129,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4087098,-0.4416949,-0.40747014,-0.42114624,-0.2100568,-0.32948688,-0.2835495,-0.70094293,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.21948084,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.32011276,-0.8288648,0,0.0017654487698693568
1592,-0.38234276,-0.35817096,-0.11765955,-0.64613694,-0.72476923,-0.4265486,1.0121235,-0.87826943,-0.107222624,-0.5548937,0.9663833,-0.5945812,-0.6991395,0.19412881,-1.0165881,-0.18087117,0.30309504,0.0,-0.34849176,-0.7971529,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.7971529,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,0.38077888,-0.3573129,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4087098,-0.4416949,-0.40747014,-0.42114624,-0.2100568,-0.32948688,-0.2835495,-0.70094293,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.21948084,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,0,0.00323766786744976
1594,-0.38234276,-0.35817096,-0.11765955,-0.694867,-0.72476923,-0.42249298,1.0121235,-0.87826943,-0.107222624,-0.5548937,0.98559815,-0.5949058,-0.6980731,0.27990216,-1.0165881,-0.18087117,0.30309504,0.0,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,1.2019756,-0.34458876,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41437536,-0.4416949,-0.40747014,-0.42421395,-0.2100568,-0.34585565,-0.2835495,-0.7080116,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.6584865,0.09003233,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,0,0.03547979780236703
1596,-0.47770053,-0.4410219,-0.11765955,-0.6623803,-0.72476923,-0.4265486,1.0121235,-0.87826943,-0.107222624,-0.5548937,1.0073553,-0.5945812,-0.6991395,0.19412881,-1.0165881,-0.18087117,0.30309504,0.0,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,1.2019756,-0.30641633,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40855804,-0.44192237,-0.40747014,-0.42114624,-0.2100568,-0.32860997,-0.2835495,-0.4956684,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.6584865,0.09003233,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.6263209,0,0.034834241957429346
1598,-0.47305492,-0.43719798,-0.11481585,-0.71111035,-0.72476923,-0.4306042,1.0121235,-0.87826943,-0.10231887,-0.5548937,0.7314803,-0.59828156,-0.70020586,1.0881277,-0.74476284,-0.18087117,0.30309504,0.0,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,-0.4404178,-0.42093357,-1.4656135,-1.4336282,-1.4656135,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.35710055,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,0,0.00013607816539550237
1599,-0.47305492,-0.43719798,-0.13045616,-0.71111035,-0.72476923,-0.4306042,-0.067036234,-0.87826943,-0.11703012,-0.5548937,-0.50669134,-0.59828156,-0.70020586,1.0881277,0.47845042,-0.18087117,0.30309504,0.0,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,0.8479684,-0.4404178,-0.42093357,-1.4656135,-1.4336282,-1.4656135,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.35710055,0.048084386,-0.4202825,0.8831688,-0.37282997,0.8786938,4.6590514,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.5276875,-0.36939633,2.3285728,-0.39550152,7.4681544,-0.02774034,-0.3844965,3.0024533,11.65739,-0.32011276,-0.8288648,0,0.43986284306601453
1600,-0.7967824,-0.815763,-0.11481585,-0.71111035,-0.72476923,-0.4306042,1.0121235,-0.87826943,-0.10231887,-0.5548937,0.80849034,-0.5975025,-0.70020586,0.7573482,-0.74476284,-0.18087117,0.30309504,0.0,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,-0.4404178,-0.40820944,-1.4656135,-1.4336282,-1.4656135,-0.7726287,0.28273234,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41093555,-0.44237733,-0.40747014,-0.42259791,-0.1997792,-0.33460212,-0.25904253,-0.6019759,-0.27621487,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.7262408,-0.05059778,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.6263209,0,0.00012873484533955221
1601,-0.7967824,-0.815763,-0.13045616,-0.71111035,-0.72476923,-0.4306042,-0.067036234,-0.87826943,-0.11703012,-0.5548937,-0.46198785,-0.5975025,-0.70020586,0.7573482,0.47845042,-0.18087117,0.30309504,0.0,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,0.8479684,-0.4404178,-0.40820944,-1.4656135,-1.4336282,-1.4656135,-0.7726287,0.28273234,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41093555,-0.44237733,-0.40747014,-0.42259791,-0.1997792,-0.33460212,-0.25904253,-0.6019759,-0.27621487,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.7262408,-0.05059778,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.5276875,-0.36939633,2.3285728,-0.39550152,7.4681544,-0.02774034,-0.3844965,-0.2968205,11.65739,-0.32011276,-0.6263209,0,0.14621996220641148
1602,-0.12389872,-0.107068926,-0.11481585,-0.694867,-0.72476923,-0.4265486,0.39546078,-0.87826943,-0.08760762,-0.5548937,-0.120407596,-0.59646386,-0.70020586,0.4669076,0.07071275,-0.18087117,0.30309504,0.0,-0.34849176,-0.79008454,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.34849176,-0.7900846,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,1.5304543,-0.4336577,-1.2149266,-1.210608,-1.2149266,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4110873,-0.44237733,-0.40747014,-0.42268008,-0.2100568,-0.33504057,-0.2835495,-0.546815,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.2519604,0.9596167,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,0,0.07567653719375127
1605,-0.12389872,-0.107068926,-0.11481585,-0.694867,-0.72476923,-0.4265486,1.0121235,-0.87826943,-0.10231887,-0.5548937,0.94138896,-0.59646386,-0.70020586,0.4669076,-0.74476284,-0.18087117,0.30309504,0.0,-0.34849176,-0.79008454,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.7900846,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,1.5304543,-0.40820944,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4110873,-0.44237733,-0.40747014,-0.42268008,-0.2100568,-0.33504057,-0.2835495,-0.546815,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.2519604,0.9596167,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.6263209,0,0.08864534616449739
1607,-0.12389872,-0.107068926,-0.09064447,-0.61365026,-0.72476923,-0.4184374,1.0121235,-0.87826943,-0.077800125,-0.5548937,0.101414144,-0.58984214,-0.70233864,-0.24577692,-2.4849298,-0.18087117,-2.1682222,0.0,-0.34849176,-0.78301615,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.34849176,-0.78301626,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,0.1070466,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40597817,-0.4423015,-0.40747014,-0.41988626,-0.2100568,-0.3204256,-0.2835495,-0.80114436,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.6830871,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,4.6590514,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.32011276,-0.42377698,0,0.01954275622009973
1608,-0.12389872,-0.107068926,-0.11481585,-0.61365026,-0.72476923,-0.4184374,1.0121235,-0.87826943,-0.09741512,-0.5548937,1.4509584,-0.58984214,-0.70233864,-0.24577692,-0.74476284,-0.18087117,0.30309504,0.0,-0.34849176,-0.78301615,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.78301626,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,0.1070466,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40597817,-0.4423015,-0.40747014,-0.41988626,-0.2100568,-0.3204256,-0.2835495,-0.80114436,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.6830871,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.002538096505080617
1609,-0.12389872,-0.107068926,-0.11339401,-0.61365026,-0.72476923,-0.4184374,1.0121235,-0.87826943,-0.10231887,-0.5548937,-0.89135414,-0.58984214,-0.70233864,-0.24577692,-1.0165881,-0.18087117,0.30309504,0.0,-0.34849176,-0.78301615,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.78301626,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,0.1070466,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40597817,-0.4423015,-0.40747014,-0.41988626,-0.2100568,-0.3204256,-0.2835495,-0.80114436,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.6830871,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0021549812717934903
1611,-0.12389872,-0.107068926,-0.09917555,-0.61365026,-0.72476923,-0.4184374,-0.83786464,-0.87826943,-0.077800125,-0.5548937,-0.348434,-0.58984214,-0.70233864,-0.24577692,0.47845042,-0.18087117,0.30309504,0.0,-0.34849176,-0.78301615,-1.3361114,-0.08423652,-0.6395753,-0.28837857,-0.34849176,-0.78301626,-0.28858408,-0.7312871,-0.23975296,-0.118284196,0.769874,-0.43786302,-0.30435964,0.9793632,0.61023885,-0.43786302,0.8479684,0.1070466,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40597817,-0.4423015,-0.40747014,-0.41988626,-0.2100568,-0.3204256,-0.2835495,-0.80114436,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.6830871,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0009502040053416555
1612,-0.12389872,-0.107068926,-0.13045616,-0.61365026,-0.72476923,-0.4184374,-0.83786464,-0.87826943,-0.11703012,-0.5548937,0.6908703,-0.58984214,-0.70233864,-0.24577692,0.47845042,-0.18087117,0.30309504,0.0,-0.34849176,-0.78301615,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.34849176,-0.78301626,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,0.1070466,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40597817,-0.4423015,-0.40747014,-0.41988626,-0.2100568,-0.3204256,-0.2835495,-0.80114436,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.6830871,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0026603221475993218
1613,-0.22194609,-0.20903929,-0.03945801,-0.694867,-0.72476923,-0.4103262,1.0121235,-0.87826943,-0.053281378,-0.5548937,-1.1480409,-0.58867365,-0.6991395,-0.22270918,-3.516106,-0.18087117,0.30309504,0.0,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,0.38077888,-0.37003702,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40977207,-0.4413916,-0.40747014,-0.42161188,-0.2100568,-0.3331406,-0.2835495,0.06444263,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5340356,0.35323,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.01868915,0,0.003613580194659056
1614,-0.22194609,-0.20903929,-0.10628478,-0.694867,-0.72476923,-0.4103262,1.0121235,-0.87826943,-0.09741512,-0.5548937,1.2570584,-0.58867365,-0.6991395,-0.22270918,-0.31304055,-0.18087117,0.30309504,0.0,-0.34849176,-0.7971529,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.7971529,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,0.38077888,-0.37003702,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40977207,-0.4413916,-0.40747014,-0.42161188,-0.2100568,-0.3331406,-0.2835495,0.06444263,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5340356,0.35323,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.01868915,0,0.0038990675355231805
1615,-0.22194609,-0.20903929,-0.03945801,-0.694867,-0.72476923,-0.4103262,-0.83786464,-0.87826943,-0.053281378,-0.5548937,-0.8610688,-0.58867365,-0.6991395,-0.22270918,0.47845042,-0.18087117,0.30309504,0.0,-0.34849176,-0.7971529,-0.71336365,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.549305,-0.25847515,-0.34619418,-0.52987975,-0.549305,0.8479684,0.38077888,-0.37003702,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40977207,-0.4413916,-0.40747014,-0.42161188,-0.2100568,-0.3331406,-0.2835495,0.06444263,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5340356,0.35323,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.01868915,0,0.0009636835622630266
1618,-0.12389872,-0.107068926,-0.11481585,-0.64613694,-0.72476923,-0.4265486,1.0121235,-0.87826943,-0.10231887,-0.5548937,1.1488558,-0.59250385,-0.70020586,-0.044156212,-0.74476284,-0.18087117,0.30309504,0.0,-0.34849176,-0.8042212,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8042213,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,1.74944,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40891212,-0.4423015,-0.40747014,-0.4214749,-0.2100568,-0.32890227,-0.2835495,0.03386084,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.35710055,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.18019838894623694
1620,-0.47305492,-0.43719798,-0.10770662,-0.6786237,-0.72476923,-0.4143818,0.39546078,-0.87826943,-0.107222624,-0.5548937,-0.9483458,-0.5932828,-0.6980731,0.08695137,-3.4460258,-0.18087117,0.30309504,0.0,-0.34849176,-0.8042212,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.34849176,-0.8042213,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-1.1004853,-0.50428504,-1.6717516,-1.3209826,-1.1004853,0.8479684,0.6545111,-0.39548528,-1.4656135,-1.4336282,-1.4656135,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4145777,-0.44237733,-0.40747014,-0.42457002,-0.2100568,-0.3451249,-0.2835495,-0.124549985,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59435105,0.22851215,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.6263209,0,0.006399051241525082
1621,-0.47305492,-0.43719798,-0.0977537,-0.6786237,-0.72476923,-0.4143818,1.0121235,-0.87826943,-0.08760762,-0.5548937,1.0874119,-0.5932828,-0.6980731,0.08695137,-0.106564805,-0.18087117,0.30309504,0.0,-0.34849176,-0.8042212,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8042213,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,1.7217683,0.25543147,1.1119189,1.5176803,1.7217683,0.8479684,0.6545111,-0.39548528,-1.4656135,-1.4336282,-1.4656135,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4145777,-0.44237733,-0.40747014,-0.42457002,-0.2100568,-0.3451249,-0.2835495,-0.124549985,-0.29383826,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59435105,0.22851215,0.048084386,-0.4202825,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.6263209,0,0.006271279517218124
