,F72,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F122,F115,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F130,F35,F131,F37,F133,F134,F39,F135,F136,F137,F83,F73,F16,F3,F7,F12,F17,F2,F6,F13,F14,F1,F5,F9,F15,F4,F8,F71,category,1
1570,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.36977026,0.24129511,-0.87826943,-0.11703012,-0.5548937,1.2355354,-0.5758847,-0.38421446,0.47845042,0.30309504,-0.34849176,-0.6911276,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.69112766,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.3937365,-0.4404817,-0.40747014,-0.41260046,-0.28856498,-0.2835495,-0.55555713,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.61546147,0.048084386,2.5746799,-0.39526522,-0.14975522,1.2974665,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.6144538,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0.18385476,0,0.40568257060706864
1571,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.36977026,-0.83786464,-0.87826943,-0.11703012,-0.5548937,0.417665,-0.5758847,-0.38421446,0.47845042,0.30309504,-0.34849176,-0.6911276,-0.71336365,0.6765245,0.8645254,0.016256602,-0.34849176,-0.69112766,0.016070222,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-1.4082571,-1.3910288,-1.4082571,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.3937365,-0.4404817,-0.40747014,-0.41260046,-0.28856498,-0.2835495,-0.55555713,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.61546147,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,9.04643214387032e-05
1572,-0.5676792,-0.55956244,-0.121925086,-0.72476923,-0.4306042,-0.83786464,-0.87826943,-0.11212637,-0.5548937,0.19116215,-0.5983465,0.95394355,0.47845042,0.30309504,-0.34849176,-0.8042212,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.34849176,-0.8042213,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4138695,-0.44245315,-0.40747014,-0.42421395,-0.34293264,-0.2835495,-0.7496894,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,8.272485233730939e-05
1573,-0.12389872,-0.107068926,-0.12619062,-0.72476923,-0.4306042,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.4869531,-0.5929583,0.024038974,-1.0165881,0.30309504,-0.34849176,-0.81128955,-1.3971652,-0.46461707,-0.6395753,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,-0.961488,-0.6848064,-0.8985054,-1.0040984,-0.52987975,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41361657,-0.44237733,-0.40747014,-0.42404962,-0.34234804,-0.2835495,-0.65210986,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.45984763,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,7.4681544,-0.3844965,3.0024533,11.65739,-0.22123304,0,0.00026874102079686707
1574,-0.5676792,-0.55956244,-0.13045616,-0.72476923,-0.4306042,0.7037921,-0.87826943,-0.11703012,-0.5548937,0.19116215,-0.5983465,0.95394355,0.47845042,0.30309504,-0.34849176,-0.8042212,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8042213,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4138695,-0.44245315,-0.40747014,-0.42421395,-0.34293264,-0.2835495,-0.7496894,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,0.031337748981167375
1575,-0.38234276,-0.35817096,-0.13045616,-0.72476923,-0.4306042,0.24129511,-0.87826943,-0.11703012,-0.5548937,0.93632483,-0.59399694,0.16194488,0.47845042,0.30309504,-0.34849176,-0.81835794,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.818358,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.3738928,-1.355947,-1.3738928,-0.7726287,1.1426402,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41381893,-0.44177073,-0.40636212,-0.42383048,-0.34410185,-0.25904253,-0.53808004,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.7262408,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.6144538,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,0.2604396905857184
1576,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.4306042,-0.83786464,-0.87826943,-0.11703012,-0.5548937,1.1776831,-0.59802186,1.0396514,0.47845042,0.30309504,-0.34849176,-0.81835794,-0.71336365,-0.46461707,-0.6395753,-0.28837857,-0.34849176,-0.818358,-0.28858408,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-1.4082571,-1.3910288,-1.4082571,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.409418,-0.4382069,-0.40331504,-0.41985887,-0.33825585,-0.2835495,-0.35791904,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,4.5306559684344954e-05
1577,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.4306042,0.08712944,-0.87826943,-0.11703012,-0.5548937,-1.2527581,-0.5929583,0.024038974,0.47845042,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41361657,-0.44237733,-0.40747014,-0.42404962,-0.34234804,-0.2835495,-0.65210986,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.45984763,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,-0.3540827,2.6653144,2.6144538,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.22123304,0,0.4808126621201232
1578,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.4306042,0.5496264,-0.87826943,-0.11703012,-0.5548937,-1.0434747,-0.5929583,0.024038974,0.47845042,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41361657,-0.44237733,-0.40747014,-0.42404962,-0.34234804,-0.2835495,-0.65210986,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.45984763,0.048084386,2.5746799,-0.39526522,-0.14975522,1.2974665,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.6144538,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,-0.22123304,0,0.3071771141864673
1579,-0.12389872,-0.107068926,-0.12619062,-0.72476923,-0.4184374,-0.83786464,-0.87826943,-0.11703012,-0.5548937,-1.0824937,-0.59016675,-0.007695131,0.47845042,0.30309504,-0.34849176,-0.7759478,-0.5302025,0.6765245,0.8645254,-0.1665245,-0.34849176,-0.77594787,-0.16672236,-0.7312871,-0.8665229,-0.6425296,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,3.2892839042151115e-05
1580,-0.12389872,-0.107068926,-0.12476878,-0.72476923,-0.4184374,-0.83786464,-0.87826943,-0.11703012,-0.5548937,-0.7322903,-0.59016675,-0.007695131,0.47845042,-2.1682222,-0.34849176,-0.7759478,-0.8476818,-0.8449975,-0.6395753,-0.1665245,-0.34849176,-0.77594787,-0.16672236,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.0011604326653613726
1581,-0.12389872,-0.107068926,-0.11481585,-0.72476923,-0.4184374,1.0121235,-0.87826943,-0.10231887,-0.5548937,0.8728076,-0.59016675,-0.007695131,-0.74476284,0.30309504,-0.34849176,-0.7759478,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.77594787,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.00017870378562956832
1582,-0.12389872,-0.107068926,-0.12761247,-0.72476923,-0.4184374,-0.83786464,-0.87826943,-0.11703012,-0.5548937,-0.5280051,-0.59016675,-0.007695131,0.47845042,0.30309504,-0.34849176,-0.7759478,-0.71336365,0.6765245,0.8645254,-0.1665245,-0.34849176,-0.77594787,-0.16672236,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,4.9150357509002256e-05
1583,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.4184374,0.39546078,-0.87826943,-0.11703012,-0.5548937,-1.3013706,-0.59016675,-0.007695131,0.47845042,0.30309504,-0.34849176,-0.7759478,0.67866087,-0.8449975,-0.6395753,-0.34930563,-0.34849176,-0.77594787,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,-0.3540827,2.6653144,2.6144538,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.5623457181090631
1584,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.4184374,1.6287861,-0.87826943,-0.11703012,-0.5548937,-0.2799446,-0.59016675,-0.007695131,0.47845042,0.30309504,-0.34849176,-0.7759478,-1.4460081,0.296144,0.8645254,-0.34930563,-0.34849176,-0.77594787,-0.34951493,0.9609529,-0.961488,-0.6848064,1.2523291,-1.0040984,1.5176803,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.0034069294010151555
1585,-0.12389872,-0.107068926,-0.13045616,-0.72476923,-0.4184374,1.6287861,-0.87826943,-0.11703012,-0.5548937,-0.2799446,-0.59016675,-0.007695131,0.47845042,0.30309504,-0.34849176,-0.7759478,1.5334128,0.6765245,0.8645254,-0.34930563,-0.34849176,-0.77594787,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4125037,-0.44222566,-0.40747014,-0.42339224,-0.33942506,-0.2835495,-0.11844242,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.03934110185637522
1586,-0.12389872,-0.107068926,-0.12619062,-0.72476923,-0.4103262,-0.83786464,-0.87826943,-0.11703012,-0.5548937,-0.97308785,-0.59042645,-0.14426252,0.47845042,0.30309504,-0.34849176,-0.7971529,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.8665229,-0.6425296,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4035501,-0.44184655,-0.40747014,-0.4184072,-0.3142873,-0.2835495,-0.37444752,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.66894114,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.01868915,0,4.2270422532998865e-05
1587,-0.12389872,-0.107068926,0.04869645,-0.72476923,-0.4103262,0.39546078,-0.87826943,-0.028762627,-0.5548937,-0.72086126,-0.59042645,-0.14426252,-3.8642807,-2.1682222,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-1.3899624,-1.3747408,-1.3899624,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4035501,-0.44184655,-0.40747014,-0.4184072,-0.3142873,-0.2835495,-0.37444752,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.66894114,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,7.4681544,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,0.00023428790584881926
1588,-0.12389872,-0.107068926,-0.12619062,-0.72476923,-0.4103262,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.3278362,-0.59042645,-0.14426252,-1.0165881,0.30309504,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-1.3899624,-1.3747408,-1.3899624,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4035501,-0.44184655,-0.40747014,-0.4184072,-0.3142873,-0.2835495,-0.37444752,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.66894114,0.048084386,-0.37282997,2.1526527,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,0.0001732782173787607
1589,-0.12389872,-0.107068926,-0.12619062,-0.72476923,-0.4103262,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.250624,-0.59042645,-0.14426252,-1.0165881,0.30309504,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4035501,-0.44184655,-0.40747014,-0.4184072,-0.3142873,-0.2835495,-0.37444752,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.66894114,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,6.6806874,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.01868915,0,0.00046794823340015715
1590,-0.38234276,-0.35817096,-0.12619062,-0.72476923,-0.4265486,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.2329898,-0.5945812,0.19412881,-1.0165881,0.30309504,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,0.38077888,-1.3899624,-1.3747408,-1.3899624,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4087098,-0.4416949,-0.40747014,-0.42114624,-0.32948688,-0.2835495,-0.70094293,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.048084386,-0.37282997,2.1526527,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.8288648,0,0.001636789530809099
1591,-0.38234276,-0.35817096,-0.12619062,-0.72476923,-0.4265486,0.39546078,-0.87826943,-0.11703012,-0.5548937,1.1219037,-0.5945812,0.19412881,-1.0165881,0.30309504,-0.34849176,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.34849176,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,0.38077888,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4087098,-0.4416949,-0.40747014,-0.42114624,-0.32948688,-0.2835495,-0.70094293,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,-0.8288648,0,0.0009516366318638992
1592,-0.38234276,-0.35817096,-0.11765955,-0.72476923,-0.4265486,1.0121235,-0.87826943,-0.107222624,-0.5548937,0.9663833,-0.5945812,0.19412881,-1.0165881,0.30309504,-0.34849176,-0.7971529,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.7971529,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,0.38077888,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.4087098,-0.4416949,-0.40747014,-0.42114624,-0.32948688,-0.2835495,-0.70094293,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.59817106,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.8288648,0,0.0021681451262927686
1594,-0.38234276,-0.35817096,-0.11765955,-0.72476923,-0.42249298,1.0121235,-0.87826943,-0.107222624,-0.5548937,0.98559815,-0.5949058,0.27990216,-1.0165881,0.30309504,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,1.2019756,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41437536,-0.4416949,-0.40747014,-0.42421395,-0.34585565,-0.2835495,-0.7080116,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.6584865,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.8288648,0,0.02491614006017788
1596,-0.47770053,-0.4410219,-0.11765955,-0.72476923,-0.4265486,1.0121235,-0.87826943,-0.107222624,-0.5548937,1.0073553,-0.5945812,0.19412881,-1.0165881,0.30309504,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,1.2019756,-1.3738928,-1.355947,-1.3738928,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40855804,-0.44192237,-0.40747014,-0.42114624,-0.32860997,-0.2835495,-0.4956684,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.6584865,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,0.024291513449955674
1598,-0.47305492,-0.43719798,-0.11481585,-0.72476923,-0.4306042,1.0121235,-0.87826943,-0.10231887,-0.5548937,0.7314803,-0.59828156,1.0881277,-0.74476284,0.30309504,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,-0.4404178,-1.4656135,-1.4336282,-1.4656135,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.3457095,-0.2835495,-0.8452527,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.8288648,0,8.67800595217776e-05
1599,-0.47305492,-0.43719798,-0.13045616,-0.72476923,-0.4306042,-0.067036234,-0.87826943,-0.11703012,-0.5548937,-0.50669134,-0.59828156,1.0881277,0.47845042,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,-1.4656135,-1.4336282,-1.4656135,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.3457095,-0.2835495,-0.8452527,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.53463876,0.048084386,-0.37282997,0.8786938,4.6590514,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,7.4681544,-0.3844965,3.0024533,11.65739,-0.8288648,0,0.30690198479080416
