,F25,F67,F34,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F41,F43,F42,F45,F44,F46,F127,F128,F131,F37,F133,F134,F136,F83,F73,F16,F3,F17,F6,F13,F15,category,1
998,-0.91518414,-0.43871537,-0.83786464,-0.59438646,0.0130940955,0.30309504,-0.81128955,-0.5302025,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,1.2019756,-0.5430042,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4375245,-0.40470007,-0.7454423,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.003418042761987605
1000,0.3071857,-0.43871537,0.08712944,-0.594776,0.21983133,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,-0.4404178,-0.5430042,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4295628,-0.40414608,-0.489805,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.3540827,2.6653144,-0.3844965,0,0.1246185534002143
1001,-0.89479005,-0.43871537,-0.067036234,-0.5983465,1.3752193,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,-0.4404178,-0.5430042,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4395718,-0.40747014,-0.60050803,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.3540827,5.6926,-0.3844965,0,0.0861006438012488
1003,0.10579422,-0.43871537,-0.37536755,-0.5994501,1.6256446,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,-0.4404178,-0.5430042,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.42743972,-0.40442306,-0.6245155,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,2.6653144,-0.3844965,0,0.02131903200401811
1004,0.7392851,-0.43871537,0.08712944,-0.5929583,0.5822296,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,-0.4404178,-0.5430042,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4375245,-0.40386906,-0.36144003,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,2.6653144,-0.3844965,0,0.05101871990351751
1007,-0.50985193,-0.4265486,0.39546078,-0.5894527,0.37346974,0.30309504,-0.81835794,-1.4460081,0.296144,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4321409,-0.40220702,0.10046203,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.761155620306355e-06
1008,-0.50985193,-0.43465978,0.39546078,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42766717,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,7.83178968563412e-06
1009,-0.50985193,-0.43465978,0.39546078,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42766717,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,7.831789685634104e-06
1010,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42766717,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.4331308367498627e-05
1011,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42766717,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.4331308367498627e-05
1012,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-1.4215866,-1.9861392,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42766717,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.1359134577537484e-05
1013,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-1.4215866,-1.9861392,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42766717,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.1359134577537484e-05
1014,0.59397733,-0.4265486,-0.83786464,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.1665245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4104548,-0.36398003,-0.20324104,-0.05118907,-0.5842567,-0.5446466,-0.51139456,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.0201958360778222e-05
1015,0.59397733,-0.4265486,-0.83786464,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.1665245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4104548,-0.36398003,-0.20324104,-0.05118907,-0.5842567,-0.5446466,-0.51139456,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.0201958360778222e-05
1016,0.59397733,-0.4265486,-0.83786464,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.1665245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4104548,-0.36398003,-0.20324104,-0.05118907,-0.5842567,-0.5446466,-0.51139456,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.0201958360778222e-05
1017,-0.85400194,-0.43465978,0.8579578,-0.5967884,0.5447042,0.30309504,-0.81835794,1.5334128,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43342993,-0.40303802,-0.66433775,0.100281715,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.018707792261833806
1018,0.7392851,-0.43465978,0.39546078,-0.59620416,0.826581,0.30309504,-0.81128955,-1.3971652,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43949595,-0.39140373,-0.43346256,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,1.678692103768635e-05
1019,0.7392851,-0.43465978,-0.2212019,-0.59620416,0.826581,0.30309504,-0.81128955,0.67866087,0.296144,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43949595,-0.39140373,-0.43346256,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.06407825546796257
1020,-0.8144884,-0.4306042,0.39546078,-0.6006186,3.4862797,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.28837857,-0.77594787,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44161907,-0.40719315,-0.6089375,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,6.631185673924161e-07
1021,0.91773325,-0.43871537,0.39546078,-0.5985412,0.7871183,0.30309504,-0.81128955,-1.3605329,-0.08423652,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43684205,-0.40359205,-0.5072632,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308974247622498e-06
1022,0.91773325,-0.43871537,0.39546078,-0.5985412,0.7871183,0.30309504,-0.81128955,-1.2017933,-0.08423652,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43684205,-0.40359205,-0.5072632,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.0256071119412146e-05
1023,-0.67172986,-0.43871537,0.39546078,-0.59646386,0.6302804,0.30309504,-0.81128955,-1.3971652,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44184655,-0.40747014,-0.69497716,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,1.133534887880038e-05
1024,-0.67172986,-0.43871537,-0.2212019,-0.59646386,0.6302804,0.30309504,-0.81128955,0.67866087,0.296144,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44184655,-0.40747014,-0.69497716,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.04418807309095387
1025,-0.67172986,-0.43871537,0.39546078,-0.5965937,0.7201354,0.30309504,-0.81128955,-1.3971652,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4413916,-0.40747014,-0.5499993,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,7.810050391716083e-06
1026,-0.67172986,-0.43871537,-0.2212019,-0.5965937,0.7201354,0.30309504,-0.81128955,0.67866087,0.296144,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4413916,-0.40747014,-0.5499993,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.039985004749028115
1027,-0.50985193,-0.4265486,0.08712944,-0.5917897,0.16774425,-2.1682222,-0.79008454,-1.214004,0.296144,-0.34930563,-0.7900846,-0.3190495,0.11483291,0.12111464,1.2523291,0.04550982,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42645398,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.004643825156045668
1028,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42645398,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.0219609318826257e-05
1029,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42645398,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.0219609318826257e-05
1030,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42645398,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.9689953674525615e-05
1031,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.42645398,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.9689953674525615e-05
1032,1.5027883,-0.4306042,0.39546078,-0.59795696,0.5555165,0.30309504,-0.7971529,-0.5302025,0.6765245,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44093665,-0.40691614,-0.7806769,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7640385,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.838015466195941e-05
1033,1.5027883,-0.4306042,-0.83786464,-0.59795696,0.5555165,0.30309504,-0.7971529,-0.5302025,0.6765245,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44093665,-0.40691614,-0.7806769,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7640385,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.4538071701332534e-05
1035,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44146743,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.6360459603682216e-05
1036,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44146743,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.6360459603682216e-05
1037,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44146743,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.593189334398952e-05
1038,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-1.3361114,-0.8449975,-0.28837857,-0.78301626,-0.28858408,-0.7312871,0.48198214,0.769874,1.095118,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44146743,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00019888699255565838
1039,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.44146743,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.593189334398952e-05
1040,1.9731266,-0.4306042,0.39546078,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43024525,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.047895778939899e-05
1041,1.9731266,-0.4306042,0.39546078,-0.5912055,0.17290321,-2.1682222,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43024525,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0005395268809560865
1042,1.9731266,-0.4306042,0.39546078,-0.5912055,0.17290321,-2.1682222,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43024525,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0005395268809560865
1043,1.9731266,-0.4306042,-0.83786464,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43024525,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.72722728631303e-05
1044,1.9731266,-0.4306042,-0.83786464,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43024525,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.72722728631303e-05
1045,1.3689523,-0.43871537,0.39546078,-0.59438646,0.13060784,0.30309504,-0.81835794,-0.20051245,0.296144,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43964761,-0.40719315,-0.6114414,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.00011136128523630596
1046,-0.6475119,-0.4265486,0.39546078,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43305078,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,1.1564930575494122e-05
1047,-0.6475119,-0.4265486,0.39546078,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43305078,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,8.84453710219328e-06
1048,-0.6475119,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.28837857,-0.77594787,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43305078,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.6184510454684062e-05
1049,-0.6475119,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43305078,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.6619871975214755e-05
1050,-0.6475119,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.43305078,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.6619871975214755e-05
1051,0.8144883,-0.4265486,0.39546078,-0.5810782,0.93466264,0.30309504,-0.81128955,-1.3971652,0.296144,-0.1665245,-0.8112896,-0.16672236,-0.7312871,-0.961488,1.2523291,-1.0040984,1.2019756,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.419933,-0.39666688,-0.061682187,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7177967,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0020400228897357133
1055,0.7392851,-0.4306042,0.39546078,-0.57887095,-0.12394984,0.30309504,-0.8042212,-1.3361114,-0.46461707,-0.34930563,-0.8042213,-0.34951493,0.9609529,3.3689227,3.5688426,3.1943343,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.43471897,-0.40026796,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.3715741634448879
