,F102,F104,F108,F95,F112,F116,F117,F115,F43,F42,category,1
1352,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1353,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1354,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1355,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1356,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1357,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1358,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1359,-0.5459573,-0.05094637,0.30309504,-0.719401,-0.71940106,-0.44924706,-0.6006205,-0.22143206,-0.015132282,-0.37416208,0,0.0011698173884497176
1360,-0.57172996,-0.23927718,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.4063072,-0.4404178,-0.015132282,-0.37416208,0,0.0004725405619445899
1361,-0.57172996,-0.23927718,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.961488,-0.4404178,-0.015132282,-0.37416208,0,0.0003069579025531978
1362,-0.6007485,4.0134597,0.30309504,-0.81835794,-0.818358,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5744758,0,0.0014453378722313732
1363,-0.6012029,9.688396,0.30309504,-0.81835794,-0.818358,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5744758,0,4.9133849199636444e-05
1367,-0.59198445,0.008165235,0.30309504,-0.73353773,-0.7335378,-0.7312871,0.6423678,0.064933956,-0.42328393,-0.57599336,0,0.0030383272054574327
1368,-0.59198445,0.008165235,0.30309504,-0.73353773,-0.7335378,-0.7312871,0.6423678,0.064933956,-0.42328393,-0.57599336,0,0.0030383272054574327
1369,-0.59198445,0.008165235,0.30309504,-0.73353773,-0.7335378,-0.7312871,-0.190703,0.064933956,-0.42328393,-0.57599336,0,0.001592262121770541
1370,-0.59198445,0.008165235,-2.1682222,-0.73353773,-0.7335378,-0.7312871,-0.190703,0.064933956,-0.42328393,-0.57599336,0,0.006146430168421555
1371,-0.59198445,0.008165235,0.30309504,-0.73353773,-0.7335378,0.9609529,0.5850872,0.064933956,-0.42328393,-0.57599336,0,0.15792189764920278
1373,-0.59198445,0.008165235,0.30309504,-0.73353773,-0.7335378,-0.7312871,-0.25158468,0.064933956,-0.42328393,-0.57599336,0,0.0015187718152352171
1374,-0.59198445,0.008165235,0.30309504,-0.73353773,-0.7335378,-0.7312871,-0.25158468,0.064933956,-0.42328393,-0.57599336,0,0.0015187718152352171
1377,-0.55939543,-0.2319513,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.25158468,1.2019756,-0.42328393,-0.57599336,0,0.03954151870241568
1378,-0.5986711,0.94341165,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.4063072,-0.4404178,-0.2798793,-0.45610863,0,0.00021633570974668987
1379,-0.5952304,0.4625941,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.190703,-0.4404178,-0.2798793,-0.45610863,0,0.00033728698345724995
1380,-0.5952304,0.4625941,0.30309504,-0.81128955,-0.8112896,0.9609529,0.7471093,-0.4404178,-0.2798793,-0.45610863,0,0.043063768415384215
1381,-0.5985412,1.2336707,0.30309504,-0.81835794,-0.818358,0.9609529,0.5850872,-0.4404178,-0.2798793,-0.45610863,0,0.024680507543541362
1382,-0.59185463,0.93246675,2.7744122,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,-0.2798793,-0.45610863,0,3.632054958009033e-05
1383,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.25158468,0.6545111,-0.2798793,-0.45610863,0,0.006868008162104082
1384,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.8042213,0.9609529,0.7471093,0.6545111,-0.2798793,-0.45610863,0,0.49163133189012875
1386,-0.5861418,1.1402837,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.2798793,-0.45610863,0,0.00012204229624420096
1387,-0.5861418,1.1402837,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.4063072,-0.4404178,-0.2798793,-0.45610863,0,0.00018789446253489233
1388,-0.5861418,1.1402837,0.30309504,-0.8042212,-0.8042213,-0.7312871,0.33393395,-0.4404178,-0.2798793,-0.45610863,0,0.0003340105181665721
1389,-0.59581465,0.23960614,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.44596297,-0.4404178,-0.2798793,-0.45610863,0,0.00031355304577293877
1390,-0.59581465,0.23960614,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.44596297,-0.4404178,-0.2798793,-0.45610863,0,0.00031355304577293877
1391,-0.59581465,0.23960614,0.30309504,-0.8042212,-0.8042213,0.9609529,0.7471093,-0.4404178,-0.2798793,-0.45610863,0,0.048539803072495606
1392,-0.59957993,1.5016022,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.4063072,-0.4404178,-0.2798793,-0.45610863,0,0.00015519572466671353
1395,-0.59724283,0.67229056,0.30309504,-0.79008454,-0.7900846,0.9609529,0.5850872,0.8734969,-0.37915942,-0.5259149,0,0.5460256792444349
1396,-0.59724283,0.67229056,0.30309504,-0.79008454,-0.7900846,0.9609529,0.5850872,0.8734969,-0.37915942,-0.5259149,0,0.5460256792444349
1397,-0.59724283,0.67229056,0.30309504,-0.79008454,-0.7900846,0.9609529,0.5850872,0.8734969,-0.37915942,-0.5259149,0,0.5460256792444349
1399,-0.5985412,-0.552539,-2.1682222,-0.81835794,-0.818358,-0.7312871,3.8500795,-0.4404178,0.19445911,0.243472,0,0.04361450176320197
1401,-0.59367234,0.12622069,0.30309504,-0.78301615,-0.78301626,-0.7312871,0.84284973,0.6545111,-0.42328393,0.3891547,0,0.008792374068531462
1402,-0.59367234,0.12622069,0.30309504,-0.78301615,-0.78301626,-0.7312871,0.84284973,0.6545111,-0.42328393,0.3891547,0,0.008792374068531462
1403,-0.59367234,0.12622069,0.30309504,-0.78301615,-0.78301626,-0.7312871,0.84284973,0.6545111,-0.42328393,0.3891547,0,0.008792374068531462
1405,-0.59367234,0.12622069,0.30309504,-0.78301615,-0.78301626,-0.7312871,-0.25158468,0.6545111,-0.42328393,0.3891547,0,0.003774088231063681
1406,-0.59957993,1.5016022,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,-0.30194154,-0.50770456,0,0.00010313398557074974
1407,-0.59983957,2.5435581,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.190703,-0.4404178,-0.30194154,-0.50770456,0,9.933155123205673e-05
1408,-0.59983957,2.5435581,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.30194154,-0.50770456,0,5.456136714038009e-05
1409,-0.59983957,2.5435581,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.30194154,-0.50770456,0,5.456136714038009e-05
1410,-0.59828156,0.7573482,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.44225416,-0.4404178,-0.30194154,-0.50770456,0,0.00024042604735267882
1411,-0.59432155,0.589082,-2.1682222,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,-0.30194154,-0.50770456,0,0.0006863889141386762
1412,-0.57854635,0.17940784,0.30309504,-0.79008454,-0.7900846,-0.7312871,-0.8665229,0.8734969,0.4040505,0.43468055,0,0.00650576609373313
1413,-0.57854635,0.17940784,0.30309504,-0.79008454,-0.7900846,-0.7312871,-0.8665229,0.8734969,0.4040505,0.43468055,0,0.00650576609373313
1414,-0.57854635,0.17940784,0.30309504,-0.79008454,-0.7900846,-0.7312871,-0.4063072,0.8734969,0.4040505,0.43468055,0,0.00927804205579577
1417,-0.58906317,-0.024878075,0.30309504,-0.81835794,-0.818358,0.9609529,0.7471093,-0.4404178,0.4040505,0.43468055,0,0.04654129594035328
1421,-0.5703667,0.3852211,0.30309504,-0.75474274,-0.7547428,0.9609529,0.19328807,1.2019756,0.4040505,0.43468055,0,0.6647909211533227
1423,-0.5703667,0.3852211,0.30309504,-0.75474274,-0.7547428,-0.7312871,0.19328807,1.2019756,0.4040505,0.43468055,0,0.02990283634766758
1424,-0.5703667,0.3852211,0.30309504,-0.75474274,-0.7547428,0.9609529,-0.23975296,1.2019756,0.4040505,0.43468055,0,0.586153558416487
1425,-0.5703667,0.3852211,0.30309504,-0.75474274,-0.7547428,0.9609529,-0.961488,1.2019756,0.4040505,0.43468055,0,0.4469589716956357
1427,-0.5703667,0.3852211,0.30309504,-0.75474274,-0.7547428,0.9609529,-0.23975296,1.2019756,0.4040505,0.43468055,0,0.586153558416487
1430,-0.585233,0.23199232,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.44596297,-0.4404178,0.4040505,0.43468055,0,0.00025479826774004024
1431,-0.6006186,4.230534,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,0.4040505,0.43468055,0,1.6017555070729393e-05
1432,-0.59217924,-0.15788323,0.30309504,-0.81128955,-0.8112896,0.9609529,0.5850872,-0.4404178,0.4040505,0.43468055,0,0.044263638837391574
1433,-0.59217924,-0.15788323,0.30309504,-0.81128955,-0.8112896,0.9609529,0.7471093,-0.4404178,0.4040505,0.43468055,0,0.04990844657788464
1434,-0.58802444,0.17458318,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.25158468,-0.4404178,0.4040505,0.43468055,0,0.00030962654144893687
1436,-0.59782714,0.659741,0.30309504,-0.81835794,-0.818358,0.9609529,0.7471093,-0.4404178,0.4040505,0.43468055,0,0.03160285480637281
1439,-0.58458376,-0.24247997,0.30309504,-0.81128955,-0.8112896,-0.7312871,4.4515247,-0.4404178,0.4040505,0.43468055,0,0.014991226810384622
1440,-0.58458376,-0.24247997,0.30309504,-0.81128955,-0.8112896,0.9609529,0.7471093,-0.4404178,0.4040505,0.43468055,0,0.052118450716073836
1441,-0.5945812,0.11366898,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.44596297,-0.4404178,0.4040505,0.43468055,0,0.0002771987824294165
1442,-0.58620673,-0.414852,0.30309504,-0.8042212,-0.8042213,-0.7312871,0.33393395,-0.4404178,0.4040505,0.43468055,0,0.0006817664224695541
1443,-0.58620673,-0.414852,0.30309504,-0.8042212,-0.8042213,0.9609529,-0.961488,-0.4404178,0.4040505,0.43468055,0,0.015781691283634793
1444,-0.58620673,-0.414852,0.30309504,-0.8042212,-0.8042213,0.9609529,-0.961488,-0.4404178,0.4040505,0.43468055,0,0.015781691283634793
1445,-0.5911405,0.11293303,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.44225416,-0.4404178,0.4040505,0.43468055,0,0.0002753462619409744
1446,-0.5911405,0.11293303,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.44225416,-0.4404178,0.4040505,0.43468055,0,0.0002753462619409744
1447,-0.48947838,0.18775713,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.4063072,-0.4404178,0.4040505,0.43468055,0,0.00025403057994607226
1448,-0.48947838,0.18775713,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.7286703,-0.4404178,0.4040505,0.43468055,0,0.00019773285124101368
1449,-0.3877513,-0.011962704,0.30309504,-0.76181114,-0.76181114,-0.7312871,0.19328807,1.74944,0.4040505,0.43468055,0,0.13443687215349406
1453,-0.3877513,-0.011962704,0.30309504,-0.76181114,-0.76181114,-0.7312871,0.5579543,1.74944,0.4040505,0.43468055,0,0.17096457952988567
1457,-0.3877513,-0.011962704,0.30309504,-0.76181114,-0.76181114,-0.7312871,-0.961488,1.74944,0.4040505,0.43468055,0,0.05952609618501693
1458,-0.5775077,-0.050585385,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,0.4040505,0.43468055,0,0.00020260223542948737
1459,-0.6010081,21.96859,0.30309504,-0.7971529,-0.7971529,-0.7312871,-0.6006205,-0.4404178,-0.31297266,-0.5016345,0,6.630112064929355e-10
1460,-0.6010081,21.96859,0.30309504,-0.7971529,-0.7971529,-0.7312871,-0.6006205,-0.4404178,-0.31297266,-0.5016345,0,6.630112064929355e-10
1462,-0.59250385,0.3305731,0.30309504,-0.81128955,-0.8112896,0.9609529,-0.25158468,1.2019756,-0.31297266,-0.5016345,0,0.6623164056256875
1463,-0.5854277,0.5092635,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.44596297,1.2019756,-0.13647467,-0.29980317,0,0.022138713508414662
1465,-0.59724283,1.118843,0.30309504,-0.81835794,-0.818358,0.9609529,1.3068224,-0.4404178,-0.13647467,-0.29980317,0,0.04429943936574965
1466,-0.59406185,1.2201614,0.30309504,-0.81128955,-0.8112896,0.9609529,1.3068224,-0.4404178,-0.13647467,-0.29980317,0,0.04141791849243554
1467,-0.59406185,1.2201614,0.30309504,-0.81128955,-0.8112896,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.02720312408016727
1469,-0.59425664,0.7316842,0.30309504,-0.81128955,-0.8112896,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.03607181509611778
1470,-0.59425664,0.7316842,0.30309504,-0.81128955,-0.8112896,-0.7312871,1.4442958,-0.4404178,-0.13647467,-0.29980317,0,0.0009990591227980673
1471,-0.5952304,0.9047252,0.30309504,-0.81835794,-0.818358,-0.7312871,0.33393395,-0.4404178,-0.13647467,-0.29980317,0,0.0003835953437879956
1472,-0.57140535,1.1103917,0.30309504,-0.79008454,-0.7900846,0.11483291,-0.8665229,0.8734969,-0.13647467,-0.29980317,0,0.03502351177299632
1473,-0.57140535,1.1103917,0.30309504,-0.79008454,-0.7900846,0.11483291,-0.8665229,0.8734969,-0.13647467,-0.29980317,0,0.03502351177299632
1474,-0.57140535,1.1103917,0.30309504,-0.79008454,-0.7900846,0.11483291,-0.8665229,0.8734969,-0.13647467,-0.29980317,0,0.03502351177299632
1477,-0.59996945,2.4585004,0.30309504,-0.81128955,-0.8112896,0.9609529,1.3068224,-0.4404178,-0.13647467,-0.29980317,0,0.0203067061983438
1478,-0.59996945,2.4585004,0.30309504,-0.81128955,-0.8112896,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.013237309505090996
1480,-0.5945163,0.8636702,0.30309504,-0.81835794,-0.818358,0.9609529,3.3689227,-0.4404178,-0.13647467,-0.29980317,0,0.21114220168061712
1481,-0.577248,-0.0932279,0.30309504,-0.7971529,-0.7971529,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.05624533431815067
1482,-0.577248,-0.0932279,0.30309504,-0.7971529,-0.7971529,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.05624533431815067
1483,-0.577248,-0.0932279,0.30309504,-0.7971529,-0.7971529,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.05624533431815067
1484,-0.577248,-0.0932279,0.30309504,-0.7971529,-0.7971529,0.9609529,0.7471093,-0.4404178,-0.13647467,-0.29980317,0,0.05624533431815067
1487,-0.59795696,1.1610113,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.55019534,0,0.00012091333444072696
1488,-0.59789205,0.7573482,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.8665229,-0.4404178,-0.42328393,-0.5775109,0,0.0001661407395805413
1489,-0.59789205,0.7573482,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.8665229,-0.4404178,-0.42328393,-0.5775109,0,0.0001661407395805413
1490,-0.59789205,0.7573482,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.8665229,-0.4404178,-0.42328393,-0.5775109,0,0.0001661407395805413
1491,-0.5950356,0.084656954,-2.1682222,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.0009055422301233689
1492,-0.59613925,0.8600039,0.30309504,-0.7759478,-0.77594787,0.9609529,0.5850872,0.0288374,-0.4122528,-0.5532304,0,0.09628624947490785
1494,-0.59613925,0.8600039,0.30309504,-0.7759478,-0.77594787,0.9609529,0.5850872,0.0288374,-0.4122528,-0.5532304,0,0.09628624947490785
1495,-0.59613925,0.8600039,0.30309504,-0.7759478,-0.77594787,0.9609529,0.5850872,0.0288374,-0.4122528,-0.5532304,0,0.09628624947490785
1496,-0.59613925,0.8600039,0.30309504,-0.7759478,-0.77594787,0.9609529,0.5850872,0.0288374,-0.4122528,-0.5532304,0,0.09628624947490785
1497,-0.59613925,0.8600039,0.30309504,-0.7759478,-0.77594787,0.9609529,0.5850872,0.0288374,-0.4122528,-0.5532304,0,0.09628624947490785
1498,-0.59613925,0.8600039,0.30309504,-0.7759478,-0.77594787,0.9609529,0.5850872,0.0288374,-0.4122528,-0.5532304,0,0.09628624947490785
1500,-0.59620416,0.9304305,0.30309504,-0.81835794,-0.818358,0.9609529,0.5850872,-0.4404178,-0.4122528,-0.5532304,0,0.029062700105318143
1501,-0.59594446,1.3031344,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.190703,-0.4404178,-0.0041011563,-0.5623356,0,0.00026183013388374725
1610,-0.58984214,-0.24577692,0.30309504,-0.78301615,-0.78301626,0.9609529,1.3068224,0.1070466,-0.42328393,-0.5744758,1,0.3112532258797301
1616,-0.58867365,-0.22270918,0.30309504,-0.7971529,-0.7971529,0.9609529,1.3068224,0.38077888,-0.42328393,-0.5744758,1,0.4876646693514416
1617,-0.59250385,-0.044156212,0.30309504,-0.8042212,-0.8042213,2.6531928,-0.190703,1.74944,-0.42328393,-0.5744758,1,0.9986041699911868
1619,-0.59250385,-0.044156212,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,1.74944,-0.42328393,-0.5744758,1,0.9726905625697513
1622,-0.5932828,0.08695137,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,0.6545111,-0.42328393,-0.5744758,1,0.6272585367859064
1624,-0.59795696,0.9339508,0.30309504,-0.81128955,-0.8112896,0.9609529,1.3068224,1.2019756,-0.42328393,-0.5744758,1,0.8196038319166677
1626,-0.5952953,0.25125536,0.30309504,-0.81128955,-0.8112896,0.9609529,1.3068224,1.2019756,-0.42328393,-0.5744758,1,0.8720263403355717
1627,-0.59795696,0.9339508,0.30309504,-0.81128955,-0.8112896,2.6531928,0.19328807,2.844369,-0.42328393,-0.5744758,1,0.9999061983119352
1628,-0.59795696,0.9339508,0.30309504,-0.81128955,-0.8112896,0.9609529,1.3068224,2.844369,-0.42328393,-0.5744758,1,0.997466702020367
1630,-0.59256876,0.18081327,0.30309504,-0.81128955,-0.8112896,0.9609529,1.3068224,1.2019756,-0.42328393,-0.5744758,1,0.8764545850527462
1632,-0.5938671,0.18390644,0.30309504,-0.79008454,-0.7900846,2.6531928,-0.25158468,1.5304543,-0.42328393,-0.5744758,1,0.9969200800639049
1633,-0.5938671,0.18390644,0.30309504,-0.79008454,-0.7900846,0.9609529,1.3068224,1.5304543,-0.42328393,-0.5744758,1,0.9441206342838627
1634,-0.5938671,0.18390644,0.30309504,-0.79008454,-0.7900846,0.9609529,1.3068224,1.5304543,-0.42328393,-0.5744758,1,0.9441206342838627
1636,-0.58458376,-0.24247997,0.30309504,-0.78301615,-0.78301626,2.6531928,0.19328807,1.74944,-0.42328393,-0.5744758,1,0.9990527775774383
1637,-0.58458376,-0.24247997,-2.1682222,-0.78301615,-0.78301626,2.6531928,0.19328807,1.74944,-0.42328393,-0.5744758,1,0.999755564970161
1638,-0.58458376,-0.24247997,0.30309504,-0.78301615,-0.78301626,0.9609529,0.19328807,1.74944,-0.42328393,-0.5744758,1,0.9425063533534838
1639,-0.58659625,-0.3494912,0.30309504,-0.8254263,-0.82542634,0.9609529,3.5493562,1.2019756,-0.42328393,-0.5729583,1,0.9825294045343519
1640,-0.58458376,-0.24247997,0.30309504,-0.78301615,-0.78301626,0.9609529,1.3068224,1.74944,-0.42328393,-0.5744758,1,0.9749739095952243
1644,-0.59549004,0.78803897,-2.1682222,-0.81835794,-0.818358,2.6531928,-0.44596297,2.844369,-0.42328393,-0.5729583,1,0.9999637425967546
1645,-0.59399694,-0.73116,0.30309504,-0.81835794,-0.818358,2.6531928,-0.23975296,2.844369,-0.42328393,-0.5729583,1,0.9999515343730486
1884,-0.58237654,0.0006483742,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9979593177179855
1885,-0.58237654,0.0006483742,0.30309504,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999700224531871
1886,-0.58237654,0.0006483742,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9983039841656383
1887,-0.57913065,-0.10419527,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9980788183653736
1888,-0.57913065,-0.10419527,0.30309504,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999717812426692
1889,-0.57913065,-0.10419527,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9984033337261862
1890,-0.58237654,0.0006483742,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9979593177179855
1891,-0.58237654,0.0006483742,0.30309504,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999700224531871
1892,-0.58237654,0.0006483742,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9983039841656383
1893,-0.5727037,-0.24274327,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.998223706362217
1894,-0.5727037,-0.24274327,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999932727651752
1895,-0.5727037,-0.24274327,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.99852378424307
2249,-0.47175565,-0.5706419,0.30309504,-0.7971529,-0.7971529,2.6531928,3.3689227,2.0231724,-0.4122528,-0.36960948,1,0.9999619694706363
2251,-0.47175565,-0.5706419,0.30309504,-0.7971529,-0.7971529,0.9609529,0.7471093,2.0231724,-0.4122528,-0.36960948,1,0.9815634990896773
2252,-0.47175565,-0.5706419,0.30309504,-0.7971529,-0.7971529,0.9609529,0.7471093,2.0231724,-0.4122528,-0.36960948,1,0.9815634990896773
2253,-0.32685786,-0.47493273,0.30309504,-0.7971529,-0.7971529,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9981805557052031
1502,-0.58445394,-0.22941567,5.2457294,-0.7971529,-0.7971529,0.9609529,-0.44596297,2.0231724,-0.0041011563,-0.5623356,0,0.8665118109946396
1508,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,-0.7312871,-0.44596297,0.0075076083,-0.0041011563,-0.5623356,0,0.0017803037601432932
1509,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,-0.7312871,0.19328807,0.0075076083,-0.0041011563,-0.5623356,0,0.0031575313877042544
1510,-0.6006186,4.230534,0.30309504,-0.81835794,-0.818358,0.9609529,3.5493562,-0.4404178,-0.0041011563,-0.5623356,0,0.02702236267177767
1512,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,-0.7312871,-0.961488,0.0075076083,-0.0041011563,-0.5623356,0,0.0011210085816914298
1513,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,-0.7312871,-0.961488,0.0075076083,-0.0041011563,-0.5623356,0,0.0011210085816914298
1514,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,-0.7312871,-0.961488,0.0075076083,-0.0041011563,-0.5623356,0,0.0011210085816914298
1515,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,-0.7312871,-0.961488,0.0075076083,-0.0041011563,-0.5623356,0,0.0011210085816914298
1517,-0.59587955,0.15213054,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.190703,-0.4404178,-0.0041011563,-0.5623356,0,0.0004397416229283293
1518,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,0.9609529,-0.961488,0.0075076083,-0.0041011563,-0.5623356,0,0.06612031681165736
1519,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.66992265,0.9609529,-0.961488,0.0075076083,-0.0041011563,-0.5623356,0,0.06612031681165736
1520,-0.5984114,0.9863494,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.3681283,-0.56385314,0,8.275002166260181e-05
1521,-0.5984114,0.9863494,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.3681283,-0.56385314,0,8.275002166260181e-05
1522,-0.5984114,0.9863494,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,-0.4404178,-0.3681283,-0.56385314,0,0.03853385988184779
1523,-0.60009927,2.7038589,0.30309504,-0.81835794,-0.818358,0.9609529,1.3068224,-0.4404178,-0.3681283,-0.56385314,0,0.00978644128236817
1524,-0.599515,1.8205683,0.30309504,-0.81835794,-0.818358,0.9609529,1.3068224,-0.4404178,-0.3681283,-0.56385314,0,0.020056430215723155
1525,-0.5986711,1.129475,0.30309504,-0.81835794,-0.818358,0.9609529,1.3068224,-0.4404178,-0.3681283,-0.56385314,0,0.034903871152923586
1526,-0.5980868,0.8356907,0.30309504,-0.81835794,-0.818358,0.9609529,1.3068224,-0.4404178,-0.3681283,-0.56385314,0,0.04403379084074639
1527,-0.60003436,2.5766358,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.3681283,-0.56385314,0,2.2322819482827507e-05
1528,-0.60003436,2.5766358,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.3681283,-0.56385314,0,2.2322819482827507e-05
1529,-0.60003436,2.5766358,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.3681283,-0.56385314,0,2.2322819482827507e-05
1530,-0.5891281,-0.22735724,0.30309504,-0.81835794,-0.818358,-0.7312871,-0.961488,-0.4404178,-0.3681283,-0.56385314,0,0.0002271053201011389
1531,-0.5994501,1.749687,0.30309504,-0.81835794,-0.818358,0.9609529,1.3068224,-0.4404178,-0.42328393,-0.5775109,0,0.02062565806904276
1541,-0.5822467,-0.4344474,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.57144076,0,0.0002549529423975356
1542,-0.5822467,-0.4344474,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.57144076,0,0.0002549529423975356
1543,-0.5822467,-0.4344474,0.30309504,-0.8042212,-0.8042213,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.57144076,0,0.0002549529423975356
1544,-0.5983465,0.95394355,0.30309504,-0.81128955,-0.8112896,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5744758,0,0.0001317182910199751
