,F72,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F122,F115,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F130,F35,F131,F37,F133,F134,F39,F135,F136,F137,F83,F73,F16,F3,F7,F12,F17,F2,F6,F13,F14,F1,F5,F9,F15,F4,F8,F71,category,1
1410,-0.32415006,-0.29826337,-0.11339401,-0.7469425,-0.43871537,1.6287861,-0.9979421,-0.11212637,-0.83484185,1.1415242,-0.59828156,-0.70447135,0.7573482,-2.1378672,0.30309504,-0.36403224,-0.81835794,0.23907422,0.6765245,0.8645254,-0.28837857,-0.36403224,-0.818358,-0.28858408,-0.7312871,-0.44225416,-0.46742228,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-1.315053,-1.2970597,-1.315053,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.41174492,-0.44245315,-0.40747014,-0.42306355,-0.33679438,-0.2835495,0.058206387,-0.20265988,-0.67225426,-0.61245966,0.08941587,-0.679792,-0.6812404,-0.15412243,-0.33338624,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.8288648,0,3.6776064677294704e-05
1411,0.09004502,0.10579422,-0.121925086,-0.7469425,-0.4265486,-0.83786464,-0.9979421,-0.107222624,-0.83484185,0.69977707,-0.59432155,-0.68740934,0.589082,0.47845042,-2.1682222,-0.36403224,-0.81835794,-1.4093759,0.6765245,0.8645254,-0.28837857,-0.36403224,-0.818358,-0.28858408,-0.7312871,-0.961488,-0.6848064,-0.8985054,-1.0040984,-0.52987975,-0.4404178,-0.89625275,-0.8998834,-0.89625275,-0.765141,-0.30356848,-0.30194154,-0.50770456,-0.7024088,-0.7011778,0.20186543,-0.40759692,-0.44237733,-0.40747014,-0.42079017,-0.32495624,-0.2835495,-0.63404375,-0.20265988,-0.67225426,-0.61245966,0.08941587,-0.679792,-0.6812404,-0.15412243,-0.12851481,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,6.19343811999963e-05
1412,-0.26473483,-0.24345429,-0.10628478,-0.6386558,-0.40627062,1.6287861,0.17138994,-0.10231887,-0.41491953,1.0541366,-0.57854635,-0.6458206,0.17940784,-1.1045315,0.30309504,-0.35803807,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.35803807,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.6425296,-0.8985054,-0.9120274,-0.52987975,0.8734969,-0.88290256,-0.8835954,-0.88290256,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,-0.19663686,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.2709069,-0.05563104,0.0332433,0.3400806,-0.79118043,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0.79148644,0,0.009575652727032957
1413,-0.26473483,-0.24345429,-0.10628478,-0.6386558,-0.40627062,1.6287861,0.17138994,-0.10231887,-0.41491953,1.0181149,-0.57854635,-0.6458206,0.17940784,-2.159853,0.30309504,-0.35803807,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.35803807,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.6425296,-0.8985054,-0.9120274,-0.52987975,0.8734969,-0.88290256,-0.8835954,-0.88290256,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,-0.19663686,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.2709069,-0.05563104,0.0332433,0.3400806,-0.79118043,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.79148644,0,0.004913322169007647
1414,-0.26473483,-0.24345429,-0.073582314,-0.6386558,-0.40627062,1.0121235,0.17138994,-0.10231887,-0.41491953,0.17520967,-0.57854635,-0.6458206,0.17940784,-0.7549563,0.30309504,-0.35803807,-0.79008454,-1.2994792,-3.888042,0.8645254,-0.28837857,-0.35803807,-0.7900846,-0.28858408,-0.7312871,-0.4063072,-0.20592032,-0.36465934,0.07242274,-1.4838566,0.8734969,-1.1662232,-1.1680087,-1.1662232,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,-0.19663686,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.2709069,-0.05563104,0.0332433,0.3400806,-0.79118043,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.5889425,0,0.05132178451441281
1417,-0.36424923,-0.33650225,-0.13045616,-0.6386558,-0.43465978,1.0121235,0.17138994,-0.11703012,-0.41491953,1.3863052,-0.58906317,-0.69060844,-0.024878075,0.47845042,0.30309504,-0.35803807,-0.81835794,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.818358,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,0.36954248,0.26533377,0.36954248,0.46867478,-0.30356848,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.4003632,-0.4208429,-0.40747014,-0.40909448,-0.34556335,-0.2835495,-0.7502727,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.48739168,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,1.601662,0,0.12183640699757796
1421,-0.67501783,-0.6972225,-0.09206632,-0.6386558,-0.42249298,1.0121235,0.17138994,-0.107222624,-0.41491953,1.0284817,-0.5703667,-0.5946345,0.3852211,0.14621955,0.30309504,-0.35803807,-0.75474274,-0.8476818,-0.8449975,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,1.2019756,1.0276572,1.0546745,1.0276572,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,-0.27877295,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.04908452,-0.05563104,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,2.2092938,0,0.9463157530761519
1423,-0.67501783,-0.6972225,-0.110550314,-0.6386558,-0.42249298,-0.83786464,0.17138994,-0.10231887,-0.41491953,0.6981301,-0.5703667,-0.5946345,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-0.8476818,-0.8449975,-0.6395753,-0.28837857,-0.35803807,-0.7547428,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.5176803,1.2019756,-0.4732497,-0.43880823,-0.4732497,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,-0.27877295,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.04908452,-0.05563104,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.8042061,0,0.13529653476987988
1424,-0.67501783,-0.6972225,-0.13045616,-0.6386558,-0.42249298,-0.2212019,0.17138994,-0.11703012,-0.41491953,-1.5242349,-0.5703667,-0.5946345,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-1.3361114,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.7547428,-0.34951493,0.9609529,-0.23975296,0.08772385,-0.5378598,-0.30435964,-1.5071244,1.2019756,-1.6700691,-1.6892241,-1.6700691,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,-0.27877295,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.04908452,-0.05563104,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.99403036,0,0.7143252344529802
1425,-0.67501783,-0.6972225,-0.08637893,-0.6386558,-0.42249298,1.6287861,0.17138994,-0.09251137,-0.41491953,-1.4441496,-0.5703667,-0.5946345,0.3852211,-2.9938974,0.30309504,-0.35803807,-0.75474274,0.48328903,-0.8449975,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,-0.961488,-0.6848064,-0.8985054,-1.0040984,-0.52987975,1.2019756,-1.6700691,-1.6892241,-1.6700691,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,-0.27877295,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.04908452,-0.05563104,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0.99403036,0,0.9481686302361044
1427,-0.67501783,-0.6972225,0.095617376,-0.6386558,-0.42249298,-0.83786464,0.17138994,0.059504863,-0.41491953,-0.36800435,-0.5703667,-0.5946345,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-1.3361114,-0.08423652,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,-0.23975296,-0.118284196,0.769874,-0.30435964,0.61023885,1.2019756,-1.1214753,-1.129168,-1.1214753,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,-0.27877295,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.04908452,-0.05563104,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.3991182,0,0.8155465905057753
1430,-0.6160916,-0.6296671,-0.121925086,-0.6386558,-0.43871537,-0.83786464,0.17138994,-0.10231887,-0.41491953,0.73889196,-0.585233,-0.6650154,0.23199232,0.47845042,0.30309504,-0.35803807,-0.81128955,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-1.0099766,-1.0063818,-1.0099766,0.46867478,0.71329695,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40011027,-0.408635,-0.39888293,-0.4036986,-0.3683627,-0.21002863,-0.35174355,0.2517525,-0.10978677,0.18665752,0.11966438,-0.05563104,0.0332433,0.3400806,-0.80726457,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.79148644,0,5.0085952030887846e-05
1431,0.21009803,0.22688404,-0.12334693,-0.6386558,-0.43871537,0.39546078,0.17138994,-0.11703012,-0.41491953,1.2160623,-0.6006186,-0.70233864,4.230534,-2.212619,0.30309504,-0.35803807,-0.81835794,-1.4215866,0.296144,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.961488,-0.6848064,1.2523291,-1.0040984,1.5176803,-0.4404178,-0.774865,-0.78085583,-0.774865,0.46867478,-0.30356848,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.41402125,-0.44237733,-0.40747014,-0.42426872,-0.34351724,-0.2835495,-0.5772984,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.60420257,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,1.113943330850919e-05
1432,0.0005554058,0.01529552,-0.13045616,-0.6386558,-0.42249298,-0.2212019,0.17138994,-0.11703012,-0.41491953,-1.1161551,-0.59217924,-0.703405,-0.15788323,0.47845042,0.30309504,-0.35803807,-0.81128955,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.5850872,0.7604033,-0.5378598,0.49534178,-1.5071244,-0.4404178,-0.98649013,-0.9888409,-0.98649013,0.46867478,-0.28729457,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40946856,-0.44214985,-0.40747014,-0.42172143,-0.33080223,-0.23453559,-0.14150883,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,0.0482331391040261
1433,0.0005554058,0.01529552,-0.13045616,-0.6386558,-0.42249298,1.6287861,0.17138994,-0.11703012,-0.41491953,-0.3326758,-0.59217924,-0.703405,-0.15788323,0.47845042,0.30309504,-0.35803807,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-0.98649013,-0.9888409,-0.98649013,0.46867478,-0.28729457,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40946856,-0.44214985,-0.40747014,-0.42172143,-0.33080223,-0.23453559,-0.14150883,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.8261634,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0.18385476,0,0.1013564881449275
1434,0.24188396,0.25747517,-0.110550314,-0.6386558,-0.4306042,-0.83786464,0.17138994,-0.11212637,-0.41491953,-0.393031,-0.58802444,-0.6778119,0.17458318,0.47845042,0.30309504,-0.35803807,-0.81835794,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.52987975,-0.4404178,0.72010845,0.6311869,0.72010845,0.46867478,-0.28888118,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.4010208,-0.42228356,-0.40193,-0.40942317,-0.34468645,-0.11200083,0.0825869,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.1965743,0,5.132174245754624e-05
1436,0.9079214,0.9623453,-0.13045616,-0.6386558,-0.43465978,2.091283,0.17138994,-0.11703012,-0.41491953,1.1223571,-0.59782714,-0.703405,0.659741,0.47845042,0.30309504,-0.35803807,-0.81835794,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.818358,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-0.032446392,-0.029102845,-0.032446392,0.46867478,-0.28747568,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.4103791,-0.4419982,-0.40747014,-0.42215967,-0.3337252,-0.23453559,0.120919935,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.8261634,0.048084386,2.5746799,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0.18385476,0,0.13144597083469353
1439,0.10373742,0.12236441,-0.110550314,-0.6386558,-0.43465978,0.39546078,0.17138994,-0.107222624,-0.41491953,1.351108,-0.58458376,-0.6927412,-0.24247997,-1.3293258,0.30309504,-0.35803807,-0.81128955,-1.4093759,-0.8449975,-0.6395753,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,4.4515247,-0.052527145,1.2523291,4.2439427,1.5176803,-0.4404178,-0.88240814,-0.8835954,-0.88240814,0.46867478,0.47630855,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.39196602,-0.43092766,-0.4055311,-0.40799886,-0.3018646,1.6524998,-0.4804828,-0.20265988,-0.10978677,0.18665752,0.80529726,-0.05563104,0.0332433,0.3400806,-0.82174027,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.01868915,0,0.013219126589601681
1440,0.10373742,0.12236441,-0.13045616,-0.6386558,-0.43465978,0.7037921,0.17138994,-0.11703012,-0.41491953,0.43472672,-0.58458376,-0.6927412,-0.24247997,0.47845042,0.30309504,-0.35803807,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-0.88240814,-0.8835954,-0.88240814,0.46867478,0.47630855,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.39196602,-0.43092766,-0.4055311,-0.40799886,-0.3018646,1.6524998,-0.4804828,-0.20265988,-0.10978677,0.18665752,0.80529726,-0.05563104,0.0332433,0.3400806,-0.82174027,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,-0.01868915,0,0.04316386724945775
1441,-0.6561908,-0.68065226,-0.13045616,-0.6386558,-0.43465978,-0.83786464,0.17138994,-0.11703012,-0.41491953,0.8913096,-0.5945812,-0.70127225,0.11366898,0.47845042,0.30309504,-0.35803807,-0.81835794,-1.2872685,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.44596297,-0.46885556,-0.8985054,-0.50428504,-0.52987975,-0.4404178,-0.40501544,-0.35862124,-0.40501544,0.46867478,-0.30356848,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40633228,-0.43653876,-0.40747014,-0.41799635,-0.332556,-0.2835495,-0.65401757,-0.20265988,-0.10978677,0.18665752,0.08941587,-0.05563104,0.0332433,0.3400806,-0.605811,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.38639867,0,3.251681032974168e-05
1442,-0.8138979,-0.83360785,-0.09206632,-0.6386558,-0.43465978,-0.83786464,0.17138994,-0.107222624,-0.41491953,0.73375636,-0.58620673,-0.70553774,-0.414852,0.47845042,0.30309504,-0.35803807,-0.8042212,-0.98199993,0.296144,0.8645254,-0.28837857,-0.35803807,-0.8042213,-0.28858408,-0.7312871,0.33393395,-0.18818381,1.2523291,0.34155306,1.5176803,-0.4404178,-1.810246,-1.8232868,-1.810246,0.46867478,7.744997,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40304422,-0.44245315,-0.40747014,-0.41835243,-0.31165662,5.426571,3.9244866,-0.20265988,-0.10978677,0.18665752,2.4387167,-0.05563104,0.0332433,0.3400806,-0.7358913,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,1.305321,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-1.0314088,0,1.0694119462048289e-05
1443,-0.8138979,-0.83360785,-0.13045616,-0.6386558,-0.43465978,-0.2212019,0.17138994,-0.11703012,-0.41491953,-1.3707054,-0.58620673,-0.70553774,-0.414852,0.47845042,0.30309504,-0.35803807,-0.8042212,-1.3605329,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.8042213,-0.34951493,0.9609529,-0.961488,-0.6848064,0.769874,-0.12942493,0.61023885,-0.4404178,-1.810246,-1.8232868,-1.810246,0.46867478,7.744997,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40304422,-0.44245315,-0.40747014,-0.41835243,-0.31165662,5.426571,3.9244866,-0.20265988,-0.10978677,0.18665752,2.4387167,-0.05563104,0.0332433,0.3400806,-0.7358913,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-1.0314088,0,0.0015229880423826873
1444,-0.8138979,-0.83360785,-0.13045616,-0.6386558,-0.43465978,-0.2212019,0.17138994,-0.11703012,-0.41491953,-1.3594518,-0.58620673,-0.70553774,-0.414852,0.47845042,0.30309504,-0.35803807,-0.8042212,-1.3605329,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.8042213,-0.34951493,0.9609529,-0.961488,-0.6848064,0.769874,-0.12942493,0.61023885,-0.4404178,-1.810246,-1.8232868,-1.810246,0.46867478,7.744997,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40304422,-0.44245315,-0.40747014,-0.41835243,-0.31165662,5.426571,3.9244866,-0.20265988,-0.10978677,0.18665752,2.4387167,-0.05563104,0.0332433,0.3400806,-0.7358913,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-1.0314088,0,0.0015242658344621542
1445,0.20374085,0.2205109,-0.11339401,-0.6386558,-0.43871537,0.39546078,0.17138994,-0.11212637,-0.41491953,-0.43013948,-0.5911405,-0.69060844,0.11293303,-2.511627,0.30309504,-0.35803807,-0.81128955,0.23907422,-1.225378,-2.143676,-0.22745155,-0.35803807,-0.8112896,-0.2276532,-0.7312871,-0.44225416,-0.46742228,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-0.88290256,-0.8835954,-0.88290256,0.46867478,-0.24534087,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40461236,-0.43502226,-0.4055311,-0.41632554,-0.33050993,0.20658958,-0.7336199,-0.20265988,-0.10978677,0.18665752,0.008753175,-0.05563104,0.0332433,0.3400806,-0.76383746,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.5889425,0,0.002997782833679966
1446,0.20374085,0.2205109,-0.11339401,-0.6386558,-0.43871537,0.39546078,0.17138994,-0.11212637,-0.41491953,-0.32623583,-0.5911405,-0.69060844,0.11293303,-1.0165881,0.30309504,-0.35803807,-0.81128955,0.23907422,-1.225378,-2.143676,-0.22745155,-0.35803807,-0.8112896,-0.2276532,-0.7312871,-0.44225416,-0.46742228,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-1.3647454,-1.3434178,-1.3647454,0.46867478,-0.24534087,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.40461236,-0.43502226,-0.4055311,-0.41632554,-0.33050993,0.20658958,-0.7336199,-0.20265988,-0.10978677,0.18665752,0.008753175,-0.05563104,0.0332433,0.3400806,-0.76383746,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.38639867,0,0.0023966531525075507
1447,-0.9234371,-0.9215573,-0.06931678,-0.6386558,-0.3292143,1.0121235,0.17138994,-0.077800125,-0.41491953,0.87827486,-0.48947838,-0.3440357,0.18775713,-2.0248702,0.30309504,-0.35803807,-0.81128955,-1.2994792,-3.888042,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.4063072,-0.20592032,-0.36465934,0.07242274,-1.4838566,-0.4404178,0.6540992,0.53596485,0.6540992,0.46867478,0.46679902,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.23702292,-0.21383929,0.008040512,-0.20478992,-0.27263469,2.4857361,-0.15180556,2.5238142,-0.10978677,0.18665752,-1.1709386,-0.05563104,0.0332433,0.3400806,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,2.6143818,0,0.003597073449670298
1448,-0.9234371,-0.9215573,-0.12619062,-0.6386558,-0.3292143,0.39546078,0.17138994,-0.11703012,-0.41491953,1.4644932,-0.48947838,-0.3440357,0.18775713,-1.0165881,0.30309504,-0.35803807,-0.81128955,0.8129789,-1.225378,-2.143676,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.7286703,-0.5831662,-0.8985054,-0.7783763,-0.52987975,-0.4404178,-0.059393987,-0.051655438,-0.059393987,0.46867478,0.46679902,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.23702292,-0.21383929,0.008040512,-0.20478992,-0.27263469,2.4857361,-0.15180556,2.5238142,-0.10978677,0.18665752,-1.1709386,-0.05563104,0.0332433,0.3400806,-0.8261634,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,2.00675,0,0.009634579642056985
