,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F121,F122,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F132,F37,F133,F134,F39,F135,F136,F137,F83,F73,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
1624,-0.48136815,-0.44484577,-0.13045616,-0.71111035,-0.72476923,-0.4306042,0.08712944,-0.87826943,-0.11703012,-0.5548937,-0.5441492,-0.59795696,-0.70020586,0.9339508,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,1.2019756,-0.39548528,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41381893,-0.44237733,-0.40747014,-0.42415917,-0.2100568,-0.34293264,-0.2835495,-0.38492206,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.50367683,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.5276875,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.32011276,-0.22123304,1,0.38786088232492066
1626,-0.12389872,-0.107068926,-0.13045616,-0.694867,-0.72476923,-0.42249298,0.24129511,-0.87826943,-0.11703012,-0.5548937,-0.93342626,-0.5952953,-0.70020586,0.25125536,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,1.2019756,-0.39548528,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41321188,-0.44161907,-0.40747014,-0.42355657,-0.2100568,-0.34264034,-0.2835495,-0.37063462,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.47311702,0.048084386,0.8831688,-0.37282997,0.8786938,4.6590514,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.5276875,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.32011276,-0.42377698,1,0.6950159062685366
1627,-0.56743467,-0.55956244,-0.11197216,-0.71111035,-0.72476923,-0.4306042,1.0121235,-0.87826943,-0.10231887,-0.5548937,0.7380664,-0.59795696,-0.70020586,0.9339508,-0.5565762,-0.18087117,0.30309504,-0.34849176,-0.81128955,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.8112896,-0.28858408,2.6531928,0.19328807,-0.23158862,1.2523291,0.25543147,1.1119189,1.5176803,2.844369,-0.4336577,-1.5610425,-1.5539086,-1.5610425,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41118848,-0.44245315,-0.40747014,-0.42276224,-0.2100568,-0.33518672,-0.2835495,1.3174016,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5344377,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9994059138421107
1628,-0.56743467,-0.55956244,-0.13045616,-0.71111035,-0.72476923,-0.4306042,0.08712944,-0.87826943,-0.11703012,-0.5548937,-0.5441492,-0.59795696,-0.70020586,0.9339508,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,2.844369,-0.4336577,-1.5610425,-1.5539086,-1.5610425,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.41118848,-0.44245315,-0.40747014,-0.42276224,-0.2100568,-0.33518672,-0.2835495,1.3174016,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5344377,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.5276875,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9410305297074699
1630,-0.19284974,-0.1797228,-0.13045616,-0.6623803,-0.72476923,-0.4306042,0.08712944,-0.87826943,-0.11703012,-0.5548937,-1.1746523,-0.59256876,-0.6927412,0.18081327,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.81128955,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.8112896,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,1.2019756,-0.30641633,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.3989468,-0.4387377,-0.4052541,-0.41457254,-0.2100568,-0.30697984,-0.2835495,-0.07773207,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.6749727,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.5276875,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,0.38639867,1,0.6618163226226556
1632,-0.12389872,-0.107068926,-0.11339401,-0.6623803,-0.72476923,-0.4306042,-0.83786464,-0.87826943,-0.107222624,-0.5548937,-0.7794061,-0.5938671,-0.6970067,0.18390644,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.79008454,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.34849176,-0.7900846,-0.28858408,2.6531928,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.34619418,-0.52987975,1.5304543,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40906388,-0.44237733,-0.40747014,-0.4215845,-0.2100568,-0.32919458,-0.2835495,-0.8050218,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.22123304,1,0.9918113572755658
1633,-0.12389872,-0.107068926,-0.13045616,-0.6623803,-0.72476923,-0.4306042,0.24129511,-0.87826943,-0.11703012,-0.5548937,-1.0076007,-0.5938671,-0.6970067,0.18390644,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.79008454,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.7900846,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,1.5304543,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40906388,-0.44237733,-0.40747014,-0.4215845,-0.2100568,-0.32919458,-0.2835495,-0.8050218,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,7.4681544,-0.02774034,-0.3844965,-0.2968205,11.65739,-0.32011276,-0.22123304,1,0.9402859022776073
1634,-0.12389872,-0.107068926,-0.13045616,-0.6623803,-0.72476923,-0.4306042,0.24129511,-0.87826943,-0.11703012,-0.5548937,0.46529216,-0.5938671,-0.6970067,0.18390644,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.79008454,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.7900846,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,1.5304543,-0.38276115,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40906388,-0.44237733,-0.40747014,-0.4215845,-0.2100568,-0.32919458,-0.2835495,-0.8050218,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.38143754,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,1.2974665,-0.14968519,3.7934856,1.305321,-0.36197066,-0.39561853,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.32011276,-0.22123304,1,0.9119908786313077
1636,-0.22439116,-0.21031392,-0.08637893,-0.48370346,-0.72476923,-0.43871537,1.0121235,-0.87826943,-0.09741512,-0.5548937,0.99428856,-0.58458376,-0.6927412,-0.24247997,0.044406846,-0.18087117,0.30309504,-0.34849176,-0.78301615,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.78301626,-0.28858408,2.6531928,0.19328807,-0.23158862,1.2523291,0.25543147,1.1119189,1.5176803,1.74944,-0.2555198,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40349948,-0.44101247,-0.40747014,-0.4180785,-0.2100568,-0.3157488,-0.2835495,-0.45746022,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5780659,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,0.18385476,1,0.9989608106807665
1637,-0.22439116,-0.21031392,-0.09064447,-0.48370346,-0.72476923,-0.43871537,1.3204548,-0.87826943,-0.09741512,-0.5548937,0.4030572,-0.58458376,-0.6927412,-0.24247997,-2.2446556,-0.18087117,-2.1682222,-0.34849176,-0.78301615,-0.8476818,0.296144,0.8645254,-0.28837857,-0.34849176,-0.78301626,-0.28858408,2.6531928,0.19328807,-0.23158862,1.2523291,0.25543147,1.1119189,1.5176803,1.74944,-0.2555198,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40349948,-0.44101247,-0.40747014,-0.4180785,-0.2100568,-0.3157488,-0.2835495,-0.45746022,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5780659,0.048084386,0.8831688,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.32011276,0.18385476,1,0.9998969523127422
1638,-0.22439116,-0.21031392,-0.10201924,-0.48370346,-0.72476923,-0.43871537,1.0121235,-0.87826943,-0.09251137,-0.5548937,1.1187586,-0.58458376,-0.6927412,-0.24247997,-2.8853865,-0.18087117,0.30309504,-0.34849176,-0.78301615,-0.8476818,0.296144,0.8645254,-0.22745155,-0.34849176,-0.78301626,-0.2276532,0.9609529,0.19328807,-0.23158862,1.2523291,0.25543147,1.1119189,1.5176803,1.74944,-0.2555198,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40349948,-0.44101247,-0.40747014,-0.4180785,-0.2100568,-0.3157488,-0.2835495,-0.45746022,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5780659,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,0.18385476,1,0.9436788323379292
1639,-0.12389872,-0.107068926,-0.13045616,-0.53243345,-0.76944506,-0.43465978,0.24129511,-1.0051513,-0.11703012,-0.8684356,-1.3256902,-0.58659625,-0.70233864,-0.3494912,0.47845042,-0.18087117,0.30309504,-0.37047046,-0.8254263,-1.3605329,-1.6057587,-2.143676,-0.34930563,-0.3704705,-0.82542634,-0.34951493,0.9609529,3.5493562,0.10554263,1.2523291,3.3692691,1.1119189,1.5176803,1.2019756,-0.3318646,-1.1125753,-1.1091213,-1.1125753,-0.77013284,-0.30356848,-0.42328393,-0.5729583,-0.65799135,-0.7340044,-0.20728107,-0.40425828,-0.44146743,-0.40719315,-0.4186263,-0.2100568,-0.31706417,-0.2835495,-0.6573388,-0.6879293,-0.20265988,-0.6905808,-0.6109527,0.08941587,-0.68471897,-0.64414376,-0.36971444,-0.679999,0.048084386,0.4570688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.22123304,1,0.990535892583131
1640,-0.22439116,-0.21031392,-0.13045616,-0.48370346,-0.72476923,-0.43871537,0.24129511,-0.87826943,-0.11703012,-0.5548937,-1.2876579,-0.58458376,-0.6927412,-0.24247997,0.47845042,-0.18087117,0.30309504,-0.34849176,-0.78301615,0.67866087,0.296144,0.8645254,-0.34930563,-0.34849176,-0.78301626,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,1.74944,-0.2555198,-1.1125753,-1.1091213,-1.1125753,-0.7726287,-0.30356848,-0.42328393,-0.5744758,-0.6603923,-0.7361928,-0.69781905,-0.40349948,-0.44101247,-0.40747014,-0.4180785,-0.2100568,-0.3157488,-0.2835495,-0.45746022,-0.6227101,-0.20265988,-0.6949731,-0.6115985,0.08941587,-0.6496884,-0.46797657,-0.2893504,-0.5780659,0.048084386,0.8831688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,7.4681544,-0.02774034,-0.3844965,-0.2968205,11.65739,-0.32011276,0.18385476,1,0.9513162557701204
1644,-0.12389872,-0.107068926,-0.025239548,-0.6786237,-0.76944506,-0.43465978,0.39546078,-1.0051513,-0.03857013,-0.8684356,0.7979031,-0.59549004,-0.6884757,0.78803897,-1.885327,3.5313995,-2.1682222,-0.37047046,-0.81835794,-1.2872685,0.6765245,0.8645254,-0.28837857,-0.3704705,-0.818358,-0.28858408,2.6531928,-0.44596297,-0.46885556,-0.8985054,-0.50428504,-0.34619418,-0.52987975,2.844369,-0.4336577,-1.640402,-1.6641657,-1.640402,-0.77013284,-0.30356848,-0.42328393,-0.5729583,-0.65799135,-0.7340044,-0.20728107,-0.40951917,-0.44033003,-0.40580812,-0.4209271,-0.2100568,-0.33445597,-0.2835495,-0.53849196,-0.6879293,-0.20265988,-0.6905808,-0.6109527,0.08941587,-0.68471897,-0.64414376,-0.36971444,-0.59817106,0.048084386,0.4570688,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9999363957218337
1645,-0.6468995,-0.67172986,-0.12761247,-0.45121676,-0.76944506,-0.43871537,-0.83786464,-1.0051513,-0.11703012,-0.8684356,-1.1316229,-0.59399694,-0.7236662,-0.73116,0.47845042,-0.18087117,0.30309504,-0.37047046,-0.81835794,-1.3361114,-0.08423652,-0.6395753,-0.28837857,-0.3704705,-0.818358,-0.28858408,2.6531928,-0.23975296,-0.118284196,0.769874,-0.30435964,0.9793632,0.61023885,2.844369,-0.42093357,-1.6406492,-1.6641657,-1.6406492,-0.77013284,-0.30356848,-0.42328393,-0.5729583,-0.65799135,-0.7340044,-0.20728107,-0.40906388,-0.44237733,-0.40747014,-0.4215845,-0.2100568,-0.32919458,-0.2835495,1.1761492,-0.6879293,-0.20265988,-0.6905808,-0.6109527,0.08941587,-0.68471897,-0.64414376,-0.36971444,-0.59897524,0.048084386,0.4570688,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9997783712794358
1884,1.7309325,1.706729,-0.13045616,-0.28878322,2.024385,-0.4143818,-0.37536755,1.6766707,-0.11703012,1.9590409,-1.3993441,-0.58237654,-0.67141366,0.0006483742,0.47845042,-0.18087117,0.30309504,-0.261243,-0.8042212,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.1119189,1.5176803,2.844369,-0.07738193,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3978339,-0.41743073,-0.39195776,-0.40495855,-0.2100568,-0.3448326,-0.2835495,0.4050014,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,0.99403036,1,0.9993151820906861
1885,1.7309325,1.706729,-0.10628478,-0.28878322,2.024385,-0.4143818,-0.2212019,1.6766707,-0.09251137,1.9590409,0.3766864,-0.58237654,-0.67141366,0.0006483742,-2.4236832,-0.18087117,0.30309504,-0.261243,-0.8042212,0.0070701037,0.6765245,0.8645254,-0.28837857,-0.26124302,-0.8042213,-0.28858408,2.6531928,1.1435727,0.6156593,0.769874,1.095118,0.9793632,0.61023885,2.844369,-0.40820944,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3978339,-0.41743073,-0.39195776,-0.40495855,-0.2100568,-0.3448326,-0.2835495,0.4050014,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9999884118715848
1886,1.7309325,1.706729,-0.13045616,-0.28878322,2.024385,-0.4143818,-0.37536755,1.6766707,-0.11703012,1.9590409,-1.3993441,-0.58237654,-0.67141366,0.0006483742,0.47845042,-0.18087117,0.30309504,-0.261243,-0.8042212,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,2.844369,-0.07738193,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3978339,-0.41743073,-0.39195776,-0.40495855,-0.2100568,-0.3448326,-0.2835495,0.4050014,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,0.99403036,1,0.9982845141038129
1887,1.7309325,1.706729,-0.13045616,-0.25629652,2.024385,-0.4143818,-0.37536755,1.6766707,-0.11703012,1.9590409,-1.4552906,-0.57913065,-0.67141366,-0.10419527,0.47845042,-0.18087117,0.30309504,-0.261243,-0.8042212,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.1119189,1.5176803,2.844369,0.07530769,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3892344,-0.411668,-0.39112672,-0.39813834,-0.2100568,-0.33109453,-0.2835495,0.24797946,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.0934922,1.1965743,1,0.9994993163296024
1888,1.7309325,1.706729,-0.10628478,-0.25629652,2.024385,-0.4143818,-0.2212019,1.6766707,-0.09251137,1.9590409,0.22581038,-0.57913065,-0.67141366,-0.10419527,-2.4236832,-0.18087117,0.30309504,-0.261243,-0.8042212,0.0070701037,0.6765245,0.8645254,-0.28837857,-0.26124302,-0.8042213,-0.28858408,2.6531928,1.1435727,0.6156593,0.769874,1.095118,0.9793632,0.61023885,2.844369,-0.40820944,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3892344,-0.411668,-0.39112672,-0.39813834,-0.2100568,-0.33109453,-0.2835495,0.24797946,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9999903002120881
1889,1.7309325,1.706729,-0.13045616,-0.25629652,2.024385,-0.4143818,-0.37536755,1.6766707,-0.11703012,1.9590409,-1.4552906,-0.57913065,-0.67141366,-0.10419527,0.47845042,-0.18087117,0.30309504,-0.261243,-0.8042212,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,2.844369,0.07530769,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3892344,-0.411668,-0.39112672,-0.39813834,-0.2100568,-0.33109453,-0.2835495,0.24797946,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.0934922,1.1965743,1,0.9987454270384278
1890,1.7309325,1.706729,-0.13045616,-0.28878322,2.024385,-0.4143818,-0.37536755,1.6766707,-0.11703012,1.9590409,-1.3993441,-0.58237654,-0.67141366,0.0006483742,0.47845042,-0.18087117,0.30309504,-0.261243,-0.8042212,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.1119189,1.5176803,2.844369,-0.11555433,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.40926623,-0.4179615,-0.39694387,-0.41183352,-0.2100568,-0.37683937,-0.2835495,-0.2382206,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,0.99403036,1,0.9996138469757526
1891,1.7309325,1.706729,-0.10628478,-0.28878322,2.024385,-0.4143818,-0.2212019,1.6766707,-0.09251137,1.9590409,0.3766864,-0.58237654,-0.67141366,0.0006483742,-2.4236832,-0.18087117,0.30309504,-0.261243,-0.8042212,0.0070701037,0.6765245,0.8645254,-0.28837857,-0.26124302,-0.8042213,-0.28858408,2.6531928,1.1435727,0.6156593,0.769874,1.095118,0.9793632,0.61023885,2.844369,-0.40820944,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.40926623,-0.4179615,-0.39694387,-0.41183352,-0.2100568,-0.37683937,-0.2835495,-0.2382206,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.32011276,-0.8288648,1,0.9999934581829683
1892,1.7309325,1.706729,-0.13045616,-0.28878322,2.024385,-0.4143818,-0.37536755,1.6766707,-0.11703012,1.9590409,-1.3993441,-0.58237654,-0.67141366,0.0006483742,0.47845042,-0.18087117,0.30309504,-0.261243,-0.8042212,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.1119189,1.5176803,2.844369,-0.11555433,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.40926623,-0.4179615,-0.39694387,-0.41183352,-0.2100568,-0.37683937,-0.2835495,-0.2382206,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.10438863,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,0.99403036,1,0.9990322417659712
