,F72,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F122,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F37,F133,F134,F39,F135,F136,F137,F83,F73,F16,F3,F7,F12,F17,F2,F6,F13,F14,F1,F5,F9,F19,F15,F4,F8,F71,category,1
1116,-0.7586393,-0.76987636,-0.06505124,-0.7459546,-0.43871537,-0.83786464,-1.0411973,-0.06799262,-0.8460398,-0.5177345,-0.5911405,-0.68740934,0.19461942,0.47845042,-0.18087117,-2.1682222,-0.3649203,-0.75474274,-0.98199993,-0.8449975,-0.6395753,-0.1665245,-0.3649203,-0.7547428,-0.16672236,-0.7312871,0.33393395,-0.18818381,1.2523291,0.34155306,1.5176803,-0.4404178,-0.05193366,-0.015387824,-0.015320707,-0.015387824,-0.63119334,-0.15796752,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.40183017,-0.43623546,-0.3897417,-0.41369605,0.2113252,-0.3201333,1.4074303,-0.39089876,8.885588,-0.6445878,-0.57048017,0.37173524,-0.64591646,-0.6324991,0.6952085,-0.80404776,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,3.7934856,1.305321,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,6.3017273,-0.08578252,0.99403036,0,0.23583618491083488
1117,-0.7586393,-0.76987636,-0.12476878,-0.7459546,-0.43871537,-0.83786464,-1.0411973,-0.11703012,-0.8460398,0.16213061,-0.5911405,-0.68740934,0.19461942,0.47845042,-0.18087117,-2.1682222,-0.3649203,-0.75474274,-0.98199993,-0.8449975,-0.6395753,-0.10559747,-0.3649203,-0.7547428,-0.10579149,-0.7312871,0.33393395,-0.18818381,1.2523291,0.34155306,1.5176803,-0.4404178,-0.05193366,-0.015387824,-0.015320707,-0.015387824,-0.63119334,-0.15796752,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.40183017,-0.43623546,-0.3897417,-0.41369605,0.2113252,-0.3201333,1.4074303,-0.39089876,8.885588,-0.6445878,-0.57048017,0.37173524,-0.64591646,-0.6324991,0.6952085,-0.80404776,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.99403036,0,0.29076107125848083
1118,-0.9187915,-0.9164588,-0.12761247,-0.7459546,-0.4306042,-0.83786464,-1.0411973,-0.11703012,-0.8460398,0.2492125,-0.59646386,-0.6991395,0.52136517,0.47845042,-0.18087117,0.30309504,-0.3649203,-0.8042212,-1.2994792,0.296144,0.8645254,-0.22745155,-0.3649203,-0.8042213,-0.2276532,-0.7312871,-0.4063072,-0.44536337,1.2523291,-0.46583787,1.5176803,-0.4404178,-0.28096807,-1.6446048,-1.6654186,-1.6446048,-0.63119334,-0.2703427,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.40097022,-0.4413916,-0.40359205,-0.41646248,-0.1072807,-0.3077106,-0.06298691,-0.28296706,-0.20265988,-0.6445878,-0.57048017,0.07933303,-0.64591646,-0.6324991,0.6952085,-0.82274556,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.01868915,0,3.7354449766559894e-05
1119,-0.9187915,-0.9164588,-0.12476878,-0.7459546,-0.4306042,-0.83786464,-1.0411973,-0.11703012,-0.8460398,1.4200584,-0.59646386,-0.6991395,0.52136517,0.47845042,-0.18087117,-2.1682222,-0.3649203,-0.8042212,-0.98199993,-0.8449975,-0.6395753,-0.22745155,-0.3649203,-0.8042213,-0.2276532,-0.7312871,0.33393395,-0.18818381,1.2523291,0.34155306,1.5176803,-0.4404178,-0.28096807,-1.6446048,-1.6654186,-1.6446048,-0.63119334,-0.2703427,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.40097022,-0.4413916,-0.40359205,-0.41646248,-0.1072807,-0.3077106,-0.06298691,-0.28296706,-0.20265988,-0.6445878,-0.57048017,0.07933303,-0.64591646,-0.6324991,0.6952085,-0.82274556,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.01868915,0,0.001735043277109656
1120,-0.7980049,-0.81703764,-0.10201924,-0.7459546,-0.4143818,2.2454488,-1.0411973,-0.10231887,-0.8460398,-0.5462599,-0.57893586,-0.6330241,0.34716263,-2.212619,-0.18087117,0.30309504,-0.3649203,-0.8042212,-1.3361114,0.6765245,0.8645254,-0.28837857,-0.3649203,-0.8042213,-0.28858408,-0.7312871,-0.23975296,-0.3917777,-0.8985054,-0.30435964,-0.52987975,-0.4404178,0.024411151,-0.6265296,-0.5979293,-0.6265296,-0.63119334,0.5452232,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.39940208,-0.4316101,-0.3864176,-0.41038182,-0.11755831,-0.32203326,0.10856176,0.0009493199,-0.05118907,-0.6445878,-0.57048017,0.15999572,-0.64591646,-0.6324991,0.6952085,-0.82274556,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.5889425,0,5.558379291925247e-06
1121,-0.7980049,-0.81703764,-0.13045616,-0.7459546,-0.4143818,1.0121235,-1.0411973,-0.11703012,-0.8460398,-0.20614485,-0.57893586,-0.6330241,0.34716263,0.47845042,-0.18087117,0.30309504,-0.3649203,-0.8042212,1.5334128,0.6765245,0.8645254,-0.34930563,-0.3649203,-0.8042213,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,0.18982491,-0.015387824,-0.015320707,-0.015387824,-0.63119334,0.5452232,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.39940208,-0.4316101,-0.3864176,-0.41038182,-0.11755831,-0.32203326,0.10856176,0.0009493199,-0.05118907,-0.6445878,-0.57048017,0.15999572,-0.64591646,-0.6324991,0.6952085,-0.82274556,0.048084386,2.5746799,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,1.3991182,0,0.09863121515058117
1122,-0.7980049,-0.81703764,-0.13045616,-0.7459546,-0.4143818,-0.83786464,-1.0411973,-0.11703012,-0.8460398,0.16939881,-0.57893586,-0.6330241,0.34716263,0.47845042,-0.18087117,0.30309504,-0.3649203,-0.8042212,-1.3361114,0.6765245,0.8645254,-0.28837857,-0.3649203,-0.8042213,-0.28858408,-0.7312871,-0.23975296,-0.3917777,-0.8985054,-0.30435964,-0.52987975,-0.4404178,-0.26824394,-1.631749,-1.6566482,-1.631749,-0.63119334,0.5452232,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.39940208,-0.4316101,-0.3864176,-0.41038182,-0.11755831,-0.32203326,0.10856176,0.0009493199,-0.05118907,-0.6445878,-0.57048017,0.15999572,-0.64591646,-0.6324991,0.6952085,-0.82274556,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.01868915,0,1.55425913297986e-05
1123,0.9164792,0.96871847,-0.13045616,-0.7459546,-0.4265486,1.0121235,-1.0411973,-0.11703012,-0.8460398,-0.5934167,-0.5962691,-0.70233864,0.31955165,0.47845042,-0.18087117,0.30309504,-0.3649203,-0.8042212,1.5334128,0.6765245,0.8645254,-0.34930563,-0.3649203,-0.8042213,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-0.2936922,-0.060630117,-0.051655438,-0.060630117,-0.63119334,-0.30356848,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.40916505,-0.44033003,-0.40719315,-0.42087233,-0.2100568,-0.3334329,-0.2835495,-0.48131797,-0.20265988,-0.6445878,-0.57048017,0.08941587,-0.64591646,-0.6324991,0.6952085,-0.68924737,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,0.38639867,0,0.17650573955190044
1124,0.9164792,0.96871847,-0.13045616,-0.7459546,-0.4265486,1.0121235,-1.0411973,-0.11703012,-0.8460398,-0.35592255,-0.5962691,-0.70233864,0.31955165,0.47845042,-0.18087117,0.30309504,-0.3649203,-0.8042212,1.5334128,0.6765245,0.8645254,-0.34930563,-0.3649203,-0.8042213,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-0.2936922,-0.060630117,-0.051655438,-0.060630117,-0.63119334,-0.30356848,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.40916505,-0.44033003,-0.40719315,-0.42087233,-0.2100568,-0.3334329,-0.2835495,-0.48131797,-0.20265988,-0.6445878,-0.57048017,0.08941587,-0.64591646,-0.6324991,0.6952085,-0.68924737,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,0.38639867,0,0.17509775882640177
1125,0.9164792,0.96871847,-0.13045616,-0.7459546,-0.43465978,-0.83786464,-1.0411973,-0.11703012,-0.8460398,1.3374104,-0.6006186,-0.6970067,5.470957,0.47845042,-0.18087117,0.30309504,-0.3649203,-0.81835794,-1.2017933,-0.08423652,-0.6395753,-0.28837857,-0.3649203,-0.818358,-0.28858408,-0.7312871,-0.961488,-0.6848064,-0.5378598,-1.0040984,-1.5071244,-0.4404178,-0.34458876,-0.060630117,-0.051655438,-0.060630117,-0.63119334,-0.30356848,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.41321188,-0.44033003,-0.40719315,-0.42306355,-0.2100568,-0.3451249,-0.2835495,-0.71020705,-0.20265988,-0.6445878,-0.57048017,0.08941587,-0.64591646,-0.6324991,0.6952085,-0.68924737,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.22123304,0,9.53758550123411e-07
1126,0.2702468,0.2931648,-0.11339401,-0.7459546,-0.43871537,0.39546078,-1.0411973,-0.11703012,-0.8460398,0.2321582,-0.59821665,-0.70553774,0.64909303,-1.0165881,-0.18087117,0.30309504,-0.3649203,-0.8042212,-1.3483222,-1.6057587,-2.143676,-0.22745155,-0.3649203,-0.8042213,-0.2276532,-0.7312871,-0.15956016,-0.35175398,1.2523291,-0.22661091,1.5176803,-0.4404178,-0.40820944,-0.71404743,-0.7157039,-0.71404743,-0.63119334,-0.30356848,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.41189668,-0.43805528,-0.40747014,-0.4215571,-0.2100568,-0.3457095,-0.2835495,-0.291012,-0.20265988,-0.6445878,-0.57048017,0.08941587,-0.64591646,-0.6324991,0.6952085,-0.5563523,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,3.7934856,1.305321,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.6263209,0,0.00018362810082910868
1127,0.2702468,0.2931648,-0.121925086,-0.7459546,-0.43871537,0.39546078,-1.0411973,-0.11703012,-0.8460398,1.4210423,-0.59821665,-0.70553774,0.64909303,-1.0165881,-0.18087117,0.30309504,-0.3649203,-0.8042212,-1.3483222,-1.6057587,-2.143676,-0.28837857,-0.3649203,-0.8042213,-0.28858408,-0.7312871,-0.15956016,-0.35175398,1.2523291,-0.22661091,1.5176803,-0.4404178,-0.40820944,-0.71404743,-0.7157039,-0.71404743,-0.63119334,-0.30356848,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.41189668,-0.43805528,-0.40747014,-0.4215571,-0.2100568,-0.3457095,-0.2835495,-0.291012,-0.20265988,-0.6445878,-0.57048017,0.08941587,-0.64591646,-0.6324991,0.6952085,-0.5563523,0.048084386,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,3.7934856,1.305321,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,3.0024533,-0.08578252,-0.6263209,0,0.00017181110660237877
1128,0.2702468,0.2931648,-0.11339401,-0.7459546,-0.43871537,0.39546078,-1.0411973,-0.11703012,-0.8460398,0.027178124,-0.59821665,-0.70553774,0.64909303,-2.8853865,-0.18087117,0.30309504,-0.3649203,-0.8042212,-1.2872685,0.6765245,0.8645254,-0.22745155,-0.3649203,-0.8042213,-0.2276532,-0.7312871,-0.44596297,-0.46885556,-0.8985054,-0.50428504,-0.52987975,-0.4404178,-0.40820944,-0.71404743,-0.7157039,-0.71404743,-0.63119334,-0.30356848,0.47023726,0.3405938,-1.1801968,-0.2689607,-0.040131867,-0.41189668,-0.43805528,-0.40747014,-0.4215571,-0.2100568,-0.3457095,-0.2835495,-0.291012,-0.20265988,-0.6445878,-0.57048017,0.08941587,-0.64591646,-0.6324991,0.6952085,-0.5563523,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.6263209,0,2.437370479719567e-05
1129,-0.44077995,-0.40533224,-0.13045616,-0.66917145,-0.43465978,-0.2212019,-0.4067878,-0.11703012,-0.52409935,-1.1101112,-0.5938671,-0.6607499,1.4283967,0.47845042,-0.18087117,0.30309504,-0.35515198,-0.81835794,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.35515198,-0.818358,-0.34951493,0.9609529,0.5850872,0.7604033,-0.5378598,0.49534178,-1.5071244,-0.4404178,-0.2936922,-1.5232171,-1.4987801,-1.5232171,0.080975406,-0.07459903,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.4048653,-0.43851024,-0.40719315,-0.4178868,-0.15866876,-0.3245178,0.010533945,-0.4137126,-0.20265988,-0.33874202,-0.29686004,0.15999572,-0.34921262,-0.37856215,-0.10600964,-0.82817394,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,0.006586920881475158
1130,-0.44077995,-0.40533224,-0.104862936,-0.66917145,-0.4184374,1.0121235,-0.4067878,-0.09741512,-0.52409935,-0.60056084,-0.5817274,-0.44854075,2.9973361,-0.019895742,-0.18087117,0.30309504,-0.35515198,-0.81835794,-1.31169,0.6765245,0.8645254,-0.28837857,-0.35515198,-0.818358,-0.28858408,-0.7312871,0.84284973,-0.07432987,-0.8985054,0.74524856,-0.52987975,-0.4404178,-0.07738193,-1.4690746,-1.436134,-1.4690746,0.080975406,0.4683608,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.4084063,-0.43888935,-0.39638987,-0.41887283,-0.004504603,-0.33401752,0.4516591,-0.1346648,-0.20265988,-0.33874202,-0.29686004,0.19024421,-0.34921262,-0.37856215,-0.10600964,-0.82817394,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.5889425,0,2.6199342455376725e-06
1131,-0.6420094,-0.6653567,-0.09633186,-0.66917145,-0.43465978,0.39546078,-0.4067878,-0.107222624,-0.52409935,1.3510664,-0.5969832,-0.6991395,0.6567732,-2.418187,1.337785,-2.1682222,-0.35515198,-0.81835794,-1.2262148,-1.9861392,-0.6395753,-0.28837857,-0.35515198,-0.818358,-0.28858408,-0.7312871,0.5579543,-0.1436638,-0.8985054,0.4690359,-0.52987975,-0.4404178,-0.38276115,-1.6364464,-1.6579012,-1.6364464,0.080975406,-0.29814768,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.4104803,-0.44245315,-0.40747014,-0.4223788,-0.2100568,-0.3331406,-0.16101474,-0.2050485,-0.20265988,-0.33874202,-0.29686004,0.13983004,-0.34921262,-0.37856215,-0.10600964,-0.7849479,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,6.6806874,3.7934856,-0.3540827,-0.36197066,-0.36939633,-0.42694035,2.2220545,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.22123304,0,0.022634999764203245
1132,-0.06668405,-0.038238924,-0.12761247,-0.66917145,-0.42249298,-0.83786464,-0.4067878,-0.11703012,-0.52409935,1.5207622,-0.58666116,-0.70127225,-0.32868782,0.47845042,-0.18087117,0.30309504,-0.35515198,-0.79008454,-1.3361114,0.6765245,0.8645254,-0.28837857,-0.35515198,-0.7900846,-0.28858408,-0.7312871,-0.23975296,-0.3917777,-0.8985054,-0.30435964,-0.52987975,0.8734969,-0.28096807,-1.5232171,-1.4987801,-1.5232171,0.080975406,-0.23518568,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.39945266,-0.4405575,-0.39195776,-0.41418907,-0.17922397,-0.30493373,-0.13650778,-0.2491993,8.279704,-0.33874202,-0.29686004,0.11966438,-0.34921262,-0.37856215,-0.10600964,-0.7793184,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,0.17572169457410877
1133,-0.06668405,-0.038238924,-0.12761247,-0.66917145,-0.42249298,-0.83786464,-0.4067878,-0.11703012,-0.52409935,0.11304819,-0.58666116,-0.70127225,-0.32868782,0.47845042,-0.18087117,0.30309504,-0.35515198,-0.79008454,-1.2262148,-1.9861392,-0.6395753,-0.28837857,-0.35515198,-0.7900846,-0.28858408,-0.7312871,0.5579543,-0.1436638,-0.8985054,0.4690359,-0.52987975,0.8734969,-0.2555198,-1.4690746,-1.436134,-1.4690746,0.080975406,-0.23518568,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.39945266,-0.4405575,-0.39195776,-0.41418907,-0.17922397,-0.30493373,-0.13650778,-0.2491993,8.279704,-0.33874202,-0.29686004,0.11966438,-0.34921262,-0.37856215,-0.10600964,-0.7793184,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,0.6605922035176927
1135,-0.06668405,-0.038238924,-0.13045616,-0.66917145,-0.42249298,-0.83786464,-0.4067878,-0.11703012,-0.52409935,0.9041602,-0.58666116,-0.70127225,-0.32868782,0.47845042,-0.18087117,0.30309504,-0.35515198,-0.79008454,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.35515198,-0.7900846,-0.28858408,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.52987975,0.8734969,-0.28096807,-1.5232171,-1.4987801,-1.5232171,0.080975406,-0.23518568,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.39945266,-0.4405575,-0.39195776,-0.41418907,-0.17922397,-0.30493373,-0.13650778,-0.2491993,8.279704,-0.33874202,-0.29686004,0.11966438,-0.34921262,-0.37856215,-0.10600964,-0.7793184,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,0.25590481532592085
1137,0.18369126,0.20266607,-0.13045616,-0.66917145,-0.4306042,1.0121235,-0.4067878,-0.11703012,-0.52409935,-1.06171,-0.5879595,-0.6351568,1.008927,0.47845042,-0.18087117,0.30309504,-0.35515198,-0.81835794,-0.9087355,0.6765245,0.8645254,-0.34930563,-0.35515198,-0.818358,-0.34951493,0.9609529,-0.961488,-0.6848064,-0.8985054,0.23988159,-0.52987975,-0.4404178,0.12620424,-0.42380458,-0.3799209,-0.42380458,0.080975406,0.42570558,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.3996044,-0.43016943,-0.38447857,-0.40977925,0.3243789,-0.3253947,0.99081206,-0.31946093,1.9179312,-0.33874202,-0.29686004,0.08941587,-0.34921262,-0.37856215,-0.10600964,-0.8108835,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.99403036,0,0.0041428121763046185
1138,-0.095046885,-0.068830036,-0.10628478,-0.66917145,-0.43465978,1.0121235,-0.4067878,-0.09741512,-0.52409935,-0.68359023,-0.58847886,-0.6362232,1.0550498,-2.6875138,0.15660799,0.30309504,-0.35515198,-0.81835794,-1.3483222,-0.8449975,-0.6395753,-0.28837857,-0.35515198,-0.818358,-0.28858408,-0.7312871,-0.961488,-0.6848064,1.2523291,-1.0040984,1.5176803,-0.4404178,-0.20462327,-0.8166461,-0.8171906,-0.8166461,0.080975406,0.94795823,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.39393884,-0.42319348,-0.3778304,-0.40353423,-0.2100568,-0.3224717,-0.13650778,0.1306398,-0.20265988,-0.33874202,-0.29686004,0.14991288,-0.34921262,-0.37856215,-0.10600964,-0.75016594,0.048084386,-0.37282997,0.8786938,9.467858,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.79148644,0,3.3144341242054545e-05
1139,-0.67819643,-0.6984971,-0.12476878,-0.66917145,-0.43465978,-0.83786464,-0.4067878,-0.11703012,-0.52409935,-0.7430235,-0.58834904,-0.6362232,1.0377917,0.47845042,-0.18087117,-2.1682222,-0.35515198,-0.81835794,-1.3971652,-0.8449975,-0.6395753,-0.28837857,-0.35515198,-0.818358,-0.28858408,-0.7312871,3.3689227,0.124511,1.2523291,3.1943343,1.5176803,-0.4404178,-0.3573129,-1.6334797,-1.6566482,-1.6334797,0.080975406,-0.30356848,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.40011027,-0.43524975,-0.4060851,-0.41402474,-0.2100568,-0.31706417,-0.2835495,0.02859067,-0.20265988,-0.33874202,-0.29686004,0.08941587,-0.34921262,-0.37856215,-0.10600964,-0.6920621,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.6263209,0,0.015282223939046453
1141,-0.095046885,-0.068830036,-0.13045616,-0.66917145,-0.4265486,0.39546078,-0.4067878,-0.11703012,-0.52409935,-1.0627278,-0.5763391,-0.6746128,-0.20714436,0.47845042,-0.18087117,0.30309504,-0.35515198,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35515198,-0.8112896,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.61023885,-0.4404178,-0.11555433,-1.0834026,-1.0715337,-1.0834026,0.080975406,-0.23382042,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.41128963,-0.43305078,-0.40747014,-0.41942063,0.03660584,-0.35360157,0.28011045,-0.37748456,-0.20265988,-0.33874202,-0.29686004,0.07933303,-0.34921262,-0.37856215,-0.10600964,-0.7604196,0.048084386,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,2.6008034,3.0024533,-0.08578252,0.5889425,0,0.12923862115889637
1142,0.16877632,0.18991978,-0.09206632,-0.66917145,-0.43871537,0.39546078,-0.4067878,-0.08760762,-0.52409935,1.496035,-0.5871805,-0.694874,-0.19529708,-2.8992293,0.66282666,-2.1682222,-0.35515198,-0.81835794,-1.3361114,0.6765245,0.8645254,-0.28837857,-0.35515198,-0.818358,-0.28858408,-0.7312871,-0.23975296,-0.3917777,-0.8985054,-0.30435964,-0.52987975,-0.4404178,-0.2173474,-1.0834026,-1.0715337,-1.0834026,0.080975406,-0.28073797,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.40916505,-0.4395718,-0.4052541,-0.4204067,-0.1072807,-0.33489442,0.010533945,-0.45740822,-0.20265988,-0.33874202,-0.29686004,0.10958154,-0.34921262,-0.37856215,-0.10600964,-0.75720274,0.048084386,-0.37282997,0.8786938,9.467858,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.79148644,0,0.0014904121240788496
1145,-0.8999644,-0.9024378,-0.110550314,-0.66917145,-0.43871537,1.0121235,-0.4067878,-0.11212637,-0.52409935,1.2485343,-0.58847886,-0.6490197,0.7936532,-2.4048383,0.66282666,0.30309504,-0.35515198,-0.81835794,-0.20051245,0.296144,-2.143676,-0.28837857,-0.35515198,-0.818358,-0.28858408,-0.7312871,-0.190703,3.8186066,-0.44818425,-0.15490082,-1.3209826,-0.4404178,-0.07738193,-0.5963681,-0.57662964,-0.5963681,0.080975406,-0.25898615,1.7719101,0.29506797,-0.11657824,0.24751133,0.6257035,-0.38149485,-0.4266056,-0.3977749,-0.4000009,-0.06617026,-0.27994215,0.32912436,-0.39747092,-0.20265988,-0.33874202,-0.29686004,0.20032705,-0.34921262,-0.37856215,-0.10600964,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.1965743,0,4.076750451714139e-05
