,F72,F25,F64,F67,F34,F66,F68,F102,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F119,F110,F122,F115,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F35,F131,F37,F133,F134,F136,F137,F83,F73,F16,F3,F12,F17,F2,F6,F13,F1,F5,F9,F15,F4,F8,category,1
1416,-0.26473483,-0.24345429,-0.6386558,-0.40627062,-0.37536755,0.17138994,-0.41491953,-0.57854635,0.17940784,0.47845042,0.30309504,-0.35803807,-0.79008454,-0.92094624,-0.08423652,-0.6395753,-0.34930563,-0.35803807,-0.7900846,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,0.61023885,0.8734969,-0.7658208,-0.7560758,0.46867478,0.53716934,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.35417873,-0.4288804,-0.39278877,-0.3855388,0.35363132,0.116251566,1.1605772,-0.10978677,0.18665752,0.0332433,0.3400806,-0.79118043,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,2.6653144,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.2833022453682237
1418,-0.11411844,-0.10069578,-0.6386558,-0.4143818,3.478774,0.17138994,-0.41491953,-0.57530046,-0.38092276,0.47845042,0.30309504,-0.35803807,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,2.844369,-0.19323559,-0.2502522,0.46867478,-0.19303872,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.38903207,-0.4291837,-0.40636212,-0.40586242,0.7702495,-0.47833964,-0.20265988,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8179203,0.048084386,2.5746799,3.4266117,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,1,0.9997527438820678
1419,-0.11411844,-0.10069578,-0.6386558,-0.4143818,1.7829518,0.17138994,-0.41491953,-0.57530046,-0.38092276,0.47845042,0.30309504,-0.35803807,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,2.844369,-0.19323559,-0.2502522,0.46867478,-0.19303872,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.38903207,-0.4291837,-0.40636212,-0.40586242,0.7702495,-0.47833964,-0.20265988,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8179203,0.048084386,2.5746799,0.8786938,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,2.2220545,-0.069552094,2.6008034,-0.2968205,-0.08578252,1,0.9986817647031974
1420,-0.67501783,-0.6972225,-0.6386558,-0.42249298,2.2454488,0.17138994,-0.41491953,-0.5703667,0.3852211,-2.1258104,0.30309504,-0.35803807,-0.75474274,-1.3361114,-0.8449975,-2.143676,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,0.48198214,0.769874,1.095118,0.61023885,1.2019756,-1.6892241,-1.6700691,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.42694035,2.2220545,-0.069552094,-0.3844965,3.0024533,-0.08578252,1,0.31210112620283487
1422,-0.67501783,-0.6972225,-0.6386558,-0.42249298,1.4746205,0.17138994,-0.41491953,-0.5703667,0.3852211,-3.7755144,-2.1682222,-0.35803807,-0.75474274,-0.8476818,-0.8449975,-0.6395753,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,0.19328807,1.2523291,0.25543147,1.5176803,1.2019756,1.0546745,1.0276572,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,1,0.943322511201402
1426,-0.67501783,-0.6972225,-0.6386558,-0.42249298,-0.83786464,0.17138994,-0.41491953,-0.5703667,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,-0.71336365,0.6765245,0.8645254,-0.22745155,-0.35803807,-0.7547428,-0.2276532,0.9609529,-0.25158468,-0.8985054,-0.25847515,-0.52987975,1.2019756,1.0546745,1.0276572,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.1683531982524625
1428,-0.67501783,-0.6972225,-0.6386558,-0.42249298,1.7829518,0.17138994,-0.41491953,-0.5703667,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.7547428,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,1.2019756,1.0546745,1.0276572,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8289781,0.048084386,2.5746799,2.1526527,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,1,0.8753201443136965
1429,-0.67501783,-0.6972225,-0.6386558,-0.42249298,0.7037921,0.17138994,-0.41491953,-0.5703667,0.3852211,0.47845042,0.30309504,-0.35803807,-0.75474274,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.7547428,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,1.2019756,1.0546745,1.0276572,0.46867478,0.45854396,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.3664204,-0.40461624,-0.38780263,-0.38290933,0.5496869,-0.18439539,2.8267558,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8289781,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,1,0.7910285532985057
1435,-0.5537423,-0.5315206,-0.6386558,-0.43871537,-0.83786464,0.17138994,-0.41491953,-0.56764007,-0.009544852,0.47845042,0.30309504,-0.35803807,-0.81835794,0.23907422,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.818358,-0.28858408,2.6531928,-0.44225416,-0.8985054,-0.47551885,-0.52987975,2.844369,-0.8861013,-0.88834155,0.46867478,-0.29189506,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.38109016,-0.43297496,-0.40747014,-0.4030412,-0.13650778,-0.24382238,-0.20265988,-0.10978677,0.18665752,0.0332433,0.3400806,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9997975667241593
1437,-0.58014905,-0.5825058,-0.6386558,-0.4265486,0.39546078,0.17138994,-0.41491953,-0.5786762,-0.053805195,0.47845042,0.30309504,-0.35803807,-0.81835794,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.35803807,-0.818358,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-1.5071244,2.844369,-0.36488584,-0.41193774,0.46867478,-0.25752148,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.38331592,-0.42273852,-0.3861406,-0.39843965,0.94179815,-0.39442128,-0.20265988,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9833599711691186
1438,-0.5725694,-0.56466097,-0.6386558,-0.43465978,1.3204548,0.17138994,-0.41491953,-0.5977622,0.7093317,0.47845042,0.30309504,-0.35803807,-0.81835794,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,2.844369,-0.36488584,-0.41193774,0.46867478,-0.29898897,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.41336364,-0.4405575,-0.40719315,-0.4232279,-0.25904253,-0.5761102,-0.20265988,-0.10978677,0.18665752,0.0332433,0.3400806,-0.73207134,0.048084386,2.5746799,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,1,0.9978624945372724
1450,-0.5566764,-0.5378938,-0.6386558,-0.39410383,0.5496264,0.17138994,-0.41491953,-0.3877513,-0.011962704,0.47845042,0.30309504,-0.35803807,-0.76181114,-1.3361114,-0.46461707,-0.6395753,-0.34930563,-0.35803807,-0.76181114,-0.34951493,0.9609529,3.3689227,3.5688426,3.1943343,-1.3907857,1.74944,-1.4737216,-1.503439,0.46867478,0.097631514,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.110761754,-0.17031546,0.04820654,-0.11672998,2.559257,-0.06662727,1.0091064,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8269676,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,2.2220545,-0.069552094,-0.3844965,6.3017273,-0.08578252,1,0.8699786773509408
1451,-0.5566764,-0.5378938,-0.6386558,-0.39410383,0.5496264,0.17138994,-0.41491953,-0.3877513,-0.011962704,0.47845042,0.30309504,-0.35803807,-0.76181114,-1.3361114,-0.46461707,-0.6395753,-0.34930563,-0.35803807,-0.76181114,-0.34951493,0.9609529,3.3689227,3.5688426,3.1943343,-1.3907857,1.74944,-0.19323559,-0.24827439,0.46867478,0.097631514,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.110761754,-0.17031546,0.04820654,-0.11672998,2.559257,-0.06662727,1.0091064,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8269676,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9833483383527034
1452,-0.5566764,-0.5378938,-0.6386558,-0.39410383,0.39546078,0.17138994,-0.41491953,-0.3877513,-0.011962704,0.47845042,0.30309504,-0.35803807,-0.76181114,-1.3361114,0.6765245,0.8645254,-0.34930563,-0.35803807,-0.76181114,-0.34951493,0.9609529,3.3689227,3.5688426,3.1943343,-1.3907857,1.74944,-1.7380881,-1.7242115,0.46867478,0.097631514,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.110761754,-0.17031546,0.04820654,-0.11672998,2.559257,-0.06662727,1.0091064,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8269676,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9833367945512361
1454,-0.5566764,-0.5378938,-0.6386558,-0.39410383,2.3996146,0.17138994,-0.41491953,-0.3877513,-0.011962704,-2.7963228,-2.1682222,-0.35803807,-0.76181114,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.76181114,-0.28858408,2.6531928,-0.7854551,-0.8985054,-0.8334304,-0.52987975,1.74944,1.0910091,1.0528741,0.46867478,0.097631514,0.4040505,0.43468055,0.33239844,0.4849572,0.5055279,-0.110761754,-0.17031546,0.04820654,-0.11672998,2.559257,-0.06662727,1.0091064,-0.10978677,0.18665752,0.0332433,0.3400806,-0.8269676,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,1,0.9988328028763256
964,-0.90461004,-0.90626174,-0.6213672,-0.4143818,-0.83786464,-0.5048329,-0.71726364,-0.59393203,0.44980508,0.47845042,0.30309504,-0.35737205,-0.79008454,-1.214004,-5.0291834,-2.143676,-0.22745155,-0.35737208,-0.7900846,-0.2276532,-0.7312871,-0.6006205,-0.36465934,-0.654229,-1.4838566,-0.4404178,-0.4500845,-0.48239705,-0.5430042,-0.027059343,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4103791,-0.43502226,-0.39999095,-0.41890022,-0.21002863,-0.49571353,-0.05118907,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.8106825,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.000140796575483677
965,-0.2361275,-0.2179617,-0.6213672,-0.42249298,0.39546078,-0.5048329,-0.71726364,-0.59237397,0.06955476,0.47845042,0.30309504,-0.35737205,-0.7971529,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.7971529,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,-1.2945539,-1.3096141,-0.5430042,-0.30356848,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40987325,-0.44161907,-0.40747014,-0.42174882,-0.2835495,-0.690032,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.5155389,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.029887562091797815
966,-0.2361275,-0.2179617,-0.6213672,-0.42249298,0.39546078,-0.5048329,-0.71726364,-0.59237397,0.06955476,0.47845042,0.30309504,-0.35737205,-0.7971529,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.7971529,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,-1.2945539,-1.3096141,-0.5430042,-0.30356848,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40987325,-0.44161907,-0.40747014,-0.42174882,-0.2835495,-0.690032,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.5155389,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.029887562091797815
967,-0.2361275,-0.2179617,-0.6213672,-0.42249298,0.39546078,-0.5048329,-0.71726364,-0.59237397,0.06955476,0.47845042,0.30309504,-0.35737205,-0.7971529,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.7971529,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,-1.2945539,-1.3096141,-0.5430042,-0.30356848,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40987325,-0.44161907,-0.40747014,-0.42174882,-0.2835495,-0.690032,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.5155389,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.029887562091797815
968,-0.2361275,-0.2179617,-0.6213672,-0.42249298,0.39546078,-0.5048329,-0.71726364,-0.59237397,0.06955476,0.47845042,0.30309504,-0.35737205,-0.7971529,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.7971529,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,-1.2945539,-1.3096141,-0.5430042,-0.30356848,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40987325,-0.44161907,-0.40747014,-0.42174882,-0.2835495,-0.690032,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.5155389,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.029887562091797815
971,-0.7948263,-0.8144884,-0.6213672,-0.43465978,0.39546078,-0.5048329,-0.71726364,-0.5855576,-0.37391803,-3.9102113,-2.1682222,-0.35737205,-0.81128955,-1.3849545,-2.7469003,-0.6395753,-0.28837857,-0.35737208,-0.8112896,-0.28858408,-0.7312871,2.6471875,-0.36465934,2.4945955,-1.4838566,-0.4404178,0.091177635,0.10550552,-0.5430042,-0.29969332,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4100756,-0.43934432,-0.40691614,-0.42098188,-0.25904253,-0.7443353,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.77409106,0.048084386,2.5746799,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.023079286269104556
972,-0.7948263,-0.8144884,-0.6213672,-0.43465978,0.7037921,-0.5048329,-0.71726364,-0.5855576,-0.37391803,0.47845042,0.30309504,-0.35737205,-0.81128955,1.5334128,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.61023885,-0.4404178,-0.57662964,-0.59809864,-0.5430042,-0.29969332,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4100756,-0.43934432,-0.40691614,-0.42098188,-0.25904253,-0.7443353,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.77409106,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,0.0346503500342169
973,-0.6816195,-0.6997717,-0.6213672,-0.43871537,-0.37536755,-0.5048329,-0.71726364,-0.5985412,0.7871183,0.47845042,0.30309504,-0.35737205,-0.81835794,-0.88431406,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.5176803,-0.4404178,0.26533377,0.36954248,-0.5430042,-0.06037196,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40744516,-0.4369179,-0.40580812,-0.41857153,-0.25904253,-0.58373415,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,2.5746799,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.04230798825857867
974,-0.76915306,-0.78134805,-0.6213672,-0.43871537,-0.067036234,-0.5048329,-0.71726364,-0.59769726,0.5447042,0.47845042,0.30309504,-0.35737205,-0.81835794,-0.88431406,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.5176803,-0.4404178,0.038554925,0.043699104,-0.5430042,-0.03519986,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40496647,-0.43524975,-0.4055311,-0.41659942,-0.25904253,-0.28788415,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,-0.37282997,0.8786938,1.2974665,-0.14968519,-0.26360977,-0.3540827,5.6926,2.3285728,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.2133281633679313
975,-0.76915306,-0.78134805,-0.6213672,-0.43871537,-0.2212019,-0.5048329,-0.71726364,-0.5991255,1.2293141,0.47845042,0.30309504,-0.35737205,-0.81835794,-0.88431406,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.5176803,-0.4404178,-0.059172966,-0.07175527,-0.5430042,-0.21782488,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.40946856,-0.43972343,-0.40719315,-0.42081755,-0.23453559,-0.5308282,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,2.5746799,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.026387478448876355
978,-0.3185264,-0.2957141,-0.6213672,-0.4306042,0.8579578,-0.5048329,-0.71726364,-0.5825713,0.2796175,0.47845042,0.30309504,-0.35737205,-0.8042212,-1.4093759,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.8042213,-0.34951493,0.9609529,2.6471875,0.769874,2.4945955,0.61023885,0.6545111,0.091177635,0.10550552,-0.5430042,-0.16676496,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.41123906,-0.4366146,-0.40719315,-0.4206532,-0.23453559,-0.4053027,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.42694035,2.2220545,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,0.5207170732351376
979,-0.3185264,-0.2957141,-0.6213672,-0.4306042,0.24129511,-0.5048329,-0.71726364,-0.5825713,0.2796175,0.47845042,0.30309504,-0.35737205,-0.8042212,-0.88431406,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.8042213,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.5176803,0.6545111,0.091177635,0.10550552,-0.5430042,-0.16676496,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.41123906,-0.4366146,-0.40719315,-0.4206532,-0.23453559,-0.4053027,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,-0.37282997,-0.39526522,1.2974665,-0.14968519,-0.26360977,1.305321,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.5385377650584329
980,0.6956892,0.7800733,-0.6213672,-0.43871537,0.39546078,-0.5048329,-0.71726364,-0.58302575,-0.42212716,-3.882079,-2.1682222,-0.35737205,-0.8042212,-1.3849545,-2.7469003,-0.6395753,-0.28837857,-0.35737208,-0.8042213,-0.28858408,-0.7312871,2.6471875,-0.36465934,2.4945955,-1.4838566,-0.4404178,0.091177635,0.10550552,-0.5430042,-0.29586083,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.41199785,-0.4382069,-0.40691614,-0.42161188,-0.23453559,-0.5468237,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.77409106,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.054095503381206875
981,0.6956892,0.7800733,-0.6213672,-0.43871537,-0.83786464,-0.5048329,-0.71726364,-0.58302575,-0.42212716,0.47845042,0.30309504,-0.35737205,-0.8042212,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.35737208,-0.8042213,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-0.21954694,-0.26829967,-0.5430042,-0.29586083,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.41199785,-0.4382069,-0.40691614,-0.42161188,-0.23453559,-0.5468237,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.77409106,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.335156479777525e-05
982,0.6956892,0.7800733,-0.6213672,-0.43871537,-0.83786464,-0.5048329,-0.71726364,-0.58302575,-0.42212716,0.47845042,0.30309504,-0.35737205,-0.8042212,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.35737208,-0.8042213,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-0.21954694,-0.26829967,-0.5430042,-0.29586083,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.41199785,-0.4382069,-0.40691614,-0.42161188,-0.23453559,-0.5468237,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.77409106,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.335156479777525e-05
983,0.49934998,0.56338626,-0.6213672,-0.43871537,-0.37536755,-0.5048329,-0.71726364,-0.59990454,2.5024955,0.47845042,0.30309504,-0.35737205,-0.81835794,-0.88431406,0.6765245,0.8645254,-0.34930563,-0.35737208,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.5176803,-0.4404178,-0.4500845,-0.48239705,-0.5430042,-0.22758554,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.4117955,-0.44222566,-0.40747014,-0.42300877,-0.23453559,-0.800593,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,2.5746799,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,2.6653144,-0.42694035,2.2220545,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.02457726453431302
985,-0.54567355,-0.520049,-0.6213672,-0.43871537,-0.2212019,-0.5048329,-0.71726364,-0.59957993,1.8956192,0.47845042,0.30309504,-0.35737205,-0.81835794,-0.88431406,0.296144,-0.6395753,-0.34930563,-0.35737208,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.5176803,-0.4404178,-1.515068,-1.5390395,-0.5430042,-0.19860172,-0.37915942,-0.15412045,-0.6615927,-0.43145245,-0.20422626,-0.41260487,-0.4423015,-0.40691614,-0.42341962,-0.23453559,-0.76749057,0.100281715,-0.56239617,-0.5687579,-0.4728008,-0.61952406,-0.79882044,0.048084386,2.5746799,-0.39526522,-0.3495371,6.6806874,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.08650029055456032
