,F25,F67,F34,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F41,F43,F42,F45,F44,F46,F128,F131,F37,F133,F134,F136,F83,F16,F3,F17,F6,F13,F15,category,1
1009,-0.50985193,-0.43465978,0.39546078,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.6755656965412325e-06
1010,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.0245661153838521e-05
1011,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.0245661153838521e-05
1012,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-1.4215866,-1.9861392,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.0744693134451334e-05
1013,-0.50985193,-0.43465978,-0.83786464,-0.59230906,0.27817085,0.30309504,-0.78301615,-1.4215866,-1.9861392,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.10702423,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.0744693134451334e-05
1014,0.59397733,-0.4265486,-0.83786464,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.1665245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.36398003,-0.20324104,-0.05118907,-0.5842567,-0.5446466,-0.51139456,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.170093576208767e-05
1015,0.59397733,-0.4265486,-0.83786464,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.1665245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.36398003,-0.20324104,-0.05118907,-0.5842567,-0.5446466,-0.51139456,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.170093576208767e-05
1016,0.59397733,-0.4265486,-0.83786464,-0.59471107,0.29304284,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.1665245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.36398003,-0.20324104,-0.05118907,-0.5842567,-0.5446466,-0.51139456,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.170093576208767e-05
1017,-0.85400194,-0.43465978,0.8579578,-0.5967884,0.5447042,0.30309504,-0.81835794,1.5334128,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40303802,-0.66433775,0.100281715,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.015907673472410126
1018,0.7392851,-0.43465978,0.39546078,-0.59620416,0.826581,0.30309504,-0.81128955,-1.3971652,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39140373,-0.43346256,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,1.14962435455146e-05
1019,0.7392851,-0.43465978,-0.2212019,-0.59620416,0.826581,0.30309504,-0.81128955,0.67866087,0.296144,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39140373,-0.43346256,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.052159302427388636
1020,-0.8144884,-0.4306042,0.39546078,-0.6006186,3.4862797,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.28837857,-0.77594787,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.6089375,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,4.661731719512001e-07
1021,0.91773325,-0.43871537,0.39546078,-0.5985412,0.7871183,0.30309504,-0.81128955,-1.3605329,-0.08423652,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40359205,-0.5072632,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.294440453366838e-06
1022,0.91773325,-0.43871537,0.39546078,-0.5985412,0.7871183,0.30309504,-0.81128955,-1.2017933,-0.08423652,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40359205,-0.5072632,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.5221736,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.962201749875744e-06
1023,-0.67172986,-0.43871537,0.39546078,-0.59646386,0.6302804,0.30309504,-0.81128955,-1.3971652,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.69497716,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,8.065507619478219e-06
1024,-0.67172986,-0.43871537,-0.2212019,-0.59646386,0.6302804,0.30309504,-0.81128955,0.67866087,0.296144,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.69497716,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.037172285604719205
1025,-0.67172986,-0.43871537,0.39546078,-0.5965937,0.7201354,0.30309504,-0.81128955,-1.3971652,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.5499993,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.468157185862693e-06
1026,-0.67172986,-0.43871537,-0.2212019,-0.5965937,0.7201354,0.30309504,-0.81128955,0.67866087,0.296144,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.5499993,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7771069,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,0.03339687257526789
1027,-0.50985193,-0.4265486,0.08712944,-0.5917897,0.16774425,-2.1682222,-0.79008454,-1.214004,0.296144,-0.34930563,-0.7900846,-0.3190495,0.11483291,0.12111464,1.2523291,0.04550982,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0034981588708635717
1028,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.502607963080695e-05
1029,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.502607963080695e-05
1030,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.4612631538186757e-05
1031,-0.50985193,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.4055311,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.4612631538186757e-05
1032,1.5027883,-0.4306042,0.39546078,-0.59795696,0.5555165,0.30309504,-0.7971529,-0.5302025,0.6765245,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40691614,-0.7806769,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7640385,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.3186791126534407e-05
1033,1.5027883,-0.4306042,-0.83786464,-0.59795696,0.5555165,0.30309504,-0.7971529,-0.5302025,0.6765245,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40691614,-0.7806769,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7640385,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.447848151933309e-05
1035,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.1924812585046677e-05
1036,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.1924812585046677e-05
1037,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.1596696003147984e-05
1038,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-1.3361114,-0.8449975,-0.28837857,-0.78301626,-0.28858408,-0.7312871,0.48198214,0.769874,1.095118,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00014560339976301282
1039,-0.51240116,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40747014,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.1596696003147984e-05
1040,1.9731266,-0.4306042,0.39546078,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.1801236224477147e-05
1041,1.9731266,-0.4306042,0.39546078,-0.5912055,0.17290321,-2.1682222,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00037275227073134637
1042,1.9731266,-0.4306042,0.39546078,-0.5912055,0.17290321,-2.1682222,-0.79008454,-0.5302025,0.6765245,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00037275227073134604
1043,1.9731266,-0.4306042,-0.83786464,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.046907366268204e-05
1044,1.9731266,-0.4306042,-0.83786464,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40497708,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.046907366268204e-05
1045,1.3689523,-0.43871537,0.39546078,-0.59438646,0.13060784,0.30309504,-0.81835794,-0.20051245,0.296144,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40719315,-0.6114414,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,8.35856412693997e-05
1046,-0.6475119,-0.4265486,0.39546078,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,8.662543960980156e-06
1047,-0.6475119,-0.4265486,0.39546078,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.562474048913926e-06
1048,-0.6475119,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.28837857,-0.77594787,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.1846719959377187e-05
1049,-0.6475119,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.2181910625696943e-05
1050,-0.6475119,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.40636212,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.2181910625696943e-05
1051,0.8144883,-0.4265486,0.39546078,-0.5810782,0.93466264,0.30309504,-0.81128955,-1.3971652,0.296144,-0.1665245,-0.8112896,-0.16672236,-0.7312871,-0.961488,1.2523291,-1.0040984,1.2019756,-0.67445594,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39666688,-0.061682187,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7177967,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0014088761322636435
1055,0.7392851,-0.4306042,0.39546078,-0.57887095,-0.12394984,0.30309504,-0.8042212,-1.3361114,-0.46461707,-0.34930563,-0.8042213,-0.34951493,0.9609529,3.3689227,3.5688426,3.1943343,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40026796,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.36985465740941487
1056,0.22688404,-0.43465978,-0.2212019,-0.600294,3.1519046,0.30309504,-0.81128955,-1.1163181,-0.8449975,-0.34930563,-0.8112896,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40747014,0.4617511,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0007968263232998302
1057,0.22688404,-0.43465978,-0.83786464,-0.600294,3.1519046,0.30309504,-0.81128955,-1.4215866,0.296144,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40747014,0.4617511,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.8974100369645484e-06
1058,0.7392851,-0.4306042,1.0121235,-0.57887095,-0.12394984,0.30309504,-0.8042212,-0.20051245,0.296144,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40026796,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.8299294535944745e-05
1059,0.7392851,-0.4306042,1.0121235,-0.57887095,-0.12394984,0.30309504,-0.8042212,-1.3361114,-0.08423652,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.23975296,0.769874,-0.30435964,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40026796,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.460831605481484e-05
1060,0.23835571,-0.43465978,0.39546078,-0.5971779,0.5896289,2.7744122,-0.81835794,-1.31169,-0.8449975,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.36004212,1.2523291,-0.4209827,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40691614,-0.77825963,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.749541441067445e-06
1061,0.16825108,-0.42249298,0.39546078,-0.53031206,0.3152572,0.30309504,-0.79008454,-1.4215866,0.296144,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,0.8734969,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.3745063,0.01705667,0.2517525,-0.63832754,-0.5280701,-0.45608237,-0.8229466,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0010980778247092274
1062,0.16825108,-0.42249298,1.0121235,-0.53031206,0.3152572,0.30309504,-0.79008454,-1.3361114,-0.08423652,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.23975296,0.769874,-0.30435964,0.8734969,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.3745063,0.01705667,0.2517525,-0.63832754,-0.5280701,-0.45608237,-0.8229466,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0018049856643229153
1065,0.5595623,-0.4265486,0.39546078,-0.5892579,0.07865012,0.30309504,-0.81835794,-1.31169,-0.8449975,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.36004212,1.2523291,-0.4209827,-0.4404178,-0.6919274,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40442306,-0.43545073,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,7.686370136564818e-05
1066,-0.7431091,-0.4306042,-0.83786464,-0.5873753,-0.34897545,0.30309504,-0.81835794,-0.71336365,-0.46461707,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.4404178,-0.73186207,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.40719315,0.23251414,-0.05118907,-0.56184083,-0.54421604,-0.62501323,-0.828576,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00010170201390398258
