,F62,F107,F108,F109,F116,F117,F110,F122,F114,F115,F77,F88,F70,F42,F130,F37,F74,F84,F7,F6,F13,F1,F5,F15,category,1
422,0.08172334,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.103241208695123e-06
423,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,2.8571972805704676e-06
424,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.1325324416816879e-06
425,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.1325324416816879e-06
426,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,2.8571972805704676e-06
427,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,2.8571972805704676e-06
428,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,2.8571972805704676e-06
429,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.1325324416816879e-06
430,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,2.8571972805704676e-06
431,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,2.8571972805704676e-06
432,3.638809,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.1325324416816879e-06
433,0.9636454,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,7.523182293773007e-06
434,0.9636454,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,7.523182293773007e-06
435,0.9636454,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,1.8328081354586705e-06
436,0.9636454,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,7.523182293773007e-06
437,0.9636454,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,7.523182293773007e-06
438,0.19931294,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.932287077180004e-06
439,-0.12405846,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.420488300542746e-06
440,-0.12405846,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.420488300542746e-06
441,0.49328694,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.535416824213188e-06
442,0.49328694,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,8.919255644341832e-06
443,-0.27104548,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.865342743344501e-06
444,-0.35923767,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.958271070767667e-06
445,-0.0064688614,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,1.0687495465784251e-05
446,-0.35923767,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,1.214286118796555e-05
447,1.228222,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.7097489689843127e-06
448,1.228222,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.7097489689843127e-06
449,1.228222,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,1.6654545537364708e-06
450,1.228222,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.7097489689843127e-06
451,1.228222,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,6.836244600592979e-06
452,0.08172334,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.103241208695123e-06
453,-0.09466106,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.373708034245851e-06
454,-0.18285327,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,1.1391961198933049e-05
455,0.14051814,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.016854785194888e-06
456,0.14051814,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.016854785194888e-06
457,-0.41803247,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.4517039310374365e-06
458,-0.035866264,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.1350200927151147e-06
459,0.9636454,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,6.10367057938205e-06
460,-0.12405846,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.204262770508359e-06
461,-0.27104548,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.324693480605301e-06
462,-0.35923767,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,1.8497626,0,6.055023484639758e-06
463,-0.24164808,2.6818616,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,1.1290057914468544e-06
464,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3814964,-1.2134954,-1.3814964,-0.25175604,-0.030260412,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.319375651716597e-05
465,-0.6238143,-0.21016496,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3814964,-1.2134954,-1.3814964,-0.25175604,-0.27908257,-0.26441452,1.8213453,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012576747774761395
466,-0.53562206,0.64673173,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2824622,-1.0371647,-1.2824622,-0.25175604,-0.27908257,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.0001420240226931985
467,1.1106324,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2004054,-0.979774,-1.2004054,-0.25175604,0.26641217,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.976180712214815e-05
468,-0.7120065,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.1703093,-0.95981205,-1.1703093,-0.25175604,0.26641217,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.005701029413935208
469,2.9920661,0.5396197,-4.8052955,-1.434176,-0.54470265,2.140103,1.8231676,-1.6267531,-0.2469495,-0.23607753,-1.2001481,-0.9789423,-1.2001481,-0.25175604,-0.0398305,-0.26441452,2.2686946,-1.2664572,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.016483392588700626
470,-0.18285327,0.5396197,0.17031428,-1.4149003,-0.54470265,1.6486552,1.3634006,-1.1713514,-0.2469495,-0.23607753,-1.2001481,-0.9789423,-1.2001481,-0.25175604,-0.0398305,-0.26441452,2.2686946,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0004178089462550707
471,-0.18285327,0.5396197,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3135873,-1.0704347,-1.3135873,-0.25175604,-0.0398305,-0.26441452,2.2686946,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,9.518028258606855e-05
472,-0.18285327,-0.31727704,-4.8052955,-1.434176,-0.54470265,2.140103,1.8231676,-1.6267531,-0.2469495,-0.23607753,-1.1615634,-0.9556533,-1.1615634,4.6914654,1.2521306,-0.26441452,0.0696986,-1.2668754,8.565258,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.038901887864537396
473,-0.53562206,-0.31727704,0.17031428,-1.4149003,-0.54470265,1.6486552,1.3634006,-1.1713514,-0.2469495,-0.23607753,-1.1615634,-0.9556533,-1.1615634,4.6914654,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0002274174599643722
474,-0.53562206,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.6279242,-2.1650152,-1.6279242,4.6914654,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.0018091362842476907
475,-0.53562206,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.6279242,-2.1650152,-1.6279242,4.6914654,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.0018091362842476907
476,5.8142166,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,2.9725847,-1.6267531,-0.2469495,-0.23607753,-1.305613,-1.0612854,-1.305613,0.12131724,0.43867368,1.1648216,0.0696986,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.0011370926346076472
477,5.8142166,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,2.9725847,-1.6267531,-0.2469495,-0.23607753,-1.2932659,-1.0471457,-1.2932659,0.12131724,0.43867368,1.1648216,0.0696986,-1.2737762,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.009552055218053605
478,-0.7120065,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,0.6737503,0.65025586,-0.2469495,-0.23607753,-1.655448,-2.3213837,-1.655448,0.12131724,0.43867368,1.1648216,0.0696986,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.002924905121879438
479,-0.7120065,-0.31727704,0.17031428,-1.3570733,1.4852144,-0.31713596,1.248459,-1.1713514,-0.2469495,2.7760584,0.31906146,0.2412324,0.31906146,0.12131724,0.03673017,1.1648216,0.0696986,-1.2737762,-0.11675073,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,0,0.0005265200043180091
480,-0.38863507,-0.31727704,0.17031428,-1.4534516,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.2482505,-1.0188663,-1.2482505,0.12131724,0.19942158,-0.26441452,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.393854283627057e-05
481,0.02292854,-0.31727704,0.17031428,-1.4534516,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.2482505,-1.0188663,-1.2482505,0.12131724,0.19942158,-0.26441452,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,5.509090482882576e-05
482,-0.21225066,2.039189,0.17031428,-1.4534516,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.2482505,-1.0188663,-1.2482505,0.12131724,0.19942158,-0.26441452,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.4294784886447354e-05
483,-0.7120065,-0.31727704,0.17031428,-1.3570733,1.4852144,-0.31713596,1.248459,-1.1713514,-0.2469495,-0.23607753,0.726259,0.5015696,0.726259,-0.25175604,-0.05418562,-0.26441452,3.371024,-1.2664572,-0.11675073,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,0,2.4293038796269043e-05
484,4.608923,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.724527,-0.48904258,-0.724527,0.12131724,-0.15467148,0.21199754,0.0696986,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.034497542636543e-06
635,-0.53562206,-0.31727704,0.17031428,-1.3956246,3.515131,1.3210233,1.8231676,0.65025586,0.79105115,1.1026495,-1.0663878,-0.90907544,-1.0663878,-0.25175604,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.38362865010453334
641,1.8749648,6.6450095,0.17031428,-1.434176,3.515131,2.140103,1.8231676,0.65025586,7.538056,5.7881947,-1.704322,-2.5941973,-1.704322,3.9453185,1.3382614,-0.26441452,0.06026085,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9989978980812095
642,0.111120746,1.6107407,0.17031428,-1.3570733,3.515131,3.3687224,2.9725847,0.65025586,7.538056,5.7881947,-1.4262546,-1.3332671,-1.4262546,3.9453185,-0.17381164,-0.26441452,0.118774906,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9998978098513756
485,-0.6238143,-0.21016496,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,0.4538508,0.28531504,0.4538508,-0.25175604,-0.05418562,-0.26441452,3.371024,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,9.564829421729621e-05
486,-0.59441686,0.004059224,0.17031428,-1.4149003,-0.54470265,1.6486552,1.3634006,-1.1713514,-0.2469495,-0.23607753,-1.2647133,-1.0263519,-1.2647133,-0.25175604,-0.25037232,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00027586487380096736
487,3.1684504,4.288543,-4.8052955,-1.202868,-0.54470265,2.140103,2.9725847,-1.6267531,-0.2469495,-0.23607753,-1.3195035,-1.0770886,-1.3195035,-0.20512186,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.0009899396516750932
488,3.1684504,4.288543,-4.8052955,-1.202868,-0.54470265,2.140103,2.9725847,-1.6267531,-0.2469495,-0.23607753,-1.3195035,-1.0770886,-1.3195035,-0.20512186,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.008393776907816869
489,2.756887,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,2.9725847,-1.6267531,-0.2469495,-0.23607753,-1.3195035,-1.0770886,-1.3195035,-0.20512186,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.0037309243069533283
490,2.756887,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,2.9725847,-1.6267531,-0.2469495,-0.23607753,-1.3195035,-1.0770886,-1.3195035,-0.20512186,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.030998699099854313
491,1.6397856,-0.31727704,0.17031428,-1.4149003,-0.54470265,-0.31713596,0.44386676,0.65025586,-0.2469495,-0.23607753,-1.6991774,-2.5276573,-1.6991774,-0.20512186,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00010443549251221623
492,1.228222,4.288543,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,-1.2613692,-1.0255202,-1.2613692,-0.20512186,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.238702513631979e-06
493,-0.30044287,0.4325076,0.17031428,-1.3570733,-0.54470265,3.3687224,2.9725847,0.65025586,-0.2469495,-0.23607753,-1.2631699,-1.0255202,-1.2631699,-0.20512186,0.14200108,-0.26441452,1.281506,-1.2737762,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.003689437506793725
494,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.0332629796996283e-05
495,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.0332629796996283e-05
496,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.0332629796996283e-05
497,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.0332629796996283e-05
498,0.16991554,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.384775762658838e-06
