,F62,F69,F107,F108,F109,F116,F117,F120,F110,F122,F114,F115,F61,F77,F88,F70,F41,F42,F44,F126,F130,F37,F74,F84,F16,F7,F12,F2,F6,F13,F1,F5,F15,F11,category,1
464,-0.6238143,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.22905014,-1.3814964,-1.2134954,-1.3814964,-0.20899068,-0.25175604,-0.22829323,-0.21334587,-0.030260412,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,8.865525407725653e-05
465,-0.6238143,-0.6078518,-0.21016496,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.27999172,-1.3814964,-1.2134954,-1.3814964,-0.20899068,-0.25175604,-0.22829323,-0.3581315,-0.27908257,-0.26441452,1.8213453,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00011590114222709177
466,-0.53562206,-0.6078518,0.64673173,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.27999172,-1.2824622,-1.0371647,-1.2824622,-0.20899068,-0.25175604,-0.27333516,-0.3610863,-0.27908257,0.21199754,0.0696986,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,-0.08185595,0,0.00010523373475912531
467,1.1106324,0.66926146,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,0.58601475,-1.2004054,-0.979774,-1.2004054,-0.20899068,-0.25175604,-0.27333516,0.064406164,0.26641217,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,3.3870745948035166e-05
468,-0.7120065,-0.6078518,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,-0.7392696,1.0568893,0.65025586,-0.2469495,-0.23607753,0.68789786,-1.1703093,-0.95981205,-1.1703093,-0.20899068,-0.25175604,-0.27333516,0.064406164,0.26641217,0.21199754,0.0696986,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,-0.08185595,0,0.0035970458459156354
469,2.9920661,2.3720794,0.5396197,-4.8052955,-1.434176,-0.54470265,2.140103,-0.13858283,1.8231676,-1.6267531,-0.2469495,-0.23607753,-0.12716705,-1.2001481,-0.9789423,-1.2001481,-0.20899068,-0.25175604,-0.37843302,-0.21630068,-0.0398305,-0.26441452,2.2686946,-1.2664572,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,-0.08185595,0,0.020599869936151278
470,-0.18285327,-0.1821474,0.5396197,0.17031428,-1.4149003,-0.54470265,1.6486552,1.9777333,1.3634006,-1.1713514,-0.2469495,-0.23607753,-0.12716705,-1.2001481,-0.9789423,-1.2001481,-0.20899068,-0.25175604,-0.37843302,-0.21630068,-0.0398305,-0.26441452,2.2686946,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00027475222158122257
471,-0.18285327,-0.1821474,0.5396197,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.1781086,-1.3135873,-1.0704347,-1.3135873,-0.20899068,-0.25175604,-0.37843302,-0.21630068,-0.0398305,-0.26441452,2.2686946,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,8.430816349459656e-05
472,-0.18285327,-0.6078518,-0.31727704,-4.8052955,-1.434176,-0.54470265,2.140103,-0.13858283,1.8231676,-1.6267531,-0.2469495,-0.23607753,2.1142612,-1.1615634,-0.9556533,-1.1615634,2.7552686,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.06635539220547472
473,-0.53562206,-0.6078518,-0.31727704,0.17031428,-1.4149003,-0.54470265,1.6486552,1.9777333,1.3634006,-1.1713514,-0.2469495,-0.23607753,2.1142612,-1.1615634,-0.9556533,-1.1615634,2.7552686,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00022549619841365651
474,-0.53562206,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.12716705,-1.6279242,-2.1650152,-1.6279242,2.7552686,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,-0.08185595,0,0.002251820761327983
475,-0.53562206,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.12716705,-1.6279242,-2.1650152,-1.6279242,2.7552686,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,-0.08185595,0,0.002251820761327983
476,5.8142166,0.34998316,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.2469495,-0.23607753,0.58601475,-1.305613,-1.0612854,-1.305613,0.6247072,0.12131724,1.0028529,0.23283027,0.43867368,1.1648216,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.002925152213539626
477,5.8142166,0.34998316,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.2469495,-0.23607753,0.89166397,-1.2932659,-1.0471457,-1.2932659,0.6247072,0.12131724,1.0028529,0.23283027,0.43867368,1.1648216,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.009228066464794123
478,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,-0.7392696,0.6737503,0.65025586,-0.2469495,-0.23607753,-0.1781086,-1.655448,-2.3213837,-1.655448,0.6247072,0.12131724,1.0028529,0.23283027,0.43867368,1.1648216,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.002478552503687734
479,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.3570733,1.4852144,-0.31713596,1.9777333,1.248459,-1.1713514,-0.2469495,2.7760584,0.84072244,0.31906146,0.2412324,0.31906146,0.6247072,0.12131724,1.0028529,0.005309987,0.03673017,1.1648216,0.0696986,-1.2737762,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,9.483597,0,0.0002618701139252698
480,-0.38863507,-0.5014257,-0.31727704,0.17031428,-1.4534516,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,0.12131724,1.0028529,0.085089825,0.19942158,-0.26441452,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,5.623577019851121e-05
481,0.02292854,-0.2885735,-0.31727704,0.17031428,-1.4534516,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,0.12131724,1.0028529,0.085089825,0.19942158,-0.26441452,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,4.736215060508485e-05
482,-0.21225066,-0.07572129,2.039189,0.17031428,-1.4534516,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,0.12131724,1.0028529,0.085089825,0.19942158,-0.26441452,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,3.152559759259888e-05
483,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.3570733,1.4852144,-0.31713596,1.9777333,1.248459,-1.1713514,-0.2469495,-0.23607753,0.58601475,0.726259,0.5015696,0.726259,-0.20899068,-0.25175604,-0.36341906,0.25646874,-0.05418562,-0.26441452,3.371024,-1.2664572,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,9.483597,0,1.2517489474079074e-05
484,4.608923,4.2877493,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,1.350138,-0.724527,-0.48904258,-0.724527,0.6247072,0.12131724,1.0028529,0.63763905,-0.15467148,0.21199754,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.8431743216280016e-06
635,-0.53562206,-0.5014257,-0.31727704,0.17031428,-1.3956246,3.515131,1.3210233,-0.3642403,1.8231676,0.65025586,0.79105115,1.1026495,0.07659916,-1.0663878,-0.90907544,-1.0663878,-0.20899068,-0.25175604,0.1770842,1.1044989,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,1,0.34470930601314587
641,1.8749648,2.6913576,6.6450095,0.17031428,-1.434176,3.515131,2.140103,-0.3642403,1.8231676,0.65025586,7.538056,5.7881947,-0.27999172,-1.704322,-2.5941973,-1.704322,2.7321103,3.9453185,2.9546702,0.9685776,1.3382614,-0.26441452,0.06026085,-1.2668754,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,1,0.997954397613223
642,0.111120746,-0.2885735,1.6107407,0.17031428,-1.3570733,3.515131,3.3687224,-0.3642403,2.9725847,0.65025586,7.538056,5.7881947,0.43319005,-1.4262546,-1.3332671,-1.4262546,2.7321103,3.9453185,2.9546702,-0.19857183,-0.17381164,-0.26441452,0.118774906,-1.2668754,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,1,0.9998130361954698
485,-0.6238143,-0.6078518,-0.21016496,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,0.3313069,0.4538508,0.28531504,0.4538508,-0.20899068,-0.25175604,-0.36341906,0.25646874,-0.05418562,-0.26441452,3.371024,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00012137483009642056
486,-0.59441686,-0.6078518,0.004059224,0.17031428,-1.4149003,-0.54470265,1.6486552,1.9777333,1.3634006,-1.1713514,-0.2469495,-0.23607753,0.12754071,-1.2647133,-1.0263519,-1.2647133,-0.20899068,-0.25175604,-0.36341906,-0.33744785,-0.25037232,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00022231373940646395
487,3.1684504,1.3078182,4.288543,-4.8052955,-1.202868,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.0017112385638877834
488,3.1684504,1.3078182,4.288543,-4.8052955,-1.202868,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.0077580522959224355
489,2.756887,1.3078182,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.0033412322852166046
490,2.756887,1.3078182,-0.31727704,-4.8052955,-1.202868,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.02249081076165625
491,1.6397856,2.1592271,-0.31727704,0.17031428,-1.4149003,-0.54470265,-0.31713596,-0.3642403,0.44386676,0.65025586,-0.2469495,-0.23607753,-0.0762255,-1.6991774,-2.5276573,-1.6991774,-0.093199305,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,7.884677739345607e-05
492,1.228222,0.34998316,4.288543,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,2.1652026,-1.2613692,-1.0255202,-1.2613692,-0.093199305,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,7.761838486132573e-06
493,-0.30044287,-0.5014257,0.4325076,0.17031428,-1.3570733,-0.54470265,3.3687224,-0.3642403,2.9725847,0.65025586,-0.2469495,-0.23607753,0.12754071,-1.2631699,-1.0255202,-1.2631699,-0.093199305,-0.20512186,-0.16823731,-0.0065092486,0.14200108,-0.26441452,1.281506,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0038546962293775125
494,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,7.341254106776357e-05
495,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,7.341254106776357e-05
496,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,7.341254106776357e-05
497,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,7.341254106776357e-05
498,0.16991554,0.8821137,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,4.717580042666815e-06
499,0.31690255,0.45640925,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,1.8497626,-0.08185595,0,5.259846446825533e-06
500,0.31690255,0.8821137,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,1.8497626,-0.08185595,0,4.911733846030243e-06
501,0.16991554,0.8821137,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,1.8497626,-0.08185595,0,5.12198028118402e-06
502,0.40509474,0.5628354,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,1.8497626,-0.08185595,0,5.042160434005489e-06
503,-0.32984027,-0.3949996,-0.31727704,0.17031428,-1.1257653,-0.54470265,-0.31713596,-0.7392696,-0.24578345,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.857966468320124e-05
504,-0.32984027,-0.3949996,-0.31727704,0.17031428,-1.1257653,-0.54470265,-0.31713596,-0.7392696,-0.24578345,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.857966468320124e-05
505,0.16991554,0.8821137,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,0.00015860474420089862
506,-0.6238143,-0.6078518,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,6.09061977675751e-06
507,-0.6238143,-0.6078518,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,-0.08185595,0,9.682445039996325e-06
508,-0.32984027,-0.3949996,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,8.143824543799537e-06
509,-0.53562206,-0.5014257,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,8.785109089725437e-06
510,-0.32984027,-0.3949996,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,8.143824543799537e-06
511,-0.32984027,-0.3949996,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,8.143824543799537e-06
512,-0.32984027,-0.3949996,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.3160048929261345e-05
513,-0.32984027,-0.3949996,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,8.143824543799537e-06
514,-0.47682726,-0.2885735,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.08185595,0,2.7602592924648823e-05
515,-0.32984027,-0.3949996,-0.10305287,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.08185595,0,7.787479625545182e-06
516,-0.27104548,-0.2885735,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.0277161192876526e-05
517,-0.27104548,-0.1821474,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.0102727680393045e-05
