,F62,F64,F34,F69,F104,F105,F107,F108,F109,F113,F116,F117,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F43,F42,F44,F126,F130,F37,F134,F74,F84,F16,F7,F12,F2,F6,F13,F1,F5,F15,F4,F11,F71,category,1
455,0.14051814,1.5634395,-1.5683329,0.13713092,-0.57389534,1.0141867,-0.31727704,0.17031428,0.9367317,0.4485731,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.483704361587032e-06
456,0.14051814,1.5634395,-1.5683329,0.13713092,-0.57389534,1.0141867,-0.31727704,0.17031428,0.9367317,0.4485731,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.483704361587032e-06
457,-0.41803247,1.5634395,0.030291805,-0.3949996,-0.57389534,-0.2967077,-0.31727704,0.17031428,0.6090452,-0.24115022,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.7240386924350354e-06
458,-0.035866264,1.5634395,0.42994797,-0.07572129,-0.57389534,-0.34478197,-0.31727704,0.17031428,0.6090452,1.1382965,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,3.582447787370827e-06
459,0.9636454,1.5634395,0.2301199,0.8821137,-0.57389534,-0.41086203,-0.31727704,0.17031428,0.6090452,3.2074666,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,4.505604785717343e-06
460,-0.12405846,1.5634395,0.42994797,-0.1821474,-0.57389534,-0.2951655,-0.31727704,0.17031428,0.6090452,1.1382965,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,3.7110192844211026e-06
461,-0.27104548,1.5634395,0.42994797,-0.2885735,-0.57389534,-0.2919408,-0.31727704,0.17031428,0.6090452,0.4485731,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.240560618802619e-06
462,-0.35923767,1.5634395,0.42994797,-0.3949996,-0.57389534,-0.24052656,-0.31727704,0.17031428,0.6090452,0.4485731,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,7.099825180822147e-06
463,-0.24164808,1.5634395,0.030291805,-0.1821474,-0.57389534,-0.3556978,2.6818616,0.17031428,0.6090452,-0.24115022,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,2.91187429030636e-06
464,-0.6238143,-1.0243692,0.030291805,-0.6078518,-0.039087825,-0.03452872,-0.31727704,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.22905014,-1.3814964,-1.2134954,-1.3814964,-0.20899068,-0.036950625,-0.25175604,-0.22829323,-0.21334587,-0.030260412,0.21199754,-0.3298234,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,8.882051755330305e-05
465,-0.6238143,-1.0243692,0.030291805,-0.6078518,-0.1868091,-0.03452872,-0.21016496,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.3814964,-1.2134954,-1.3814964,-0.20899068,-0.036950625,-0.25175604,-0.22829323,-0.3581315,-0.27908257,-0.26441452,-0.3298234,1.8213453,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.3190645,0,0.00012209707988297184
466,-0.53562206,-0.83437264,0.030291805,-0.6078518,-0.121811725,-0.5588865,0.64673173,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.2824622,-1.0371647,-1.2824622,-0.20899068,-0.17863294,-0.25175604,-0.27333516,-0.3610863,-0.27908257,0.21199754,-0.20881969,0.0696986,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,-0.42494717,-0.08185595,0.071646184,0,0.00011912884951067884
467,1.1106324,-0.83437264,0.030291805,0.66926146,-0.49406937,0.3545109,-0.31727704,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.58601475,-1.2004054,-0.979774,-1.2004054,-0.20899068,-0.17863294,-0.25175604,-0.27333516,0.064406164,0.26641217,0.21199754,-0.20881969,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,2.4739778647022586e-05
468,-0.7120065,-0.83437264,2.2284007,-0.6078518,-0.49406937,1.0141867,-0.31727704,0.17031428,-0.9908355,-0.9308735,1.4852144,1.1390057,-0.7392696,1.0568893,0.65025586,-0.7392696,-0.2469495,-0.23607753,0.68789786,-1.1703093,-0.95981205,-1.1703093,-0.20899068,-0.17863294,-0.25175604,-0.27333516,0.064406164,0.26641217,0.21199754,-0.20881969,0.0696986,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,-0.42494717,-0.08185595,2.4159102,0,0.002492993379302195
469,2.9920661,-1.0899043,0.82960415,2.3720794,0.07091737,-1.8348237,0.5396197,-4.8052955,-1.434176,1.1382965,-0.54470265,2.140103,-0.13858283,1.8231676,-1.6267531,-0.13858283,-0.2469495,-0.23607753,-0.12716705,-1.2001481,-0.9789423,-1.2001481,-0.20899068,-0.509225,-0.25175604,-0.37843302,-0.21630068,-0.0398305,-0.26441452,-0.36185378,2.2686946,-1.2664572,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,2.269679,-0.08185595,0.46235687,0,0.027415152458176578
470,-0.18285327,-1.0899043,0.82960415,-0.1821474,0.07091737,-1.4328161,0.5396197,0.17031428,-1.4149003,1.1382965,-0.54470265,1.6486552,1.9777333,1.3634006,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.12716705,-1.2001481,-0.9789423,-1.2001481,-0.20899068,-0.509225,-0.25175604,-0.37843302,-0.21630068,-0.0398305,-0.26441452,-0.36185378,2.2686946,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,0.00027956962222758214
471,-0.18285327,-1.0899043,1.6289165,-0.1821474,0.07091737,-0.20931472,0.5396197,0.17031428,-0.18125731,1.1382965,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.1781086,-1.3135873,-1.0704347,-1.3135873,-0.20899068,-0.509225,-0.25175604,-0.37843302,-0.21630068,-0.0398305,-0.26441452,-0.36185378,2.2686946,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,8.229008314661957e-05
472,-0.18285327,-0.7363454,0.030291805,-0.6078518,-0.96527684,-1.4328161,-0.31727704,-4.8052955,-1.434176,0.4485731,-0.54470265,2.140103,-0.13858283,1.8231676,-1.6267531,-0.13858283,-0.2469495,-0.23607753,2.1142612,-1.1615634,-0.9556533,-1.1615634,2.7552686,-0.17863294,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,2.269679,-0.08185595,1.2437781,0,0.07066891707118894
473,-0.53562206,-0.7363454,0.030291805,-0.6078518,-0.96527684,-0.5588865,-0.31727704,0.17031428,-1.4149003,0.4485731,-0.54470265,1.6486552,1.9777333,1.3634006,-1.1713514,1.9777333,-0.2469495,-0.23607753,2.1142612,-1.1615634,-0.9556533,-1.1615634,2.7552686,-0.17863294,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,2.269679,-0.08185595,1.2437781,0,0.00022794236580202354
474,-0.53562206,-0.7363454,0.030291805,-0.6078518,-0.96527684,-0.03452872,-0.31727704,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.12716705,-1.6279242,-2.1650152,-1.6279242,2.7552686,-0.17863294,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,2.269679,-0.08185595,0.85306746,0,0.0027292493041424417
475,-0.53562206,-0.7363454,0.030291805,-0.6078518,-0.96527684,-0.03452872,-0.31727704,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.12716705,-1.6279242,-2.1650152,-1.6279242,2.7552686,-0.17863294,4.6914654,3.2399356,1.0690411,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,2.269679,-0.08185595,0.85306746,0,0.0027292493041424417
476,5.8142166,-0.06998046,0.82960415,0.34998316,-0.5127489,-1.4063619,-0.31727704,-4.8052955,-1.202868,0.4485731,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,0.58601475,-1.305613,-1.0612854,-1.305613,0.6247072,1.7576922,0.12131724,1.0028529,0.23283027,0.43867368,1.1648216,0.17198606,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,2.269679,-0.08185595,1.2437781,0,0.0030578625811717923
477,5.8142166,-0.06998046,0.82960415,0.34998316,-0.5127489,-1.4233682,-0.31727704,-4.8052955,-1.202868,0.4485731,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,0.89166397,-1.2932659,-1.0471457,-1.2932659,0.6247072,1.7576922,0.12131724,1.0028529,0.23283027,0.43867368,1.1648216,0.17198606,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.008704838543232167
478,-0.7120065,-0.06998046,0.030291805,-0.6078518,-0.5127489,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9308735,1.4852144,0.91148347,-0.7392696,0.6737503,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.1781086,-1.655448,-2.3213837,-1.655448,0.6247072,1.7576922,0.12131724,1.0028529,0.23283027,0.43867368,1.1648216,0.17198606,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,0.001830096142479359
479,-0.7120065,-0.06998046,-0.7690205,-0.6078518,-0.52890044,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9308735,1.4852144,-0.31713596,1.9777333,1.248459,-1.1713514,1.9777333,-0.2469495,2.7760584,0.84072244,0.31906146,0.2412324,0.31906146,0.6247072,1.7576922,0.12131724,1.0028529,0.005309987,0.03673017,1.1648216,0.17198606,0.0696986,-1.2737762,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,-0.42494717,9.483597,2.0251994,0,0.00017799981132409862
480,-0.38863507,-0.06998046,0.030291805,-0.5014257,-0.4063202,-1.5599331,-0.31727704,0.17031428,-1.4534516,-0.24115022,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,1.7576922,0.12131724,1.0028529,0.085089825,0.19942158,-0.26441452,0.17198606,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,5.923643976485038e-05
481,0.02292854,-0.06998046,0.030291805,-0.2885735,-0.4063202,-1.8802681,-0.31727704,0.17031428,-1.4534516,-0.24115022,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,1.7576922,0.12131724,1.0028529,0.085089825,0.19942158,-0.26441452,0.17198606,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,5.373549608795006e-05
482,-0.21225066,-0.06998046,0.030291805,-0.07572129,-0.4063202,-1.2066225,2.039189,0.17031428,-1.4534516,-0.24115022,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,1.7576922,0.12131724,1.0028529,0.085089825,0.19942158,-0.26441452,0.17198606,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,3.568490523118919e-05
483,-0.7120065,-0.7280847,-0.9688486,-0.6078518,-0.66555536,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9308735,1.4852144,-0.31713596,1.9777333,1.248459,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.58601475,0.726259,0.5015696,0.726259,-0.20899068,-0.46199757,-0.25175604,-0.36341906,0.25646874,-0.05418562,-0.26441452,-0.22661436,3.371024,-1.2664572,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,-0.42494717,9.483597,1.2437781,0,1.1389124236100093e-05
484,4.608923,-0.06998046,-1.5683329,4.2877493,-0.6243413,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24115022,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,1.350138,-0.724527,-0.48904258,-0.724527,0.6247072,1.7576922,0.12131724,1.0028529,0.63763905,-0.15467148,0.21199754,0.17198606,0.0696986,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,1.3286798757572185e-06
635,-0.53562206,-0.41197434,-1.5683329,-0.5014257,-0.58208156,1.0141867,-0.31727704,0.17031428,-1.3956246,-0.24115022,3.515131,1.3210233,-0.3642403,1.8231676,0.65025586,-0.3642403,0.79105115,1.1026495,0.07659916,-1.0663878,-0.90907544,-1.0663878,-0.20899068,1.2381903,-0.25175604,0.1770842,1.1044989,2.0560176,-0.26441452,-0.14475891,1.6948794,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,1.2437781,1,0.22840928088413084
641,1.8749648,-0.14652982,2.4282289,2.6913576,-0.93172836,-0.73764485,6.6450095,0.17031428,-1.434176,-0.24115022,3.515131,2.140103,-0.3642403,1.8231676,0.65025586,-0.3642403,7.538056,5.7881947,-0.27999172,-1.704322,-2.5941973,-1.704322,2.7321103,-0.27308783,3.9453185,2.9546702,0.9685776,1.3382614,-0.26441452,0.26095936,0.06026085,-1.2668754,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.071646184,1,0.9991168123447848
642,0.111120746,-0.14652982,-1.5683329,-0.2885735,-0.88512784,1.0141867,1.6107407,0.17031428,-1.3570733,-0.24115022,3.515131,3.3687224,-0.3642403,2.9725847,0.65025586,-0.3642403,7.538056,5.7881947,0.43319005,-1.4262546,-1.3332671,-1.4262546,2.7321103,-0.27308783,3.9453185,2.9546702,-0.19857183,-0.17381164,-0.26441452,0.26095936,0.118774906,-1.2668754,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.071646184,1,0.9997894059620773
485,-0.6238143,-0.7280847,0.030291805,-0.6078518,-0.66555536,-0.03452872,-0.21016496,0.17031428,-0.18125731,-0.24115022,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.3313069,0.4538508,0.28531504,0.4538508,-0.20899068,-0.46199757,-0.25175604,-0.36341906,0.25646874,-0.05418562,-0.26441452,-0.22661436,3.371024,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,1.2437781,0,0.00011427346545388469
486,-0.59441686,-0.7280847,0.030291805,-0.6078518,-0.52639824,-0.5588865,0.004059224,0.17031428,-1.4149003,-0.24115022,-0.54470265,1.6486552,1.9777333,1.3634006,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.12754071,-1.2647133,-1.0263519,-1.2647133,-0.20899068,-0.46199757,-0.25175604,-0.36341906,-0.33744785,-0.25037232,0.21199754,-0.22661436,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,0.00019308772754974855
487,3.1684504,-0.62620246,2.4282289,1.3078182,-0.9293653,-1.4288436,4.288543,-4.8052955,-1.202868,1.1382965,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.1314055,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,2.269679,-0.08185595,1.6344888,0,0.0017099026308090729
488,3.1684504,-0.62620246,2.4282289,1.3078182,-0.9293653,-1.500347,4.288543,-4.8052955,-1.202868,1.1382965,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.1314055,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.007404529346587342
489,2.756887,-0.62620246,0.82960415,1.3078182,-0.9293653,-0.9721515,-0.31727704,-4.8052955,-1.202868,0.4485731,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.1314055,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.0029162447178742576
490,2.756887,-0.62620246,0.82960415,1.3078182,-0.9293653,-1.0521382,-0.31727704,-4.8052955,-1.202868,0.4485731,-0.54470265,2.140103,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,-0.1314055,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.02009230917370043
491,1.6397856,-0.62620246,1.6289165,2.1592271,-0.9293653,-0.44090596,-0.31727704,0.17031428,-1.4149003,-0.24115022,-0.54470265,-0.31713596,-0.3642403,0.44386676,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.0762255,-1.6991774,-2.5276573,-1.6991774,-0.093199305,-0.1314055,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,6.886210239507218e-05
492,1.228222,-0.62620246,-1.5683329,0.34998316,-0.9293653,1.0141867,4.288543,0.17031428,0.9367317,1.1382965,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,2.1652026,-1.2613692,-1.0255202,-1.2613692,-0.093199305,-0.1314055,-0.20512186,-0.16823731,0.47807938,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,2.0251994,0,7.00612243206695e-06
493,-0.30044287,-0.62620246,-1.5683329,-0.5014257,-0.8591956,1.0141867,0.4325076,0.17031428,-1.3570733,-0.24115022,-0.54470265,3.3687224,-0.3642403,2.9725847,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2631699,-1.0255202,-1.2631699,-0.093199305,-0.1314055,-0.20512186,-0.16823731,-0.0065092486,0.14200108,-0.26441452,-0.2871162,1.281506,-1.2737762,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,0.0035242569983952006
494,-0.7120065,-1.0612671,-0.7690205,-0.6078518,1.8566686,1.0141867,-0.31727704,0.17031428,0.1464292,-0.9308735,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,6.521497290135227e-05
495,-0.7120065,-1.0612671,-0.7690205,-0.6078518,2.1439044,1.0141867,-0.31727704,0.17031428,0.1464292,-0.9308735,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,6.360734754497795e-05
496,-0.7120065,-1.0612671,-0.7690205,-0.6078518,1.8566686,1.0141867,-0.31727704,0.17031428,0.1464292,-0.9308735,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,6.521497290135227e-05
