,F62,F64,F34,F69,F68,F101,F104,F105,F107,F108,F109,F79,F113,F116,F117,F118,F119,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F44,F126,F128,F130,F37,F134,F74,F84,F146,F16,F7,F12,F2,F6,F13,F1,F5,F9,F15,F4,F11,F71,category,1
454,-0.18285327,1.5634395,-1.5683329,-0.1821474,-0.6735699,1.2495401,-0.57389534,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,1.185498508583251e-05
455,0.14051814,1.5634395,-1.5683329,0.13713092,-0.6735699,1.5002595,-0.57389534,1.0141867,-0.31727704,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.924964982938266e-06
456,0.14051814,1.5634395,-1.5683329,0.13713092,-0.6735699,1.4828483,-0.57389534,1.0141867,-0.31727704,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.933608611327908e-06
457,-0.41803247,1.5634395,0.030291805,-0.3949996,-0.6735699,-1.0783213,-0.57389534,-0.2967077,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.329142519246089e-06
458,-0.035866264,1.5634395,0.42994797,-0.07572129,-0.6735699,-0.44978148,-0.57389534,-0.34478197,-0.31727704,0.17031428,0.6090452,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.2875579452858605e-06
459,0.9636454,1.5634395,0.2301199,0.8821137,-0.6735699,0.13697189,-0.57389534,-0.41086203,-0.31727704,0.17031428,0.6090452,3.2062616,3.2074666,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,3.817204080211725e-06
460,-0.12405846,1.5634395,0.42994797,-0.1821474,-0.6735699,0.4608181,-0.57389534,-0.2951655,-0.31727704,0.17031428,0.6090452,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.059723354230955e-06
461,-0.27104548,1.5634395,0.42994797,-0.2885735,-0.6735699,0.6314466,-0.57389534,-0.2919408,-0.31727704,0.17031428,0.6090452,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,5.009140381627111e-06
462,-0.35923767,1.5634395,0.42994797,-0.3949996,-0.6735699,0.6819387,-0.57389534,-0.24052656,-0.31727704,0.17031428,0.6090452,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,8.863555261226072e-06
463,-0.24164808,1.5634395,0.030291805,-0.1821474,-0.6735699,1.3592297,-0.57389534,-0.3556978,2.6818616,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,3.7900161093511883e-06
464,-0.6238143,-1.0243692,0.030291805,-0.6078518,-0.45886052,1.4978262,-0.039087825,-0.03452872,-0.31727704,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.22905014,-1.3814964,-1.2134954,-1.3814964,-0.20899068,-0.22561744,-0.036950625,-0.25175604,-0.22829323,-0.21334587,-0.18565427,-0.030260412,0.21199754,-0.3298234,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,7.22803324763376e-05
465,-0.6238143,-1.0243692,0.030291805,-0.6078518,-0.45886052,0.31095994,-0.1868091,-0.03452872,-0.21016496,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.3814964,-1.2134954,-1.3814964,-0.20899068,-0.22702442,-0.036950625,-0.25175604,-0.22829323,-0.3581315,-0.2038679,-0.27908257,-0.26441452,-0.3298234,1.8213453,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.3190645,0,0.0001164774063874077
466,-0.53562206,-0.83437264,0.030291805,-0.6078518,-0.42307562,1.3964366,-0.121811725,-0.5588865,0.64673173,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.2824622,-1.0371647,-1.2824622,-0.20899068,-0.22568502,-0.17863294,-0.25175604,-0.27333516,-0.3610863,-0.18565427,-0.27908257,0.21199754,-0.20881969,0.0696986,-1.2664572,0.62098426,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,0.071646184,0,0.00010778196434018483
467,1.1106324,-0.83437264,0.030291805,0.66926146,-0.42307562,0.8346156,-0.49406937,0.3545109,-0.31727704,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.58601475,-1.2004054,-0.979774,-1.2004054,-0.20899068,-0.22565459,-0.17863294,-0.25175604,-0.27333516,0.064406164,0.08755009,0.26641217,0.21199754,-0.20881969,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,2.1319070543873725e-05
468,-0.7120065,-0.83437264,2.2284007,-0.6078518,-0.42307562,0.10041796,-0.49406937,1.0141867,-0.31727704,0.17031428,-0.9908355,-0.9294366,-0.9308735,1.4852144,1.1390057,0.34482437,-0.0007475293,-0.7392696,1.0568893,0.65025586,-0.7392696,-0.2469495,-0.23607753,0.68789786,-1.1703093,-0.95981205,-1.1703093,-0.20899068,-0.22565459,-0.17863294,-0.25175604,-0.27333516,0.064406164,0.08755009,0.26641217,0.21199754,-0.20881969,0.0696986,-1.2664572,0.62098426,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,2.4159102,0,0.002613075466082104
469,2.9920661,-1.0899043,0.82960415,2.3720794,-0.7093549,1.0793278,0.07091737,-1.8348237,0.5396197,-4.8052955,-1.434176,1.1384125,1.1382965,-0.54470265,2.140103,3.7938673,9.089539,-0.13858283,1.8231676,-1.6267531,-0.13858283,-0.2469495,-0.23607753,-0.12716705,-1.2001481,-0.9789423,-1.2001481,-0.20899068,-0.22702442,-0.509225,-0.25175604,-0.37843302,-0.21630068,-0.18565427,-0.0398305,-0.26441452,-0.36185378,2.2686946,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.10493443,-0.54060996,2.269679,-0.08185595,0.46235687,0,0.02363425719669057
470,-0.18285327,-1.0899043,0.82960415,-0.1821474,-0.7093549,0.65063924,0.07091737,-1.4328161,0.5396197,0.17031428,-1.4149003,1.1384125,1.1382965,-0.54470265,1.6486552,0.261782,-0.21291478,1.9777333,1.3634006,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.12716705,-1.2001481,-0.9789423,-1.2001481,-0.20899068,-0.22702442,-0.509225,-0.25175604,-0.37843302,-0.21630068,-0.18565427,-0.0398305,-0.26441452,-0.36185378,2.2686946,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,0.00016545338996995835
471,-0.18285327,-1.0899043,1.6289165,-0.1821474,-0.7093549,1.1372586,0.07091737,-0.20931472,0.5396197,0.17031428,-0.18125731,1.1384125,1.1382965,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.1781086,-1.3135873,-1.0704347,-1.3135873,-0.20899068,-0.22702442,-0.509225,-0.25175604,-0.37843302,-0.21630068,-0.18565427,-0.0398305,-0.26441452,-0.36185378,2.2686946,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,5.9257760276885554e-05
472,-0.18285327,-0.7363454,0.030291805,-0.6078518,-0.6735699,-1.6089227,-0.96527684,-1.4328161,-0.31727704,-4.8052955,-1.434176,0.4491294,0.4485731,-0.54470265,2.140103,3.7938673,9.089539,-0.13858283,1.8231676,-1.6267531,-0.13858283,-0.2469495,-0.23607753,2.1142612,-1.1615634,-0.9556533,-1.1615634,2.7552686,-0.22702442,-0.17863294,4.6914654,3.2399356,1.0690411,-0.039945275,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,0.59422994,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,1.2437781,0,0.10338703785662075
473,-0.53562206,-0.7363454,0.030291805,-0.6078518,-0.6735699,-1.6144583,-0.96527684,-0.5588865,-0.31727704,0.17031428,-1.4149003,0.4491294,0.4485731,-0.54470265,1.6486552,0.261782,-0.21291478,1.9777333,1.3634006,-1.1713514,1.9777333,-0.2469495,-0.23607753,2.1142612,-1.1615634,-0.9556533,-1.1615634,2.7552686,-0.22702442,-0.17863294,4.6914654,3.2399356,1.0690411,-0.039945275,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,0.59422994,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,1.2437781,0,0.00020364455988123003
474,-0.53562206,-0.7363454,0.030291805,-0.6078518,-0.6735699,-1.4816035,-0.96527684,-0.03452872,-0.31727704,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.12716705,-1.6279242,-2.1650152,-1.6279242,2.7552686,-0.22702442,-0.17863294,4.6914654,3.2399356,1.0690411,-0.039945275,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,0.59422994,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.10493443,-0.54060996,2.269679,-0.08185595,0.85306746,0,0.0039216705049671995
475,-0.53562206,-0.7363454,0.030291805,-0.6078518,-0.6735699,-1.415176,-0.96527684,-0.03452872,-0.31727704,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.12716705,-1.6279242,-2.1650152,-1.6279242,2.7552686,-0.22702442,-0.17863294,4.6914654,3.2399356,1.0690411,-0.039945275,1.2521306,-0.26441452,-0.22305542,0.0696986,-1.2668754,0.59422994,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,0.96500033,2.8986719,-0.10493443,-0.54060996,2.269679,-0.08185595,0.85306746,0,0.0038956235786999794
476,5.8142166,-0.06998046,0.82960415,0.34998316,1.1514602,0.71599114,-0.5127489,-1.4063619,-0.31727704,-4.8052955,-1.202868,0.4491294,0.4485731,-0.54470265,2.140103,7.77942,3.3418686,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,0.58601475,-1.305613,-1.0612854,-1.305613,0.6247072,-0.21474692,1.7576922,0.12131724,1.0028529,0.23283027,0.10576371,0.43867368,1.1648216,0.17198606,0.0696986,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,2.269679,-0.08185595,1.2437781,0,0.0038131257857156576
477,5.8142166,-0.06998046,0.82960415,0.34998316,1.1514602,0.6439366,-0.5127489,-1.4233682,-0.31727704,-4.8052955,-1.202868,0.4491294,0.4485731,-0.54470265,2.140103,7.77942,3.3418686,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,0.89166397,-1.2932659,-1.0471457,-1.2932659,0.6247072,-0.21474692,1.7576922,0.12131724,1.0028529,0.23283027,0.10576371,0.43867368,1.1648216,0.17198606,0.0696986,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.010644158220502246
478,-0.7120065,-0.06998046,0.030291805,-0.6078518,1.1514602,-0.9268522,-0.5127489,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9294366,-0.9308735,1.4852144,0.91148347,0.27329582,-0.0007475293,-0.7392696,0.6737503,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.1781086,-1.655448,-2.3213837,-1.655448,0.6247072,-0.21474692,1.7576922,0.12131724,1.0028529,0.23283027,0.10576371,0.43867368,1.1648216,0.17198606,0.0696986,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,0.0018717994079738706
479,-0.7120065,-0.06998046,-0.7690205,-0.6078518,1.1514602,-0.9806651,-0.52890044,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,1.248459,-1.1713514,1.9777333,-0.2469495,2.7760584,0.84072244,0.31906146,0.2412324,0.31906146,0.6247072,-0.21536407,1.7576922,0.12131724,1.0028529,0.005309987,-0.14922702,0.03673017,1.1648216,0.17198606,0.0696986,-1.2737762,0.49103475,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,9.483597,2.0251994,0,0.0001678895259783264
480,-0.38863507,-0.06998046,0.030291805,-0.5014257,1.1514602,1.4607232,-0.4063202,-1.5599331,-0.31727704,0.17031428,-1.4534516,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,4.0946574,1.7576922,0.12131724,1.0028529,0.085089825,-0.14922702,0.19942158,-0.26441452,0.17198606,0.0055218944,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,4.181997828759445e-05
481,0.02292854,-0.06998046,0.030291805,-0.2885735,1.1514602,1.0120468,-0.4063202,-1.8802681,-0.31727704,0.17031428,-1.4534516,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,4.0946574,1.7576922,0.12131724,1.0028529,0.085089825,-0.14922702,0.19942158,-0.26441452,0.17198606,0.0055218944,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,3.9037150917814655e-05
482,-0.21225066,-0.06998046,0.030291805,-0.07572129,1.1514602,0.61435616,-0.4063202,-1.2066225,2.039189,0.17031428,-1.4534516,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.12754071,-1.2482505,-1.0188663,-1.2482505,0.6247072,4.0946574,1.7576922,0.12131724,1.0028529,0.085089825,-0.14922702,0.19942158,-0.26441452,0.17198606,0.0055218944,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,2.963663320977533e-05
483,-0.7120065,-0.7280847,-0.9688486,-0.6078518,-0.42307562,-1.4423728,-0.66555536,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,1.248459,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.58601475,0.726259,0.5015696,0.726259,-0.20899068,-0.22702442,-0.46199757,-0.25175604,-0.36341906,0.25646874,-0.18565427,-0.05418562,-0.26441452,-0.22661436,3.371024,-1.2664572,0.62098426,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,9.483597,1.2437781,0,1.2782966918640186e-05
484,4.608923,-0.06998046,-1.5683329,4.2877493,1.1514602,1.0601758,-0.6243413,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,1.350138,-0.724527,-0.48904258,-0.724527,0.6247072,-0.22322012,1.7576922,0.12131724,1.0028529,0.63763905,0.3971817,-0.15467148,0.21199754,0.17198606,0.0696986,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,1.1599953045363921e-06
635,-0.53562206,-0.41197434,-1.5683329,-0.5014257,0.1852678,0.45813307,-0.58208156,1.0141867,-0.31727704,0.17031428,-1.3956246,-0.24015363,-0.24115022,3.515131,1.3210233,0.1363437,-0.15263934,-0.3642403,1.8231676,0.65025586,-0.3642403,0.79105115,1.1026495,0.07659916,-1.0663878,-0.90907544,-1.0663878,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,1.1044989,-0.2038679,2.0560176,-0.26441452,-0.14475891,1.6948794,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.2437781,1,0.16420672155348368
641,1.8749648,-0.14652982,2.4282289,2.6913576,0.2926225,0.56857747,-0.93172836,-0.73764485,6.6450095,0.17031428,-1.434176,-0.24015363,-0.24115022,3.515131,2.140103,0.2511539,-0.15263934,-0.3642403,1.8231676,0.65025586,-0.3642403,7.538056,5.7881947,-0.27999172,-1.704322,-2.5941973,-1.704322,2.7321103,4.8554816,-0.27308783,3.9453185,2.9546702,0.9685776,0.014695594,1.3382614,-0.26441452,0.26095936,0.06026085,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,1,0.9992752444178192
642,0.111120746,-0.14652982,-1.5683329,-0.2885735,0.2926225,1.3531142,-0.88512784,1.0141867,1.6107407,0.17031428,-1.3570733,-0.24015363,-0.24115022,3.515131,3.3687224,0.36186367,-0.15263934,-0.3642403,2.9725847,0.65025586,-0.3642403,7.538056,5.7881947,0.43319005,-1.4262546,-1.3332671,-1.4262546,2.7321103,0.63652337,-0.27308783,3.9453185,2.9546702,-0.19857183,-0.058158897,-0.17381164,-0.26441452,0.26095936,0.118774906,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,1,0.9998411852852398
485,-0.6238143,-0.7280847,0.030291805,-0.6078518,-0.42307562,0.12444787,-0.66555536,-0.03452872,-0.21016496,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.3313069,0.4538508,0.28531504,0.4538508,-0.20899068,-0.22702442,-0.46199757,-0.25175604,-0.36341906,0.25646874,-0.18565427,-0.05418562,-0.26441452,-0.22661436,3.371024,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.2437781,0,0.00012335812989959323
486,-0.59441686,-0.7280847,0.030291805,-0.6078518,-0.42307562,-0.6836005,-0.52639824,-0.5588865,0.004059224,0.17031428,-1.4149003,-0.24015363,-0.24115022,-0.54470265,1.6486552,0.261782,-0.21291478,1.9777333,1.3634006,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.12754071,-1.2647133,-1.0263519,-1.2647133,-0.20899068,-0.2257383,-0.46199757,-0.25175604,-0.36341906,-0.33744785,-0.18565427,-0.25037232,0.21199754,-0.22661436,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,0.00019494353415916915
487,3.1684504,-0.62620246,2.4282289,1.3078182,-0.35150582,0.23741746,-0.9293653,-1.4288436,4.288543,-4.8052955,-1.202868,1.1384125,1.1382965,-0.54470265,2.140103,7.77942,3.3418686,-0.96517974,2.9725847,-1.6267531,-0.96517974,-0.2469495,-0.23607753,1.2482549,-1.3195035,-1.0770886,-1.3195035,-0.093199305,1.4179999,-0.1314055,-0.20512186,-0.16823731,0.47807938,-0.11279977,0.38125315,0.21199754,-0.2871162,0.0055218944,-1.2737762,0.49103475,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,2.269679,-0.08185595,1.6344888,0,0.002162573962236256
