,F72,F25,F62,F65,F67,F34,F66,F69,F68,F102,F103,F104,F105,F108,F94,F109,F23,F22,F79,F111,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F40,F46,F126,F127,F130,F131,F16,F3,F12,F17,F13,F18,F14,F1,F9,F4,F11,F71,category,1
404,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,-3.1252398,-0.2364676,-0.9611195,-0.7020619,-2.605926,0.48592,-0.23646766,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,4.620103151578836e-06
405,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.9727894,-0.26358697,-0.9660078,0.48592,-0.23646766,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,-0.35361964,0.37789157,0.46278855,0.37789154,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,6.296419461479899e-06
406,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.35361964,0.37789157,0.46278855,0.37789154,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.02726685723342249
407,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.04616442550465226
408,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.04616442550465226
409,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.04616442550465226
410,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.04616442550465226
411,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.028292347899928464
412,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.9727894,-0.044349544,-0.9660078,0.48592,-0.23646766,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,6.037753929859714e-06
413,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.04616442550465226
414,1.0112346,0.98726386,-0.44055477,-0.4622059,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.28038728,-0.096252546,-0.14042097,-0.37409768,0.0760728,-0.61555934,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.5205895,0,0.028292347899928464
415,0.78503156,0.8543937,-0.38368878,-0.62020266,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.78765994,0.19715787,3.5413191,0.11940769,0.3199755,-0.2364676,-0.9261098,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,3.447484,0.63360965,-0.51749504,0.32973,3.447484,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,0.31424993,0.64405185,0.61868346,0.64405185,-0.035589315,-0.096252546,-0.87873,0.32075444,-1.2838877,-0.043702718,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,1.0211712,0,0.0004159702291645787
416,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
417,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
418,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
419,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
420,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
421,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
422,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
423,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
424,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
425,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.7673832,-0.096252546,-0.8669593,-0.3995556,-0.7932722,-1.4325292,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-0.8289416,0,0.017084479181006872
426,-0.39838126,-0.3613678,-0.19413544,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,-0.049716145,0.3199755,-0.2364676,-0.90277,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.00527882535921108
427,-0.39838126,-0.3613678,-0.21309078,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,-0.15541871,0.3199755,-0.2364676,-0.90277,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.0019070641249834307
428,-0.39838126,-0.3613678,-0.23204611,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,0.01947077,0.3199755,-0.2364676,-0.90277,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.00538871143283983
429,-0.39838126,-0.3613678,-0.25100142,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,-0.100453295,0.3199755,-0.2364676,-0.90277,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.005156891504505377
430,-0.39838126,-0.3613678,-0.26995677,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,0.11940769,0.3199755,-0.2364676,-0.90277,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.005560593310752657
431,-0.39838126,-0.3613678,-0.2889121,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,-0.018005501,0.3199755,-0.2364676,-0.90277,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.0052888301555832976
432,-0.39838126,-0.3613678,-0.32682276,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,-0.43024486,0.3199755,-0.2364676,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.0031639317201029196
433,-0.39838126,-0.3613678,-0.32682276,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,-0.43024486,0.3199755,-0.2364676,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,1.8657014,-0.46493125,0.37637928,0.46121386,0.37637928,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.21834165,-0.2122373,0,0.0027343633448970893
436,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.9261098,0.39412537,0.6739104,0.48592,-0.23646766,0.48543918,1.4555937,3.447484,0.63360965,-0.51749504,0.32973,3.447484,-0.08734065,-1.7468706,0.32973,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.868099802944411
440,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.9261098,0.39412537,0.6739104,0.48592,-0.23646766,0.48543918,1.4555937,3.447484,0.63360965,-0.51749504,0.32973,3.447484,-0.08734065,-1.7468706,0.32973,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.868099802944411
441,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,0.40446702,1,0.6240727928380747
442,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.8730737,-2.4062054,-2.4803193,-2.4062054,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-1.1372938,1,0.7667652838940742
443,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.8730737,-2.4062054,-2.4803193,-2.4062054,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,-1.1372938,1,0.7667652838940742
444,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.6240727928380747
445,-0.39838126,-0.3613678,-0.44055477,-0.51157993,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.096252546,-0.47771332,-0.3284231,-0.36553067,-0.52459997,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.21834165,0.40446702,0,0.6240727928380747
