,F67,F104,F116,F117,F121,F115,F70,F40,F130,F1,F71,category,1
309,-0.7559623,-0.21124828,-0.54905343,1.223906,1.7287908,-0.3213848,-0.8530998,-0.7539576,-0.53534013,3.0193682,-0.5205895,0,0.004692199857081761
310,-0.7559623,-0.21124828,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7539576,-0.53534013,-0.62333846,-0.2122373,0,3.1615143425370005e-05
311,-0.30604836,-0.32360297,-0.54905343,-0.5315504,-0.08734065,4.189481,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,0,0.0451767209874068
315,-0.4560197,-0.49484333,-0.54905343,-0.10824888,-0.45056695,-0.3213848,-1.2220947,-0.75725126,-0.6912875,-0.62333846,-0.8289416,0,2.9171074765254164e-05
316,-0.4560197,-0.49484333,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,2.1784567711267225e-05
317,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,2.7603011430883712e-05
318,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,2.7603011430883712e-05
319,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,1.1980149,0.09611485,0,7.961938282157454e-05
320,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,2.7603011430883712e-05
321,-0.4560197,-0.49484333,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,1.2426540158525174e-05
322,-0.4560197,-0.49484333,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.75725126,-0.6912875,1.1980149,0.09611485,0,3.584470332128567e-05
323,-0.4560197,-0.49484333,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.75725126,-0.6912875,1.1980149,0.09611485,0,3.584470332128567e-05
324,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,1.902863219184232e-05
325,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,1.902863219184232e-05
326,-0.4560197,-0.49484333,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,1.902863219184232e-05
327,-0.4560197,-0.49484333,1.4555937,0.57373697,1.7287908,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,0.014671700838979295
328,-0.7559623,-0.27035457,-0.54905343,1.223906,1.7287908,-0.3213848,-1.2220947,-0.75819093,-0.45662376,-0.62333846,-0.8289416,0,0.0005982890603942773
329,-0.7559623,-0.27035457,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75819093,-0.45662376,-0.62333846,-0.2122373,0,3.370757259534877e-05
330,-0.7559623,3.293009,-0.54905343,1.9553461,-0.81379324,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,0,0.3148473800687112
332,-0.7559623,3.293009,-0.54905343,1.9553461,-0.81379324,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,0,0.3148473800687112
338,-0.605991,-0.4303436,1.4555937,-0.5315504,-0.45056695,-0.3213848,-2.4228406,0.06687861,-0.4338505,-0.62333846,-1.1372938,0,0.003911379865437067
341,-0.605991,-0.49659327,-0.54905343,-0.5315504,-1.1770196,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.0005231406065405073
342,-0.605991,-0.49659327,-0.54905343,-0.5315504,-0.81379324,1.0151678,-0.7895843,0.6434258,0.088944644,1.1980149,-0.2122373,0,0.0020711406194481342
343,-0.605991,-0.49659327,-0.54905343,-0.5315504,-0.81379324,1.0151678,-0.7895843,0.6434258,0.088944644,-0.62333846,-0.2122373,0,0.0007189732168121605
344,-0.605991,-0.49659327,-0.54905343,-0.5315504,-0.08734065,1.0151678,0.64405185,0.6434258,0.088944644,1.1980149,1.0211712,0,0.004587663119026714
345,-0.605991,-0.49659327,-0.54905343,-0.5315504,-0.08734065,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.0015951819812658474
346,-0.605991,-0.49659327,-0.54905343,-0.5315504,1.7287908,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.01015856254715773
347,-0.605991,-0.49659327,-0.54905343,-0.5315504,-0.08734065,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.0015951819812658474
348,-0.7559623,-0.4842048,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7632541,-0.37592718,-0.62333846,-0.2122373,0,3.673046700540431e-05
349,-0.7559623,-0.4842048,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00011034982936713943
350,-0.7559623,-0.4842048,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00011034982936713943
351,-0.7559623,-0.4842048,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00011034982936713943
352,-0.7559623,-0.4842048,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00011034982936713943
353,-0.7559623,-0.4842048,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.2474167,-0.7632541,-0.37592718,-0.62333846,-1.4456459,0,4.625264102502112e-05
354,-0.605991,-0.5175276,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-2.4258652,0.50891435,-0.6917826,-0.62333846,-1.4456459,0,8.188746111358748e-05
355,-0.605991,-0.5175276,-0.54905343,-0.5315504,-1.1770196,-0.3213848,-2.4258652,0.50891435,-0.6917826,-0.62333846,-1.4456459,0,2.682769995985031e-05
356,-0.605991,-0.5175276,-0.54905343,-0.5315504,-1.1770196,-0.3213848,-2.4258652,0.50891435,-0.6917826,-0.62333846,-1.4456459,0,2.682769995985031e-05
357,-0.7559623,-0.40226996,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7643465,-0.43979135,-0.62333846,0.09611485,0,4.0826169004135554e-05
358,-0.7559623,-0.40226996,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7643465,-0.43979135,-0.62333846,0.09611485,0,2.9402753180631908e-05
359,-0.7559623,-0.40226996,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7643465,-0.43979135,-0.62333846,0.09611485,0,2.9402753180631908e-05
360,-0.30604836,-0.56468874,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7648493,-0.36553067,-0.62333846,-0.8289416,0,1.9312182503813132e-05
361,-0.30604836,-0.56468874,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7648493,-0.36553067,-0.62333846,-0.8289416,0,0.010684567381929152
362,-0.7559623,-0.22487605,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7653261,-0.7977278,1.1980149,-0.8289416,0,3.8900787588847415e-05
363,-0.7559623,-0.22487605,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7653261,-0.7977278,-0.62333846,-0.8289416,0,1.3486041718359621e-05
364,-0.7559623,-0.22487605,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7653261,-0.7977278,-0.62333846,-0.8289416,0,1.3486041718359621e-05
365,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
366,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
367,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
368,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
369,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
370,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
371,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
372,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
373,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
374,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
375,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
376,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
377,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
378,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
379,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
380,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
381,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
382,1.9435215,0.9306642,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.0031036849742324883
383,-0.4560197,-0.47628352,-0.54905343,1.223906,1.7287908,-0.3213848,-2.1687784,-0.7657789,-0.6506917,-0.62333846,-1.4456459,0,0.00045669075719497387
384,1.0436935,-0.51285046,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,9.640237581195962e-06
385,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.905101198667952e-05
386,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.905101198667952e-05
387,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.905101198667952e-05
388,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.905101198667952e-05
389,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.905101198667952e-05
434,0.59377956,-0.43979046,1.4555937,3.447484,-0.08734065,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.26357744954019
435,0.59377956,-0.43979046,1.4555937,3.447484,-0.08734065,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.26357744954019
437,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,1,0.37491917815534553
438,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.4875679119615655
439,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.4875679119615655
390,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
391,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
392,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
393,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
394,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
395,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
396,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
397,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
398,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
399,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
400,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
401,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
402,1.0436935,-0.51285046,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.788242709416875e-05
403,1.0436935,-0.51285046,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,2.582555481645056e-05
404,1.0436935,-0.51285046,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,2.582555481645056e-05
405,1.0436935,-0.51285046,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.37789154,-0.28038728,0.0760728,-0.62333846,-0.8289416,0,2.3896123660754738e-05
406,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.37789154,-0.28038728,0.0760728,-0.62333846,-0.8289416,0,0.025467986432615244
407,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
408,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
409,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
410,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
411,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
412,1.0436935,-0.51285046,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,1.85515803213033e-05
413,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
414,1.0436935,-0.51285046,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.02746790171901999
415,-0.7559623,3.5413191,-0.54905343,3.447484,-0.08734065,-0.3213848,0.64405185,-0.035589315,-1.2838877,-0.62333846,1.0211712,0,4.969502756778542e-05
416,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
417,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
418,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
419,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
420,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
421,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
422,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
423,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
424,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
425,-0.15607703,0.049578235,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.011493542671032218
426,0.59377956,-0.43979046,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003274312708307017
427,0.59377956,-0.43979046,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.001448763553323558
428,0.59377956,-0.43979046,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003274312708307017
429,0.59377956,-0.43979046,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003274312708307017
430,0.59377956,-0.43979046,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003274312708307017
431,0.59377956,-0.43979046,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003274312708307017
432,0.59377956,-0.43979046,-0.54905343,-0.39465702,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.00373088454009098
433,0.59377956,-0.43979046,-0.54905343,-0.39465702,-0.45056695,1.8657014,0.37637928,-0.16151416,-0.36553067,1.1980149,-0.2122373,0,0.0029930980812750314
436,0.59377956,-0.43979046,1.4555937,3.447484,-0.08734065,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.8557442408813297
440,0.59377956,-0.43979046,1.4555937,3.447484,-0.08734065,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.8557442408813297
441,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,1,0.6883586666523593
442,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.696685439478322
443,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.696685439478322
444,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6883586666523593
445,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6883586666523593
446,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6883586666523593
447,0.59377956,-0.43979046,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6883586666523593
448,-0.4560197,-0.44755793,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.155168,-0.27223927,-0.7081199,1.1980149,-1.1372938,0,7.441048344559812e-05
449,-0.4560197,-0.44755793,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.155168,-0.27223927,-0.7081199,1.1980149,-1.1372938,0,7.441048344559812e-05
450,-0.4560197,-0.44755793,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.155168,-0.27223927,-0.7081199,1.1980149,-1.1372938,0,7.441048344559812e-05
451,-0.7559623,-0.22953646,3.460241,-0.39465702,-0.45056695,5.693103,0.64405185,-0.76840633,-0.7977278,-0.62333846,-0.8289416,1,0.9997556482741535
452,-0.7559623,-0.22953646,3.460241,-0.39465702,-0.45056695,5.693103,0.64405185,-0.76840633,-0.7977278,1.1980149,-0.8289416,1,0.9998920662361246
454,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
455,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
456,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
457,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
458,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
459,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
460,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
461,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
462,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
463,-0.0061057066,-0.4918118,1.4555937,0.68652135,1.7287908,-0.3213848,-2.1143365,-0.7792944,-0.84277934,-0.62333846,-1.4456459,0,0.025779396426893208
464,-0.7559623,-0.21524104,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.1476066,-0.7687188,-0.7937673,1.1980149,-1.4456459,0,4.7058601833222204e-05
465,-0.7559623,-0.21524104,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.1476066,-0.7687188,-0.7937673,-0.62333846,-1.4456459,0,2.0784189151178183e-05
466,-0.7559623,-0.21524104,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.1476066,-0.7687188,-0.7937673,1.1980149,-1.4456459,0,4.7058601833222204e-05
467,-0.7559623,-0.22487605,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7690184,-0.7977278,1.1980149,-0.8289416,0,3.156028172863476e-05
468,-0.7559623,-0.22487605,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7690184,-0.7977278,-0.62333846,-0.8289416,0,1.3938985928351387e-05
469,-0.7559623,-0.22487605,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7690184,-0.7977278,-0.62333846,-0.8289416,0,1.3938985928351387e-05
470,-0.4560197,0.009275168,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.7997835,-0.769306,-0.7789151,1.1980149,-1.4456459,0,3.163153513642072e-05
471,-0.4560197,0.009275168,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.7997835,-0.769306,-0.7789151,-0.62333846,-1.4456459,0,1.3970456426573113e-05
472,-0.4560197,0.009275168,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.7997835,-0.769306,-0.7789151,1.1980149,-1.4456459,0,3.163153513642072e-05
473,-0.4560197,0.009275168,1.4555937,0.68652135,1.7287908,-0.3213848,-1.7997835,-0.769306,-0.7789151,-0.62333846,-1.4456459,0,0.01831598650654985
474,-0.4560197,0.009275168,1.4555937,0.68652135,1.7287908,-0.3213848,-1.7997835,-0.769306,-0.7789151,-0.62333846,-1.4456459,0,0.01831598650654985
453,-0.7559623,-0.22953646,3.460241,-0.39465702,-0.45056695,5.693103,0.64405185,-0.76840633,-0.7977278,1.1980149,-0.8289416,1,0.9996778688613067
475,-0.4560197,0.009275168,1.4555937,0.68652135,1.7287908,-0.3213848,-1.7997835,-0.769306,-0.7789151,-0.62333846,-1.4456459,0,0.01726996634147008
476,-0.4560197,0.009275168,1.4555937,0.68652135,1.7287908,-0.3213848,-1.7997835,-0.769306,-0.7789151,-0.62333846,-1.4456459,0,0.01726996634147008
477,-0.30604836,0.21911304,-0.54905343,-0.5315504,-0.45056695,-0.3213848,-0.82890344,-0.7793855,-0.79921305,-0.62333846,-0.8289416,0,8.202728000197466e-06
478,-0.30604836,0.21911304,1.4555937,0.57373697,1.7287908,-0.3213848,-0.82890344,-0.7793855,-0.79921305,1.1980149,-0.8289416,0,0.028704853841804077
479,-0.30604836,0.21911304,1.4555937,0.57373697,1.7287908,-0.3213848,-0.82890344,-0.7793855,-0.79921305,-0.62333846,-0.8289416,0,0.00928498471599218
