,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F40,F42,F46,F126,F127,F36,F130,F35,F131,F132,F133,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F6,F13,F18,F14,F1,F9,F15,F4,F8,F11,F71,category,1
440,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.9261098,0.39412537,0.6739104,0.48592,-0.23646766,0.48543918,1.4555937,3.447484,0.63360965,-0.51749504,0.32973,3.447484,-0.08734065,-1.7468706,0.32973,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.40446702,0,0.8837736198041384
441,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.40446702,1,0.6491544804417329
442,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.8730737,-2.4062054,-2.4803193,-2.4062054,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,1,0.7731459676012669
443,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.8730737,-2.4062054,-2.4803193,-2.4062054,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,1,0.7731459676012669
444,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.40446702,0,0.6491544804417329
445,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.40446702,0,0.6491544804417329
446,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.40446702,0,0.6491544804417329
447,-0.39838126,-0.3613678,-0.44055477,-0.51157993,-0.6764121,0.59377956,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.624416,-0.32508156,-0.43979046,1.2187127,0.3199755,-0.2364676,-0.3918585,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,1.8657014,-0.16810033,0.64405185,0.61868346,0.64405185,-0.16151416,-0.60913205,-0.096252546,-0.47771332,-0.3284231,-0.3046085,-0.36553067,-0.49512652,-0.52459997,-0.72108525,-0.6787279,-0.48151115,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.40446702,0,0.7339580932022055
448,-1.3492012,-1.4668472,0.09019458,-0.82757336,-0.6764121,-0.4560197,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.80444205,-0.34854323,-0.44755793,-0.84248424,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.6504505,-2.155168,-2.2913558,-2.155168,-0.27223927,-0.60913205,-0.096252546,-0.8068879,-0.4175259,-0.3046085,-0.7081199,-0.61993825,-0.17421292,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,0,6.809679224421491e-05
449,-1.3492012,-1.4668472,0.09019458,-0.82757336,-0.6764121,-0.4560197,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.80444205,-0.34854323,-0.44755793,-0.84248424,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.6504505,-2.155168,-2.2913558,-2.155168,-0.27223927,-0.60913205,-0.096252546,-0.8068879,-0.4175259,-0.3046085,-0.7081199,-0.61993825,-0.17421292,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,0,6.809679224421491e-05
450,-1.3492012,-1.4668472,0.09019458,-0.82757336,-0.6764121,-0.4560197,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.80444205,-0.34854323,-0.44755793,-0.84248424,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.6504505,-2.155168,-2.2913558,-2.155168,-0.27223927,-0.60913205,-0.096252546,-0.8068879,-0.4175259,-0.3046085,-0.7081199,-0.61993825,-0.17421292,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,0,6.809679224421491e-05
451,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.950904,-0.35723275,-0.22953646,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,3.460241,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,5.693103,-0.5762428,0.64405185,0.61868346,0.64405185,-0.76840633,-0.60913205,-0.096252546,-0.87507707,-0.40779197,-0.3046085,-0.7977278,-0.61993825,-1.5477928,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,1,0.9998132562323535
452,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.950904,-0.35723275,-0.22953646,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,3.460241,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,5.693103,-0.5762428,0.64405185,0.61868346,0.64405185,-0.76840633,-0.60913205,-0.096252546,-0.87507707,-0.40779197,-0.3046085,-0.7977278,-0.61993825,-1.5477928,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,1,0.9998751110977823
454,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.04317532589984426
455,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
456,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.04317532589984426
457,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.04317532589984426
458,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
459,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
460,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
461,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
462,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
463,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.7792944,-0.60913205,-0.096252546,-0.9181011,-0.41902342,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.029374196986333825
464,-1.3479232,-1.4615324,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.9531925,-0.35723275,-0.21524104,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-2.1476066,-2.2834823,-2.1476066,-0.7687188,-0.60913205,-0.096252546,-0.87791824,-0.41902342,-0.3046085,-0.7937673,-0.61993825,0.6388184,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,-0.3223858,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.00011801436016250153
465,-1.3479232,-1.4615324,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.9531925,-0.35723275,-0.21524104,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-2.1476066,-2.2834823,-2.1476066,-0.7687188,-0.60913205,-0.096252546,-0.87791824,-0.41902342,-0.3046085,-0.7937673,-0.61993825,0.6388184,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,2.8616766253374413e-05
466,-1.3479232,-1.4615324,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.9531925,-0.35723275,-0.21524104,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-2.1476066,-2.2834823,-2.1476066,-0.7687188,-0.60913205,-0.096252546,-0.87791824,-0.41902342,-0.3046085,-0.7937673,-0.61993825,0.6388184,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,-0.3223858,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.00011801436016250153
467,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.7690184,-0.60913205,-0.096252546,-0.87507707,-0.40779197,-0.3046085,-0.7977278,-0.61993825,-1.5492761,-0.72108525,-0.6787279,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,3.101874,-0.22256665,-0.20934352,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,6.032337279619104e-05
