,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
397,1.0112346,0.98726386,-0.13726944,-0.4622059,-0.6764121,1.0436935,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.5294863,-0.28114575,-0.3137852,-0.51285046,0.39423388,0.3199755,-0.2364676,-0.22734767,1.5595809,0.39412537,0.6739104,-0.049750574,-0.23646766,-0.22734769,-0.05039022,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,5.265184958403503e-05
398,1.0112346,0.98726386,-0.13726944,-0.4622059,-0.6764121,1.0436935,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.5351813,-0.28114575,-0.3137852,-0.51285046,0.39423388,0.3199755,-0.2364676,-0.22734767,1.5595809,0.39412537,0.6739104,-0.049750574,-0.23646766,-0.22734769,-0.05039022,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,5.272370103297254e-05
399,1.0112346,0.98726386,0.03332858,-0.4622059,-0.6764121,1.0436935,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.5835894,-0.28114575,-0.3137852,-0.51285046,0.29529652,0.3199755,-0.2364676,-0.22734767,1.5595809,0.39412537,0.6739104,-0.049750574,-0.23646766,-0.22734769,-0.05039022,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,5.274385328411598e-05
400,1.0112346,0.98726386,0.03332858,-0.4622059,-0.6764121,1.0436935,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.58928436,-0.28114575,-0.3137852,-0.51285046,0.29529652,0.3199755,-0.2364676,-0.22734767,1.5595809,0.39412537,0.6739104,-0.049750574,-0.23646766,-0.22734769,-0.05039022,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,5.28158302794502e-05
401,1.0112346,0.98726386,-0.13726944,-0.4622059,-0.6764121,1.0436935,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.42128003,-0.28114575,-0.3137852,-0.51285046,0.39423388,0.3199755,-0.2364676,-0.22734767,1.5595809,0.39412537,0.6739104,-0.049750574,-0.23646766,-0.22734769,-0.05039022,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,5.1305105353841805e-05
402,1.0112346,0.98726386,-0.13726944,-0.4622059,-0.6764121,1.0436935,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.42697516,-0.28114575,-0.3137852,-0.51285046,0.39423388,0.3199755,-0.2364676,-0.22734767,1.5595809,0.39412537,0.6739104,-0.049750574,-0.23646766,-0.22734769,-0.05039022,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,5.1375120893256914e-05
403,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,0.8501428,-0.28114575,-0.3137852,-0.51285046,1.2187127,-3.1252398,-0.2364676,-0.22734767,-0.9611195,-0.7020619,-2.605926,0.48592,-0.23646766,-0.22734769,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,4.385089601570588e-06
404,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,0.92987376,-0.28114575,-0.3137852,-0.51285046,1.2187127,-3.1252398,-0.2364676,-0.22734767,-0.9611195,-0.7020619,-2.605926,0.48592,-0.23646766,-0.22734769,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,4.302157958387195e-06
405,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,1.335647,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.9727894,-0.26358697,-0.9660078,0.48592,-0.23646766,-0.22734769,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,-0.35361964,0.37789157,0.46278855,0.37789154,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,4.87127957109306e-06
406,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,1.3214095,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.35361964,0.37789157,0.46278855,0.37789154,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.018665536277964263
407,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,1.3100194,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.034504854427904394
408,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,1.1904229,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.035471803263409124
409,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,1.196118,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.03542517161319872
410,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,1.1932704,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.03544848005225174
411,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-1.54036,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.0390972103577105
412,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,-2.57784,-0.55572295,-0.25872412,0.6701025,-1.7396872,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.9727894,-0.044349544,-0.9660078,0.48592,-0.23646766,-0.22734769,0.48543918,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,1.1178492163227595e-05
413,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-1.4891044,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.06530038149363145
414,1.0112346,0.98726386,-0.44055477,-0.4622059,-0.6764121,1.0436935,0.97634614,-0.55572295,-0.25872412,0.6701025,-1.5147322,-0.28114575,-0.3137852,-0.51285046,1.2187127,0.3199755,-0.2364676,-0.22734767,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.22734769,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.09389259,0.64405185,0.61868346,0.64405185,-0.8924735,-0.28038728,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.14042097,-0.37409768,-0.25397083,-0.27756205,-0.3046085,0.0760728,-0.5411098,-0.61555934,-0.31390327,-0.72108525,-0.6787279,-0.90184385,-0.52950346,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.5205895,0,0.038867297464478055
415,0.78503156,0.8543937,-0.38368878,-0.62020266,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,1.4965241,-0.78765994,0.19715787,3.5413191,0.11940769,0.3199755,-0.2364676,-0.77571696,-0.9261098,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.77571696,-0.3183049,-0.54905343,3.447484,0.63360965,-0.51749504,0.32973,3.447484,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,0.31424993,0.64405185,0.61868346,0.64405185,-0.8924735,-0.035589315,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87873,0.32075444,-0.20264187,-0.44805256,-0.21573609,-1.2838877,-0.6068002,-0.043702718,-0.322517,-0.72108525,-0.6787279,-0.90184385,-0.6083481,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,1.0211712,0,0.00033970310441355865
416,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.6764121,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,1.1156031,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.6112062,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.6112062,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7673832,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8669593,-0.3995556,-0.25397083,-0.66676694,-0.3046085,-0.7932722,-0.61993825,-1.4325292,-0.3260638,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.013090500087391748
417,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.6764121,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,1.0911721,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.6112062,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.6112062,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7673832,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8669593,-0.3995556,-0.25397083,-0.66676694,-0.3046085,-0.7932722,-0.61993825,-1.4325292,-0.3260638,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.013166299935601967
418,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.6764121,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,1.1644651,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.6112062,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.6112062,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7673832,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8669593,-0.3995556,-0.25397083,-0.66676694,-0.3046085,-0.7932722,-0.61993825,-1.4325292,-0.3260638,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.012940189908666584
419,1.0112346,0.98726386,-0.44055477,-0.8966969,-0.6764121,-0.15607703,0.97634614,-0.55572295,-0.25872412,0.6701025,1.1400341,-0.95548093,-0.34767428,0.049578235,1.2187127,0.3199755,-0.2364676,-0.6112062,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.6112062,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.5020351,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7673832,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8669593,-0.3995556,-0.25397083,-0.66676694,-0.3046085,-0.7932722,-0.61993825,-1.4325292,-0.3260638,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.013015130871883773
