,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F40,F43,F42,F45,F44,F46,F126,F127,F129,F36,F130,F35,F131,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
357,1.0112346,0.98726386,-0.2889121,-0.34370834,1.0674683,-0.7559623,-0.20838265,1.0524594,0.57813674,0.60358304,-0.35208824,-0.27642033,-0.40226996,-1.2547235,0.3199755,0.9941797,-0.739159,-0.59935224,0.39412537,0.6739104,-0.3175859,0.99417984,-0.73915905,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,-0.13757694,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.7643465,1.0877885,0.7176568,1.0874087,1.086653,0.21152742,-0.5767498,-0.3988068,-0.5127067,-0.3046085,-0.43979135,-0.61993825,-0.016582297,1.0734082,1.0689131,1.0876768,-0.6117761,1.0753267,1.0769768,0.52665126,-0.10178552,-0.089110635,-0.80753475,-0.7992249,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.09611485,0,3.889194995408016e-05
358,1.0112346,0.98726386,-0.25100142,-0.34370834,1.0674683,-0.7559623,0.97634614,1.0524594,-0.25872412,0.60358304,-0.35208824,-0.27642033,-0.40226996,-0.7600364,0.3199755,0.9941797,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,0.99417984,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.7643465,1.0877885,0.7176568,1.0874087,1.086653,0.21152742,-0.5767498,-0.3988068,-0.5127067,-0.3046085,-0.43979135,-0.61993825,-0.016582297,1.0734082,1.0689131,1.0876768,-0.6117761,1.0753267,1.0769768,0.52665126,-0.10178552,-0.089110635,-0.80753475,-0.7992249,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.09611485,0,4.6282244072108114e-05
359,1.0112346,0.98726386,-0.25100142,-0.34370834,1.0674683,-0.7559623,0.97634614,1.0524594,-0.25872412,0.60358304,-0.35208824,-0.27642033,-0.40226996,-0.7600364,0.3199755,0.9941797,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,0.99417984,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.7643465,1.0877885,0.7176568,1.0874087,1.086653,0.21152742,-0.5767498,-0.3988068,-0.5127067,-0.3046085,-0.43979135,-0.61993825,-0.016582297,1.0734082,1.0689131,1.0876768,-0.6117761,1.0753267,1.0769768,0.52665126,-0.10178552,-0.089110635,-0.80753475,-0.7992249,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.09611485,0,8.612919684766752e-05
360,1.0112346,0.98726386,-0.44055477,-0.4523311,-0.6764121,-0.30604836,-2.57784,-0.55572295,-0.25872412,0.6701025,-0.26817778,-0.33550897,-0.56468874,1.2187127,0.3199755,-0.2364676,-0.757438,-0.9727894,-0.26358697,-0.9660078,-0.3175859,-0.23646766,-0.75743806,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,0.14468418,-0.3213848,-0.35361964,0.64405185,0.61868346,0.64405185,-0.7648493,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.4529542,-0.28274858,-0.41540542,-0.3046085,-0.36553067,-0.61993825,-1.2977804,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,3.967331954602965e-06
361,1.0112346,0.98726386,-0.44055477,-0.4523311,-0.6764121,-0.30604836,0.97634614,-0.55572295,-0.25872412,0.6701025,-0.26817778,-0.33550897,-0.56468874,1.2187127,0.3199755,-0.2364676,-0.757438,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.75743806,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.35361964,0.64405185,0.61868346,0.64405185,-0.7648493,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.4529542,-0.28274858,-0.41540542,-0.3046085,-0.36553067,-0.61993825,-1.2977804,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.005992551214873732
362,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.7653261,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5416744,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,3.101874,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,1.4065012460477239e-05
363,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.7653261,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5416744,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,3.974395742846031e-06
364,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.7653261,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5416744,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,3.974395742846031e-06
365,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
366,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
367,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
368,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
369,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.0713527490637315
370,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.0713527490637315
371,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
372,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
373,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,0.38398176,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.14193223450997852
374,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.0713527490637315
375,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
376,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.0713527490637315
377,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.0713527490637315
378,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
379,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
380,-0.9798639,-1.0137601,-0.44055477,-0.7584498,-0.6764121,1.9435215,1.2725284,-0.55572295,-0.25872412,0.6701025,-0.6556917,-0.0365899,0.9306642,1.2187127,0.3199755,-0.2364676,-0.4649744,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.46497437,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.72465825,-1.7120717,-1.7528095,-1.7120717,-0.76164216,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8978067,-0.41078702,-0.6859711,-0.3046085,-0.82347155,-0.61993825,0.6622607,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.8289416,0,0.1709205445373345
