,F67,F104,F94,F116,F117,F121,F115,F70,F40,F130,F1,F71,category,1
292,3.2932634,-0.4543326,0.9941797,1.4555937,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,0.00010595262419702427
293,-0.30604836,-0.45622614,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,1.3356724,-0.6917826,-0.62333846,-0.2122373,0,2.4589505893626975e-05
294,-0.30604836,-0.45622614,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.57786584,1.3356724,-0.6917826,-0.62333846,-0.8289416,0,3.210767139389554e-05
295,-0.30604836,-0.45622614,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.98164314,1.3356724,-0.6917826,-0.62333846,-0.8289416,0,4.282743531936168e-05
296,-0.30604836,-0.45622614,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,1.3356724,-0.6917826,-0.62333846,-0.2122373,0,1.5189599894104286e-05
297,-0.7559623,-0.0065006865,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7497116,-0.38681874,-0.62333846,-0.2122373,0,1.4680300339357857e-05
298,-0.7559623,-0.0065006865,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.7497116,-0.38681874,-0.62333846,-0.2122373,0,9.068382453232624e-06
299,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,1.0921695161271159e-05
300,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.45652983,-0.75266665,-0.7031692,-0.62333846,1.0211712,0,0.00020099651587176327
301,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.45652983,-0.75266665,-0.7031692,-0.62333846,1.0211712,0,0.00020099651587176327
302,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.45652983,-0.75266665,-0.7031692,1.1980149,1.0211712,0,6.002283141709373e-05
303,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,1.768050499844158e-05
304,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.07694894,-0.75266665,-0.7031692,1.1980149,0.71281916,0,4.8033213010708545e-05
336,-0.7559623,3.293009,0.9941797,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.980359229555473
337,-0.7559623,3.293009,0.9941797,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.980359229555473
339,-0.605991,-0.49659327,0.9941797,3.460241,-0.10824888,-0.45056695,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,1,0.36776486444706874
340,-0.605991,-0.49659327,0.9941797,3.460241,-0.10824888,-0.45056695,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,1,0.36776486444706874
305,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.32531604,-0.75266665,-0.7031692,1.1980149,0.40446702,0,0.0001415461718161762
306,-0.15607703,-0.15234542,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,6.872103829719638e-05
307,-0.15607703,-0.15234542,0.9941797,1.4555937,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,1.1980149,1.3295234,0,0.011204846657965761
308,-0.15607703,-0.15234542,0.9941797,1.4555937,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,0.003791403281674746
309,-0.7559623,-0.21124828,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,-0.8530998,-0.7539576,-0.53534013,3.0193682,-0.5205895,0,0.009660398548478931
310,-0.7559623,-0.21124828,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7539576,-0.53534013,-0.62333846,-0.2122373,0,5.8582898430755704e-05
311,-0.30604836,-0.32360297,0.9941797,-0.54905343,-0.5315504,-0.08734065,4.189481,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,0,0.09574179398780876
315,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,-1.2220947,-0.75725126,-0.6912875,-0.62333846,-0.8289416,0,5.620285511454767e-05
316,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,4.107009619750711e-05
317,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,5.111160964857149e-05
318,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,5.111160964857149e-05
319,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,1.1980149,0.09611485,0,0.00015216877946884046
320,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,5.111160964857149e-05
321,-0.4560197,-0.49484333,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,2.4037105639388588e-05
322,-0.4560197,-0.49484333,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.75725126,-0.6912875,1.1980149,0.09611485,0,7.156677072312654e-05
323,-0.4560197,-0.49484333,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.75725126,-0.6912875,1.1980149,0.09611485,0,7.156677072312654e-05
324,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,3.5310662857549156e-05
325,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,3.5310662857549156e-05
326,-0.4560197,-0.49484333,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,3.5310662857549156e-05
327,-0.4560197,-0.49484333,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,0.64405185,-0.75725126,-0.6912875,-0.62333846,0.09611485,0,0.02599460615648088
328,-0.7559623,-0.27035457,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,-1.2220947,-0.75819093,-0.45662376,-0.62333846,-0.8289416,0,0.0011581916161515391
329,-0.7559623,-0.27035457,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75819093,-0.45662376,-0.62333846,-0.2122373,0,6.157285569406472e-05
330,-0.7559623,3.293009,0.9941797,-0.54905343,1.9553461,-0.81379324,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,0,0.46595472970994756
332,-0.7559623,3.293009,0.9941797,-0.54905343,1.9553461,-0.81379324,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,0,0.46595472970994756
338,-0.605991,-0.4303436,0.9941797,1.4555937,-0.5315504,-0.45056695,-0.3213848,-2.4228406,0.06687861,-0.4338505,-0.62333846,-1.1372938,0,0.006480671495645632
341,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,-1.1770196,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.0008117944469572085
342,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,-0.81379324,1.0151678,-0.7895843,0.6434258,0.088944644,1.1980149,-0.2122373,0,0.003467099210763745
343,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,-0.81379324,1.0151678,-0.7895843,0.6434258,0.088944644,-0.62333846,-0.2122373,0,0.001167125514925783
344,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,-0.08734065,1.0151678,0.64405185,0.6434258,0.088944644,1.1980149,1.0211712,0,0.007283424467151079
345,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,-0.08734065,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.0024580551430848216
346,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,1.7287908,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.01541754674242025
347,-0.605991,-0.49659327,0.9941797,-0.54905343,-0.5315504,-0.08734065,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,0,0.0024580551430848216
348,-0.7559623,-0.4842048,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7632541,-0.37592718,-0.62333846,-0.2122373,0,6.617610597423095e-05
349,-0.7559623,-0.4842048,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00020819916934687783
350,-0.7559623,-0.4842048,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00020819916934687783
351,-0.7559623,-0.4842048,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00020819916934687783
352,-0.7559623,-0.4842048,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-1.0149131,-0.7632541,-0.37592718,1.1980149,-0.8289416,0,0.00020819916934687783
353,-0.7559623,-0.4842048,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.2474167,-0.7632541,-0.37592718,-0.62333846,-1.4456459,0,8.579867189214275e-05
354,-0.605991,-0.5175276,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-2.4258652,0.50891435,-0.6917826,-0.62333846,-1.4456459,0,0.0001525736642560491
355,-0.605991,-0.5175276,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.3213848,-2.4258652,0.50891435,-0.6917826,-0.62333846,-1.4456459,0,5.0310926482929686e-05
356,-0.605991,-0.5175276,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.3213848,-2.4258652,0.50891435,-0.6917826,-0.62333846,-1.4456459,0,5.0310926482929686e-05
357,-0.7559623,-0.40226996,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7643465,-0.43979135,-0.62333846,0.09611485,0,7.307428202622954e-05
358,-0.7559623,-0.40226996,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7643465,-0.43979135,-0.62333846,0.09611485,0,5.3012053588018985e-05
359,-0.7559623,-0.40226996,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7643465,-0.43979135,-0.62333846,0.09611485,0,5.3012053588018985e-05
360,-0.30604836,-0.56468874,-0.2364676,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7648493,-0.36553067,-0.62333846,-0.8289416,0,2.1075722069174723e-05
361,-0.30604836,-0.56468874,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7648493,-0.36553067,-0.62333846,-0.8289416,0,0.011326843247594018
362,-0.7559623,-0.22487605,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7653261,-0.7977278,1.1980149,-0.8289416,0,4.875790905900068e-05
363,-0.7559623,-0.22487605,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7653261,-0.7977278,-0.62333846,-0.8289416,0,1.637605336184494e-05
364,-0.7559623,-0.22487605,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.7653261,-0.7977278,-0.62333846,-0.8289416,0,1.637605336184494e-05
365,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
366,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
367,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
368,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
369,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
370,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
371,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
372,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
373,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
374,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
375,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
376,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
377,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
378,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
379,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
380,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
381,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
382,1.9435215,0.9306642,-0.2364676,1.4555937,0.57373697,1.7287908,-0.3213848,-1.7120717,-0.76164216,-0.82347155,-0.62333846,-0.8289416,0,0.003070894030923313
383,-0.4560197,-0.47628352,-0.2364676,-0.54905343,1.223906,1.7287908,-0.3213848,-2.1687784,-0.7657789,-0.6506917,-0.62333846,-1.4456459,0,0.0005517705845055877
384,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,8.835971999149001e-06
385,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.7625997663171166e-05
386,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.7625997663171166e-05
387,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.7625997663171166e-05
388,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.7625997663171166e-05
389,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,2.7625997663171166e-05
434,0.59377956,-0.43979046,-0.2364676,1.4555937,3.447484,-0.08734065,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.296775248073916
435,0.59377956,-0.43979046,-0.2364676,1.4555937,3.447484,-0.08734065,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.296775248073916
437,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,1,0.37807741873857226
438,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.5002405093356856
439,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.5002405093356856
390,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
391,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
392,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
393,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
394,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
395,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
396,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
397,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
398,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
399,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
400,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
401,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
402,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,1.1980149,-0.5205895,0,4.348257780455251e-05
403,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,2.3327626660746842e-05
404,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,2.3327626660746842e-05
405,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.37789154,-0.28038728,0.0760728,-0.62333846,-0.8289416,0,2.184382582155817e-05
406,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.37789154,-0.28038728,0.0760728,-0.62333846,-0.8289416,0,0.02448927267945811
407,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
408,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
409,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
410,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
411,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
412,1.0436935,-0.51285046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,1.6612194844867243e-05
413,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
414,1.0436935,-0.51285046,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.28038728,0.0760728,-0.62333846,-0.5205895,0,0.026109377483032995
415,-0.7559623,3.5413191,-0.2364676,-0.54905343,3.447484,-0.08734065,-0.3213848,0.64405185,-0.035589315,-1.2838877,-0.62333846,1.0211712,0,4.567867884411352e-05
416,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
417,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
418,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
419,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
420,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
421,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
422,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
423,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
424,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
425,-0.15607703,0.049578235,-0.2364676,1.4555937,0.68652135,1.7287908,-0.3213848,0.64405185,-0.7673832,-0.7932722,-0.62333846,-0.8289416,0,0.013032633959569521
426,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003042878788428132
427,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.0013269712338384566
428,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003042878788428132
429,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003042878788428132
430,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003042878788428132
431,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.5315504,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003042878788428132
432,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,1.8657014,0.64405185,-0.16151416,-0.36553067,1.1980149,0.40446702,0,0.003466013408866271
433,0.59377956,-0.43979046,-0.2364676,-0.54905343,-0.39465702,-0.45056695,1.8657014,0.37637928,-0.16151416,-0.36553067,1.1980149,-0.2122373,0,0.002849358099573284
436,0.59377956,-0.43979046,-0.2364676,1.4555937,3.447484,-0.08734065,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.8455128256545834
440,0.59377956,-0.43979046,-0.2364676,1.4555937,3.447484,-0.08734065,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.8455128256545834
441,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,1,0.6819665582785088
442,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.7020533015020637
443,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,-2.4062054,-0.16151416,-0.36553067,-0.62333846,-1.1372938,1,0.7020533015020637
444,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6819665582785088
445,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6819665582785088
446,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6819665582785088
447,0.59377956,-0.43979046,-0.2364676,1.4555937,0.68652135,1.7287908,1.8657014,0.64405185,-0.16151416,-0.36553067,-0.62333846,0.40446702,0,0.6819665582785088
