,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F129,F36,F130,F35,F131,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
460,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.10919455,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5746483,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.8924735,-0.7792944,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.9181011,-0.41902342,-0.69920063,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.022781213278041786
461,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.12155286,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5746483,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.8924735,-0.7792944,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.9181011,-0.41902342,-0.69920063,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.024044358765887505
462,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.33994216,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5746483,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.8924735,-0.7792944,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.9181011,-0.41902342,-0.69920063,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.02158295732540581
463,-1.3198075,-1.3804816,-0.44055477,-0.84732294,-0.6764121,-0.0061057066,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.57068956,-0.8555512,-0.35897064,-0.4918118,1.2187127,0.3199755,-0.2364676,-0.57464826,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.5746483,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9472815,-2.1143365,-2.1874259,-2.1143365,-0.8924735,-0.7792944,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.9181011,-0.41902342,-0.69920063,-0.3046085,-0.84277934,-0.61993825,-1.5896271,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.02044641004519559
464,-1.3479232,-1.4615324,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,1.13484,-0.9531925,-0.35723275,-0.21524104,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-2.1476066,-2.2834823,-2.1476066,-0.8924735,-0.7687188,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87791824,-0.41902342,-0.678076,-0.3046085,-0.7937673,-0.61993825,0.6388184,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,8.496688706122971e-05
465,-1.3479232,-1.4615324,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,1.4003108,-0.9531925,-0.35723275,-0.21524104,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-2.1476066,-2.2834823,-2.1476066,-0.8924735,-0.7687188,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87791824,-0.41902342,-0.678076,-0.3046085,-0.7937673,-0.61993825,0.6388184,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,1.893344640262599e-05
466,-1.3479232,-1.4615324,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.8693692,-0.9531925,-0.35723275,-0.21524104,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-2.1476066,-2.2834823,-2.1476066,-0.8924735,-0.7687188,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87791824,-0.41902342,-0.678076,-0.3046085,-0.7937673,-0.61993825,0.6388184,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,9.054336875783067e-05
467,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,1.1406022,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7690184,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5492761,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,3.101874,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,4.9499124337197874e-05
468,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,1.4019569,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7690184,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5492761,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,1.7058244014319135e-05
469,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.8792472,-0.95166683,-0.35723275,-0.22487605,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7690184,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5492761,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,1.933285235330859e-05
470,-1.0539869,-1.0429915,-0.2889121,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.60604227,-0.9425129,-0.34419847,0.009275168,0.39423388,0.3199755,-0.2364676,-0.6660431,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.66604316,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,3.101874,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,3.9992984089743355e-05
471,-1.0539869,-1.0429915,-0.2889121,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.8154508,-0.9425129,-0.34419847,0.009275168,0.39423388,0.3199755,-0.2364676,-0.6660431,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.66604316,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,1.3954693924854963e-05
472,-1.0539869,-1.0429915,-0.2889121,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.39663377,-0.9425129,-0.34419847,0.009275168,0.39423388,0.3199755,-0.2364676,-0.6660431,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.66604316,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,2.74734,3.101874,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,4.2049585190383445e-05
473,-1.0539869,-1.0429915,-0.44055477,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.022183474,-0.9425129,-0.34419847,0.009275168,1.2187127,0.3199755,-0.2364676,-0.6660431,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.66604316,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.014306525392393814
474,-1.0539869,-1.0429915,-0.44055477,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.08500604,-0.9425129,-0.34419847,0.009275168,1.2187127,0.3199755,-0.2364676,-0.6660431,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.66604316,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.014520234884868533
453,1.0112346,0.98726386,-0.2889121,-0.8670726,-0.6764121,-0.7559623,-0.20838265,-0.55572295,-0.25872412,0.6701025,0.88407236,-0.950904,-0.35723275,-0.22953646,0.39423388,0.3199755,-0.2364676,-0.739159,1.5595809,0.39412537,0.6739104,-0.3175859,-0.23646766,-0.73915905,-0.3183049,3.460241,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,0.14468418,5.693103,-0.5762428,0.64405185,0.61868346,0.64405185,-0.8924735,-0.76840633,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.87507707,-0.40779197,-0.6733817,-0.3046085,-0.7977278,-0.61993825,-1.5477928,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,1,0.9988449957409793
475,-1.0539869,-1.0429915,-0.44055477,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.10594685,-0.9425129,-0.34419847,0.009275168,1.2187127,0.3199755,-0.2364676,-0.6660431,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.66604316,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.013050060841969104
476,-1.0539869,-1.0429915,-0.44055477,-0.8670726,-0.6764121,-0.4560197,-0.20838265,-0.55572295,-0.25872412,0.6701025,-0.064065054,-0.9425129,-0.34419847,0.009275168,1.2187127,0.3199755,-0.2364676,-0.6660431,-0.41263375,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.66604316,-0.5862196,1.4555937,0.68652135,0.61035717,1.4745483,-1.2152728,0.6865214,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.9101776,-1.7997835,-1.7874528,-1.7997835,-0.8924735,-0.769306,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8657416,-0.41902342,-0.67167467,-0.3046085,-0.7789151,-0.61993825,0.7945536,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.4456459,0,0.013077478600377985
477,-0.24118929,0.058501765,0.22288193,-0.9263213,-0.6764121,-0.30604836,-0.20838265,-0.55572295,0.85709035,0.6701025,0.44768775,-0.96310914,-0.34506744,0.21911304,-1.8907502,0.3199755,-0.2364676,-0.739159,-0.9611195,-0.044349544,-0.9660078,-0.3175859,-0.23646766,-0.73915905,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.6133467,-0.8289034,-0.4820294,-0.82890344,-0.8924735,-0.7793855,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.88157123,-0.4175259,-0.6795697,-0.3046085,-0.79921305,-0.61993825,-0.30606323,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,5.158651806262012e-06
478,-0.24118929,0.058501765,-0.44055477,-0.9263213,-0.6764121,-0.30604836,1.8648928,-0.55572295,-0.25872412,0.6701025,0.67059547,-0.96310914,-0.34506744,0.21911304,1.2187127,0.3199755,-0.2364676,-0.739159,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.73915905,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.6133467,-0.8289034,-0.4820294,-0.82890344,-0.8924735,-0.7793855,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.88157123,-0.4175259,-0.6795697,-0.3046085,-0.79921305,-0.61993825,-0.30606323,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,0.20831694369573717
479,-0.24118929,0.058501765,-0.44055477,-0.9263213,-0.6764121,-0.30604836,1.5687106,-0.55572295,-0.25872412,0.6701025,0.97709334,-0.96310914,-0.34506744,0.21911304,1.2187127,0.3199755,-0.2364676,-0.739159,-0.039196655,0.6133628,0.6739104,-0.5854212,-0.23646766,-0.73915905,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.6133467,-0.8289034,-0.4820294,-0.82890344,-0.8924735,-0.7793855,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.88157123,-0.4175259,-0.6795697,-0.3046085,-0.79921305,-0.61993825,-0.30606323,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,3.4172237,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,3.2758727,3.6464417,-0.050507616,-0.21834165,-0.8289416,0,0.1487830224498967
480,-0.5683531,-0.5261267,-0.36473343,-0.82757336,-0.6764121,-0.605991,-0.20838265,-0.55572295,-0.25872412,0.6701025,1.4321281,-0.9501412,-0.35897064,-0.27605027,-0.43024486,0.3199755,-0.2364676,-0.72088003,-0.9611195,0.6133628,0.6739104,-0.3175859,-0.23646766,-0.7208801,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,0.14468418,-0.3213848,-0.6133467,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7794076,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8377354,-0.40629444,-0.653324,-0.3046085,-0.75317144,-0.61993825,-1.507758,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,0,1.0040344260329362e-05
481,-0.5683531,-0.5261267,-0.44055477,-0.82757336,-0.6764121,-0.605991,-1.0969292,-0.55572295,-0.25872412,0.6701025,-1.0468996,-0.9501412,-0.35897064,-0.27605027,1.2187127,0.3199755,-0.2364676,-0.72088003,-0.8794301,0.17488791,-0.9660078,-0.5854212,-0.23646766,-0.7208801,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,0.14468418,-0.3213848,-0.6133467,0.64405185,0.61868346,0.64405185,-0.8924735,-0.7794076,-0.92024463,-0.60913205,-0.894807,-0.91438603,-0.096252546,-0.8377354,-0.40629444,-0.653324,-0.3046085,-0.75317144,-0.61993825,-1.507758,-0.72108525,-0.6787279,-0.90184385,-0.6117761,-0.731397,-0.7629969,-0.6471566,-0.10178552,-0.089110635,0.26421985,0.23251802,-0.2926352,-0.56463736,-0.3223858,4.263007,-0.20934352,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,8.153196,-1.1372938,0,0.0003480872252436475
