,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F13,F18,F14,F1,F5,F11,category,1
610,-0.59169847,-0.17323093,1.4697868,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.075915545,0,0.004799160703648813
611,-0.59169847,-0.17323093,0.72612,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0013056072438998626
612,-0.59169847,-0.17323093,0.1311867,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0014841231922084882
613,-0.59169847,-0.17323093,0.4286534,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0013920104336875138
614,-0.59169847,-0.17323093,0.4286534,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0013920104336875138
615,-0.59169847,-0.17323093,1.3210534,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0011485391478631391
616,-0.59169847,-0.17323093,0.1311867,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0014841231922084882
617,-0.59169847,-0.17323093,0.5773867,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.001348117738301595
618,-0.59169847,-0.17323093,0.72612,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.6685987,-0.96013856,0.00031047114,-0.6413419,0.06389569,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0013056072438998626
619,-0.14378843,-0.17323093,-1.0586799,0.45898232,1.0094178,-0.50172794,0.28086478,0.7670511,-0.8849096,0.063895635,-0.3621016,-0.2583302,-2.6840894,-0.6413419,0.06389569,-0.80678064,-0.72049004,0.05460617,-1.6958528,-0.72049004,-0.7291804,-1.6958528,-0.9299314,-0.6877364,-0.14162432,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.32895285,-0.20393133,-0.6484746,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,5.4693141568890135e-05
620,-0.48990074,-0.17323093,0.1311867,-0.14436881,1.0094178,-0.55104136,-0.45478773,-1.6519265,0.024615882,0.063895635,-0.8697766,1.1822237,0.8951104,0.9631263,0.06389569,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.5126187,-0.29797,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.5308039,-0.20393133,0.16696009,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.2947032,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0026200129823005956
621,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,-1.5358645,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,2.238731988276089e-05
622,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,-1.5358645,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,2.238731988276089e-05
623,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,-1.5358645,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,2.238731988276089e-05
624,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,0.2111748,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,1.0882662873696133e-05
625,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,-0.42411208,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,1.4146558486277029e-05
626,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,-0.42411208,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,1.4146558486277029e-05
627,-0.48990074,-0.76944625,0.72612,0.15730675,-0.5856477,-0.6685233,-0.6851845,-0.42411208,0.024615882,-0.7551434,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7551433,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,1.4146558486277029e-05
628,-0.48990074,-0.76944625,-1.0586799,0.3383121,-0.5856477,-0.6685233,-0.6851845,0.7670511,0.024615882,-0.7551434,-0.1590316,-0.81238943,0.8951104,0.9631263,-0.7551433,-0.80678064,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.59693563,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,1.0370439,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0003406609813977776
629,0.5891553,-0.76944625,0.1311867,-0.38570926,-0.5856477,-0.46401763,-0.21630701,-0.3976418,0.024615882,-0.7551434,-0.76824164,1.4038471,0.00031047114,-0.6413419,-0.7551433,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.098670274,-0.6877364,-0.6475258,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,0.008307858,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0002203851014467632
630,0.5891553,-0.76944625,0.1311867,-0.38570926,-0.5856477,-0.46401763,-0.21630701,-0.3976418,0.024615882,-0.7551434,-0.76824164,0.48041534,0.00031047114,-0.6413419,-0.7551433,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.098670274,-0.6877364,-0.6475258,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5631998,-0.20393133,0.008307858,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00012164121507002122
631,-0.48990074,-0.76944625,-1.0586799,1.96736,-0.5856477,-0.09271655,-0.41032523,0.7670511,0.024615882,-0.7551434,-0.3621016,0.5542898,-0.89448947,-0.6413419,-0.7551433,0.512324,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.098670274,0.86908174,-0.46202853,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.20393133,1.0436264,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.12888519754716898
635,-0.48990074,-0.76944625,-1.0586799,1.96736,-0.5856477,-0.09271655,-0.41032523,0.7670511,0.024615882,-0.7551434,-0.3621016,1.514659,0.8951104,0.9631263,-0.7551433,0.512324,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.098670274,0.86908174,-0.46202853,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.20393133,1.0436264,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.1374494878669309
636,-0.48990074,-0.76944625,-1.0586799,0.6399877,-0.5856477,-0.09271655,-0.41032523,0.7670511,0.024615882,-0.7551434,-0.3621016,1.514659,0.8951104,0.9631263,-0.7551433,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.098670274,0.86908174,-0.46202853,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.20393133,1.0436264,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,0.18034565,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0015390454654466638
637,-0.30666482,-0.4130877,0.1311867,-0.26503903,-0.22547159,-0.6250115,-0.7579413,0.18470454,0.024615882,-0.8916499,-0.6667066,1.4038471,0.00031047114,-0.6413419,-0.8916498,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.5126187,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.53578794,-0.20393133,1.5090519,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,3.5248152271282116e-05
638,-0.30666482,-0.4130877,0.5773867,-0.32537416,-0.22547159,-0.6250115,-0.7579413,-0.65969783,-0.8849096,-0.8916499,-0.6667066,-0.44301668,0.44771042,0.9631263,-0.8916498,-0.1472283,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.56048197,-0.6877364,-0.4788919,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.53578794,-0.20393133,1.5090519,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.075915545,0,0.00010906135736385147
639,-0.30666482,-0.4130877,0.72612,-0.023698593,-0.22547159,-0.6250115,-0.7579413,-0.51411116,0.024615882,-0.8916499,-0.6667066,0.59122705,0.8951104,0.9631263,-0.8916498,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.4788919,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.53578794,-0.20393133,1.5090519,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,6.174024555216961e-05
640,-0.388103,-0.4130877,0.4286534,-0.38570926,-0.22547159,-0.63516426,-0.62455374,0.7670511,0.024615882,-0.8916499,-0.8697766,-1.2556367,0.44771042,-0.6413419,-0.8916498,0.512324,0.39384526,-0.11903952,1.7533792,0.39384523,-0.24871136,1.7533792,-0.56048197,-0.6877364,-0.3271215,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5308039,-0.20393133,0.28895655,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,11.9624405,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.08219262094551762
641,-0.16414799,-0.4130877,1.3210534,-0.26503903,-0.22547159,-0.5684461,-0.729647,-1.13881,0.024615882,-0.8916499,-0.6667066,0.59122705,0.8951104,0.9631263,-0.8916498,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.4114384,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5582158,-0.20393133,0.30927214,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00010239475286924604
642,-0.26594573,-0.4130877,0.1311867,-0.38570926,-0.22547159,-0.755547,-0.7983618,-0.3976418,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.8916498,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.59693563,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5781517,-0.20393133,-1.2783159,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0001704198413947167
643,-0.26594573,-0.4130877,0.1311867,-0.38570926,-0.22547159,-0.755547,-0.7983618,-0.3976418,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.8916498,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.59693563,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5781517,-0.20393133,-1.2783159,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0001704198413947167
645,-0.388103,-0.4130877,0.1311867,-0.38570926,-0.22547159,-0.76569974,-0.79027766,-0.3976418,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.8916498,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.5632089,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5681838,-0.20393133,-0.7157922,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00014380978897940278
646,-0.388103,-0.4130877,0.1311867,-0.38570926,-0.22547159,-0.76569974,-0.79027766,-0.3976418,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.8916498,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.5632089,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5681838,-0.20393133,-0.7157922,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,0.31075123,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00014380978897940278
649,0.5891553,-0.3760812,-1.0586799,-0.38570926,-0.30265215,-0.021647215,0.038341943,0.7670511,0.024615882,-0.516257,-0.6667066,-0.036706623,0.8951104,0.9631263,-0.51625687,0.512324,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.3516628,1.3880211,0.887042,-0.14056315,2.0779195,-0.23882614,-0.052638188,1.5457728,-0.21930537,0.06528795,1.1758751,-0.01863288,-0.17184673,-0.78709465,0.09614056,-0.2217248,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.3278026556970065
651,0.16160479,-0.3760812,0.1311867,-0.32537416,-0.30265215,-0.44951367,-0.15971836,0.18470454,0.024615882,-0.516257,0.6532485,-0.81238943,0.8951104,0.9631263,-0.51625687,-0.80678064,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,-0.3516628,-0.4931341,-0.07417078,-0.14056315,0.68537027,-0.23882614,-0.052638188,1.5457728,-0.36384067,-0.17129868,-0.116923876,-0.2272132,-0.14963567,-0.78709465,-0.109571576,-0.2217248,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0010807877593305313
652,-0.32702434,-0.09990331,0.1311867,-0.38570926,-0.7400089,-0.6438666,-0.3456525,-0.3976418,1.8436669,-1.1987895,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.1987896,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.17535108,-0.30211228,2.7451832,-0.031556036,-0.4266842,2.3234239,-0.4934241,0.0081808325,-0.29158142,-0.012312265,-0.17184673,-0.5005813,-0.03242952,-0.6094126,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0001574060566779132
653,-0.16414799,-0.09990331,1.3210534,4.4410996,-0.7400089,0.64118314,0.4587148,-1.6902614,-0.8849096,-1.1987895,-0.8697766,-1.2556367,0.8951104,0.9631263,-1.1987896,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.9299314,-0.6877364,1.679621,-0.30211228,0.14589828,-0.031556036,-0.4266842,2.3234239,2.108212,-0.17129868,-0.2484347,-0.21457197,-0.17184673,-0.5005813,-0.13528559,-0.6094126,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,3.954788055117556e-06
654,-0.69349617,-0.09990331,-1.0586799,-0.38570926,-0.7400089,-0.71783674,-0.61242765,0.7670511,0.024615882,-1.1987895,-0.8697766,1.514659,0.8951104,0.9631263,-1.1987896,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.14162432,-0.30211228,-0.4870455,-0.031556036,-0.4266842,2.3234239,-0.50837606,-0.20393133,-0.03552296,-0.2588163,-0.17184673,-0.5005813,-0.14385693,-0.6094126,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0002154293120823054
655,-0.77493435,-0.26369122,0.1311867,-0.38570926,0.2890657,-0.8672274,-0.4830821,0.7670511,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.0043576406,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,0.3534191,2.0366955,-0.34398487,0.076906785,-0.4870455,1.2874355,-0.72408146,0.5994806,-0.54575586,-0.20393133,-0.4913614,-0.2588163,-0.17184673,-0.13714683,-0.14385693,-1.6835568,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.8381187671742769
656,-0.77493435,-0.26369122,0.1311867,-0.38570926,0.2890657,-0.8672274,-0.4830821,0.7670511,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.0043576406,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,0.3534191,2.0366955,-0.34398487,0.076906785,-0.4870455,1.2874355,-0.72408146,0.5994806,-0.54575586,-0.20393133,-0.4913614,-0.2588163,-0.17184673,-0.13714683,-0.14385693,-1.6835568,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,1,0.8381187671742769
657,-0.77493435,-0.26369122,0.1311867,-0.38570926,0.2890657,-0.8672274,-0.4830821,0.7670511,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.0043576406,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,0.3534191,2.0366955,-0.34398487,0.076906785,-0.4870455,1.2874355,-0.72408146,0.5994806,-0.54575586,-0.20393133,-0.4913614,-0.2588163,-0.17184673,-0.13714683,-0.14385693,-1.6835568,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,1,0.8381187671742769
