,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
713,-0.5306198,3.0888207,-0.3179857,0.72612,0.49862418,-0.14436881,0.4948806,-0.5336366,-0.67305833,-2.028212,-0.07480061,0.024615882,1.8043536,-0.76824164,0.59122705,0.8951104,0.9631263,1.8043535,-0.7682417,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.54018265,-0.6877364,0.09446303,-0.3766734,1.9164068,-0.29535437,-0.36536518,-0.6798116,-0.4211564,-0.13050789,0.38128874,-0.17032765,0.2449097,-0.17184673,0.3017973,-0.109571576,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0002868440045600963
714,2.5640316,3.0888207,0.024478696,1.3210534,0.49862418,0.39864722,0.4948806,3.1083047,-0.13950813,-0.5358257,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.6921859964509964e-06
715,2.5640316,3.0888207,0.024478696,1.7672534,0.49862418,1.2433388,0.4948806,3.1083047,-0.13950813,-0.48409605,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.975533595224383e-06
716,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,-0.14436881,0.4948806,3.1083047,-0.13950813,-0.64291245,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.212496766892778e-06
785,-0.04199069,3.0888207,-0.4892179,-0.61248,0.49862418,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7911711879033912
786,-0.04199069,3.0888207,-0.4892179,-0.61248,0.49862418,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.314445214150224
787,-0.04199069,3.0888207,-0.4892179,-0.61248,0.49862418,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.314445214150224
788,-0.04199069,3.0888207,-0.4892179,-0.61248,0.49862418,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,6.895692,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.8439240876275784
717,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,0.09697163,0.4948806,3.1083047,-0.13950813,-0.5316894,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0002444662862866257
718,2.5640316,3.0888207,0.024478696,3.5520535,0.49862418,0.277977,0.4948806,3.1083047,-0.13950813,-0.53341943,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,8.458602689695015e-06
719,2.5640316,3.0888207,0.024478696,1.17232,0.49862418,3.0533922,0.4948806,3.1083047,-0.13950813,-0.7935362,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.563450781970326e-05
720,2.5640316,3.0888207,0.024478696,-0.017546622,0.49862418,0.57965255,0.4948806,3.1083047,-0.13950813,-0.7227535,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.363282428083817e-05
721,2.5640316,3.0888207,0.024478696,0.72612,0.49862418,0.21764186,0.4948806,3.1083047,-0.13950813,-0.45420653,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.337276665510881e-05
722,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,0.09697163,0.4948806,3.1083047,-0.13950813,-0.5316894,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0002444662862866257
723,2.5640316,3.0888207,0.024478696,0.4286534,0.49862418,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.31676045,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.987100029049806e-05
724,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,0.09697163,0.4948806,3.1083047,-0.13950813,-0.5316894,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0002444662862866257
725,2.5640316,3.0888207,0.024478696,1.0235866,0.49862418,1.364009,0.4948806,3.1083047,-0.13950813,-0.7242328,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.311103776232943e-05
726,2.5640316,3.0888207,0.024478696,-0.61248,0.49862418,-0.38570926,0.4948806,3.1083047,-0.13950813,0.18470454,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.5969167240557626e-05
727,2.5640316,3.0888207,0.024478696,0.72612,0.49862418,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.359373324527087e-05
728,2.5640316,3.0888207,0.024478696,-0.16627996,0.49862418,0.39864722,0.4948806,3.1083047,-0.13950813,-0.5009366,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.576672054917358e-05
729,2.5640316,3.0888207,0.024478696,0.4286534,0.49862418,-0.26503903,0.4948806,3.1083047,-0.13950813,-0.30530056,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.77464719781909e-05
730,2.5640316,3.0888207,0.024478696,0.4286534,0.49862418,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.954552134515212e-05
731,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,1.0623335,0.4948806,3.1083047,-0.13950813,-0.45205703,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.053309888879037e-05
732,2.5640316,3.0888207,0.024478696,-0.16627996,0.49862418,1.1830037,0.4948806,3.1083047,-0.13950813,-0.45806375,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014154922516374673
733,2.5640316,3.0888207,0.024478696,-0.017546622,0.49862418,0.57965255,0.4948806,3.1083047,-0.13950813,-0.6058753,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00018683075691576162
734,2.5640316,3.0888207,0.024478696,-0.16627996,0.49862418,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014730395845208131
735,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,-0.023698593,0.4948806,3.1083047,-0.13950813,-0.83116645,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.069494772231103e-05
736,2.5640316,3.0888207,0.024478696,0.72612,0.49862418,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.359373324527087e-05
737,2.5640316,3.0888207,0.024478696,-0.16627996,0.49862418,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014730395845208131
738,2.5640316,3.0888207,0.024478696,-0.31501326,0.49862418,0.09697163,0.4948806,3.1083047,-0.13950813,-0.56541014,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,8.049224036769828e-05
739,2.5640316,3.0888207,0.024478696,0.72612,0.49862418,0.88132817,0.4948806,3.1083047,-0.13950813,-0.68205154,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,4.389623378386169e-05
740,2.5640316,3.0888207,0.024478696,-0.16627996,0.49862418,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014730395845208131
741,2.5640316,3.0888207,0.024478696,1.17232,0.49862418,1.96736,0.4948806,3.1083047,-0.13950813,-0.77340627,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.4855171721840457e-05
742,2.5640316,3.0888207,0.024478696,0.27992004,0.49862418,0.277977,0.4948806,3.1083047,-0.13950813,-0.51690644,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,0.2449097,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.099786469392771e-05
