,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F120,F110,F121,F123,F114,F115,F61,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F7,F12,F18,F1,F5,F11,category,1
777,-0.04199069,3.0888207,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.3976418,0.024615882,1.8043536,1.1609235,0.22185442,0.44771042,-2.24581,1.8043535,1.1119171,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.54018265,0.4984108,-0.5463455,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,2.6749535,3.4471273,-0.075915545,0,0.8430577182769584
778,-0.04199069,3.0888207,-1.0586799,-0.26503903,0.4948806,-0.42630735,-0.67305833,0.7670511,-0.8849096,1.8043536,1.1609235,-0.44301668,0.44771042,0.9631263,1.8043535,-0.1472283,-0.43792647,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,0.00580737890507506
779,-0.04199069,3.0888207,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.6888151,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0018221536731981237
780,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.28117263,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0015853148879322444
781,-0.04199069,3.0888207,-0.16627996,-0.26503903,0.4948806,-0.42630735,-0.67305833,-0.715956,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00161472096815361
782,-0.04199069,3.0888207,-0.31501326,0.277977,0.4948806,-0.42630735,-0.67305833,-0.7470497,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0013212651730168886
783,-0.04199069,3.0888207,-1.0586799,-0.26503903,0.4948806,-0.42630735,-0.67305833,0.7670511,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,0.0005856702214994808
784,-0.04199069,3.0888207,-0.4637466,-0.26503903,0.4948806,-0.42630735,-0.67305833,-0.59175736,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0016514786885633915
789,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.8964664027241622
790,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,2.6749535,3.4471273,-0.075915545,1,0.8263767742603928
791,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.8964664027241622
792,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.8964664027241622
793,-0.04199069,3.0888207,-0.4637466,-0.32537416,0.4948806,-0.42630735,-0.67305833,-0.6638573,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.7045808105130756
794,-0.04199069,3.0888207,-0.31501326,0.036636516,0.4948806,-0.42630735,-0.67305833,-0.7562933,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0009128514495573674
795,-0.6527771,3.0888207,-1.0586799,-0.38570926,0.4948806,-0.8309675,-0.6285958,0.7670511,0.024615882,1.8043536,-0.8697766,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.5126187,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.51585203,-0.20393133,-1.5012009,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00013318304726873636
796,-0.16414799,-0.83523554,0.1311867,-0.26503903,-0.7400089,-0.36974195,-0.8024038,0.4176431,0.024615882,-1.1987895,-0.76824164,-1.4403232,0.00031047114,-0.6413419,-1.1987896,1.8314286,2.8453827,0.5683801,2.8453827,2.5601852,0.5683801,0.5478661,0.86908174,-0.5800722,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5482479,-0.20393133,2.3660061,-0.2588163,-0.17184673,-0.9010649,-0.14385693,-0.74190223,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.9998852121599981
797,-0.16414799,-0.83523554,0.27992004,-0.38570926,-0.7400089,-0.36974195,-0.8024038,0.7670511,0.024615882,-1.1987895,-0.76824164,-1.2556367,0.8951104,0.9631263,-1.1987896,0.512324,0.39384526,1.7533792,0.39384523,-0.24871136,1.7533792,0.5478661,0.86908174,-0.3271215,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5482479,-0.20393133,2.3660061,-0.2588163,-0.17184673,-0.9010649,-0.14385693,-0.74190223,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.041951978097778196
798,-0.63241756,-0.83523554,-1.0586799,-0.38570926,-0.7400089,-0.8353187,-0.79431975,0.7670511,0.024615882,-1.1987895,-0.8697766,-1.4033859,-0.89448947,-0.6413419,-1.1987896,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,0.5478661,-0.6877364,-0.6475258,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,0.3274833,-0.2588163,-0.17184673,-0.9010649,-0.14385693,-0.74190223,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.1160049665815206e-06
799,-0.71385574,-0.8496269,0.1311867,-0.26503903,-0.9458238,-0.9078384,-0.79027766,-1.4167482,0.024615882,-1.0281564,-0.76824164,1.1822237,0.00031047114,-0.6413419,-1.0281564,1.8314286,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.37575734,0.86908174,-0.4957553,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.49591607,-0.20393133,-0.44995025,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.9996380516044951
800,-0.5509794,-0.8496269,-0.4637466,-0.38570926,-0.9458238,-0.43210894,-0.43861955,0.7670511,0.024615882,-1.0281564,-0.3621016,1.2560982,0.00031047114,-0.6413419,-1.0281564,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.37575734,-0.6877364,-0.3271215,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.43860033,-0.20393133,0.27057576,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.010877989745077395
801,-0.5509794,-0.8496269,-0.4637466,-0.38570926,-0.9458238,-0.43210894,-0.43861955,0.7670511,0.024615882,-1.0281564,-0.3621016,1.2560982,0.00031047114,-0.6413419,-1.0281564,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.37575734,-0.6877364,-0.259668,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.43860033,-0.20393133,0.27057576,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.010500660299530356
802,-0.5509794,-0.8496269,-1.0586799,-0.20470393,-0.9458238,-0.43210894,-0.43861955,0.7670511,0.024615882,-1.0281564,-0.3621016,0.59122705,0.8951104,0.9631263,-1.0281564,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.37575734,-0.6877364,-0.259668,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.43860033,-0.20393133,0.27057576,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,8.887187722524669e-05
803,-0.5509794,-0.8496269,-1.0586799,-0.26503903,-0.9458238,-0.43210894,-0.43861955,0.7670511,0.024615882,-1.0281564,-0.3621016,0.59122705,0.8951104,0.9631263,-1.0281564,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.37575734,-0.6877364,-0.259668,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.43860033,-0.20393133,0.27057576,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,9.140330097333884e-05
804,-0.5509794,-0.8496269,0.72612,1.6656846,-0.9458238,-0.43210894,-0.43861955,-2.0998855,0.024615882,-1.0281564,-0.3621016,1.1822237,0.00031047114,-0.6413419,-1.0281564,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.37575734,-0.6877364,-0.39457503,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.43860033,-0.20393133,0.27057576,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0005884037518458658
805,-0.5509794,-0.8496269,-1.0586799,-0.38570926,-0.9458238,-0.43210894,-0.43861955,0.7670511,0.024615882,-1.0281564,-0.3621016,-1.4033859,-0.89448947,-0.6413419,-1.0281564,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.37575734,-0.6877364,-0.259668,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.43860033,-0.20393133,0.27057576,-0.2588163,-0.17184673,-0.8968307,-0.14385693,-0.70811296,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.243784552366493e-06
806,1.0370653,-0.36511633,0.1311867,-0.32537416,-0.9458238,0.6440839,0.79420465,-2.3776197,0.024615882,-0.8233966,0.24710844,0.22185442,0.44771042,-2.24581,-0.82339656,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,0.9700941,0.60961205,-0.259668,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0036877802441418915
807,1.0370653,-0.36511633,-1.0586799,-0.38570926,-0.9458238,0.6440839,0.79420465,0.7670511,0.024615882,-0.8233966,0.24710844,0.22185442,0.44771042,-2.24581,-0.82339656,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,0.9700941,0.60961205,0.043872885,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0011164268016210421
808,1.0370653,-0.36511633,-1.0586799,-0.38570926,-0.9458238,0.6440839,0.79420465,0.7670511,0.024615882,-0.8233966,0.24710844,0.22185442,0.44771042,-2.24581,-0.82339656,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,0.9700941,0.60961205,0.043872885,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0011164268016210421
809,1.0370653,-0.36511633,1.3210534,0.820993,-0.9458238,0.6440839,0.79420465,-1.1347892,0.024615882,-0.8233966,0.24710844,-1.3295113,0.8951104,0.9631263,-0.82339656,1.8314286,2.8453827,0.5683801,2.8453827,2.5601852,0.5683801,0.9700941,0.60961205,0.4317307,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999129169851758
810,1.0370653,-0.36511633,0.1311867,0.15730675,-0.9458238,0.6440839,0.79420465,0.64656556,0.024615882,-0.8233966,0.24710844,-1.3295113,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.8319236,-0.88383424,-0.8319236,-0.58134377,-0.88383424,0.9700941,0.60961205,0.4317307,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00011397896774520449
811,1.0370653,-0.36511633,0.1311867,2.2690356,-0.9458238,0.6440839,0.79420465,-2.6778152,0.024615882,-0.8233966,0.24710844,0.48041534,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,0.9700941,0.60961205,0.4317307,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0012451379946507492
812,1.0370653,-0.36511633,-0.4637466,-0.38570926,-0.9458238,0.6440839,0.79420465,0.7670511,0.024615882,-0.8233966,0.24710844,-1.0709504,0.00031047114,-0.6413419,-0.82339656,0.512324,0.1709782,-0.88383424,0.17097814,-0.58134377,-0.88383424,0.9700941,0.60961205,-0.19221446,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.2599280688120555
813,1.0370653,-0.36511633,1.3210534,0.7003228,-0.9458238,0.6440839,0.79420465,-1.7179618,-0.8849096,-0.8233966,0.24710844,-1.1817622,-2.2366893,-0.6413419,-0.82339656,-0.80678064,-0.3722603,-0.25211012,-0.37226027,-0.13783385,-0.25211012,0.9700941,0.60961205,0.4317307,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.003466900103337746
814,1.0370653,-0.36511633,0.1311867,0.6399877,-0.9458238,0.6440839,0.79420465,0.11482303,0.024615882,-0.8233966,0.24710844,-1.1448249,0.44771042,0.9631263,-0.82339656,1.8314286,2.8453827,1.7533792,2.8453827,-0.24871136,1.7533792,0.9700941,0.60961205,0.4317307,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9996584154408991
815,1.0370653,-0.36511633,0.1311867,0.6399877,-0.9458238,0.6440839,0.79420465,0.1614107,0.024615882,-0.8233966,0.24710844,-1.1448249,0.44771042,0.9631263,-0.82339656,1.8314286,2.8453827,1.7533792,2.8453827,-0.24871136,1.7533792,0.9700941,0.60961205,0.4317307,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9996514043962516
816,1.0370653,-0.36511633,-1.0586799,0.6399877,-0.9458238,0.6440839,0.79420465,0.7670511,0.024615882,-0.8233966,0.24710844,-1.1448249,0.44771042,0.9631263,-0.82339656,1.8314286,2.8453827,1.7533792,2.8453827,-0.24871136,1.7533792,0.9700941,0.60961205,0.043872885,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9997279178793361
817,1.0370653,-0.36511633,0.1311867,0.6399877,-0.9458238,0.6440839,0.79420465,-2.3077383,0.024615882,-0.8233966,0.24710844,-1.1448249,0.44771042,0.9631263,-0.82339656,1.8314286,2.8453827,1.7533792,2.8453827,-0.24871136,1.7533792,0.9700941,0.60961205,0.043872885,-0.4870455,-0.26709026,-0.40215662,1.4619666,-0.2541932,-0.20393133,0.17268658,-0.2588163,-0.17184673,-0.6568934,-0.14385693,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999032829580577
818,0.3041216,-0.36511633,-1.0586799,-0.32537416,-0.9458238,-0.20584734,-0.25268543,0.7670511,0.024615882,-0.8233966,-0.76824164,-1.3295113,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.8319236,-0.88383424,-0.8319236,-0.58134377,-0.88383424,0.9700941,0.86908174,0.34741378,1.1152561,-0.26709026,-0.40215662,1.4619666,-0.17444956,-0.17945684,0.8098172,-0.23985444,-0.17184673,-0.6568934,-0.11814291,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0003322581332004202
819,0.3041216,-0.36511633,0.1311867,-0.20470393,-0.9458238,-0.20584734,-0.25268543,-1.6152754,0.024615882,-0.8233966,-0.76824164,1.1822237,0.00031047114,-0.6413419,-0.82339656,1.8314286,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.9700941,0.86908174,0.34741378,1.1152561,-0.26709026,-0.40215662,1.4619666,-0.17444956,-0.17945684,0.8098172,-0.23985444,-0.17184673,-0.6568934,-0.11814291,-0.3693307,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9996563428371867
820,-0.71385574,1.2083439,0.72612,0.94166327,2.7845714,-0.43936092,-0.5720072,0.05105134,0.024615882,1.497214,-0.56517166,-0.627703,-0.89448947,-0.6413419,1.4972138,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.17301077,-0.6877364,-0.36084825,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.5009001,-0.20393133,0.09786719,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,5.250395604578188e-06
821,-0.71385574,1.2083439,-1.0586799,-0.38570926,2.7845714,-0.43936092,-0.5720072,0.7670511,0.024615882,1.497214,-0.56517166,0.22185442,0.44771042,-2.24581,1.4972138,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.17301077,-0.6877364,-0.36084825,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.5009001,-0.20393133,0.09786719,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.8300319973518683e-05
822,-0.71385574,1.2083439,-1.0586799,-0.38570926,2.7845714,-0.43936092,-0.5720072,0.7670511,0.024615882,1.497214,-0.56517166,0.22185442,0.44771042,-2.24581,1.4972138,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.17301077,-0.6877364,-0.36084825,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.5009001,-0.20393133,0.09786719,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.8300319973518683e-05
823,-0.71385574,1.2083439,-1.0586799,-0.38570926,2.7845714,-0.43936092,-0.5720072,0.7670511,0.024615882,1.497214,-0.56517166,0.22185442,0.44771042,-2.24581,1.4972138,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.17301077,-0.6877364,-0.36084825,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.5009001,-0.20393133,0.09786719,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.8300319973518683e-05
824,-0.4695412,1.2083439,0.1311867,0.820993,2.7845714,-0.41760498,-0.23651725,-2.5913353,0.024615882,1.497214,-0.05749659,-0.036706623,0.8951104,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.17301077,0.35014236,0.043872885,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.3613487,-0.20393133,0.17690541,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0002429908121901731
825,-0.4695412,1.2083439,-1.0586799,1.4243442,2.7845714,-0.41760498,-0.23651725,0.7670511,0.024615882,1.497214,-0.05749659,-1.0340132,0.8951104,0.9631263,1.4972138,-0.80678064,0.7002874,-0.25211012,0.7002874,-0.13783385,-0.25211012,-0.17301077,0.35014236,0.043872885,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.3613487,-0.20393133,0.17690541,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0003880363850808736
826,-0.4695412,1.2083439,1.3210534,0.3383121,2.7845714,-0.41760498,-0.23651725,-1.5623348,0.024615882,1.497214,-0.05749659,1.1822237,0.8951104,0.9631263,1.4972138,0.512324,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.17301077,0.35014236,-0.24280462,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.3613487,-0.20393133,0.17690541,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.5696753870698438
827,-0.4695412,1.2083439,0.72612,-0.14436881,2.7845714,-0.41760498,-0.23651725,-1.9048916,0.024615882,1.497214,-0.05749659,1.1822237,0.8951104,0.9631263,1.4972138,1.8314286,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.17301077,0.35014236,0.043872885,-0.4870455,-0.27651164,-0.36536518,-0.40776125,-0.3613487,-0.20393133,0.17690541,-0.2588163,-0.17184673,2.3786662,-0.14385693,2.5644107,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.997402694125406
