,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F13,F18,F14,F1,F5,F19,F11,category,1
785,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,1,0.7618226503753527
786,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.44373097988301
787,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.44373097988301
788,-0.04199069,3.0888207,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,0.18470454,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1119171,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,1,0.7618226503753527
717,2.5640316,3.0888207,-0.31501326,0.09697163,0.4948806,3.1083047,-0.13950813,-0.5316894,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00051479285018388
718,2.5640316,3.0888207,3.5520535,0.277977,0.4948806,3.1083047,-0.13950813,-0.53341943,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,1.945133124400154e-05
719,2.5640316,3.0888207,1.17232,3.0533922,0.4948806,3.1083047,-0.13950813,-0.7935362,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,3.5405066765669745e-05
720,2.5640316,3.0888207,-0.017546622,0.57965255,0.4948806,3.1083047,-0.13950813,-0.7227535,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0001351899127537002
721,2.5640316,3.0888207,0.72612,0.21764186,0.4948806,3.1083047,-0.13950813,-0.45420653,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00011924199976832689
722,2.5640316,3.0888207,-0.31501326,0.09697163,0.4948806,3.1083047,-0.13950813,-0.5316894,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00051479285018388
723,2.5640316,3.0888207,0.4286534,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.31676045,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0001541694943588651
724,2.5640316,3.0888207,-0.31501326,0.09697163,0.4948806,3.1083047,-0.13950813,-0.5316894,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00051479285018388
725,2.5640316,3.0888207,1.0235866,1.364009,0.4948806,3.1083047,-0.13950813,-0.7242328,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,7.458046971855365e-05
726,2.5640316,3.0888207,-0.61248,-0.38570926,0.4948806,3.1083047,-0.13950813,0.18470454,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,5.4714288843036456e-05
727,2.5640316,3.0888207,0.72612,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00014275144689623992
728,2.5640316,3.0888207,-0.16627996,0.39864722,0.4948806,3.1083047,-0.13950813,-0.5009366,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00013948195933171924
729,2.5640316,3.0888207,0.4286534,-0.26503903,0.4948806,3.1083047,-0.13950813,-0.30530056,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00014952751579088583
730,2.5640316,3.0888207,0.4286534,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0001535035883225058
731,2.5640316,3.0888207,-0.31501326,1.0623335,0.4948806,3.1083047,-0.13950813,-0.45205703,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0001063882443373961
732,2.5640316,3.0888207,-0.16627996,1.1830037,0.4948806,3.1083047,-0.13950813,-0.45806375,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00030108553452571013
733,2.5640316,3.0888207,-0.017546622,0.57965255,0.4948806,3.1083047,-0.13950813,-0.6058753,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00039913382092418456
734,2.5640316,3.0888207,-0.16627996,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00031363400746257296
735,2.5640316,3.0888207,-0.31501326,-0.023698593,0.4948806,3.1083047,-0.13950813,-0.83116645,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,6.380160552237341e-05
736,2.5640316,3.0888207,0.72612,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00014275144689623992
737,2.5640316,3.0888207,-0.16627996,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00031363400746257296
738,2.5640316,3.0888207,-0.31501326,0.09697163,0.4948806,3.1083047,-0.13950813,-0.56541014,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00016898584367923395
739,2.5640316,3.0888207,0.72612,0.88132817,0.4948806,3.1083047,-0.13950813,-0.68205154,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,9.737116946125736e-05
740,2.5640316,3.0888207,-0.16627996,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00031363400746257296
741,2.5640316,3.0888207,1.17232,1.96736,0.4948806,3.1083047,-0.13950813,-0.77340627,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,5.6355737708418995e-05
742,2.5640316,3.0888207,0.27992004,0.277977,0.4948806,3.1083047,-0.13950813,-0.51690644,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0001326250011871021
743,2.5640316,3.0888207,-0.4637466,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.35048828,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00019415242527175624
744,2.5640316,3.0888207,0.8748534,0.39864722,0.4948806,3.1083047,-0.13950813,-0.5358257,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00010961141847593894
745,2.5640316,3.0888207,-0.61248,-0.38570926,0.4948806,3.1083047,-0.13950813,0.18470454,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00016885583389259707
746,2.5640316,3.0888207,-0.61248,-0.26503903,0.4948806,3.1083047,-0.13950813,-0.3277603,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.026352312,-0.075915545,0,4.5053974002204e-05
747,2.5640316,3.0888207,-0.61248,-0.26503903,0.4948806,3.1083047,-0.13950813,-0.6305803,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.026352312,-0.075915545,0,5.051425143536783e-05
748,2.5640316,3.0888207,-0.61248,-0.26503903,0.4948806,3.1083047,-0.13950813,-0.59175736,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.026352312,-0.075915545,0,1.6128513767541597e-05
749,2.5640316,3.0888207,1.7672534,0.21764186,0.4948806,3.1083047,-0.13950813,-0.45420653,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,9.24786439648471e-05
750,2.5640316,3.0888207,-0.16627996,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.026352312,-0.075915545,0,0.00031363400746257296
751,2.5640316,3.0888207,0.4286534,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0001535035883225058
752,2.5640316,3.0888207,1.0235866,2.0276952,0.4948806,3.1083047,-0.13950813,-0.92283833,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.026352312,-0.075915545,0,2.612066742862765e-05
753,2.5640316,3.0888207,-0.31501326,0.277977,0.4948806,3.1083047,-0.13950813,-0.4830989,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.2943031,0.17724076,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.00015141045624632286
