,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F109,F23,F22,F111,F116,F117,F120,F110,F121,F123,F114,F115,F61,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F7,F12,F18,F1,F5,F11,category,1
564,-0.5713389,-0.5604282,0.72612,-0.38570926,-0.9200969,-0.6076067,-0.5477549,0.7670511,0.024615882,-0.8233966,0.29572892,0.8951104,0.9631263,-0.82339656,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.3271215,0.058716573,-0.20114066,-0.35616732,0.479663,-0.51585203,-0.14682421,-0.14530332,-0.17664826,-0.17184673,-0.7743921,-0.13528559,-0.5791801,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0031444786054807042
565,-0.388103,-0.5604282,-1.0586799,-0.20470393,-0.9200969,-0.53798777,-0.51541847,0.7670511,0.9341414,-0.8233966,0.5542898,0.44771042,0.9631263,-0.82339656,-0.80678064,0.70585907,1.7533792,0.7058591,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.10789755,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0001817019570499982
566,-0.388103,-0.5604282,0.1311867,-0.38570926,-0.9200969,-0.53798777,-0.51541847,-0.3976418,0.024615882,-0.8233966,1.4038471,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.10789755,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,9.132443309853888e-05
567,-0.388103,-0.5604282,1.3210534,0.036636516,-0.9200969,-0.53798777,-0.51541847,-2.1446812,0.024615882,-0.8233966,0.48041534,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.10789755,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.775503907743709e-05
568,-0.388103,-0.5604282,0.8748534,-0.38570926,-0.9200969,-0.53798777,-0.51541847,0.7670511,0.024615882,-0.8233966,0.73897624,-0.4470895,-0.6413419,-0.82339656,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.2933947,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.004889008291844764
583,-0.40846255,-0.03959648,0.1311867,-0.38570926,-0.3541059,-0.56554526,-0.41840932,-0.3976418,0.024615882,-0.99402976,1.4038471,0.00031047114,-0.6413419,-0.99402976,1.8314286,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.43733227,0.86908174,-0.61379904,2.7175574,-0.27180094,-0.3960247,-0.22935979,-0.42364842,-0.20393133,0.58511454,-0.21457197,-0.14963567,-0.19924824,-0.19528496,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9900771193542538
632,-0.48990074,-0.76944625,1.9159868,4.3204293,-0.5856477,-0.09271655,-0.41032523,-2.0187685,-0.8849096,-0.7551434,1.1822237,0.8951104,0.9631263,-0.7551433,0.512324,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.098670274,0.86908174,-0.46202853,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.20393133,1.0436264,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.6935359944169714
633,-0.48990074,-0.76944625,-1.0586799,-0.084033705,-0.5856477,-0.09271655,-0.41032523,0.7670511,0.024615882,-0.7551434,1.1822237,0.8951104,0.9631263,-0.7551433,1.8314286,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.098670274,0.86908174,-0.46202853,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.20393133,1.0436264,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9977735936218536
634,-0.48990074,-0.76944625,0.1311867,1.96736,-0.5856477,-0.09271655,-0.41032523,-2.613706,0.024615882,-0.7551434,-1.4033859,-0.89448947,-0.6413419,-0.7551433,0.512324,2.8453827,1.7533792,2.8453827,-0.24871136,1.7533792,-0.098670274,0.86908174,-0.46202853,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.20393133,1.0436264,-0.2588163,-0.17184673,-0.8693085,-0.14385693,-0.5222718,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.832232283476766
644,-0.388103,-0.4130877,0.1311867,-0.38570926,-0.22547159,-0.6888288,-0.7660254,-0.3976418,0.024615882,-0.8916499,0.59122705,0.8951104,0.9631263,-0.8916498,1.8314286,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,2.4259,-0.5294821,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5607078,-0.20393133,-0.6276772,-0.2588163,-0.17184673,-0.87777686,-0.14385693,-0.15592457,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9987137653958638
647,0.5891553,-0.3760812,-0.16627996,-0.38570926,-0.30265215,-0.021647215,0.038341943,0.18470454,-0.8849096,-0.516257,-0.44301668,0.44771042,0.9631263,-0.51625687,1.1718763,-0.43792647,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.3516628,1.3880211,0.9544955,2.0779195,-0.23882614,-0.052638188,1.5457728,-0.21930537,0.06528795,1.1758751,-0.01863288,-0.17184673,-0.78709465,0.09614056,-0.2217248,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.7458842554829217
648,0.5891553,-0.3760812,-1.0586799,-0.38570926,-0.30265215,-0.021647215,0.038341943,0.7670511,0.024615882,-0.516257,-1.4403232,-1.7892894,-0.6413419,-0.51625687,0.512324,2.8453827,-0.27031335,2.8453827,-0.76613957,-0.27031335,-0.3516628,1.3880211,0.26309684,2.0779195,-0.23882614,-0.052638188,1.5457728,-0.21930537,0.06528795,1.1758751,-0.01863288,-0.17184673,-0.78709465,0.09614056,-0.2217248,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9854792152113362
650,0.16160479,-0.3760812,0.1311867,-0.38570926,-0.30265215,-0.44951367,-0.15971836,-0.9799883,0.024615882,-0.516257,-0.81238943,0.8951104,0.9631263,-0.51625687,1.8314286,1.0067296,-0.25211012,1.0067296,-0.13783385,-0.25211012,-0.3516628,-0.4931341,-0.59693563,0.68537027,-0.23882614,-0.052638188,1.5457728,-0.36384067,-0.17129868,-0.116923876,-0.2272132,-0.14963567,-0.78709465,-0.109571576,-0.2217248,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9863702584202199
569,-0.388103,-0.5604282,0.8748534,-0.38570926,-0.9200969,-0.53798777,-0.51541847,0.7670511,0.024615882,-0.8233966,0.73897624,-0.4470895,-0.6413419,-0.82339656,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.10789755,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.004744735368766874
570,-0.388103,-0.5604282,1.17232,-0.38570926,-0.9200969,-0.53798777,-0.51541847,0.7670511,0.024615882,-0.8233966,0.73897624,-0.4470895,-0.6413419,-0.82339656,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.10789755,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.004440394187341013
571,-0.388103,-0.5604282,-1.0586799,-0.20470393,-0.9200969,-0.53798777,-0.51541847,0.7670511,0.9341414,-0.8233966,1.514659,0.8951104,0.9631263,-0.82339656,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.10789755,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.187615,-0.89317715,-0.23353381,-0.17184673,-0.7743921,-0.14385693,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0001191375686397545
572,-0.5102602,-0.5604282,-1.0586799,-0.38570926,-0.9200969,-0.52928543,-0.7538993,0.7670511,0.024615882,-0.8233966,0.5542898,-0.89448947,-0.6413419,-0.82339656,-0.80678064,0.70585907,1.7533792,0.7058591,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.4957553,-0.017197702,-0.20114066,-0.35616732,0.479663,-0.47348818,-0.13050789,-0.80285317,-0.17664826,-0.17184673,-0.7743921,-0.101000234,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00026972114000921164
573,-0.5102602,-0.5604282,0.1311867,-0.32537416,-0.9200969,-0.52928543,-0.7538993,-0.5341292,0.024615882,-0.8233966,-1.292574,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.8319236,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.1584877,-0.017197702,-0.20114066,-0.35616732,0.479663,-0.47348818,-0.13050789,-0.80285317,-0.17664826,-0.17184673,-0.7743921,-0.101000234,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,9.227440990162793e-06
574,-0.5102602,-0.5604282,-1.0586799,0.57965255,-0.9200969,-0.52928543,-0.7538993,0.7670511,0.9341414,-0.8233966,1.514659,-0.4470895,-0.6413419,-0.82339656,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.1584877,-0.017197702,-0.20114066,-0.35616732,0.479663,-0.47348818,-0.13050789,-0.80285317,-0.17664826,-0.17184673,-0.7743921,-0.101000234,-0.5791801,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.7297423604087494e-05
575,-0.28630528,-0.78726417,0.1311867,-0.20470393,-0.81718946,-0.6989816,-0.7741095,-1.853508,0.024615882,-1.1987895,0.59122705,0.8951104,0.9631263,-1.1987896,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.36084825,2.3040602,-0.1587445,-0.10782531,2.2313588,-0.520836,-0.16314054,-0.06034046,-0.20193073,-0.17184673,-0.73946005,-0.13528559,-0.793179,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.000784201140445254
576,-0.71385574,-0.78726417,1.3210534,-0.38570926,-0.81718946,-0.8846321,-0.7741095,0.7670511,0.024615882,-1.1987895,0.29572892,0.8951104,0.9631263,-1.1987896,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.6306624,-0.4870455,-0.1587445,-0.10782531,2.2313588,-0.5706758,-0.20393133,2.422031,-0.2588163,-0.17184673,-0.73946005,-0.14385693,-0.793179,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.006682431450222132
577,-0.28630528,-0.7989144,-0.16627996,-0.38570926,-0.7914626,-0.29867262,-0.09100356,0.18470454,-0.8849096,-1.1987895,-0.44301668,0.44771042,0.9631263,-1.1987896,-0.1472283,-0.43792647,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.12476093,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.49840808,-0.20393133,-1.1413488,-0.2588163,-0.17184673,-0.69711816,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0004337441014106689
578,-0.28630528,-0.7989144,0.4286534,3.8377485,-0.7914626,-0.29867262,-0.09100356,-2.1755147,0.024615882,-1.1987895,-0.627703,-0.89448947,-0.6413419,-1.1987896,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.12476093,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.49840808,-0.20393133,-1.1413488,-0.2588163,-0.17184673,-0.69711816,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,5.019377761870622e-06
579,-0.28630528,-0.7989144,1.3210534,0.45898232,-0.7914626,-0.29867262,-0.09100356,0.5401628,0.9341414,-1.1987895,-0.627703,-0.89448947,-0.6413419,-1.1987896,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.12476093,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.49840808,-0.20393133,-1.1413488,-0.2588163,-0.17184673,-0.69711816,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,9.922490123787325e-07
580,-0.69349617,-0.03959648,0.1311867,-0.38570926,-0.3541059,-0.8875329,-0.6003015,-1.9505658,0.024615882,-0.99402976,-1.4403232,0.44771042,0.9631263,-0.99402976,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.43733227,-0.6877364,-0.66438913,-0.4870455,-0.27180094,-0.3960247,-0.22935979,-0.56569177,-0.20393133,-0.83460575,-0.2588163,-0.17184673,-0.19924824,-0.14385693,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.222908517043172e-05
581,-0.6527771,-0.03959648,1.3210534,0.6399877,-0.3541059,-0.69463044,-0.72560495,-0.6959396,0.024615882,-0.99402976,-0.77545214,0.44771042,-0.6413419,-0.99402976,-0.80678064,-0.4448387,-0.25211012,-0.44483873,-0.13783385,-0.25211012,-0.43733227,-0.6877364,-0.42830178,-0.4870455,-0.27180094,-0.3960247,-0.22935979,-0.24173325,-0.20393133,0.34508446,-0.2588163,-0.17184673,-0.19924824,-0.14385693,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.75204040496935e-06
582,-0.6527771,-0.03959648,1.3210534,0.21764186,-0.3541059,-0.6395154,-0.36990476,-1.9294662,-0.8849096,-0.99402976,-1.1817622,-2.2366893,-0.6413419,-0.99402976,-0.80678064,-0.3722603,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.43733227,-0.6877364,-0.09103417,-0.4870455,-0.27180094,-0.3960247,-0.22935979,-0.35387272,-0.20393133,-0.10332222,-0.2588163,-0.17184673,-0.19924824,-0.14385693,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,2.397295611890028e-05
584,-0.40846255,-0.03959648,-0.16627996,-0.38570926,-0.3541059,-0.56554526,-0.41840932,-1.3682193,-0.8849096,-0.99402976,-1.4403232,-1.7892894,-0.6413419,-0.99402976,-0.80678064,-0.8319236,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.43733227,0.86908174,-0.12476093,2.7175574,-0.27180094,-0.3960247,-0.22935979,-0.42364842,-0.20393133,0.58511454,-0.21457197,-0.14963567,-0.19924824,-0.19528496,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0005114357365529509
585,-0.5509794,-0.03959648,0.1311867,-0.14436881,-0.3541059,-0.7642493,-0.5517969,-1.2078631,0.024615882,-0.99402976,-0.77545214,0.44771042,-0.6413419,-0.99402976,-0.80678064,-0.4448387,-0.25211012,-0.44483873,-0.13783385,-0.25211012,-0.43733227,-0.6877364,-0.4114384,-0.4870455,-0.27180094,-0.3960247,-0.22935979,-0.5432639,-0.20393133,-1.1900963,-0.2588163,-0.17184673,-0.19924824,-0.14385693,-0.16037053,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.00010829148390765337
586,-0.63241756,-0.03959648,0.1311867,-0.38570926,-0.3541059,-0.74974537,-0.47499797,0.7670511,0.024615882,-0.99402976,-1.0709504,0.00031047114,-0.6413419,-0.99402976,0.512324,0.1709782,-0.88383424,0.17097814,-0.58134377,-0.88383424,-0.43733227,-0.6877364,-0.46202853,-0.4870455,-0.27180094,-0.3960247,-0.22935979,-0.55572385,-0.20393133,-1.3427234,-0.2588163,-0.17184673,-0.19924824,-0.14385693,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.009436851401394561
587,-0.71385574,-0.03959648,0.72612,-0.14436881,-0.3541059,-0.8353187,-0.7417731,-1.7661558,0.024615882,-0.99402976,0.22185442,0.44771042,-2.24581,-0.99402976,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.43733227,-0.6877364,-0.5126187,-0.4870455,-0.27180094,-0.3960247,-0.22935979,-0.56569177,-0.20393133,-1.3472283,-0.2588163,-0.17184673,-0.19924824,-0.14385693,-0.16037053,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.058489493177373e-05
588,-0.26594573,-0.17323093,-1.0586799,-0.38570926,1.0094178,0.48309016,1.0043911,0.7670511,0.024615882,0.063895635,1.1822237,0.8951104,0.9631263,0.06389569,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.61379904,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.5631998,-0.20393133,1.0845119,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0014045307985419769
589,-0.26594573,-0.17323093,-1.0586799,-0.38570926,1.0094178,0.48309016,1.0043911,0.7670511,0.024615882,0.063895635,1.1822237,0.00031047114,-0.6413419,0.06389569,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.61379904,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.5631998,-0.20393133,1.0845119,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007209590723925166
590,-0.26594573,-0.17323093,-1.0586799,-0.38570926,1.0094178,0.48309016,1.0043911,0.7670511,0.024615882,0.063895635,1.1822237,0.8951104,0.9631263,0.06389569,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.61379904,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.5631998,-0.20393133,1.0845119,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0014045307985419769
591,-0.18450753,-0.17323093,0.72612,-0.38570926,1.0094178,-0.52058303,0.0868465,0.7670511,0.024615882,0.063895635,0.73897624,-0.4470895,-0.6413419,0.06389569,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,1.1231294,-0.4870455,-0.2623796,-0.27032068,0.15014614,4.754704,-0.20393133,1.4438045,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.007123305419975954
592,-0.18450753,-0.17323093,1.3210534,-0.20470393,1.0094178,-0.52058303,0.0868465,-1.6236345,0.024615882,0.063895635,-0.627703,0.44771042,0.9631263,0.06389569,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.9299314,-0.6877364,1.1231294,-0.4870455,-0.2623796,-0.27032068,0.15014614,4.754704,-0.20393133,1.4438045,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.7769989388043927e-05
593,-0.59169847,-0.17323093,0.1311867,-0.26503903,1.0094178,0.036368575,-0.32948428,0.22950052,0.024615882,0.063895635,-0.81238943,0.44771042,0.9631263,0.06389569,-0.80678064,-0.6276288,-0.25211012,-0.6276288,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.14162432,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.782297585381396e-05
594,-0.59169847,-0.17323093,1.0235866,0.57965255,1.0094178,0.036368575,-0.32948428,-1.6617597,-0.8849096,0.063895635,0.59122705,0.8951104,0.9631263,0.06389569,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0002096867646831664
595,-0.59169847,-0.17323093,2.3621867,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0053254334598533916
596,-0.59169847,-0.17323093,1.4697868,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.025735257744773518
597,-0.59169847,-0.17323093,1.4697868,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.025735257744773518
598,-0.59169847,-0.17323093,1.4697868,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.025735257744773518
599,-0.59169847,-0.17323093,1.4697868,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.025735257744773518
600,-0.59169847,-0.17323093,1.4697868,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,5.168469,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.009889526767676083
601,-0.59169847,-0.17323093,-1.0586799,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.1822237,0.00031047114,-0.6413419,0.06389569,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0006444440553899207
602,-0.59169847,-0.17323093,3.5520535,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,0.29572892,0.8951104,0.9631263,0.06389569,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.057307404,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.004085104222399545
603,-0.59169847,-0.17323093,-1.0586799,-0.38570926,1.0094178,0.036368575,-0.32948428,0.7670511,0.024615882,0.063895635,1.1822237,0.00031047114,-0.6413419,0.06389569,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.19221446,-0.4870455,-0.2623796,-0.27032068,0.15014614,-0.30901694,-0.20393133,-0.82186246,-0.2588163,-0.17184673,-0.27511075,-0.14385693,-0.032623243,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0006885939103996477
