,F65,F64,F67,F34,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
749,2.5640316,3.0888207,0.024478696,1.7672534,0.21764186,0.4948806,3.1083047,-0.13950813,-0.45420653,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.964757643910181e-05
750,2.5640316,3.0888207,0.024478696,-0.16627996,1.0623335,0.4948806,3.1083047,-0.13950813,-0.42722562,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,5.676985,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014931899709107733
751,2.5640316,3.0888207,0.024478696,0.4286534,-0.32537416,0.4948806,3.1083047,-0.13950813,-0.30530056,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.077787794161261e-05
752,2.5640316,3.0888207,0.024478696,1.0235866,2.0276952,0.4948806,3.1083047,-0.13950813,-0.92283833,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.2943617388634353e-05
753,2.5640316,3.0888207,0.024478696,-0.31501326,0.277977,0.4948806,3.1083047,-0.13950813,-0.4830989,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.32826871967737e-05
754,2.5640316,3.0888207,0.024478696,-0.4637466,0.21764186,0.4948806,3.1083047,-0.13950813,-0.6877563,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.7900579803060283e-05
755,2.5640316,3.0888207,0.024478696,-0.4637466,-0.20470393,0.4948806,3.1083047,-0.13950813,-0.72243947,-0.28275108,0.024615882,1.8043536,3.3946939,0.9236627,-0.89448947,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.19221446,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.398434699034277e-05
756,2.5640316,3.0888207,0.024478696,0.4286534,0.277977,0.4948806,3.1083047,-0.13950813,-1.9505658,-0.0054837815,0.024615882,1.8043536,3.3946939,-0.77545214,0.44771042,-0.6413419,1.8043535,3.3946939,-0.80678064,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,-0.54018265,-0.6877364,-0.34398487,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,1.3755673,-0.20393133,1.5814211,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.0641428546727843e-05
757,-0.77493435,3.0888207,-0.4892179,-0.7612133,-0.38570926,0.4948806,-0.75264615,-0.5962594,0.7670511,-0.28275108,0.024615882,1.8043536,-0.8697766,-1.4033859,0.00031047114,-0.6413419,1.8043535,-0.86977667,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.44516516,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.30403295,-0.20393133,-0.87363124,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00426900891843552
758,0.24304296,3.0888207,-0.4892179,-1.0586799,-0.38570926,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,1.2560982,0.00031047114,-0.6413419,1.8043535,0.24710847,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.018796735244951335
759,0.24304296,3.0888207,-0.4892179,-1.0586799,-0.38570926,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,1.2560982,0.00031047114,-0.6413419,1.8043535,0.24710847,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.018796735244951335
760,0.24304296,3.0888207,-0.4892179,-1.0586799,-0.38570926,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,1.2560982,0.8951104,0.9631263,1.8043535,0.24710847,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.02795414506713795
761,0.24304296,3.0888207,-0.4892179,-0.7612133,-0.38570926,0.4948806,2.113334,-0.81452996,-0.3976418,-0.28275108,0.024615882,1.8043536,0.24710844,0.9236627,-0.89448947,-0.6413419,1.8043535,0.24710847,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.00010050070515096381
762,0.24304296,3.0888207,-0.4892179,-0.7612133,-0.38570926,0.4948806,2.113334,-0.81452996,-0.10646862,-0.28275108,0.024615882,1.8043536,0.24710844,0.9236627,-0.89448947,-0.6413419,1.8043535,0.24710847,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.00010165291735182338
763,0.24304296,3.0888207,-0.4892179,-1.0586799,-0.26503903,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,0.9236627,-0.89448947,-0.6413419,1.8043535,0.24710847,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.5307598182643184e-05
764,0.24304296,3.0888207,-0.4892179,-0.9099466,-0.32537416,0.4948806,2.113334,-0.81452996,0.06823536,-0.28275108,0.024615882,1.8043536,0.24710844,0.9236627,0.44771042,0.9631263,1.8043535,0.24710847,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.813552665116245e-05
765,0.24304296,3.0888207,-0.4892179,0.4286534,-0.14436881,0.4948806,2.113334,-0.81452996,-0.68378705,-0.28275108,0.024615882,1.8043536,0.24710844,0.9236627,0.44771042,0.9631263,1.8043535,0.24710847,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.000169542795141389
766,0.24304296,3.0888207,-0.4892179,-0.017546622,0.6399877,0.4948806,2.113334,-0.81452996,-1.0013065,-0.28275108,0.024615882,1.8043536,0.24710844,-0.77545214,0.44771042,-0.6413419,1.8043535,0.24710847,-0.80678064,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.8660785329614616e-05
767,0.24304296,3.0888207,-0.4892179,-0.61248,-0.38570926,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,-1.3295113,0.00031047114,-0.6413419,1.8043535,0.24710847,0.512324,0.08740303,0.15155709,0.5683801,0.08740303,2.5601852,0.5683801,-0.54018265,-0.6877364,-0.59693563,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.013681984957442371
768,0.24304296,3.0888207,-0.4892179,0.1311867,-0.38570926,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,-1.3295113,0.00031047114,-0.6413419,1.8043535,0.24710847,0.512324,0.08740303,0.15155709,0.5683801,0.08740303,2.5601852,0.5683801,-0.54018265,-0.6877364,-0.59693563,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.010960091434206624
769,0.24304296,3.0888207,-0.4892179,-0.7612133,-0.38570926,0.4948806,2.113334,-0.81452996,0.7670511,-0.28275108,0.024615882,1.8043536,0.24710844,-1.1817622,0.00031047114,-0.6413419,1.8043535,0.24710847,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.54018265,-0.6877364,-0.31025812,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,0.37378794,-0.20393133,-0.5610686,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.003628001522447587
770,-0.77493435,3.0888207,-0.4892179,-0.7612133,-0.38570926,0.4948806,-0.80486035,-0.85899246,0.7670511,-0.28275108,0.024615882,1.8043536,-0.8697766,-1.4033859,0.00031047114,-0.6413419,1.8043535,-0.86977667,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.46202853,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.32895285,-0.20393133,-1.1927726,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.004246554103815711
771,-0.67313665,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.78020364,-0.62455374,-0.3976418,-0.28275108,0.024615882,1.8043536,-0.6667066,0.48041534,0.00031047114,-0.6413419,1.8043535,-0.6667066,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.46202853,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.44856828,-0.20393133,-1.0002689,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00022895049197137107
772,-0.67313665,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.78020364,-0.62455374,0.18470454,-0.28275108,0.024615882,1.8043536,-0.6667066,0.48041534,0.00031047114,-0.6413419,1.8043535,-0.6667066,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.54018265,-0.6877364,-0.46202853,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.44856828,-0.20393133,-1.0002689,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00018088968580475746
773,-0.67313665,3.0888207,-0.4892179,-0.16627996,0.15730675,0.4948806,-0.78020364,-0.62455374,-0.4558766,1.4501697,0.024615882,1.8043536,-0.6667066,-1.3295113,0.00031047114,-0.6413419,1.8043535,-0.6667066,-0.80678064,1.9260561,0.15155709,0.5683801,1.9260561,2.5601852,0.5683801,-0.54018265,-0.6877364,-0.5294821,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.44856828,-0.20393133,-1.0002689,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0027661719361995363
774,-0.04199069,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.3976418,-0.28275108,0.024615882,1.8043536,1.1609235,0.22185442,0.44771042,-2.24581,1.8043535,1.1609236,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.54018265,0.4984108,-0.5463455,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0021377189248699305
775,-0.04199069,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.3976418,-0.28275108,0.024615882,1.8043536,1.1609235,0.22185442,0.44771042,-2.24581,1.8043535,1.1609236,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.54018265,0.4984108,-0.5463455,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0021377189248699305
776,-0.04199069,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.3976418,-0.28275108,0.024615882,1.8043536,1.1609235,0.22185442,0.44771042,-2.24581,1.8043535,1.1609236,1.1119171,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.54018265,0.4984108,-0.5463455,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.9112020338682552
777,-0.04199069,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.3976418,-0.28275108,0.024615882,1.8043536,1.1609235,0.22185442,0.44771042,-2.24581,1.8043535,1.1609236,1.1119171,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.54018265,0.4984108,-0.5463455,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.893710963239363
778,-0.04199069,3.0888207,-0.4892179,-1.0586799,-0.26503903,0.4948806,-0.42630735,-0.67305833,0.7670511,-0.28275108,-0.8849096,1.8043536,1.1609235,-0.44301668,0.44771042,0.9631263,1.8043535,1.1609236,-0.1472283,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0032280595606305473
779,-0.04199069,3.0888207,-0.4892179,-0.4637466,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.6888151,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0012928073984498712
780,-0.04199069,3.0888207,-0.4892179,-0.61248,-0.38570926,0.4948806,-0.42630735,-0.67305833,-0.28117263,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0011467259650498308
781,-0.04199069,3.0888207,-0.4892179,-0.16627996,-0.26503903,0.4948806,-0.42630735,-0.67305833,-0.715956,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0011340316230346774
782,-0.04199069,3.0888207,-0.4892179,-0.31501326,0.277977,0.4948806,-0.42630735,-0.67305833,-0.7470497,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.000949224399334236
783,-0.04199069,3.0888207,-0.4892179,-1.0586799,-0.26503903,0.4948806,-0.42630735,-0.67305833,0.7670511,-0.28275108,0.024615882,1.8043536,1.1609235,0.9236627,0.44771042,0.9631263,1.8043535,1.1609236,-0.80678064,-0.37933204,-0.28360453,1.7533792,-0.37933204,-0.24871136,1.7533792,-0.54018265,0.4984108,-0.5126187,-0.3766734,-0.4870455,-0.29535437,-0.36536518,-0.6798116,-0.57316774,-0.20393133,-1.4836913,-0.2588163,-0.17184673,0.3017973,-0.14385693,0.23103239,0.2943031,-0.085080735,0.17724076,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0003857493185801439
