,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F88,F41,F40,F42,F45,F46,F127,F36,F130,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
547,-0.59169847,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.20470393,-0.97155064,-0.6975312,-0.5275446,0.7670511,-0.28275108,0.024615882,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.999999165124487
548,-0.59169847,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.26503903,-0.97155064,-0.6975312,-0.5275446,0.7670511,-0.28275108,0.024615882,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999991895256201
549,-0.59169847,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.26503903,-0.97155064,-0.6975312,-0.5275446,0.7670511,-0.28275108,0.024615882,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999991895256201
550,-0.59169847,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.023698593,-0.97155064,-0.6975312,-0.5275446,0.7670511,-0.28275108,-0.8849096,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999987328905751
551,-0.59169847,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.023698593,-0.97155064,-0.6975312,-0.5275446,0.7670511,-0.28275108,-0.8849096,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999987328905751
552,-0.59169847,-0.6406089,-0.4892179,0.72612,-1.0260035,-0.20470393,-0.97155064,-0.6975312,-0.5275446,-1.4791424,-0.28275108,0.024615882,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.999999481883771
553,-0.59169847,-0.6406089,-0.4892179,1.0235866,-1.0260035,1.4243442,-0.97155064,-0.6975312,-0.5275446,-2.0498805,3.3910408,-0.8849096,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,7.1457944,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999991235129693
554,-0.59169847,-0.6406089,-0.4892179,0.72612,-1.0260035,0.21764186,-0.97155064,-0.6975312,-0.5275446,-0.28929844,3.3910408,0.024615882,-0.85752326,-0.05749659,0.5173526,0.00031047114,-0.6413419,-0.85752314,-0.057496585,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,2.1393404,2.4259,-0.66438913,-1.8424667,-0.33939284,0.34893787,-0.20585135,-0.36843112,0.911002,-0.45604426,0.05581866,-0.6469985,-0.12234973,-1.0076876,-0.13240395,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999982464828892
555,-0.5713389,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.38570926,-0.97155064,-0.78455484,-0.7781516,0.7670511,-0.28275108,0.024615882,-0.85752326,-0.56517166,0.5542898,-0.89448947,-0.6413419,-0.85752314,-0.5651716,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,2.1393404,-0.6877364,-0.5294821,-0.50117326,-0.33939284,-0.4870455,-0.20585135,-0.36843112,0.911002,-0.49840808,-0.2566705,-0.43208578,-0.20393133,-0.57015043,-0.2588163,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0011099087827924961
556,-0.5713389,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.38570926,-0.97155064,-0.78455484,-0.7781516,0.7670511,-0.28275108,0.024615882,-0.85752326,-0.56517166,0.5542898,-0.89448947,-0.6413419,-0.85752314,-0.5651716,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,2.1393404,-0.6877364,-0.5294821,-0.50117326,-0.33939284,-0.4870455,-0.20585135,-0.36843112,0.911002,-0.49840808,-0.2566705,-0.43208578,-0.20393133,-0.57015043,-0.2588163,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0011099087827924961
557,-0.5713389,-0.6406089,-0.4892179,-0.31501326,-1.0260035,-0.38570926,-0.97155064,-0.78455484,-0.7781516,0.0027213376,-0.28275108,0.024615882,-0.85752326,-0.56517166,-1.292574,0.00031047114,-0.6413419,-0.85752314,-0.5651716,-0.80678064,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,2.1393404,-0.6877364,-0.36084825,0.75080884,-0.33939284,-0.4870455,-0.20585135,-0.36843112,0.911002,-0.49840808,-0.2566705,-0.43208578,-0.20393133,-0.57015043,-0.2588163,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.708619243584913e-05
558,-0.5713389,-0.6406089,-0.4892179,-1.0586799,-1.0260035,-0.023698593,-0.97155064,-0.78455484,-0.7781516,0.7670511,0.41041723,0.024615882,-0.85752326,-0.56517166,1.514659,0.8951104,0.9631263,-0.85752314,-0.5651716,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,2.1393404,-0.6877364,-0.36084825,0.75080884,-0.33939284,-0.4870455,-0.20585135,-0.36843112,0.911002,-0.49840808,-0.2566705,-0.43208578,-0.20393133,-0.57015043,-0.2588163,-0.97300345,-0.17184673,-0.8996535,-0.14385693,-0.97667795,-0.76709604,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009377540900789755
559,-0.59169847,-0.7372369,-0.4892179,0.1311867,-1.0152918,-0.38570926,-1.0230044,-0.8759297,-0.67710036,-0.3976418,-0.28275108,0.024615882,-1.1987895,-0.6667066,1.4038471,0.00031047114,-0.6413419,-1.1987896,-0.6667066,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,3.5034614,2.4259,-0.5126187,0.75080884,-0.3870291,-0.4870455,-0.3047757,-0.37456304,-0.53961295,-0.5582158,-0.2566705,-0.6100054,-0.20393133,-1.4196013,-0.2588163,-0.9775924,-0.17184673,-0.6805343,-0.14385693,-0.913169,-0.75761133,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999168891162359
560,-0.59169847,-0.7372369,-0.4892179,0.1311867,-1.0152918,-0.38570926,-1.0230044,-0.8759297,-0.67710036,-0.3976418,-0.28275108,0.024615882,-1.1987895,-0.6667066,1.4038471,0.00031047114,-0.6413419,-1.1987896,-0.6667066,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,3.5034614,2.4259,-0.5126187,0.75080884,-0.3870291,-0.4870455,-0.3047757,-0.37456304,-0.53961295,-0.5582158,-0.2566705,-0.6100054,-0.20393133,-1.4196013,-0.2588163,-0.9775924,-0.17184673,-0.6805343,-0.14385693,-0.913169,-0.75761133,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999168891162359
561,-0.59169847,-0.7372369,-0.4892179,0.1311867,-1.0152918,-0.38570926,-1.0230044,-0.8759297,-0.67710036,0.26789698,-0.28275108,0.024615882,-1.1987895,-0.6667066,0.48041534,0.00031047114,-0.6413419,-1.1987896,-0.6667066,1.8314286,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,3.5034614,2.4259,-0.5126187,0.75080884,-0.3870291,-0.4870455,-0.3047757,-0.37456304,-0.53961295,-0.5582158,-0.2566705,-0.6100054,-0.20393133,-1.4196013,-0.2588163,-0.9775924,-0.17184673,-0.6805343,-0.14385693,-0.913169,-0.75761133,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9997910188267966
562,-0.44918165,-0.5604282,-0.4892179,-1.0586799,-0.93316895,-0.20470393,-0.9200969,-0.5002775,-0.4426616,0.7670511,1.0342687,0.024615882,-0.8233966,-0.8697766,1.514659,0.8951104,0.9631263,-0.82339656,-0.86977667,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,0.14505316,0.75080884,-0.32903713,0.85306126,-0.20114066,-0.35616732,0.479663,-0.41866443,0.118316494,0.0047859945,-0.11419157,-0.34379566,-0.113442115,-0.8204201,-0.17184673,-0.7743921,-0.15242827,-0.8550972,-0.5791801,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.000166590611557984
563,-0.5713389,-0.5604282,-0.14675352,1.61852,-0.93316895,-0.38570926,-0.9200969,-0.6076067,-0.5477549,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.76824164,0.29572892,0.8951104,0.9631263,-0.82339656,-0.7682417,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.3271215,0.6574379,-0.32903713,0.058716573,-0.20114066,-0.35616732,0.479663,-0.51585203,-0.069177024,-0.13437879,-0.14682421,-0.14530332,-0.17664826,-0.8204201,-0.17184673,-0.7743921,-0.13528559,-0.8550972,-0.5791801,-0.16778408,-0.064941004,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.008895000259453252
564,-0.5713389,-0.5604282,-0.14675352,0.72612,-0.93316895,-0.38570926,-0.9200969,-0.6076067,-0.5477549,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.76824164,0.29572892,0.8951104,0.9631263,-0.82339656,-0.7682417,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.3271215,0.6574379,-0.32903713,0.058716573,-0.20114066,-0.35616732,0.479663,-0.51585203,-0.069177024,-0.13437879,-0.14682421,-0.14530332,-0.17664826,-0.8204201,-0.17184673,-0.7743921,-0.13528559,-0.8550972,-0.5791801,-0.16778408,-0.064941004,2.9896376,2.1080782,5.168469,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.004231272830300167
565,-0.388103,-0.5604282,-0.4892179,-1.0586799,-0.93316895,-0.20470393,-0.9200969,-0.53798777,-0.51541847,0.7670511,1.2422192,0.9341414,-0.8233966,-0.1590316,0.5542898,0.44771042,0.9631263,-0.82339656,-0.15903154,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.10789755,0.75080884,-0.32903713,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.19417271,-0.5818201,-0.187615,-0.89317715,-0.23353381,-0.8204201,-0.17184673,-0.7743921,-0.14385693,-0.8550972,-0.5791801,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014064887192406935
566,-0.388103,-0.5604282,-0.4892179,0.1311867,-0.93316895,-0.38570926,-0.9200969,-0.53798777,-0.51541847,-0.3976418,-0.28275108,0.024615882,-0.8233966,-0.1590316,1.4038471,0.00031047114,-0.6413419,-0.82339656,-0.15903154,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.10789755,0.75080884,-0.32903713,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.19417271,-0.5818201,-0.187615,-0.89317715,-0.23353381,-0.8204201,-0.17184673,-0.7743921,-0.14385693,-0.8550972,-0.5791801,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.619622594153475e-05
567,-0.388103,-0.5604282,-0.4892179,1.3210534,-0.93316895,0.036636516,-0.9200969,-0.53798777,-0.51541847,-2.1446812,-0.28275108,0.024615882,-0.8233966,-0.1590316,0.48041534,0.00031047114,-0.6413419,-0.82339656,-0.15903154,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.10789755,0.75080884,-0.32903713,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.19417271,-0.5818201,-0.187615,-0.89317715,-0.23353381,-0.8204201,-0.17184673,-0.7743921,-0.14385693,-0.8550972,-0.5791801,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.534843778314743e-05
568,-0.388103,-0.5604282,-0.4892179,0.8748534,-0.93316895,-0.38570926,-0.9200969,-0.53798777,-0.51541847,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.1590316,0.73897624,-0.4470895,-0.6413419,-0.82339656,-0.15903154,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.2933947,0.3075,-0.32903713,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.19417271,-0.5818201,-0.187615,-0.89317715,-0.23353381,-0.8204201,-0.17184673,-0.7743921,-0.14385693,-0.8550972,-0.5791801,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.004161914906726335
583,-0.40846255,-0.03959648,-0.4892179,0.1311867,-0.48327887,-0.38570926,-0.3541059,-0.56554526,-0.41840932,-0.3976418,-0.28275108,0.024615882,-0.99402976,-0.76824164,1.4038471,0.00031047114,-0.6413419,-0.99402976,-0.7682417,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.43733227,0.86908174,-0.61379904,-1.8010588,-0.3870291,2.7175574,-0.27180094,-0.3960247,-0.22935979,-0.42364842,-0.069177024,-0.22421937,-0.20393133,0.58511454,-0.21457197,-0.34569094,-0.14963567,-0.19924824,-0.19528496,-0.35130608,-0.16037053,-0.16672377,-0.061836105,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9898438714785223
632,-0.48990074,-0.76944625,-0.4892179,1.9159868,-0.7546412,4.3204293,-0.5856477,-0.09271655,-0.41032523,-2.0187685,-0.28275108,-0.8849096,-0.7551434,-0.3621016,1.1822237,0.8951104,0.9631263,-0.7551433,-0.3621016,0.512324,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.098670274,0.86908174,-0.46202853,-1.1523339,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.2566705,0.50859773,-0.20393133,1.0436264,-0.2588163,-0.80711204,-0.17184673,-0.8693085,-0.14385693,-0.89500713,-0.5222718,-0.084020436,0.18034565,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.5031446408906601
633,-0.48990074,-0.76944625,-0.4892179,-1.0586799,-0.7546412,-0.084033705,-0.5856477,-0.09271655,-0.41032523,0.7670511,-0.28275108,0.024615882,-0.7551434,-0.3621016,1.1822237,0.8951104,0.9631263,-0.7551433,-0.3621016,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.098670274,0.86908174,-0.46202853,-1.1523339,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.2566705,0.50859773,-0.20393133,1.0436264,-0.2588163,-0.80711204,-0.17184673,-0.8693085,-0.14385693,-0.89500713,-0.5222718,-0.084020436,0.18034565,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9971970601258756
634,-0.48990074,-0.76944625,-0.4892179,0.1311867,-0.7546412,1.96736,-0.5856477,-0.09271655,-0.41032523,-2.613706,-0.28275108,0.024615882,-0.7551434,-0.3621016,-1.4033859,-0.89448947,-0.6413419,-0.7551433,-0.3621016,0.512324,2.8453827,-0.43900594,1.7533792,2.8453827,-0.24871136,1.7533792,-0.098670274,0.86908174,-0.46202853,-1.1523339,-0.38288683,-0.4870455,-0.3047757,-0.36843112,-0.009374153,-0.5009001,-0.2566705,0.50859773,-0.20393133,1.0436264,-0.2588163,-0.80711204,-0.17184673,-0.8693085,-0.14385693,-0.89500713,-0.5222718,-0.084020436,0.18034565,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.8201737824123715
644,-0.388103,-0.4130877,-0.4892179,0.1311867,0.0058873747,-0.38570926,-0.22547159,-0.6888288,-0.7660254,-0.3976418,-0.28275108,0.024615882,-0.8916499,-0.8697766,0.59122705,0.8951104,0.9631263,-0.8916498,-0.86977667,1.8314286,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.56048197,2.4259,-0.5294821,-1.0792611,-0.39324254,-0.4870455,-0.3141971,-0.37762898,-0.6767661,-0.5607078,-0.2566705,-0.30701363,-0.20393133,-0.6276772,-0.2588163,-0.44481272,-0.17184673,-0.87777686,-0.14385693,-0.6754445,-0.15592457,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9984215653806505
647,0.5891553,-0.3760812,0.19571091,-0.16627996,0.027310714,-0.38570926,-0.30265215,-0.021647215,0.038341943,0.18470454,-0.28275108,-0.8849096,-0.516257,-0.6667066,-0.44301668,0.44771042,0.9631263,-0.51625687,-0.6667066,1.1718763,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.3516628,1.3880211,0.9544955,-0.668429,-0.14056315,2.0779195,-0.23882614,-0.052638188,1.5457728,-0.21930537,-0.100425944,0.3835256,0.06528795,1.1758751,-0.01863288,-0.4202617,-0.17184673,-0.78709465,0.09614056,-0.5952775,-0.2217248,-0.3612887,-0.6315842,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7236383204807072
648,0.5891553,-0.3760812,0.19571091,-1.0586799,0.027310714,-0.38570926,-0.30265215,-0.021647215,0.038341943,0.7670511,-0.28275108,0.024615882,-0.516257,-0.6667066,-1.4403232,-1.7892894,-0.6413419,-0.51625687,-0.6667066,0.512324,2.8453827,-0.43900594,-0.27031335,2.8453827,-0.76613957,-0.27031335,-0.3516628,1.3880211,0.26309684,-1.1328478,-0.14056315,2.0779195,-0.23882614,-0.052638188,1.5457728,-0.21930537,-0.100425944,0.3835256,0.06528795,1.1758751,-0.01863288,-0.4202617,-0.17184673,-0.78709465,0.09614056,-0.5952775,-0.2217248,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.984866917563738
650,0.16160479,-0.3760812,-0.4892179,0.1311867,0.027310714,-0.38570926,-0.30265215,-0.44951367,-0.15971836,-0.9799883,-0.28275108,0.024615882,-0.516257,0.6532485,-0.81238943,0.8951104,0.9631263,-0.51625687,0.65324855,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,-0.3516628,-0.4931341,-0.59693563,-1.7352931,-0.14056315,0.68537027,-0.23882614,-0.052638188,1.5457728,-0.36384067,-0.2566705,0.21969873,-0.17129868,-0.116923876,-0.2272132,-0.4202617,-0.14963567,-0.78709465,-0.109571576,-0.5952775,-0.2217248,-0.3612887,-0.6315842,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.9869222241370526
569,-0.388103,-0.5604282,-0.4892179,0.8748534,-0.93316895,-0.38570926,-0.9200969,-0.53798777,-0.51541847,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.1590316,0.73897624,-0.4470895,-0.6413419,-0.82339656,-0.15903154,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.10789755,0.75080884,-0.32903713,-0.3234062,-0.20114066,-0.35616732,0.479663,-0.50837606,-0.19417271,-0.5818201,-0.187615,-0.89317715,-0.23353381,-0.8204201,-0.17184673,-0.7743921,-0.14385693,-0.8550972,-0.5791801,-0.16778408,-0.064941004,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0038037613488823225
