,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
639,-1.5308989,-1.505334,0.0048486465,-0.30666482,-0.4130877,-0.3179857,0.72612,0.0058873747,-0.023698593,-0.22547159,0.057649676,-0.6250115,-0.7579413,-0.7706306,-0.51411116,0.41041723,0.024615882,-0.8916499,-0.6667066,0.59122705,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.6667066,-0.2785937,-0.80678064,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,-0.56048197,-0.6877364,-0.4788919,-1.345571,-1.3679409,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.74784756,-0.53578794,-0.5045286,-0.7574975,-0.2566705,-0.5254495,-0.20393133,1.5090519,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,-0.36701027,-0.36825892,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,6.366092706298857e-05
640,-1.0911193,-1.2324866,-0.40374184,-0.388103,-0.4130877,-0.14675352,0.4286534,0.0058873747,-0.38570926,-0.22547159,0.5212109,-0.63516426,-0.62455374,-0.40382937,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.8697766,-1.2556367,0.44771042,-0.6413419,-0.8691805,-0.8916498,-0.86977667,-0.8782255,0.512324,0.39384526,-0.11903952,-0.0778478,1.7533792,0.39384523,-0.24871136,-0.07623963,1.7533792,-0.56048197,-0.6877364,-0.3271215,-1.0792611,-0.9440196,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.52930105,-0.5308039,-0.4996173,-0.6442173,-0.2566705,-0.2647357,-0.20393133,0.28895655,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,-0.5837077,-0.5905958,-0.039487865,0.31075123,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,11.9624405,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.1453129939479422
641,-1.0911193,-1.2324866,-0.25392532,-0.16414799,-0.4130877,-0.4892179,1.3210534,0.0058873747,-0.26503903,-0.22547159,0.34249774,-0.5684461,-0.729647,-0.7517716,-1.13881,-0.07480061,0.024615882,-0.8916499,-0.6667066,0.59122705,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.6667066,-0.2785937,-0.80678064,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,-0.56048197,-0.6877364,-0.4114384,-1.0792611,-0.9440196,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.7565894,-0.5582158,-0.5012544,-0.7669984,-0.2566705,-0.5201648,-0.20393133,0.30927214,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,0.2739442,0.28937593,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00010886826634120154
642,-1.0911193,-1.2324866,-0.3628828,-0.26594573,-0.4130877,-0.4892179,0.1311867,0.0058873747,-0.38570926,-0.22547159,0.49672154,-0.755547,-0.7983618,-0.74817955,-0.3976418,-0.28275108,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.7682417,-0.2785937,-0.80678064,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,-0.56048197,-0.6877364,-0.59693563,-1.0792611,-0.9440196,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.6764557,-0.5781517,-0.5045286,-0.7341106,-0.2566705,-0.40918523,-0.20393133,-1.2783159,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,0.2739442,0.28937593,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00019364688853528556
643,-1.0911193,-1.2324866,-0.3628828,-0.26594573,-0.4130877,-0.4892179,0.1311867,0.0058873747,-0.38570926,-0.22547159,0.31165296,-0.755547,-0.7983618,-0.74817955,-0.3976418,-0.28275108,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.7682417,-0.2785937,-0.80678064,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,-0.56048197,-0.6877364,-0.59693563,-1.0792611,-0.9440196,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.6764557,-0.5781517,-0.5045286,-0.7341106,-0.2566705,-0.40918523,-0.20393133,-1.2783159,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,0.2739442,0.28937593,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00019358299806746201
645,-1.0911193,-1.2324866,-0.3628828,-0.388103,-0.4130877,-0.4892179,0.1311867,0.0058873747,-0.38570926,-0.22547159,0.5385631,-0.76569974,-0.79027766,-0.69218385,-0.3976418,-0.28275108,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.7682417,-0.2785937,-0.80678064,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,-0.56048197,-0.6877364,-0.5632089,-1.0792611,-0.9440196,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.66042894,-0.5681838,-0.5045286,-0.723148,-0.2566705,-0.3968542,-0.20393133,-0.7157922,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,0.2739442,0.28937593,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00016417427942106192
646,-1.0911193,-1.2324866,-0.3628828,-0.388103,-0.4130877,-0.4892179,0.1311867,0.0058873747,-0.38570926,-0.22547159,0.15302292,-0.76569974,-0.79027766,-0.69218385,-0.3976418,-0.28275108,0.024615882,-0.8916499,-0.76824164,0.59122705,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.7682417,-0.2785937,-0.80678064,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,-0.56048197,-0.6877364,-0.5632089,-1.0792611,-0.9440196,-0.39324254,-0.4870455,-0.29021287,-0.3141971,-0.37762898,-0.37395155,-0.6767661,-0.66042894,-0.5681838,-0.5045286,-0.723148,-0.2566705,-0.3968542,-0.20393133,-0.7157922,-0.2588163,-0.44481272,-0.17184673,-0.58878744,-0.87777686,-0.14385693,-0.6754445,-0.15592457,0.0011893797,0.2739442,0.28937593,-0.039487865,0.31075123,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.0001640614550834276
649,-0.59017026,-0.81156945,-0.40374184,0.5891553,-0.3760812,0.19571091,-1.0586799,0.027310714,-0.38570926,-0.30265215,0.21692862,-0.021647215,0.038341943,-0.25141385,0.7670511,-0.28275108,0.024615882,-0.516257,-0.6667066,-0.036706623,0.8951104,0.9631263,0.3253728,-0.51625687,-0.6667066,0.32103813,0.512324,-0.6433438,-0.35991523,-0.13499214,-0.25211012,-0.6433438,-0.13783385,1.2926496,-0.25211012,-0.3516628,1.3880211,0.887042,-0.6952224,-0.52298856,-0.14056315,2.0779195,-0.2746457,-0.23882614,-0.052638188,-0.19578938,1.5457728,0.1889884,-0.21930537,-0.47178662,-0.18013439,-0.100425944,0.3835256,0.06528795,1.1758751,-0.01863288,-0.4202617,-0.17184673,-0.4516517,-0.78709465,0.09614056,-0.5952775,-0.2217248,0.99948776,-0.9949107,-1.0125,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.35864176546734805
651,0.69198716,0.7656219,-0.32202375,0.16160479,-0.3760812,-0.4892179,0.1311867,0.027310714,-0.32537416,-0.30265215,0.3445477,-0.44951367,-0.15971836,0.12166992,0.18470454,-0.07480061,0.024615882,-0.516257,0.6532485,-0.81238943,0.8951104,0.9631263,-0.27190387,-0.51625687,0.65324855,-0.2785937,-0.80678064,1.0067296,-0.03259699,-0.13499214,-0.25211012,1.0067296,-0.13783385,1.2926496,-0.25211012,-0.3516628,-0.4931341,-0.07417078,-0.54745275,-0.31083515,-0.14056315,0.68537027,-0.2746457,-0.23882614,-0.052638188,-0.19578938,1.5457728,-0.031015076,-0.36384067,-0.47178662,-0.3328798,-0.2566705,0.21969873,-0.17129868,-0.116923876,-0.2272132,-0.4202617,-0.14963567,-0.4516517,-0.78709465,-0.109571576,-0.5952775,-0.2217248,0.99948776,-0.90875393,-0.92410105,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,0.001058031382523894
652,0.69198716,0.7656219,-0.3628828,-0.32702434,-0.09990331,-0.4892179,0.1311867,-0.8581873,-0.38570926,-0.7400089,-0.5043349,-0.6438666,-0.3456525,0.38459367,-0.3976418,-0.28275108,1.8436669,-1.1987895,-0.8697766,1.4038471,0.00031047114,-0.6413419,-0.27190387,-1.1987896,-0.86977667,-0.2785937,-0.80678064,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.45825526,-0.88383424,-0.9299314,-0.6877364,-0.17535108,0.87097317,0.77478904,-0.30211228,2.7451832,-0.28242928,-0.031556036,-0.4266842,-0.24032992,2.3234239,-0.7755301,-0.4934241,0.13066567,-0.47539344,0.14956541,-0.5888664,0.0081808325,-0.29158142,-0.012312265,-0.40833038,-0.17184673,0.11523137,-0.5005813,-0.03242952,-0.33800277,-0.6094126,0.1446423,-0.7990998,-0.81159323,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.7821569,0,0.00017770403848201702
653,-0.27312917,-0.58281016,4.1997113,-0.16414799,-0.09990331,0.024478696,1.3210534,-0.8581873,4.4410996,-0.7400089,0.14286381,0.64118314,0.4587148,-0.371892,-1.6902614,9.075021,-0.8849096,-1.1987895,-0.8697766,-1.2556367,0.8951104,0.9631263,-0.27190387,-1.1987896,-0.86977667,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.13499214,-0.25211012,-0.8319236,-0.13783385,1.2926496,-0.25211012,-0.9299314,-0.6877364,1.679621,0.8449917,0.7624568,-0.30211228,0.14589828,-0.28242928,-0.031556036,-0.4266842,-0.24032992,2.3234239,1.6561637,2.108212,-0.44395596,1.250849,-0.16292378,0.5121209,-0.17129868,-0.2484347,-0.21457197,-0.40833038,-0.17184673,0.11523137,-0.5005813,-0.13528559,-0.33800277,-0.6094126,0.1446423,-0.9949107,-1.0125,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,1.6565140790600954e-06
654,0.69198716,0.7656219,-0.40374184,-0.69349617,-0.09990331,-0.4892179,-1.0586799,-0.8581873,-0.38570926,-0.7400089,0.5215515,-0.71783674,-0.61242765,-0.115531705,0.7670511,-0.28275108,0.024615882,-1.1987895,-0.8697766,1.514659,0.8951104,0.9631263,-0.27190387,-1.1987896,-0.86977667,-0.2785937,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,-0.9299314,-0.6877364,-0.14162432,0.87097317,0.77478904,-0.30211228,-0.4870455,-0.28242928,-0.031556036,-0.4266842,-0.24032992,2.3234239,-0.6138057,-0.50837606,-0.073971674,-0.49001023,-0.2566705,-0.38276154,-0.20393133,-0.03552296,-0.2588163,-0.40833038,-0.17184673,0.11523137,-0.5005813,-0.14385693,-0.33800277,-0.6094126,0.1446423,-0.43097517,-0.43388847,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.7821569,0,0.0002752491058030004
655,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.053477846,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.811626514100751
656,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.005967776,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.8116135595682119
657,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.45731387,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.811736600123294
658,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.029722814,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.8116200369206907
659,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,-0.5720719,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.811455891157156
660,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.07723298,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.811632991137215
661,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.09306964,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.8116373090414584
662,0.69198716,0.7656219,-0.40374184,-0.77493435,-0.26369122,-0.4892179,0.1311867,-0.3654505,-0.38570926,0.2890657,0.108906396,-0.8672274,-0.4830821,3.3340685,0.7670511,-0.28275108,0.024615882,-0.00435761,-0.1590316,1.2560982,0.00031047114,-0.6413419,-0.8691805,-0.0043576406,-0.15903154,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,0.3534191,2.0366955,-0.34398487,0.87097317,0.77478904,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8075836,-0.54575586,-0.5045286,-0.79038525,-0.2566705,-0.59062797,-0.20393133,-0.4913614,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.015203285,-0.007296411,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.81164162689407
663,-2.129199,-1.9096141,-0.1177285,-0.388103,-0.26369122,0.36694315,0.1311867,-0.3654505,-0.084033705,0.2890657,-0.12487352,-0.063708656,0.3617057,0.087402746,-1.8951042,-0.28275108,0.024615882,-0.00435761,-0.76824164,-0.036706623,0.8951104,0.9631263,-0.27190387,-0.0043576406,-0.7682417,-0.2785937,-0.80678064,-0.6433438,-0.35991523,-0.13499214,-0.25211012,-0.6433438,-0.13783385,1.2926496,-0.25211012,0.3534191,0.86908174,-0.44516516,-1.7401646,-1.9446669,0.076906785,0.90875167,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.7697022,-0.4037125,-0.4897947,-0.723148,0.14956541,-0.64523697,-0.097875245,0.37771866,-0.094480276,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.8898255,-0.9046801,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,0.009011677324075
664,-2.129199,-1.9096141,-0.40374184,-0.388103,-0.26369122,0.36694315,-1.0586799,-0.3654505,-0.38570926,0.2890657,-0.844878,-0.063708656,0.3617057,0.087402746,0.7670511,-0.28275108,-0.8849096,-0.00435761,-0.76824164,-1.1448249,-1.7892894,-2.24581,-0.27190387,-0.0043576406,-0.7682417,-0.2785937,1.8314286,2.4367933,-0.27844933,-0.13499214,-0.25211012,2.4367933,-0.13783385,1.2926496,-0.25211012,0.3534191,0.86908174,-0.44516516,-1.7401646,-1.9446669,0.076906785,0.90875167,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.7697022,-0.4037125,-0.4897947,-0.723148,0.14956541,-0.64523697,-0.097875245,0.37771866,-0.094480276,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.8898255,-0.9046801,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,1,0.9999458782045211
665,-2.115006,-1.9037911,-0.3628828,-0.22522663,-0.26369122,-0.3179857,0.1311867,-0.3654505,-0.38570926,0.2890657,-0.54601055,-0.5394382,0.022173751,0.75694096,-0.3976418,-0.28275108,0.024615882,-0.00435761,-0.8697766,1.4038471,0.00031047114,-0.6413419,-0.27190387,-0.0043576406,-0.86977667,-0.2785937,-0.80678064,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.45825526,-0.88383424,0.3534191,-0.6877364,-0.4788919,-1.7344812,-1.9309858,0.076906785,-0.4870455,-0.22016056,1.2874355,-0.72408146,0.3590585,0.5994806,-0.8250673,-0.47598016,-0.5012544,-0.77723014,-0.2566705,-0.66109115,-0.20393133,0.7509508,-0.2588163,1.6195362,-0.17184673,5.3097143,-0.13714683,-0.14385693,2.2451553,-1.6835568,1.1913466,-0.35787243,-0.35888326,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,0.0004516654770332221
