,F62,F67,F34,F69,F68,F101,F102,F103,F104,F105,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
963,-0.22712708,-0.40547568,-0.76470554,-0.16260709,-0.1806549,0.08788254,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.095341735,0.7945597,0.9860403,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,0.0001541692972782998
964,-0.18401039,-0.40547568,-0.76470554,-0.06549219,-0.1806549,-0.7732009,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.095341735,0.7945597,0.9860403,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,0.00013386893530110614
965,-0.071907006,-0.40547568,-0.76470554,0.06399434,-0.1806549,-0.4850412,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.23218362,0.4120787,-0.691031,0.28475124,1.0826657,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,0.0002139715250566086
966,-0.13227035,-0.40547568,-0.76470554,-0.13023545,-0.1806549,-0.45011267,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.23218362,0.4120787,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,2.3884823,0,0.00012249870907424118
967,0.27302647,-0.40547568,1.3385494,0.38771066,-0.1806549,0.33044124,3.1590488,5.142378,0.12067477,0.1253212,0.35824183,1.0826656,-0.23218362,0.4120787,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,3.3428848,-0.11189366,2.4540896,-0.4454895,-0.13519551,2.3884823,0,6.442639961179656e-05
968,-0.0029203077,-0.40547568,-0.76470554,0.031622704,-0.1806549,-0.46054277,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.23218362,0.4120787,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,2.3884823,0,0.00011683094292237893
969,-0.0029203077,-0.40547568,-0.76470554,0.031622704,-0.1806549,-0.6815137,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.23218362,0.4120787,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,0.00017895956222847237
970,0.27302647,-0.40547568,-0.76470554,0.25822413,-0.1806549,1.304072,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.779551,0.4120787,0.9860403,0.28475124,1.0826657,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.4543142,0.29215685,0.4543142,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.9429191,0,0.0001476694456361742
971,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.1806549,-1.6003262,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.27323616,0.029597672,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,0.1735076,0.2802746,1.8609667,0.1735077,0.17816447,1.8609667,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,2.3884823,0,0.0002996994538034616
972,-0.080530345,-0.40547568,-0.76470554,-0.00074892753,-0.1806549,-1.7356739,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.88902456,-1.5003265,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.88359284,-0.4287542,-1.2633326,-0.88359284,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,3.814507141469734e-05
973,0.04019638,-0.40547568,2.8408744,-0.033120558,-0.1806549,-1.7504699,3.1590488,5.142378,0.12067477,0.10042929,0.35824183,1.0826656,-0.88902456,-1.5003265,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.88359284,-0.4287542,-1.2633326,-0.88359284,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,5.851696108786033e-05
974,-0.011543645,-0.40547568,-0.76470554,-0.00074892753,-0.1806549,-1.7036562,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.88902456,-1.5003265,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.88359284,-0.4287542,-1.2633326,-0.88359284,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,3.796152960910529e-05
975,-0.2098804,-0.40547568,-0.76470554,-0.19497871,-0.1806549,-1.6951666,3.1590488,5.142378,0.12067477,0.6729433,0.35824183,1.0826656,-0.88902456,-1.5003265,-0.691031,-0.35606685,1.0826657,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.88359284,-0.4287542,-1.2633326,-0.88359284,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,0.8565662,-0.46903196,-0.105231,-0.14301026,4.3625045,0.9011417,-0.24268284,2.8243206,0.44470823,5.525859,0.21899097,-0.013024414,0.26099142,0.019923037,-0.1809311,-0.589792,0.17519695,-0.17816556,0.09477523,-0.21263516,-0.54220724,-0.4773264,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,4.0392112253159725e-05
976,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.1806549,-0.8580618,-0.58306223,-0.49511364,1.9150436,0.6729433,0.35824183,-0.67674494,-0.36902544,0.029597672,-0.691031,-0.996885,-0.676745,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.5269077,-0.30683184,-0.33761707,-0.53853816,-0.17151433,-0.530715,-0.14691742,-0.8072954,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.08254366,0.51732916,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.0011878527788926438
977,-0.20125706,-0.40547568,-0.76470554,-0.033120558,-0.1806549,-0.077502094,-0.5713532,-0.56587714,-0.64814913,0.6729433,0.35824183,-0.67674494,-0.3416571,0.029597672,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.5269077,-0.320224,-0.35449424,-0.5488928,-0.17151433,-0.52146834,-0.14691742,-0.8129071,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,5.625301522904535e-06
978,-0.20125706,-0.40547568,-0.76470554,-0.033120558,-0.1806549,-0.07027704,-0.5713532,-0.5714272,-0.778991,0.6729433,0.35824183,-0.67674494,-0.3416571,0.029597672,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7145921,0.69757414,0.7145921,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.52953213,-0.320224,-0.35449424,-0.5504858,-0.17151433,-0.525167,-0.14691742,-0.8129317,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,5.7315705161840845e-06
979,-0.18401039,-0.40547568,-0.76470554,-0.13023545,-0.1806549,1.107305,-0.5353589,-0.57281476,-1.1052116,0.6729433,-2.1859856,-0.67674494,-0.7932352,-3.412732,-2.3681023,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.005736988,-0.07580278,-0.8779136,-0.0057369797,-1.0574044,-0.8779136,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.51640975,-0.320224,-0.35449424,-0.5425207,-0.17151433,-0.50667363,-0.14691742,-0.77039146,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.50767916,0,3.5602835611375687e-06
980,-0.02879032,-0.40547568,-0.76470554,0.09636597,-0.1806549,-0.70000285,-0.5509709,-0.46458822,0.7285448,0.6729433,0.35824183,-0.67674494,-0.3416571,0.029597672,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.5085363,-0.30951026,-0.35449424,-0.5345556,-0.17151433,-0.502975,-0.14691742,-0.7436427,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,4.200004836753438e-06
981,0.12642975,-0.40547568,-0.76470554,0.09636597,-0.1806549,-0.64647204,-0.5145429,-0.47430086,-0.16282675,0.6729433,0.35824183,-0.67674494,0.15097365,-0.35288337,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.5032873,-0.30951026,-0.28065655,-0.5034918,-0.17151433,-0.49557766,-0.14691742,-0.646824,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,6.1735256288734626e-06
982,-0.16676371,-0.40547568,-0.76470554,-0.22735034,-0.1806549,-0.21178277,-0.5609452,-0.517314,0.122883506,0.6729433,0.35824183,-0.6327597,0.15097365,-0.35288337,-0.691031,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.48622817,-0.28272593,-0.35449424,-0.5130499,-0.17151433,-0.49002966,-0.14691742,-0.5407346,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.16066583,0,4.501887145059939e-06
983,-0.13227035,-0.40547568,-0.76470554,-0.19497871,-0.1806549,0.8386965,-0.5609452,-0.517314,0.122883506,0.6729433,0.35824183,-0.6327597,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.48622817,-0.28272593,-0.35449424,-0.5130499,-0.17151433,-0.49002966,-0.14691742,-0.5407346,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.16066583,0,1.2886337661530702e-05
984,-0.020166982,-0.40547568,1.0380844,-0.16260709,-0.1806549,-0.7187222,-0.5102062,-0.5325767,-0.79312515,-1.3881068,0.35824183,-0.5008039,0.15097365,-0.35288337,-0.691031,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.4543142,0.29215685,0.4543142,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.47441798,-0.20237294,-0.3481653,-0.47959659,-0.17151433,-0.5288657,-0.14691742,-0.45209262,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.3065924713438796e-05
985,0.10918307,-0.40547568,1.0380844,-0.06549219,-0.1806549,0.3541925,-0.5102062,-0.5325767,-0.79312515,-1.8690184,-2.1859856,-0.5008039,0.15097365,0.7945597,0.9860403,0.28475124,-0.50080395,0.28313348,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.4543142,0.29215685,0.4543142,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.47441798,-0.20237294,-0.3481653,-0.47959659,-0.17151433,-0.5288657,-0.14691742,-0.45209262,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.0757498205444345e-05
986,-0.17538705,-0.40547568,0.43715435,-0.16260709,-0.1806549,0.72266835,-0.5102062,-0.5325767,-0.79312515,-2.3580127,0.35824183,-0.5008039,0.15097365,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.4543142,0.29215685,0.4543142,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.47441798,-0.20237294,-0.3481653,-0.47959659,-0.17151433,-0.5288657,-0.14691742,-0.45209262,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.2065157933708655e-05
987,-0.15814038,-0.40547568,0.43715435,-0.097863816,-0.1806549,1.1128193,-0.5102062,-0.5325767,-0.79312515,-2.4005523,0.35824183,-0.5008039,0.15097365,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.4543142,0.29215685,0.4543142,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.47441798,-0.20237294,-0.3481653,-0.47959659,-0.17151433,-0.5288657,-0.14691742,-0.45209262,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.2572648648016973e-05
988,-0.106400356,-0.40547568,0.8878519,-0.16260709,-0.1806549,0.13744205,-0.5102062,-0.5325767,-0.79312515,-0.9594084,0.35824183,-0.5008039,-0.23218362,0.4120787,-0.691031,0.28475124,-0.50080395,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.4543142,0.29215685,0.4543142,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.47441798,-0.20237294,-0.3481653,-0.47959659,-0.17151433,-0.5288657,-0.14691742,-0.45209262,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.3235018374724468e-05
989,0.66107666,-0.40547568,-0.76470554,0.32296738,-0.1806549,-0.45128015,-0.49893084,-0.4188001,0.1589119,0.6729433,-2.1859856,-0.5008039,0.15097365,-0.35288337,-0.691031,0.28475124,-0.50080395,0.28313348,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.53609335,-0.29879653,-0.31019163,-0.5313696,-0.17151433,-0.54920834,-0.14691742,-0.7741937,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.0139836320797602e-05
990,0.12642975,-0.40547568,-0.76470554,0.031622704,-0.1806549,0.5182705,-0.49893084,-0.4188001,0.1589119,0.6729433,0.35824183,-0.5008039,2.0530756,-0.35288337,-0.691031,0.9255693,-0.50080395,0.9250165,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.53609335,-0.29879653,-0.31019163,-0.5313696,-0.17151433,-0.54920834,-0.14691742,-0.7741937,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,2.4355073037252332e-05
991,0.12642975,-0.40547568,-0.76470554,0.031622704,-0.1806549,1.1090902,-0.49893084,-0.4188001,0.1589119,0.6729433,0.35824183,-0.5008039,2.0530756,0.7945597,0.9860403,0.9255693,-0.50080395,0.9250165,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.09922603,-0.31939963,0.7149429,0.69757414,0.7149429,-0.17014958,-0.3004012,-0.46903196,-0.105231,-0.14301026,-0.53609335,-0.29879653,-0.31019163,-0.5313696,-0.17151433,-0.54920834,-0.14691742,-0.7741937,-0.16339336,0.019923037,-0.1809311,-0.589792,-0.13071524,-0.17816556,0.09477523,-0.21263516,-0.3789341,-0.123422734,-0.22084388,-0.22083433,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.38344747,0,1.289978338657099e-05
