,F104,F105,F109,F79,F116,F117,F110,F114,F115,F77,F70,F45,F46,F126,F38,F132,F134,F83,F74,F84,F146,F4,category,1
1304,-0.16318879,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9997349,-1.9997349,2.4027376,-0.025595114,-0.44029972,-0.12916878,0.47152013,0.13885595,-0.51506686,-0.4186529,-0.28275728,-0.2825637,-0.4454895,0,6.235156881939057e-05
1305,0.5765066,0.6729433,-0.3416571,0.28475124,-0.4835828,-0.2642475,-0.26424757,-0.11087959,-0.31939963,-0.7590299,-0.7590299,2.4027376,-0.025595114,-0.3733754,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,4.64230703364202e-05
1306,0.5765066,0.6729433,-0.779551,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.3733754,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.1381847014178141e-05
1307,-0.21931837,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,-1.0820973,-1.0820973,2.4027376,-0.025595114,-0.53871787,-0.16339336,0.47152013,0.13885595,0.5231612,1.8277041,-0.28275728,-0.2825637,-0.4454895,0,0.004137882185245791
1308,-0.19606103,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.4088059,0.24730158,0.47152013,0.13885595,-0.5120512,-0.4121336,-0.28275728,-0.2825637,-0.4454895,0,5.811742273301054e-05
1309,-0.58789295,0.6729433,-0.8479719,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.53215665,-0.16339336,0.47152013,0.13885595,1.6945064,4.374879,-0.28275728,-0.2825637,1.6189138,0,2.9694004616111345e-06
1310,-0.58789295,0.6729433,-0.8479719,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.53215665,-0.16339336,0.47152013,0.13885595,1.6945064,4.374879,-0.28275728,-0.2825637,1.6189138,0,2.9694004616111345e-06
1311,0.7008759,0.6729433,-0.3416571,0.28475124,-0.4835828,-0.2642475,-0.26424757,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.4941016,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.4917982539662517e-05
1312,0.7008759,0.6729433,-0.3416571,0.28475124,-0.4835828,-0.2642475,-0.26424757,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.4941016,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.4917982539662517e-05
1313,-0.56763095,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.5242832,-0.16339336,0.47152013,0.13885595,-0.41986006,-0.21189865,-0.28275728,-0.2825637,-0.4454895,0,0.008050679004634345
1315,-0.76601964,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.4429242,-0.005960292,0.47152013,0.13885595,-0.53876084,-0.46987578,-0.28275728,-0.2825637,-0.4454895,0,8.126244576466816e-05
1316,-0.33786687,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47310576,0.055643946,0.47152013,0.13885595,-0.53919166,-0.4708071,-0.28275728,-0.2825637,-0.4454895,0,0.008022041815136627
1317,-0.85866004,0.6729433,-0.47849894,-0.35606685,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.9847134568320827e-05
1318,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.006514209188472451
1319,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.006512810149841026
1320,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.006512810149841026
1321,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.006512810149841026
1322,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.006512810149841026
1323,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.006512810149841026
1324,-0.85866004,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.4329167,0.4329167,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.007739690175986013
1325,-0.85866004,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0037278607454360973
1326,-0.85866004,0.6729433,-0.998498,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.517722,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0035175772290268483
1327,0.96971107,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5085363,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.767872651035703e-05
1328,0.96971107,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5085363,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004523019230705551
1329,0.8491897,-1.6171124,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.0820973,-1.0820973,2.4027376,-0.025595114,-0.5400301,-0.16339336,0.47152013,0.13885595,-0.26778767,0.11685923,-0.28275728,-0.2825637,-0.4454895,0,0.0002544166859126857
1330,0.48676875,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47835472,0.0077295383,0.47152013,0.13885595,-0.5120512,-0.4121336,-0.28275728,-0.2825637,-0.4454895,0,4.958551634866166e-05
1331,0.7004215,0.6729433,-0.7384985,-0.35606685,-0.4835828,-0.07341976,-0.07341979,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.51378524,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.2881245970888527e-05
1332,0.054792345,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.5850436,-0.5850436,2.4027376,-0.025595114,-0.5216587,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.00602027528562676
1333,0.054792345,0.6729433,-0.88902456,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.8561956,-0.8561956,2.4027376,-0.025595114,-0.5216587,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,2.206441122699936e-05
1334,0.7659669,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.46916902,0.14462784,0.47152013,0.13885595,-0.553408,-0.50154084,-0.28275728,-0.2825637,-0.4454895,0,0.0023555618632549236
1335,-0.49331114,0.6729433,-0.7932352,-0.35606685,-0.4835828,-0.005736988,-0.0057369797,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.33400813,-0.16339336,0.47152013,0.13885595,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,2.3970249502151957e-05
1336,-0.49331114,0.6729433,-0.47849894,-0.35606685,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.33400813,-0.16339336,0.47152013,0.13885595,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,1.9869275027263332e-05
1337,-0.49331114,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.33400813,-0.16339336,0.47152013,0.13885595,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,0.006521428863319856
1338,-0.49331114,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.4329167,0.4329167,2.4027376,-0.025595114,-0.33400813,-0.16339336,0.47152013,0.13885595,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,0.007748257454391385
1339,-0.072577685,0.6729433,-0.9848138,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.7903199,-1.7903199,2.4027376,-0.025595114,-0.522971,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.8953422472426134e-05
1340,-0.072577685,0.6729433,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.522971,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.3355970681247141e-05
1341,-0.072577685,0.6729433,-0.3416571,-0.35606685,-0.4835828,-0.2642475,-0.26424757,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.522971,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.5254427095814712e-05
1342,-0.64370984,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,3.0466185,0.7149429,0.7149429,2.4027376,-0.025595114,-0.44817317,-0.108634025,0.47152013,0.13885595,-0.51506686,-0.4186529,-0.28275728,-0.2825637,-0.4454895,0,0.0014165770506994397
1344,0.3016229,-1.7806878,-0.8342877,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47966695,-0.16339336,0.47152013,0.13885595,-0.45647806,-0.2910613,-0.28275728,-0.2825637,-0.4454895,0,2.3923890572562894e-05
1345,-0.80992734,-0.5078667,-0.47849894,0.28475124,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.5269077,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.9393175620913734e-05
1346,-0.80992734,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5269077,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.9212206433067694e-05
1347,-0.80992734,0.6729433,0.1099211,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5269077,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,2.4243621871183253e-05
1348,-0.80992734,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5269077,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.9212206433067694e-05
1349,-0.38050985,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,1.6189138,0,0.018693216884188745
1350,-0.38050985,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,0.00463696885443842
1351,-0.38050985,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,0.00463696885443842
1352,-0.38050985,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,0.004637966818445378
1353,-0.38050985,0.6729433,-0.27323616,-0.35606685,-0.4835828,0.1735076,0.1735077,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,3.5299520906825184e-05
1354,-0.38050985,0.6729433,-0.27323616,-0.35606685,-0.4835828,0.1735076,0.1735077,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,3.5299520906825184e-05
1355,-0.38050985,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,0.44940007,1.2877288,0.47152013,0.13885595,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,1.6448671714661648e-05
1356,-0.694667,0.6729433,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.51247305,-0.16339336,0.47152013,0.13885595,-0.41813686,-0.20817335,-0.28275728,-0.2825637,-0.4454895,0,2.7442678240756468e-05
1357,1.0557103,0.6729433,-0.779551,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.4858843,0.4858843,2.4027376,-0.025595114,-0.47835472,-0.16339336,0.47152013,0.13885595,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,9.17773702583286e-06
1358,1.0557103,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47835472,-0.16339336,0.47152013,0.13885595,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,0.003374970774057547
1359,1.0557103,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47835472,-0.16339336,0.47152013,0.13885595,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,1.0139679168158467e-05
1360,1.0557103,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47835472,-0.16339336,0.47152013,0.13885595,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,1.0139679168158467e-05
1361,1.0557103,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47835472,-0.16339336,0.47152013,0.13885595,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,1.0139679168158467e-05
1362,1.0557103,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.47835472,-0.16339336,0.47152013,0.13885595,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,1.0139679168158467e-05
1363,-0.6899881,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,1.9246124,0.7149429,0.7149429,2.4027376,-0.025595114,-0.42586505,-0.16339336,0.47152013,0.13885595,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.4454895,0,7.652140933413719e-05
1364,-0.6899881,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,1.9246124,0.7149429,0.7149429,2.4027376,-0.025595114,-0.42586505,-0.16339336,0.47152013,0.13885595,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.4454895,0,7.652140933413719e-05
1366,-1.245924,0.6729433,-0.998498,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5190342,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.00402017496103875
1367,0.41324946,0.6729433,-0.88902456,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.45079765,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,7.656555916272902e-06
1368,0.41324946,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.45079765,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004333045809618729
1369,0.41324946,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.45079765,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004333045809618729
1370,-0.17898743,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.51640975,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,5.596752727483601e-05
1371,1.2070552,-1.9033693,0.15097365,1.5663875,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.13454743,-0.16339336,0.47152013,0.13885595,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.000532071337184607
1372,1.2070552,-1.9033693,2.0530756,1.5663875,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.13454743,-0.16339336,0.47152013,0.13885595,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.001367294371424802
1373,1.2070552,-1.0445985,2.0530756,1.5663875,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9204588,-1.9204588,2.4027376,-0.025595114,-0.13454743,-0.16339336,0.47152013,0.13885595,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.0009734964828524149
1374,1.2070552,-2.0751235,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.13454743,-0.16339336,0.47152013,0.13885595,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.0007294993109079304
1375,1.2070552,0.32943484,-1.0532347,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.13454743,-0.16339336,0.47152013,0.13885595,-0.48749566,-0.35904807,-0.28275728,-0.2825637,1.6189138,0,0.0001695137844912914
1376,1.2070552,0.6729433,-0.7384985,1.5663875,-0.4835828,-0.07341976,-0.07341979,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.13454743,-0.16339336,0.47152013,0.13885595,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.00015183904241146997
1377,2.4175196,-1.7806878,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.53871787,-0.16339336,0.47152013,0.13885595,-0.4099517,-0.19047816,-0.28275728,-0.2825637,-0.4454895,0,0.00031589577141785273
1378,-0.29109815,-1.481517,-0.23218362,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9127417,-1.9127417,2.4027376,-0.025595114,-0.49016488,-0.16339336,0.47152013,0.13885595,-0.48103365,-0.3450782,-0.28275728,-0.2825637,-0.4454895,0,0.00018638160754452608
1379,3.0295413,0.6729433,-0.779551,-0.996885,1.4697074,-0.02496504,-0.024965132,-0.11087959,-0.31939963,-0.21041176,-0.21041176,2.4027376,-0.025595114,-0.48229143,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.003518937863024879
1380,3.0295413,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.21041176,-0.21041176,2.4027376,-0.025595114,-0.48229143,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,9.136254974632052e-06
1381,3.0295413,-0.4720845,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.21041176,-0.21041176,2.4027376,-0.025595114,-0.48229143,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.4469448322309188e-05
1382,0.26706064,0.6729433,-0.095341735,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.40749368,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.794649862347537e-05
1383,0.26706064,0.6729433,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9120401,-1.9120401,2.4027376,-0.025595114,-0.40749368,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,7.178305001618305e-05
1384,0.26706064,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.40749368,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.586047719865373e-05
1385,0.26706064,0.6729433,0.1099211,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.40749368,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,2.0014137926532664e-05
1386,0.26706064,-0.4720845,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9671124,-1.9671124,2.4027376,-0.025595114,-0.40749368,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,0.0001311824399701958
1387,0.26706064,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.40749368,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.586047719865373e-05
1388,1.3095583,0.6729433,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,-0.94915205,-0.94915205,2.4027376,-0.025595114,-0.4114304,-0.16339336,0.47152013,0.13885595,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,4.3115267474076257e-05
1389,0.0032335634,0.6729433,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.43242624,0.32944056,0.47152013,0.13885595,-0.54436123,-0.48198304,-0.28275728,-0.2825637,-0.4454895,0,1.3358083578482115e-05
1390,0.0032335634,0.6729433,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,0.7145921,2.4027376,-0.025595114,-0.43242624,0.32944056,0.47152013,0.13885595,-0.54436123,-0.48198304,-0.28275728,-0.2825637,-0.4454895,0,1.3358083578482115e-05
1391,0.51426935,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,-1.9997349,-1.9997349,2.4027376,-0.025595114,-0.4941016,0.08302361,0.47152013,0.13885595,-0.53876084,-0.46987578,-0.28275728,-0.2825637,-0.4454895,0,0.03034197057953416
1392,-1.245924,0.6729433,-0.9711296,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,0.7149429,2.4027376,-0.025595114,-0.5190342,-0.16339336,0.47152013,0.13885595,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.593011544195777e-05
