,F109,F116,F117,F110,F114,F115,F77,F46,F83,F74,F84,F146,F4,category,1
1317,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.0176541100719118e-05
1318,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004218352421311282
1319,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1320,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1321,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1322,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1323,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1324,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.4329167,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004773322526466959
1325,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.002315653633556488
1326,-0.998498,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.002180766238008224
1327,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.759559164889819e-05
1328,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.005682629010309203
1329,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.0820973,-0.025595114,-0.26778767,0.11685923,-0.28275728,-0.2825637,-0.4454895,0,7.037066878978452e-05
1330,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.5120512,-0.4121336,-0.28275728,-0.2825637,-0.4454895,0,4.58393040393583e-05
1331,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.163001546418655e-05
1332,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.5850436,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004099658606139307
1333,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.8561956,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.128415546067215e-05
1334,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.553408,-0.50154084,-0.28275728,-0.2825637,-0.4454895,0,0.0030003428747807552
1335,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,1.3324307362927868e-05
1336,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,1.0636138390677423e-05
1337,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,0.004408025692556006
1338,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.4329167,-0.025595114,-0.40865928,-0.1876842,-0.28275728,-0.2825637,-0.4454895,0,0.004987824386538443
1339,-0.9848138,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.7903199,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.6159389248978413e-05
1340,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,8.73320379145082e-06
1341,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.0256722964683997e-05
1342,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,3.0466185,0.7149429,-0.025595114,-0.51506686,-0.4186529,-0.28275728,-0.2825637,-0.4454895,0,0.0009300309891304924
1344,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.45647806,-0.2910613,-0.28275728,-0.2825637,-0.4454895,0,6.528613911560039e-06
1345,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.0178114622665302e-05
1346,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,9.774330295447571e-06
1347,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,9.774330295447571e-06
1348,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,9.774330295447571e-06
1349,1.7383393,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,1.6189138,0,0.028659110991707523
1350,1.7383393,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,0.006355041821676388
1351,1.7383393,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,0.006355041821676388
1352,1.7383393,-0.4835828,2.5467408,2.5467408,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,0.006356018218264712
1353,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,2.9481014634016256e-05
1354,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,2.9481014634016256e-05
1355,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.4454895,0,1.2297419980294505e-05
1356,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.41813686,-0.20817335,-0.28275728,-0.2825637,-0.4454895,0,1.5121594900569991e-05
1357,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.4858843,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,6.5273132619590445e-06
1358,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,0.004151015491499915
1359,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,9.619142367033461e-06
1360,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,9.619142367033461e-06
1361,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,9.619142367033461e-06
1362,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,9.619142367033461e-06
1363,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.11087959,1.9246124,0.7149429,-0.025595114,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.4454895,0,4.0730473771408686e-05
1364,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.11087959,1.9246124,0.7149429,-0.025595114,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.4454895,0,4.0730473771408686e-05
1366,-0.998498,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.002180766238008224
1367,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,5.645657922010327e-06
1368,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1369,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1370,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.759559164889819e-05
1371,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,5.340044221793458e-05
1372,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.00014072026066804414
1373,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9204588,-0.025595114,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.0001411996705629283
1374,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,0.00014072026066804414
1375,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.48749566,-0.35904807,-0.28275728,-0.2825637,1.6189138,0,8.907624558022285e-05
1376,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.4454895,0,4.353423663642844e-05
1377,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.4099517,-0.19047816,-0.28275728,-0.2825637,-0.4454895,0,0.00012535000111044283
1378,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9127417,-0.025595114,-0.48103365,-0.3450782,-0.28275728,-0.2825637,-0.4454895,0,3.0028750092250175e-05
1379,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.11087959,-0.31939963,-0.21041176,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.00761155597138243
1380,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.21041176,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.4696770774273863e-05
1381,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.21041176,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.4696770774273863e-05
1382,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.0077834180357867e-05
1383,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9120401,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,3.207477893452442e-05
1384,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.1279258620723261e-05
1385,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.1279258620723261e-05
1386,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-1.9671124,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,3.6786199280889035e-05
1387,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.1279258620723261e-05
1388,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,-0.94915205,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,3.427946971838811e-05
1389,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.54436123,-0.48198304,-0.28275728,-0.2825637,-0.4454895,0,1.1171960087190136e-05
1390,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.54436123,-0.48198304,-0.28275728,-0.2825637,-0.4454895,0,1.1171960087190136e-05
1391,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,-1.9997349,-0.025595114,-0.53876084,-0.46987578,-0.28275728,-0.2825637,-0.4454895,0,0.02342779059009356
1392,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,5.396625537574445e-06
1393,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,8.100649840258412e-06
1394,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.759559164889819e-05
1395,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,3.759559164889819e-05
1396,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.002315653633556488
1397,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-0.5850436,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,6.667694041756153e-05
1398,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.5850436,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.004099658606139307
1399,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,-0.5850436,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,1.0012995786735853e-05
1400,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,0.00655184601814717
1401,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0042177030140389355
1402,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40779766,-0.18582153,-0.28275728,-0.2825637,-0.4454895,0,1.4891039187609546e-05
1403,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40779766,-0.18582153,-0.28275728,-0.2825637,-0.4454895,0,3.924317471061177e-05
1404,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40779766,-0.18582153,-0.28275728,-0.2825637,-0.4454895,0,3.924317471061177e-05
1405,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40779766,-0.18582153,-0.28275728,-0.2825637,-0.4454895,0,1.3307258314884677e-05
1406,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.40779766,-0.18582153,-0.28275728,-0.2825637,-0.4454895,0,6.258430469456926e-06
1407,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.11087959,-0.31939963,0.67109555,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,1.6189138,0,4.823802479768476e-05
1408,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.11087959,-0.31939963,0.67109555,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,2.3885984251368033e-05
1409,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.67109555,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.005792881818459114
1410,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-1.206273,-0.025595114,0.45854118,1.6880053,-0.28275728,-0.2825637,-0.4454895,0,2.5248253567582217e-05
1411,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.11087959,-0.31939963,-0.5850436,-0.025595114,0.45854118,1.6880053,-0.28275728,-0.2825637,-0.4454895,0,1.9200584279892585e-05
1412,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.005682629010309203
1413,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.4711408312312535e-05
1414,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.1743396054925927e-05
1415,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,6.514909394456954e-06
1416,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,6.514909394456954e-06
1417,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.11087959,-0.31939963,-0.27460426,-0.025595114,-0.4202909,-0.21282998,-0.28275728,-0.2825637,-0.4454895,0,1.6808936647909755e-05
1418,-1.0532347,1.4697074,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.4202909,-0.21282998,-0.28275728,-0.2825637,-0.4454895,0,0.0022501325657738646
1419,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.0077834180357867e-05
1420,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.0077834180357867e-05
1421,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,1.0077834180357867e-05
1422,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,0,0.00655184601814717
1423,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,1.6945064,4.374879,-0.28275728,-0.2825637,-0.4454895,0,3.6904238835808986e-07
1424,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,8.100649840258412e-06
1425,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,0.0056835026874706126
1428,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.11087959,-0.31939963,-1.6878924,-0.025595114,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.4454895,0,4.113875316443573e-05
1429,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.11087959,-0.31939963,0.7145921,-0.025595114,-0.44398484,-0.26405287,-0.28275728,-0.2825637,-0.4454895,0,9.619567584947247e-06
1430,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.11087959,6.4126368,-1.9671124,-0.025595114,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.4454895,1,0.8869570669069708
1431,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.11087959,-0.31939963,0.7149429,-0.025595114,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.4454895,0,1.001496729883376e-05
1432,-0.72481424,-0.4835828,1.2795846,1.2795845,-0.09188845,0.6423198,-1.4984719,-0.5445867,-0.31603727,0.012550784,1.0055171,1.0042561,-0.4454895,0,0.00018646039066953795
1433,-0.72481424,-0.4835828,1.2795846,1.2795845,-0.09188845,0.6423198,-1.0287789,-0.5445867,-0.31603727,0.012550784,1.0055171,1.0042561,-0.4454895,0,0.00015159687001691926
1434,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,0.6423198,-1.0287789,-0.5445867,-0.31603727,0.012550784,1.0055171,1.0042561,-0.4454895,0,0.005717813053973433
1435,1.7383393,3.4229977,2.5467408,2.5467408,-0.09188845,0.6423198,-1.0287789,-0.5445867,-0.31603727,0.012550784,1.0055171,1.0042561,-0.4454895,1,0.9989722061521413
1436,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.09188845,-0.31939963,0.7149429,-0.5445867,-0.32034528,0.00323753,1.0055171,1.0042561,-0.4454895,0,2.2755942962449407e-06
1437,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,0.07512914,0.8581943,1.0055171,1.0042561,-0.4454895,0,0.0013602620532570091
1438,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,0.07512914,0.8581943,1.0055171,1.0042561,-0.4454895,0,0.0013602620532570091
1439,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.12390047,0.42792192,1.0055171,1.0042561,-0.4454895,0,3.6652785814469035e-06
1440,-0.72481424,-0.4835828,1.2795846,1.2795845,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.31603727,0.012550784,1.0055171,1.0042561,-0.4454895,0,6.422022207990979e-05
1441,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.31603727,0.012550784,1.0055171,1.0042561,-0.4454895,0,0.0024300056743658803
1442,-0.72481424,-0.4835828,1.2795846,1.2795845,-0.09188845,-0.31939963,-1.0287789,-0.5445867,0.07512914,0.8581943,1.0055171,1.0042561,-0.4454895,0,3.5911531546803686e-05
1443,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,0.07512914,0.8581943,1.0055171,1.0042561,-0.4454895,0,0.0013602620532570091
1444,-0.72481424,-0.4835828,1.2795846,1.2795845,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.28975847,0.069361635,1.0055171,1.0042561,-0.4454895,0,6.176082871121854e-05
1445,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.28975847,0.069361635,1.0055171,1.0042561,-0.4454895,0,0.0023371573430218105
1446,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.28975847,0.069361635,1.0055171,1.0042561,-0.4454895,0,0.0023371573430218105
1447,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.28975847,0.069361635,1.0055171,1.0042561,-0.4454895,0,4.689727820988456e-06
1448,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.32034528,0.00323753,1.0055171,1.0042561,-0.4454895,0,0.0024455739581948177
1449,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.32034528,0.00323753,1.0055171,1.0042561,-0.4454895,0,4.907808303798254e-06
1450,-0.998498,1.4697074,-0.4287542,-0.4287542,-0.09188845,-0.31939963,-1.0287789,-0.5445867,-0.32034528,0.00323753,1.0055171,1.0042561,-0.4454895,0,0.0010528944795707472
1451,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,0.07512914,0.8581943,1.0055171,1.0042561,-0.4454895,0,0.0013602620532570091
1452,1.7383393,-0.4835828,2.5467408,2.5467408,-0.09188845,-0.31939963,-1.0287789,-0.5445867,0.07512914,0.8581943,1.0055171,1.0042561,-0.4454895,0,0.0013602620532570091
1453,-0.72481424,-0.4835828,1.2795846,1.2795845,-0.09188845,1.3636094,-1.0287789,-0.5445867,0.6760952,2.159256,1.0055171,1.0042561,-0.4454895,0,6.604375361270972e-05
