,F62,F67,F34,F69,F101,F104,F105,F108,F109,F23,F22,F79,F113,F116,F117,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F130,F35,F131,F38,F132,F133,F134,F39,F136,F137,F83,F74,F84,F146,F16,F3,F6,F18,F1,F5,F15,F4,F8,F71,category,1
1355,0.22990979,-0.40547568,-0.76470554,0.031622704,0.42229658,-0.38050985,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,9.06177397251949e-06
1356,-0.28749046,-0.40547568,-0.76470554,-0.25972196,-1.1509061,-0.694667,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.51247305,-0.29343966,-0.28909513,-0.519619,-0.14691742,-0.7937708,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.41813686,-0.20817335,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.1238998574016981e-05
1357,-0.13227035,-0.40547568,-0.76470554,-0.16260709,-0.5327393,1.0557103,0.6729433,0.35824183,-0.779551,-0.73536444,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.11087959,-0.31939963,0.4858843,0.3280271,0.4858843,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,3.98754734302789e-06
1358,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.8730192,1.0557103,0.6729433,0.35824183,-0.3142887,0.029597672,-0.691031,-0.996885,-1.0006325,1.4697074,-0.27012277,-0.18798219,-0.2701228,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.0029493981111873135
1359,-0.26162043,-0.40547568,-0.76470554,-0.19497871,1.4313321,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.0797170024586e-05
1360,-0.2098804,-0.40547568,-0.76470554,-0.13023545,-0.98047596,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,5.844615110792681e-06
1361,-0.2961138,-0.40547568,-0.76470554,-0.25972196,1.4790908,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.1111928716172406e-05
1362,-0.27886713,-0.40547568,-0.76470554,-0.22735034,-0.13276124,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,7.407259870690256e-06
1363,-0.16676371,0.6080113,-0.76470554,-0.22735034,-1.21807,-0.6899881,0.6729433,0.35824183,-0.779551,-0.73536444,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.11087959,1.9246124,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.42586505,-0.26665533,-0.33761707,-0.41605628,-0.14691742,-0.19499668,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.233941776774628e-05
1364,-0.16676371,0.6080113,-0.76470554,-0.22735034,-0.1498633,-0.6899881,0.6729433,0.35824183,-0.779551,-0.73536444,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.11087959,1.9246124,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.42586505,-0.26665533,-0.33761707,-0.41605628,-0.14691742,-0.19499668,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.90639061299679e-05
1366,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.21819033,-1.245924,0.6729433,0.35824183,-0.998498,0.7945597,0.9860403,-0.996885,-1.0006325,1.4697074,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.5190342,-0.29611808,-0.1414197,-0.52701634,-0.14691742,-0.8060342,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,0.0021192022060407163
1367,-0.17538705,-0.40547568,-0.76470554,-0.16260709,-0.5989851,0.41324946,0.6729433,0.35824183,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.45079765,-0.17291017,-0.35449424,-0.51592034,-0.14691742,-0.6542395,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,4.874424336759795e-06
1368,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.68988043,0.41324946,0.6729433,0.35824183,-0.3142887,0.029597672,-0.691031,-0.996885,-1.0006325,1.4697074,-0.27012277,-0.18798219,-0.2701228,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.45079765,-0.17291017,-0.35449424,-0.51592034,-0.14691742,-0.6542395,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.0037889916170499175
1369,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.7239662,0.41324946,0.6729433,0.35824183,-0.3142887,0.029597672,-0.691031,-0.996885,-1.0006325,1.4697074,-0.27012277,-0.18798219,-0.2701228,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.45079765,-0.17291017,-0.35449424,-0.51592034,-0.14691742,-0.6542395,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.0037574278149114307
1370,-0.17538705,-0.40547568,-0.76470554,-0.22735034,1.1905174,-0.17898743,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.51640975,-0.30683184,-0.35449424,-0.51592034,-0.14691742,-0.803823,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,5.948201767742458e-05
1371,-0.115023695,-0.40547568,0.43715435,-0.22735034,-0.550844,1.2070552,-1.9033693,0.35824183,0.15097365,0.7945597,0.9860403,1.5663875,1.5668995,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.0002634633127949711
1372,-0.115023695,-0.40547568,0.43715435,-0.22735034,-0.550844,1.2070552,-1.9033693,0.35824183,2.0530756,-0.35288337,-0.691031,1.5663875,1.5668995,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.0009670909440651687
1373,-0.115023695,-0.40547568,1.6390144,-0.22735034,-0.37809324,1.2070552,-1.0445985,0.35824183,2.0530756,-0.35288337,-0.691031,1.5663875,1.5668995,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9204588,-2.1211605,-1.9204588,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.0009702300858289282
1374,-0.2357504,-0.40547568,0.43715435,-0.25972196,1.1286769,1.2070552,-2.0751235,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-1.1760241,0,0.00021193998540432885
1375,-0.2357504,-0.40547568,0.43715435,-0.25972196,1.4069974,1.2070552,0.32943484,0.35824183,-1.0532347,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-1.1760241,0,0.00012197879348045225
1376,-0.115023695,-0.40547568,-0.76470554,-0.22735034,-0.29171786,1.2070552,0.6729433,0.35824183,-0.7384985,0.7945597,0.9860403,1.5663875,1.5668995,-0.4835828,-0.07341976,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,9.134058039840116e-05
1377,-0.26162043,-0.40547568,0.43715435,-0.22735034,0.8384051,2.4175196,-1.7806878,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.53871787,-0.320224,-0.35449424,-0.53811234,-0.14691742,-0.4693615,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.4099517,-0.19047816,-0.28275728,-0.2825637,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-1.1760241,0,0.00011603452089306246
1378,0.16954644,-0.40547568,1.7892469,0.19348086,0.390698,-0.29109815,-1.481517,0.35824183,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.49016488,-0.30951026,-0.3523846,-0.4770843,-0.14691742,1.0856789,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.48103365,-0.3450782,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.00014508296504214878
1379,-0.32198378,-0.40547568,0.1366894,-0.25972196,-1.0566819,3.0295413,0.6729433,0.35824183,-0.779551,0.7945597,0.9860403,-0.996885,-1.0006325,1.4697074,-0.02496504,-0.18798219,-0.024965132,1.0018771,-0.18798219,-0.11087959,-0.31939963,-0.21041176,-0.089068875,-0.21041176,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.48229143,-0.24254943,-0.32073987,-0.51222163,-0.14691742,1.1782489,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,0.0016167646607816882
1380,-0.16676371,-0.40547568,-0.76470554,-0.13023545,1.4423655,3.0295413,0.6729433,-2.1859856,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,-0.21041176,-0.089068875,-0.21041176,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.48229143,-0.24254943,-0.32073987,-0.51222163,-0.14691742,1.1782489,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,1.307289214764871e-05
1381,-0.2961138,-0.40547568,0.43715435,-0.25972196,1.3104615,3.0295413,-0.4720845,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,-0.21041176,-0.089068875,-0.21041176,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.48229143,-0.24254943,-0.32073987,-0.51222163,-0.14691742,1.1782489,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,1.2984231254632749e-05
1382,-0.2529971,-0.40547568,-0.76470554,-0.22735034,-0.48468378,0.26706064,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.40749368,-0.30683184,-0.35449424,-0.36242554,-0.14691742,-0.7805277,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,1.2435252505193213e-05
1383,-0.22712708,-0.40547568,-0.76470554,-0.16260709,1.4727626,0.26706064,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9120401,-2.105311,-1.9120401,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.40749368,-0.30683184,-0.35449424,-0.36242554,-0.14691742,-0.7805277,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,6.152286324269777e-05
1384,-0.27024376,-0.40547568,-0.76470554,-0.19497871,0.7236164,0.26706064,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.40749368,-0.30683184,-0.35449424,-0.36242554,-0.14691742,-0.7805277,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.8290108,0,4.505804271946171e-06
1385,-0.2529971,-0.40547568,-0.76470554,-0.22735034,-0.5148913,0.26706064,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.40749368,-0.30683184,-0.35449424,-0.36242554,-0.14691742,-0.7805277,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,1.362643434099508e-05
1386,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.19469163,0.26706064,-0.4720845,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9671124,-2.2212634,-1.9671124,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.40749368,-0.30683184,-0.35449424,-0.36242554,-0.14691742,-0.7805277,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,1.4219556,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,9.965684421070875e-05
1387,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.23094077,0.26706064,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.40749368,-0.30683184,-0.35449424,-0.36242554,-0.14691742,-0.7805277,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,1.0985974779031828e-05
1388,-0.054660328,-0.40547568,-0.76470554,-0.06549219,0.9826459,1.3095583,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.11087959,-0.31939963,-0.94915205,-0.5920866,-0.94915205,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.4114304,-0.2800475,-0.28065655,-0.3864669,-0.14691742,-0.5381014,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,3.162137765128046e-05
1389,-0.21850374,-0.40547568,-0.76470554,-0.13023545,0.23534194,0.0032335634,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.14907224,2.3885922,2.4027376,-0.025595114,-0.43242624,-0.30683184,-0.2827662,-0.3975629,0.35268825,-0.7712677,0.32944056,0.47152013,0.07720534,0.13885595,0.37439555,0.5795262,-0.79424083,-0.54436123,-0.48198304,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,8.199765574537327e-06
1390,-0.21850374,-0.40547568,-0.76470554,-0.19497871,0.47075874,0.0032335634,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.14907224,2.3885922,2.4027376,-0.025595114,-0.43242624,-0.30683184,-0.2827662,-0.3975629,0.35268825,-0.7712677,0.32944056,0.47152013,0.07720534,0.13885595,0.37439555,0.5795262,-0.79424083,-0.54436123,-0.48198304,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,8.791310373389752e-06
