,F72,F25,F62,F67,F34,F69,F68,F101,F102,F103,F104,F105,F107,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
1408,-0.89235365,-0.9135371,-0.27024376,-0.40547568,0.58738685,-0.19497871,1.4185847,-0.18492778,-0.50153285,-0.46736327,-0.24803656,-0.61521304,-0.30364594,0.35824183,-0.5887744,-0.27323616,0.7945597,0.9860403,-0.35606685,-0.58877444,-0.35874954,-0.4835828,0.1735076,0.2802746,1.8609667,0.1735077,0.17816447,1.8609667,-0.11087959,-0.31939963,0.67109555,0.5732795,0.67109555,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.5308444,-0.29879653,0.0020364267,-0.41030034,-0.17151433,-0.54181105,-0.14691742,-0.73888713,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,2.5118113,-0.3739349,4.8572345,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.16066583,0,1.3851055532967649e-05
1409,-0.89235365,-0.9135371,-0.32198378,-0.40547568,0.43715435,-0.25972196,1.4185847,-1.2786168,-0.50153285,-0.46736327,-0.24803656,0.6729433,-0.30364594,0.35824183,-0.5887744,-0.36902544,0.7945597,0.9860403,-0.996885,-0.58877444,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.11087959,-0.31939963,0.67109555,0.5732795,0.67109555,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.5308444,-0.29879653,0.0020364267,-0.41030034,-0.17151433,-0.54181105,-0.14691742,-0.73888713,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.006299988746117552
1410,-0.15831149,0.19032988,0.06606639,-0.40547568,0.43715435,-0.00074892753,1.4185847,0.14827974,-0.57352155,-0.5478394,-0.15884091,-2.227794,1.7920878,0.35824183,-0.6327597,2.0530756,-0.35288337,-0.691031,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.206273,-1.075918,-1.206273,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.37862435,-0.26129845,-0.3523846,-0.44056767,-0.17151433,-0.35317886,-0.14691742,-0.16190994,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,0.45854118,1.6880053,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.00023525712705858243
1411,-0.15831149,0.19032988,0.06606639,-0.40547568,-0.76470554,-0.00074892753,1.4185847,0.18996254,-0.57352155,-0.5478394,-0.15884091,0.6729433,1.7920878,0.35824183,-0.6327597,2.0530756,-0.35288337,-0.691031,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-0.5850436,-0.2934459,-0.5850436,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.37862435,-0.26129845,-0.3523846,-0.44056767,-0.17151433,-0.35317886,-0.14691742,-0.16190994,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,0.45854118,1.6880053,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,5.631497112287686e-05
1412,0.22146574,0.485567,-0.32198378,-0.40547568,-0.76470554,-0.25972196,1.4185847,-0.561959,-0.4824515,-0.268948,1.1315352,0.6729433,-0.30364594,0.35824183,-0.67674494,-0.36902544,0.029597672,-0.691031,-0.996885,-0.676745,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.43767524,-0.30683184,-0.35449424,-0.49074772,-0.17151433,-0.40496024,-0.14691742,-0.8083487,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.00934103927405172
1413,-0.30880144,-0.06927519,0.24715647,-0.40547568,-0.76470554,0.19348086,1.4185847,-1.539939,-0.26605177,-0.17182161,-0.18679345,0.6729433,-0.30364594,-2.1859856,-0.54478914,-0.7932352,-2.6477697,-0.691031,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.005736988,-0.07580278,-0.8779136,-0.0057369797,-1.0574044,-0.8779136,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.49803832,-0.28808278,-0.052814446,-0.40791082,-0.17151433,-0.502975,-0.14691742,-0.76008666,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,4.8572345,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.2745742,0,5.504633303661313e-06
1414,-0.30880144,-0.06927519,0.07468972,-0.40547568,-0.76470554,0.031622704,1.4185847,1.171371,-0.26605177,-0.17182161,-0.18679345,0.6729433,-0.30364594,0.35824183,-0.54478914,-0.47849894,0.029597672,-0.691031,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.22685963,-0.19350576,1.8609667,-0.22685952,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.49803832,-0.28808278,-0.052814446,-0.40791082,-0.17151433,-0.502975,-0.14691742,-0.76008666,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,4.8572345,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.2745742,0,3.113590916302528e-05
1415,-0.30880144,-0.06927519,0.014326367,-0.40547568,-0.76470554,0.06399434,1.4185847,-0.44203958,-0.26605177,-0.17182161,-0.18679345,0.6729433,-0.30364594,0.35824183,-0.54478914,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.49803832,-0.28808278,-0.052814446,-0.40791082,-0.17151433,-0.502975,-0.14691742,-0.76008666,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.2745742,0,8.143549298894471e-06
1416,-0.30880144,-0.06927519,-0.06328367,-0.40547568,-0.76470554,-0.00074892753,1.4185847,-1.2947229,-0.26605177,-0.17182161,-0.18679345,0.6729433,0.32507417,0.35824183,-0.54478914,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.49803832,-0.28808278,-0.052814446,-0.40791082,-0.17151433,-0.502975,-0.14691742,-0.76008666,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.2745742,0,7.1271780176100445e-06
1417,1.3494945,1.2861978,0.014326367,-0.40547568,-0.76470554,0.2258525,1.4185847,-0.29487586,-0.44125316,-0.40214986,-0.27905783,0.6729433,-0.30364594,0.35824183,-0.6327597,-0.36902544,0.4120787,0.9860403,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.25792032,-0.36847833,-0.18798219,-0.25792018,1.0018771,-0.18798219,-0.11087959,-0.31939963,-0.27460426,-0.11492882,-0.27460426,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.43767524,-0.29343966,-0.29753375,-0.46525943,-0.17151433,-0.41420692,-0.14691742,-0.7509532,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.4202909,-0.21282998,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,2.0720560989055995e-05
1418,1.3494945,1.2861978,-0.32198378,-0.40547568,-0.76470554,-0.25972196,1.4185847,1.1976755,-0.44125316,-0.40214986,-0.27905783,0.6729433,-0.30364594,0.35824183,-0.6327597,-1.0532347,-2.2652886,-0.691031,-0.996885,-0.6327597,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.43767524,-0.29343966,-0.29753375,-0.46525943,-0.17151433,-0.41420692,-0.14691742,-0.7509532,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.4202909,-0.21282998,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,0.0018879100595532905
1419,1.3494945,1.2861978,-0.2961138,-0.40547568,-0.76470554,-0.25972196,1.4185847,0.95598197,-0.27385777,0.0071683917,0.3886235,0.6729433,-0.30364594,0.35824183,-0.54478914,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.48622817,-0.30147496,-0.20259953,-0.4612769,-0.17151433,-0.4770843,-0.14691742,-0.7495102,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,1.601164414284417e-05
1420,1.3494945,1.2861978,-0.18401039,-0.40547568,-0.76470554,-0.06549219,1.4185847,-1.3648841,-0.27385777,0.0071683917,0.3886235,0.6729433,-0.30364594,0.35824183,-0.54478914,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.48622817,-0.30147496,-0.20259953,-0.4612769,-0.17151433,-0.4770843,-0.14691742,-0.7495102,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,8.761574045332095e-06
1421,1.3494945,1.2861978,-0.18401039,-0.40547568,-0.76470554,-0.06549219,1.4185847,-1.4262285,-0.27385777,0.0071683917,0.3886235,0.6729433,-0.30364594,0.35824183,-0.54478914,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.48622817,-0.30147496,-0.20259953,-0.4612769,-0.17151433,-0.4770843,-0.14691742,-0.7495102,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,8.635802755150117e-06
1422,1.3494945,1.2861978,-0.32198378,-0.40547568,-0.76470554,-0.25972196,1.4185847,-1.7048346,-0.27385777,0.0071683917,0.3886235,0.6729433,-0.30364594,0.35824183,-0.54478914,-0.36902544,0.029597672,-0.691031,-0.996885,-0.5447892,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.48622817,-0.30147496,-0.20259953,-0.4612769,-0.17151433,-0.4770843,-0.14691742,-0.7495102,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,0.009103201821555554
1423,1.3494945,1.2861978,-0.19263373,-0.40547568,-0.76470554,-0.06549219,1.4185847,-0.15276256,-0.5865316,-0.55200195,0.27702022,0.6729433,-0.30364594,0.35824183,-0.67674494,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.5111608,-0.31754556,-0.35449424,-0.53853816,-0.17151433,-0.50112563,-0.14691742,-0.8123386,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,1.6945064,4.374879,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,1.475928471241748e-06
1424,0.2082252,0.47247767,-0.15814038,-0.40547568,-0.76470554,-0.13023545,1.4185847,1.3297474,-0.53319055,-0.51176393,-0.3420479,0.6729433,-0.30364594,0.35824183,-0.6327597,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.5190342,-0.28540435,-0.2701083,-0.50189877,-0.17151433,-0.5344137,-0.14691742,-0.78257877,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,2.4239685178874954e-05
1425,0.2082252,0.47247767,-0.32198378,-0.40547568,-0.1637756,-0.25972196,1.4185847,-1.4071715,-0.53319055,-0.51176393,-0.3420479,0.6729433,-0.30364594,0.35824183,-0.6327597,-0.36902544,0.029597672,-0.691031,-0.996885,-0.6327597,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.5190342,-0.28540435,-0.2701083,-0.50189877,-0.17151433,-0.5344137,-0.14691742,-0.78257877,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.009972701178408799
1428,-0.8623203,-0.8531807,-0.28749046,-0.40547568,0.43715435,-0.25972196,1.4185847,-0.033141524,-0.5631136,-0.517314,0.18853612,-1.0445985,-0.16393034,0.35824183,-0.67674494,0.15097365,0.7945597,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.6878924,-1.7566186,-1.6878924,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.53871787,-0.31486714,-0.35449424,-0.55446833,-0.17151433,-0.54181105,-0.14691742,-0.7542411,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,4.2169282915110077e-05
1429,0.7281583,0.73571867,-0.16676371,-0.40547568,-0.76470554,-0.097863816,1.4185847,-0.53342545,-0.36319312,-0.39521226,-0.617462,0.6729433,0.11550083,0.35824183,-0.67674494,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.42848954,-0.24522787,-0.35449424,-0.46685246,-0.17151433,-0.43454963,-0.14691742,-0.1903119,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.44398484,-0.26405287,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.0259766056472852e-05
1430,-1.1193805,-1.2582228,-0.32198378,-0.40547568,1.3385494,-0.25972196,1.4185847,-0.7962407,-0.5557412,-0.52702665,-0.1845137,0.6729433,-0.30364594,0.35824183,-0.67674494,-0.779551,0.7945597,0.9860403,-0.996885,-0.676745,-1.0006325,1.4697074,-0.02496504,-0.2621647,-0.18798219,-0.024965132,1.0018771,-0.18798219,-0.11087959,6.4126368,-1.9671124,-2.2212634,-1.9671124,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.31301227,-0.320224,-0.35449424,-0.41906196,-0.17151433,-0.22002669,-0.14691742,-0.48724604,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,1,0.8926549621556366
1431,1.3494945,1.2861978,-0.2357504,-0.40547568,-0.76470554,-0.13023545,1.4185847,0.7057655,-0.5557412,-0.5159265,0.008904811,0.6729433,-0.09407255,0.35824183,-0.67674494,-0.47849894,0.029597672,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.22685963,-0.19350576,1.8609667,-0.22685952,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,2.710391,-0.025595114,-0.49935058,-0.28808278,-0.33761707,-0.51623595,-0.17151433,-0.50482434,-0.14691742,-0.7666781,-0.16339336,0.47152013,-0.10695323,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,4.8572345,-0.098452196,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,3.632275085808311e-05
1432,1.3494945,1.2861978,-0.27024376,-0.40547568,-0.76470554,-0.25972196,-0.3823608,-0.26474813,-0.54012924,-0.5131514,-0.25787938,0.6729433,-0.30364594,-2.1859856,-0.41283336,-0.72481424,0.7945597,0.9860403,-0.35606685,-0.41283336,-0.35874954,-0.4835828,1.2795846,1.3451116,1.8609667,1.2795845,0.17816447,1.8609667,-0.09188845,0.6423198,-1.4984719,-1.4738275,-1.4984719,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.51605344,-0.5445867,-0.5190342,-0.29879653,-0.2701083,-0.5058813,-0.17151433,-0.525167,-0.14691742,-0.7318368,-0.16339336,-0.7696386,-0.10695323,-0.69772655,-0.6402041,-0.13071524,-0.8170722,-0.727766,-0.9311,-0.31603727,0.012550784,1.0055171,1.0042561,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,0.0002671213538999187
1433,1.3494945,1.2861978,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.3823608,0.8938687,-0.54012924,-0.5131514,-0.25787938,0.6729433,-0.30364594,0.35824183,-0.41283336,-0.72481424,0.7945597,0.9860403,0.28475124,-0.41283336,0.28313348,-0.4835828,1.2795846,1.3451116,1.8609667,1.2795845,0.17816447,1.8609667,-0.09188845,0.6423198,-1.0287789,-0.73389924,-1.0287789,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.51605344,-0.5445867,-0.5190342,-0.29879653,-0.2701083,-0.5058813,-0.17151433,-0.525167,-0.14691742,-0.7318368,-0.16339336,-0.7696386,-0.10695323,-0.69772655,-0.6402041,-0.13071524,-0.8170722,-0.727766,-0.9311,-0.31603727,0.012550784,1.0055171,1.0042561,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.00020801688386091254
1434,1.3494945,1.2861978,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.3823608,0.8938687,-0.54012924,-0.5131514,-0.25787938,0.6729433,-0.30364594,0.35824183,-0.41283336,1.7383393,0.029597672,-0.691031,0.28475124,-0.41283336,0.28313348,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.09188845,0.6423198,-1.0287789,-0.73389924,-1.0287789,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.51605344,-0.5445867,-0.5190342,-0.29879653,-0.2701083,-0.5058813,-0.17151433,-0.525167,-0.14691742,-0.7318368,-0.16339336,-0.7696386,-0.10695323,-0.69772655,-0.6402041,-0.13071524,-0.8170722,-0.727766,-0.9311,-0.31603727,0.012550784,1.0055171,1.0042561,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.005517677579754632
1435,1.3494945,1.2861978,-0.27024376,-0.40547568,-0.76470554,-0.25972196,-0.3823608,1.2513846,-0.54012924,-0.5131514,-0.25787938,0.6729433,0.2552164,-2.1859856,-0.41283336,1.7383393,0.029597672,-0.691031,-0.35606685,-0.41283336,-0.35874954,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.09188845,0.6423198,-1.0287789,-0.73389924,-1.0287789,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.51605344,-0.5445867,-0.5190342,-0.29879653,-0.2701083,-0.5058813,-0.17151433,-0.525167,-0.14691742,-0.7318368,-0.16339336,-0.7696386,-0.10695323,-0.69772655,-0.6402041,-0.13071524,-0.8170722,-0.727766,-0.9311,-0.31603727,0.012550784,1.0055171,1.0042561,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.50767916,1,0.9992216051455434
1436,0.7975904,0.7575342,-0.22712708,-0.40547568,-0.76470554,-0.16260709,-0.3823608,0.21660319,-0.5535729,-0.5395143,-0.43930528,0.6729433,0.18535861,0.35824183,-0.67674494,-0.47849894,0.029597672,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.22685963,-0.19350576,1.8609667,-0.22685952,0.17816447,1.8609667,-0.09188845,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.51605344,-0.5445867,-0.5242832,-0.31754556,-0.35449424,-0.54650325,-0.17151433,-0.519619,-0.14691742,-0.8036557,-0.16339336,-0.7696386,-0.10695323,-0.69772655,-0.6402041,-0.13071524,-0.8170722,-0.727766,-0.9311,-0.32034528,0.00323753,1.0055171,1.0042561,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.38344747,0,1.7751735413904811e-06
