,F62,F67,F34,F69,F101,F104,F105,F108,F109,F23,F22,F79,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F36,F130,F35,F131,F38,F132,F133,F134,F39,F136,F137,F83,F74,F84,F146,F16,F3,F6,F18,F1,F5,F15,F4,F8,F71,category,1
1250,-0.2961138,-0.40547568,-0.76470554,-0.25972196,0.70247114,0.49671757,0.6729433,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7149429,0.69757414,0.7149429,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.5413423,-0.320224,-0.35449424,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,2.8085554,-0.78745776,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,5.100632507393842e-07
1251,1.9200839,-0.40547568,2.9911067,3.3659008,-0.25499392,-1.1841648,-2.3955112,-2.1859856,2.0530756,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.1712902,-0.30683184,-0.35449424,-0.17151433,-0.029545119,-0.14691742,-0.7946519,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,3.1778960763813714e-05
1252,-0.2961138,-0.40547568,-0.013543103,-0.25972196,0.72437954,-1.0931212,-0.4720845,0.35824183,-0.410078,0.4120787,-2.3681023,-0.35606685,-0.35874954,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,9.08799670029746e-06
1253,-0.2961138,-0.40547568,-0.013543103,-0.25972196,0.8133614,-1.0931212,-0.4720845,0.35824183,-0.410078,0.4120787,-2.3681023,2.2072055,2.2087824,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,1.4219556,4.1278877,-0.10627735,2.5313683,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,0.0001930100657644127
1254,-0.2357504,-0.40547568,-0.013543103,-0.22735034,-0.7808954,-1.0931212,-0.12857626,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.275102877284192e-06
1255,-0.26162043,-0.40547568,-0.1637756,-0.25972196,1.0728916,-1.0931212,-0.70109004,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,4.042520546502371e-06
1256,0.014326367,-0.40547568,0.43715435,-0.19497871,-1.5520707,-1.0931212,-0.7265352,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.3047813013177354e-06
1257,-0.12364703,-0.40547568,0.1366894,-0.06549219,-1.0849165,-1.0931212,-0.6315961,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.3802871472682824e-06
1258,-0.28749046,-0.40547568,-0.76470554,-0.19497871,0.8875128,-1.0931212,0.6729433,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.6275497928641236e-06
1259,-0.24437375,-0.40547568,-0.013543103,-0.19497871,0.9542491,-1.0931212,-0.66292256,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.2848975,0,1.8796959152797458e-06
1260,-0.2961138,-0.40547568,-0.31400812,-0.25972196,0.8504371,-1.0931212,0.10042929,0.35824183,0.9857089,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,3.217846,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,7.418637115317017e-05
1261,-0.2961138,-0.40547568,-0.31400812,-0.25972196,0.8133614,-1.0931212,0.10042929,0.35824183,0.9857089,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,1.4219556,4.1278877,-0.10627735,2.5313683,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,6.224701507757012e-05
1262,-0.2961138,-0.40547568,-0.31400812,-0.25972196,0.68730384,-1.0931212,0.10042929,0.35824183,0.9857089,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,5.478104742217906e-05
1263,-0.20125706,-0.40547568,-0.1637756,-0.22735034,0.52417064,-1.0931212,-0.8747316,0.35824183,0.9857089,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,1.1792586501966398e-05
1264,-0.28749046,-0.40547568,-0.76470554,-0.22735034,-0.8402165,-1.0931212,0.6729433,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,4.7564134500495194e-06
1265,-0.06328367,-0.40547568,0.2869219,-0.033120558,-0.6622531,-1.0931212,-0.86815166,0.35824183,0.9857089,0.4120787,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.40722036,-0.31939963,0.7145921,0.69757414,0.7145921,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.080745526,-0.29879653,-0.35449424,-0.17151433,0.092511036,-0.14691742,-0.8091262,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.828561001773974e-06
1266,-0.054660328,-0.40547568,1.0380844,-0.06549219,1.01945,0.6248455,-1.4324305,0.35824183,2.0530756,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.40722036,-0.31939963,-1.8724021,-2.0068762,-1.8724021,0.9480478,2.4518945,1.4032046,0.8222235,0.06889357,-0.11748829,-0.17826703,-0.34183636,-0.17151433,-0.04249047,-0.11173391,-0.5128986,-0.12916878,2.0193017,1.1118412,0.41844893,-0.095144056,2.1837308,-0.66170466,-0.5073125,-0.40188903,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,5.834188437569129e-05
1267,-0.106400356,-0.40547568,-0.76470554,-0.033120558,-0.22061303,0.6248455,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.40722036,-0.31939963,0.7149429,0.69757414,0.7149429,0.9480478,2.4518945,1.4032046,0.8222235,0.06889357,-0.11748829,-0.17826703,-0.34183636,-0.17151433,-0.04249047,-0.11173391,-0.5128986,-0.12916878,2.0193017,1.1118412,0.41844893,-0.095144056,2.1837308,-0.66170466,-0.5073125,-0.40188903,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,1.6158643231843503e-06
1268,-0.22712708,-0.40547568,-0.76470554,-0.16260709,-0.035124607,0.6248455,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.40722036,-0.31939963,0.7149429,0.69757414,0.7149429,0.9480478,2.4518945,1.4032046,0.8222235,0.06889357,-0.11748829,-0.17826703,-0.34183636,-0.17151433,-0.04249047,-0.11173391,-0.5128986,-0.12916878,2.0193017,1.1118412,0.41844893,-0.095144056,2.1837308,-0.66170466,-0.5073125,-0.40188903,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,1.7619619592767828e-06
1269,-0.13227035,-0.40547568,1.0380844,-0.13023545,-0.72855765,0.31065014,-1.7472292,-2.1859856,-0.10902593,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.30363646,-0.3900415,-0.18798219,-0.3036363,1.0018771,-0.18798219,-0.40722036,-0.31939963,-1.1582162,-0.97915167,-1.1582162,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.5255954,-0.30147496,-0.33761707,-0.17151433,-0.53256434,-0.14691742,-0.80772465,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,7.68325974125615e-06
1270,-0.080530345,-0.40547568,0.43715435,-0.06549219,0.16405351,0.31065014,-2.0873916,-2.1859856,-0.10902593,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.30363646,-0.3900415,-0.18798219,-0.3036363,1.0018771,-0.18798219,-0.40722036,-0.31939963,-1.1582162,-0.97915167,-1.1582162,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,-0.5255954,-0.30147496,-0.33761707,-0.17151433,-0.53256434,-0.14691742,-0.80772465,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.35351688,-0.06847453,-0.27085087,-0.27069265,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,9.222474168487344e-06
1271,-0.037413653,0.10126782,1.0380844,-0.097863816,1.2733616,-0.9340101,-2.3457663,0.35824183,-1.0669188,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.40722036,-0.31939963,-1.8569678,-1.992695,-1.8569678,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,0.4375899,0.07886261,-0.28065655,-0.17151433,0.5622423,-0.14691742,2.7578611,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.3772109,-0.11969743,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,4.950662938540023e-05
1272,-0.32198378,0.10126782,1.0380844,-0.25972196,-1.1237518,-0.9340101,0.6729433,0.35824183,-0.36902544,0.7945597,0.9860403,-0.996885,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.40722036,-0.31939963,-1.8871348,-2.0369072,-1.8871348,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,0.4375899,0.07886261,-0.28065655,-0.17151433,0.5622423,-0.14691742,2.7578611,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.3772109,-0.11969743,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.009239336179305618
1273,-0.20125706,0.10126782,-0.76470554,-0.19497871,-0.05836803,-0.9340101,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.40722036,-0.31939963,-1.8871348,-2.0369072,-1.8871348,0.9480478,-0.3004012,1.4032046,0.8222235,0.06889357,0.4375899,0.07886261,-0.28065655,-0.17151433,0.5622423,-0.14691742,2.7578611,-0.16339336,2.0193017,1.1118412,0.41844893,-0.13071524,2.1837308,-0.66170466,-0.3772109,-0.11969743,-0.27085087,-0.27069265,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,1.3495952124980609e-05
1274,-0.27024376,-0.40547568,-0.76470554,-0.22735034,0.9159375,-0.5045557,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.47165927,-0.3004012,0.8682799,-0.71438754,0.9209338,-0.5190342,-0.29611808,-0.34183636,-0.17151433,-0.52701634,-0.14691742,0.22846359,-0.16339336,-0.85841405,-0.654878,-0.667349,-0.13071524,-0.8587743,-0.33793592,-0.3789341,-0.123422734,-0.07082301,-0.07125932,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,1.2571860406709596e-05
1275,0.022949703,-0.40547568,0.43715435,0.09636597,-0.2511974,0.51686996,-0.95872146,0.35824183,-0.9437612,-0.73536444,-2.3681023,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.8609667,-0.4287542,0.17816447,1.8609667,-0.495448,-0.31939963,-1.2304767,-1.097607,-1.2304767,-0.47165927,2.2609189,0.8682799,-0.71438754,0.9209338,0.2013864,0.40830997,-0.00429252,7.0862174,0.001893587,-0.09062382,-0.25077432,0.616927,-0.85841405,-0.654878,-0.667349,-0.8279104,-0.8587743,-0.33793592,-0.51506686,-0.4186529,-0.07082301,-0.07125932,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,4.477507142565362e-05
1276,-0.0029203077,-0.40547568,0.43715435,0.09636597,-0.17150195,0.51686996,-1.0910186,0.35824183,-0.9437612,-0.73536444,-2.3681023,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.8609667,-0.4287542,0.17816447,1.8609667,-0.495448,-0.31939963,-1.2304767,-1.097607,-1.2304767,-0.47165927,2.2609189,0.8682799,-0.71438754,0.9209338,0.2013864,0.40830997,-0.00429252,7.0862174,0.001893587,-0.09062382,-0.25077432,0.616927,-0.85841405,-0.654878,-0.667349,-0.8279104,-0.8587743,-0.33793592,-0.51506686,-0.4186529,-0.07082301,-0.07125932,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,4.751417290426281e-05
1277,-0.19263373,-0.40547568,-0.76470554,-0.13023545,0.9728218,0.51686996,0.6729433,0.35824183,-1.0121821,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.8609667,-0.4287542,0.17816447,1.8609667,-0.495448,-0.31939963,-1.8366227,-1.9726743,-1.8366227,-0.47165927,2.2609189,0.8682799,-0.71438754,0.9209338,0.2013864,0.40830997,-0.00429252,7.0862174,0.001893587,-0.09062382,-0.25077432,0.616927,-0.85841405,-0.654878,-0.667349,-0.8279104,-0.8587743,-0.33793592,-0.51506686,-0.4186529,-0.07082301,-0.07125932,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,3.104180787550942e-05
1278,0.17816977,-0.40547568,-0.76470554,0.25822413,0.92139846,-0.43172887,0.6729433,-2.1859856,0.15097365,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.47165927,-0.3004012,0.8682799,-0.71438754,0.9209338,-0.522971,-0.30415338,-0.31863022,-0.17151433,-0.52701634,-0.14691742,-0.8006927,-0.16339336,-0.85841405,-0.654878,-0.667349,-0.13071524,-0.8587743,-0.33793592,-0.3789341,-0.123422734,-0.07082301,-0.07125932,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,4.664465702027643e-05
1279,-0.071907006,-0.40547568,-0.76470554,-0.00074892753,0.8804427,-0.43172887,0.6729433,0.35824183,-0.3416571,0.029597672,-0.691031,0.28475124,0.28313348,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.47165927,-0.3004012,0.8682799,-0.71438754,0.9209338,-0.522971,-0.30415338,-0.31863022,-0.17151433,-0.52701634,-0.14691742,-0.8006927,-0.16339336,-0.85841405,-0.654878,-0.667349,-0.13071524,-0.8587743,-0.33793592,-0.3789341,-0.123422734,-0.07082301,-0.07125932,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,3.641845018992036e-05
1280,-0.011543645,-0.40547568,1.0380844,-0.00074892753,-1.4460679,0.20232321,-2.0464978,-2.1859856,-1.0395505,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.3272917,-1.2294093,-1.3272917,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.45210987,-0.24254943,-0.31863022,-0.17151433,-0.46968699,-0.14691742,-0.40284824,-0.16339336,-0.9970583,-0.80380285,-0.7573151,-0.13071524,-0.98100895,-0.6479719,-0.3789341,-0.123422734,0.6816626,0.68136406,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,1.6189138,-0.13519551,-0.2848975,0,3.3491553284598735e-05
1281,-0.24437375,-0.40547568,-0.76470554,-0.19497871,-1.2443421,0.20232321,0.6729433,0.35824183,-0.27323616,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,0.1735076,0.2802746,1.8609667,0.1735077,0.17816447,1.8609667,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.45210987,-0.24254943,-0.31863022,-0.17151433,-0.46968699,-0.14691742,-0.40284824,-0.16339336,-0.9970583,-0.80380285,-0.7573151,-0.13071524,-0.98100895,-0.6479719,-0.3789341,-0.123422734,0.6816626,0.68136406,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.8290108,0,3.114108353830335e-06
1282,-0.06328367,-0.40547568,-0.76470554,-0.00074892753,1.2720065,1.1815041,0.6729433,-2.1859856,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.517722,-0.30683184,-0.35449424,-0.17151433,-0.51776963,-0.14691742,-0.44963193,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.3092938087828208e-05
1283,-0.071907006,-0.40547568,0.43715435,-0.06549219,-0.009276686,0.20232321,-2.2883356,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.8920457,-2.057762,-1.8920457,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.3733754,-0.31486714,-0.35027495,-0.17151433,-0.3087948,-0.14691742,0.62587285,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.5795262,-0.79424083,-0.47500244,-0.33203962,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.00047759699526156256
