,F62,F67,F34,F69,F101,F103,F104,F105,F108,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F2,F6,F18,F1,F5,F15,F4,F8,F71,category,1
1340,-0.12364703,-0.40547568,-0.76470554,-0.13023545,1.4218355,-0.34387404,-0.072577685,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.522971,-0.29343966,-0.18572232,-0.47481754,-0.17151433,-0.5344137,-0.14691742,-0.78887475,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,1.1522197483702438e-05
1341,-0.054660328,-0.40547568,-0.76470554,-0.06549219,-0.9310672,-0.34387404,-0.072577685,0.6729433,0.35824183,-0.3416571,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.522971,-0.29343966,-0.18572232,-0.47481754,-0.17151433,-0.5344137,-0.14691742,-0.78887475,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,7.226522850457118e-06
1342,-0.17538705,-0.40547568,-0.76470554,-0.097863816,-0.880873,-0.40908745,-0.64370984,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,3.0466185,0.7149429,0.69757414,0.7149429,2.4817114,-0.26087093,2.3885922,2.4027376,-0.025595114,-0.44817317,-0.28808278,-0.3523846,-0.49074772,0.033893175,-0.43270028,-0.11173391,-0.49976578,-0.108634025,0.47152013,0.07720534,0.13885595,-0.116486765,0.3649,0.5795262,-0.79424083,-0.51506686,-0.4186529,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.0007624705195433542
1344,0.7645567,-0.40547568,0.43715435,0.5171972,-1.0103551,-0.35358667,0.3016229,-1.7806878,-2.1859856,-0.8342877,-3.795213,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47966695,-0.28272593,-0.18994163,-0.44693974,-0.17151433,-0.480783,-0.14691742,-0.60181093,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.45647806,-0.2910613,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,6.024621772756483e-06
1345,-0.04603699,-0.40547568,1.6390144,-0.033120558,1.2942475,-0.52008903,-0.80992734,-0.5078667,0.35824183,-0.47849894,0.029597672,-0.691031,0.28475124,-0.5447892,0.28313348,-0.4835828,-0.22685963,-0.19350576,1.8609667,-0.22685952,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.5269077,-0.30683184,-0.33128813,-0.53614867,-0.17151433,-0.530715,-0.14691742,-0.8108537,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,8.89314525708807e-05
1346,-0.18401039,-0.40547568,-0.76470554,-0.06549219,-0.31465656,-0.52008903,-0.80992734,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.5269077,-0.30683184,-0.33128813,-0.53614867,-0.17151433,-0.530715,-0.14691742,-0.8108537,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,8.630272676042367e-06
1347,-0.04603699,-0.40547568,-0.76470554,-0.033120558,1.2507634,-0.52008903,-0.80992734,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.28475124,-0.5447892,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.5269077,-0.30683184,-0.33128813,-0.53614867,-0.17151433,-0.530715,-0.14691742,-0.8108537,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,1.601447958976304e-05
1348,-0.28749046,-0.40547568,-0.76470554,-0.22735034,0.4854471,-0.52008903,-0.80992734,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.5269077,-0.30683184,-0.33128813,-0.53614867,-0.17151433,-0.530715,-0.14691742,-0.8108537,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,1.0888801534385813e-05
1349,0.057443056,-0.40547568,-0.76470554,0.19348086,0.16407116,0.22500893,-0.38050985,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,-0.35606685,-0.41283336,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,1.4973558,0,0.017933232115303333
1350,0.2557798,-0.40547568,-0.76470554,0.5171972,-1.3258897,0.22500893,-0.38050985,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,-0.35606685,-0.41283336,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.0018076705065883875
1351,0.11780641,-0.40547568,-0.76470554,-0.00074892753,0.79801464,0.22500893,-0.38050985,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,-0.35606685,-0.41283336,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,1.4219556,-0.3550638,4.1278877,-0.10627735,2.5313683,6.96302,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.0023670267416511536
1352,-0.2357504,-0.40547568,-0.76470554,-0.19497871,-1.2755357,0.22500893,-0.38050985,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,-0.35606685,-0.41283336,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.002260377595907459
1353,-0.2529971,-0.40547568,-0.76470554,-0.22735034,1.4706919,0.22500893,-0.38050985,0.6729433,0.35824183,-0.27323616,0.7945597,0.9860403,-0.35606685,-0.41283336,-0.35874954,-0.4835828,0.1735076,0.2802746,1.8609667,0.1735077,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,4.421117531791677e-05
1354,-0.2357504,-0.40547568,-0.76470554,-0.16260709,1.4164647,0.22500893,-0.38050985,0.6729433,0.35824183,-0.27323616,0.7945597,0.9860403,-0.35606685,-0.41283336,-0.35874954,-0.4835828,0.1735076,0.2802746,1.8609667,0.1735077,0.17816447,1.8609667,-0.11087959,-0.31939963,0.7145921,0.69757414,0.7145921,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,1.4973558,0,2.1021751357507686e-05
1355,0.22990979,-0.40547568,-0.76470554,0.031622704,0.42229658,0.22500893,-0.38050985,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.41283336,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,0.60405666,2.3885922,2.4027376,-0.025595114,0.44940007,-0.1996945,-0.145639,0.15840667,0.37623906,0.7712172,1.1196885,-0.32717738,1.2877288,0.47152013,0.07720534,0.13885595,1.0929335,0.3649,0.5795262,-0.79424083,-0.53316045,-0.45776856,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,9.348110421320256e-06
1356,-0.28749046,-0.40547568,-0.76470554,-0.25972196,-1.1509061,-0.5367393,-0.694667,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.51247305,-0.29343966,-0.28909513,-0.50747436,-0.17151433,-0.519619,-0.14691742,-0.7937708,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.41813686,-0.20817335,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.1001737290802216e-05
1357,-0.13227035,-0.40547568,-0.76470554,-0.16260709,-0.5327393,-0.28282318,1.0557103,0.6729433,0.35824183,-0.779551,-0.73536444,-0.691031,0.28475124,-0.45681864,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.11087959,-0.31939963,0.4858843,0.3280271,0.4858843,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.51464295,-0.17151433,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,3.984105946829838e-06
1358,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.8730192,-0.28282318,1.0557103,0.6729433,0.35824183,-0.3142887,0.029597672,-0.691031,-0.996885,-0.45681864,-1.0006325,1.4697074,-0.27012277,-0.37421143,-0.18798219,-0.2701228,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.51464295,-0.17151433,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.002958335441464299
1359,-0.26162043,-0.40547568,-0.76470554,-0.19497871,1.4313321,-0.28282318,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.51464295,-0.17151433,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.0566441232646044e-05
1360,-0.2098804,-0.40547568,-0.76470554,-0.13023545,-0.98047596,-0.28282318,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.51464295,-0.17151433,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,5.916689333375942e-06
1361,-0.2961138,-0.40547568,-0.76470554,-0.25972196,1.4790908,-0.28282318,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.51464295,-0.17151433,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.0874033203716059e-05
1362,-0.27886713,-0.40547568,-0.76470554,-0.22735034,-0.13276124,-0.28282318,1.0557103,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.47835472,-0.30415338,-0.35449424,-0.51464295,-0.17151433,-0.46413898,-0.14691742,-0.7856169,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.36816406,-0.100139596,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,7.416186644445302e-06
1363,-0.16676371,0.6080113,-0.76470554,-0.22735034,-1.21807,-0.48956358,-0.6899881,0.6729433,0.35824183,-0.779551,-0.73536444,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.11087959,1.9246124,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.42586505,-0.26665533,-0.33761707,-0.46525943,-0.17151433,-0.41605628,-0.14691742,-0.19499668,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.223281443270476e-05
1364,-0.16676371,0.6080113,-0.76470554,-0.22735034,-0.1498633,-0.48956358,-0.6899881,0.6729433,0.35824183,-0.779551,-0.73536444,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.11087959,1.9246124,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.42586505,-0.26665533,-0.33761707,-0.46525943,-0.17151433,-0.41605628,-0.14691742,-0.19499668,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.31948367,0.005100181,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.8484482350999363e-05
1366,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.21819033,-0.4923386,-1.245924,0.6729433,0.35824183,-0.998498,0.7945597,0.9860403,-0.996885,-0.58877444,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.5190342,-0.29611808,-0.1414197,-0.45649785,-0.17151433,-0.52701634,-0.14691742,-0.8060342,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,0.0020791830340811494
1367,-0.17538705,-0.40547568,-0.76470554,-0.16260709,-0.5989851,-0.46458822,0.41324946,0.6729433,0.35824183,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.3688481,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.45079765,-0.17291017,-0.35449424,-0.45888737,-0.17151433,-0.51592034,-0.14691742,-0.6542395,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,5.105625928364838e-06
1368,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.68988043,-0.46458822,0.41324946,0.6729433,0.35824183,-0.3142887,0.029597672,-0.691031,-0.996885,-0.3688481,-1.0006325,1.4697074,-0.27012277,-0.37421143,-0.18798219,-0.2701228,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.45079765,-0.17291017,-0.35449424,-0.45888737,-0.17151433,-0.51592034,-0.14691742,-0.6542395,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.0038505849503476675
1369,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.7239662,-0.46458822,0.41324946,0.6729433,0.35824183,-0.3142887,0.029597672,-0.691031,-0.996885,-0.3688481,-1.0006325,1.4697074,-0.27012277,-0.37421143,-0.18798219,-0.2701228,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.45079765,-0.17291017,-0.35449424,-0.45888737,-0.17151433,-0.51592034,-0.14691742,-0.6542395,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.0038203742334149576
1370,-0.17538705,-0.40547568,-0.76470554,-0.22735034,1.1905174,-0.5631021,-0.17898743,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,0.7149429,0.69757414,0.7149429,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.51640975,-0.30683184,-0.35449424,-0.53853816,-0.17151433,-0.51592034,-0.14691742,-0.803823,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.3789341,-0.123422734,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,5.34322591043578e-05
1371,-0.115023695,-0.40547568,0.43715435,-0.22735034,-0.550844,-0.4049249,1.2070552,-1.9033693,0.35824183,0.15097365,0.7945597,0.9860403,1.5663875,-0.45681864,1.5668995,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.2629463,-0.17151433,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.000293028438957236
1372,-0.115023695,-0.40547568,0.43715435,-0.22735034,-0.550844,-0.4049249,1.2070552,-1.9033693,0.35824183,2.0530756,-0.35288337,-0.691031,1.5663875,-0.45681864,1.5668995,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.11087959,-0.31939963,-1.9127417,-2.105311,-1.9127417,2.4817114,-0.3004012,2.3885922,2.4027376,-0.025595114,-0.13454743,-0.16487485,-0.35027495,-0.2629463,-0.17151433,-0.07577851,-0.14691742,0.037895143,-0.16339336,0.47152013,0.07720534,0.13885595,-0.13071524,0.3649,0.5795262,-0.79424083,-0.48749566,-0.35904807,-0.28275728,-0.2825637,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.0010063920179284984
