,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F71,category,1
1483,-0.5794958,-0.5438685,-0.27631718,-0.021703772,0.95908535,-0.12918413,-0.81677604,1.4489509,-0.23482592,1.054989,-0.2159906,-0.048972294,0.4385976,0.73545384,-0.28951854,0.04003775,0.19339606,-0.51220614,-0.15626845,0.06135756,-0.6650346,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,3.293025,-0.19171329,0.61855733,0.8317312,0.651584,0.8317312,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.09452772,-0.061667837,-0.2457187,-0.08266853,-0.18715642,-0.20842789,-0.27243292,0.25381786,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,1.218948,0,0.9392008844906663
1484,-0.5794958,-0.5438685,-0.3007196,-0.021703772,0.95908535,-0.12918413,0.21467158,1.4489509,-0.23482592,1.054989,-0.2159906,-0.048972294,0.4385976,0.73545384,-0.28951854,0.04003775,0.19339606,-0.51220614,-1.0210998,0.3954587,-0.6650346,-0.25606793,0.19339609,-0.5122061,-0.2561036,0.24932778,-0.12805472,-0.24430119,-1.9872096,-0.82457906,-0.2755623,-0.8809364,-1.129801,-0.82457906,3.293025,-0.19171329,0.61855733,0.8317312,0.651584,0.8317312,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.09452772,-0.061667837,-0.2457187,-0.08266853,-0.18715642,-0.20842789,-0.27243292,0.25381786,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,1.218948,1,0.9998933120003076
1485,-0.5794958,-0.5438685,-0.3007196,-0.021703772,0.95908535,-0.12918413,0.04276365,1.4489509,-0.23482592,1.054989,-0.2159906,-0.048972294,0.4385976,0.73545384,-0.28951854,0.04003775,0.19339606,-0.51220614,-1.0210998,0.3954587,-0.6650346,-0.25606793,0.19339609,-0.5122061,-0.2561036,0.24932778,-0.12805472,-0.24430119,-1.9872096,-0.82457906,-0.2755623,-0.8809364,-1.129801,-0.82457906,3.293025,-0.19171329,0.61855733,0.8317312,0.651584,0.8317312,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.09452772,-0.061667837,-0.2457187,-0.08266853,-0.18715642,-0.20842789,-0.27243292,0.25381786,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,5.2142982,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,4.9577684,-0.3335561,-0.0857493,1.218948,1,0.9999138731707911
1486,-0.717708,-0.6991076,-0.26411596,0.35852847,0.95908535,-0.6090709,-0.12914428,1.4489509,-0.23482592,1.054989,-0.27487248,-0.23039043,1.4979068,-0.5186941,-0.28951854,1.3844424,0.19339606,-0.7447493,-1.2805493,-0.27274358,-0.6650346,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.0705136,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,-0.5577968,-1.0746746,-0.98081183,-1.0746746,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.18556294,-0.123194955,-0.2624246,-0.15927973,-0.18715642,-0.3968192,-0.27243292,-0.76674485,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-1.1809354,0,0.4895843245660345
1487,0.70465964,0.49714684,-0.27631718,0.2317844,0.95908535,0.03077812,-0.81677604,1.4489509,-0.23482592,1.054989,-0.12190106,0.803693,0.51850575,0.73545384,-0.28951854,0.04003775,0.19339606,-0.7447493,-0.9840357,-0.27274358,-0.6650346,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,0.053563416,-0.2716896,0.6577267,1.0806812,0.38960102,1.1210952,1.0918993,1.0806812,3.293025,-0.17019612,0.2902725,0.70930713,0.4676955,0.70930713,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.094123125,-0.10561578,-0.21230695,-0.103385344,-0.18715642,0.047591124,-0.27243292,-0.25365034,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06875506,-0.0687551,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,1.218948,1,0.9999999409425625
1488,0.70465964,0.49714684,-0.27631718,-0.021703772,0.95908535,-0.2891464,-0.81677604,1.4489509,-0.23482592,1.054989,-0.21902576,-0.28481588,0.08155072,0.73545384,-0.28951854,0.04003775,0.19339606,-0.62847775,-0.15626845,0.06135756,-0.6650346,-0.22326696,0.19339609,-0.6284777,-0.22330233,-1.0179702,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,3.293025,-0.23474766,0.01670178,0.46722385,0.22730492,0.46722385,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.14206834,-0.10163954,-0.2234442,-0.12594822,-0.18715642,-0.2615639,-0.27243292,0.044324916,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.6189773,0,0.9074491593144622
1489,0.70465964,0.49714684,-0.3007196,-0.021703772,0.95908535,-0.2891464,0.3865795,1.4489509,-0.23482592,1.054989,-0.21902576,-0.28481588,0.08155072,0.73545384,-0.28951854,0.04003775,0.19339606,-0.62847775,-1.0210998,0.3954587,-0.6650346,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,-0.12805472,-0.24430119,-1.9872096,-0.82457906,-0.2755623,-0.8809364,-1.129801,-0.82457906,3.293025,-0.23474766,0.01670178,0.46722385,0.22730492,0.46722385,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.14206834,-0.10163954,-0.2234442,-0.12594822,-0.18715642,-0.2615639,-0.27243292,0.044324916,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,0.6189773,0,0.9998341353429333
1490,1.4500875,1.3372645,3.0668125,-0.71879625,0.95908535,-0.6090709,0.5584875,1.4489509,3.4260173,1.054989,-0.22934525,-0.7383612,-0.65009767,-1.7527511,-0.28951854,-1.304367,0.19339606,-0.7447493,0.46146813,0.3954587,-0.6650346,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,-0.22951186,0.900854,0.7440419,0.900854,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.13357171,-0.010395237,-0.2457187,-0.077335484,-0.18715642,-0.7373728,-0.27243292,0.83643967,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,2.7570853,2.7570853,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,3.8975544,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.019006386,0,0.9955759241082608
1491,-0.82414716,-0.7943383,-0.23971358,1.3724812,0.95908535,-0.6090709,-0.12914428,1.4489509,-0.23482592,1.054989,-0.12554324,0.09616221,-0.08792219,-0.76952374,-0.28951854,0.04003775,0.19339606,-0.39593452,-1.2558397,-1.2750471,-2.277026,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,-1.3555429,-1.0116447,-1.9872096,-0.82457906,-1.2597876,-0.8809364,-1.129801,-0.82457906,3.293025,-0.23474766,-0.14744064,-0.8693032,-0.7928141,-0.8693032,0.2885721,2.4688082,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.25366047,0.028268935,0.34735265,0.74370503,0.36136565,0.5987714,-0.18068781,0.19267786,0.2580861,0.23867586,0.45046455,1.055491,0.7436775,-0.6092538,-0.6092538,0.12364409,-0.63784444,-0.6378444,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,8.134548,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-0.58096445,0,0.4438301432191792
1492,-0.82414716,-0.7943383,-0.26411596,1.3724812,0.95908535,-0.6090709,-0.12914428,1.4489509,-0.23482592,1.054989,-0.12554324,0.09616221,-0.08792219,-0.5186941,-0.28951854,0.04003775,0.19339606,-0.39593452,-0.31688005,0.06135756,-0.6650346,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,3.293025,-0.23474766,0.34498665,0.3910352,0.17799403,0.3910352,0.2885721,2.4688082,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.25366047,0.028268935,0.34735265,0.74370503,0.36136565,0.5987714,-0.18068781,0.19267786,0.2580861,0.23867586,0.45046455,1.055491,0.7436775,-0.6092538,-0.6092538,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,1.218948,0,0.980641256172057
1493,-0.82414716,-0.7943383,-0.27631718,1.3724812,0.95908535,-0.6090709,-0.81677604,1.4489509,-0.23482592,1.054989,-0.12554324,0.09616221,-0.08792219,0.73545384,-0.28951854,0.04003775,0.19339606,-0.39593452,-0.15626845,0.06135756,-0.6650346,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,3.293025,-0.23474766,0.07141592,-0.15948923,-0.22060232,-0.15948923,0.2885721,2.4688082,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.25366047,0.028268935,0.34735265,0.74370503,0.36136565,0.5987714,-0.18068781,0.19267786,0.2580861,0.23867586,0.45046455,1.055491,0.7436775,-0.6092538,-0.6092538,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.019006386,0,0.906517641271985
1494,-0.82414716,-0.7943383,-0.3007196,1.3724812,0.95908535,-0.6090709,-0.30105224,1.4489509,-0.23482592,1.054989,-0.12554324,0.09616221,-0.08792219,0.73545384,-0.28951854,0.04003775,0.19339606,-0.39593452,-0.7492958,0.7295598,0.9469566,-0.25606793,0.19339609,-0.39593452,-0.2561036,0.24932778,0.50994074,-0.18232237,0.6577267,1.0806812,0.29467633,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,0.34498665,0.3910352,0.17799403,0.3910352,0.2885721,2.4688082,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.25366047,0.028268935,0.34735265,0.74370503,0.36136565,0.5987714,-0.18068781,0.19267786,0.2580861,0.23867586,0.45046455,1.055491,0.7436775,-0.6092538,-0.6092538,0.12364409,-0.63784444,-0.6378444,-0.41057464,1.7301309,-0.16982031,3.730483,-0.124163374,-0.2481344,-0.1179968,4.689703,4.196919,14.2885475,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,1.218948,0,0.9995169885098996
1495,-1.1309323,-1.0904666,0.10192013,0.4219005,0.95908535,-0.6090709,-0.81677604,1.4489509,-0.021986196,1.054989,-0.1868532,-0.2031777,-0.06682084,0.73545384,0.6007856,0.04003775,0.19339606,-0.7447493,-0.45278203,-0.94094586,-2.277026,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,0.31156883,-0.21213257,0.6577267,1.0806812,0.40902352,1.1210952,1.0918993,1.0806812,3.293025,-0.17019612,-0.5577968,-1.4342666,-1.2890049,-1.4342666,0.2885721,1.6552609,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.15542017,-0.123194955,-0.2624246,-0.14399852,-0.18715642,-0.21688135,2.3638377,1.1886451,1.9055486,0.5987714,-0.18068781,0.19267786,0.2580861,2.4094627,0.45046455,1.055491,0.7436775,-0.7180388,-0.7180388,0.12364409,-0.63784444,-0.6378444,-0.41057464,1.7301309,7.964929,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-1.1809354,1,0.9999998756895426
1496,0.70465964,0.49714684,0.06531651,0.4219005,0.95908535,-0.44910866,-0.12914428,1.4489509,-0.021986196,1.054989,-0.12797135,0.77648026,0.5408874,-1.7728422,1.8867805,0.04003775,0.19339606,-0.39593452,-0.9963904,-1.6091481,-0.6650346,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-0.2189798,-0.3601276,0.6577267,1.0806812,0.380588,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,-0.44836843,-1.2236726,-1.1133349,-1.2236726,0.2885721,3.3860488,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.056697533,-0.08238615,-0.20116968,-0.072822906,0.06473894,0.13695624,-0.12403356,0.49958888,-0.10188924,0.5987714,-0.18068781,0.19267786,0.2580861,-0.14896463,0.45046455,1.055491,0.7436775,-0.7839951,-0.7839951,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,2.8886254,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-0.58096445,0,0.9926961336518982
1497,0.70465964,0.49714684,0.06531651,0.4219005,0.95908535,-0.44910866,-0.12914428,1.4489509,-0.021986196,1.054989,-0.12797135,0.77648026,0.5408874,-1.6474274,1.8867805,0.04003775,0.19339606,-0.39593452,-0.9963904,-1.6091481,-0.6650346,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-0.2189798,-0.3601276,0.6577267,1.0806812,0.380588,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,-0.5577968,-1.457922,-1.3085238,-1.457922,0.2885721,3.3860488,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.056697533,-0.08238615,-0.20116968,-0.072822906,0.06473894,0.13695624,-0.12403356,0.49958888,-0.10188924,0.5987714,-0.18068781,0.19267786,0.2580861,-0.14896463,0.45046455,1.055491,0.7436775,-0.7839951,-0.7839951,0.12364409,-0.63784444,-0.6378444,2.4018617,-0.3266891,-0.16982031,-0.1864098,8.053905,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-1.1809354,0,0.9994659962758252
1498,0.70465964,0.49714684,0.06531651,0.4219005,0.95908535,-0.44910866,0.5584875,1.4489509,-0.021986196,1.054989,-0.12797135,0.77648026,0.5408874,-1.0203533,1.8867805,0.04003775,0.19339606,-0.39593452,-0.9963904,-1.6091481,-0.6650346,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-0.2189798,-0.3601276,0.6577267,1.0806812,0.380588,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,-0.5577968,-1.457922,-1.3085238,-1.457922,0.2885721,3.3860488,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.056697533,-0.08238615,-0.20116968,-0.072822906,0.06473894,0.13695624,-0.12403356,0.49958888,-0.10188924,0.5987714,-0.18068781,0.19267786,0.2580861,-0.14896463,0.45046455,1.055491,0.7436775,-0.7839951,-0.7839951,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-1.1809354,0,0.9886417608419417
1499,0.70465964,0.49714684,-0.27631718,-0.338564,0.95908535,-0.6090709,-0.81677604,1.4489509,-0.23482592,1.054989,-0.25241238,-0.4480922,0.18113227,0.73545384,-0.28951854,0.04003775,0.19339606,-0.7447493,-0.15626845,0.06135756,-0.6650346,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,3.293025,-0.23474766,-0.14744064,0.8317312,0.651584,0.8317312,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.17484102,-0.1158703,-0.2512873,-0.15004946,-0.18715642,-0.37508175,-0.27243292,-0.5121698,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.6189773,0,0.8999002496160244
1500,-0.717708,-0.6991076,-0.26411596,-0.021703772,0.95908535,-0.6090709,-0.12914428,1.4489509,-0.23482592,1.054989,-0.28883415,-0.4843758,1.2084465,-0.5186941,-0.28951854,0.04003775,0.19339606,-0.7447493,-1.2805493,-0.27274358,-0.6650346,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.0705136,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,-0.5577968,-1.0746746,-0.98081183,-1.0746746,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.19567797,-0.123194955,-0.2624246,-0.16440766,-0.18715642,-0.45720106,-0.27243292,-0.8595336,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,0.28458205,0.28458202,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-1.1809354,0,0.6533324157068353
1501,-1.0013695,-0.9665363,0.22393215,-0.5286801,0.95908535,-0.44910866,-0.12914428,1.4489509,0.14828557,1.054989,-0.20809923,-0.6385812,-0.56231546,-1.2770162,-0.28951854,0.04003775,0.19339606,-0.39593452,-1.2681946,-0.94094586,-0.6650346,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,0.3980117,-0.1974344,0.6577267,1.0806812,0.17869559,1.1210952,1.0918993,1.0806812,3.293025,-0.23474766,0.45441493,0.63772666,0.3978384,0.63772666,0.2885721,0.089424446,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.14517386,-0.54777384,-0.23751543,-0.52356315,-0.27101403,0.5987714,-0.18068781,0.19267786,0.2580861,-0.17480733,0.45046455,1.055491,0.7436775,-0.48505044,-0.48505047,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,0,0.9918166851558434
1502,-1.0013695,-0.9665363,2.6275692,-0.5286801,0.95908535,-0.44910866,-0.12914428,1.4489509,2.106411,1.054989,-0.20809923,-0.6385812,-0.56231546,-2.9109817,2.4803166,-1.304367,0.19339606,-0.39593452,-1.3052586,0.7295598,-0.6650346,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.0116447,-1.1080582,-2.07337,-1.638336,-1.354144,-1.4161922,-2.07337,3.293025,-0.23474766,0.3997008,0.6073127,0.36701912,0.6073127,0.2885721,0.089424446,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.14517386,-0.54777384,-0.23751543,-0.52356315,-0.27101403,0.5987714,-0.18068781,0.19267786,0.2580861,-0.17480733,0.45046455,1.055491,0.7436775,-0.48505044,-0.48505047,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,0,0.8954724848683641
1503,-1.0013695,-0.9665363,0.2849382,-0.5286801,0.95908535,-0.44910866,0.21467158,1.4489509,0.23342147,1.054989,-0.20809923,-0.6385812,-0.56231546,-0.3619258,2.4803166,0.04003775,0.19339606,-0.39593452,-1.3176134,0.3954587,0.9469566,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.0116447,-1.9872096,-0.82457906,-1.638336,-0.8809364,-1.129801,-0.82457906,3.293025,-0.23474766,-0.065369435,-0.026005482,-0.13430826,-0.026005482,0.2885721,0.089424446,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.14517386,-0.54777384,-0.23751543,-0.52356315,-0.27101403,0.5987714,-0.18068781,0.19267786,0.2580861,-0.17480733,0.45046455,1.055491,0.7436775,-0.48505044,-0.48505047,0.12364409,-0.63784444,-0.6378444,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,4.7910643,-0.10830019,-0.04525464,-0.04189153,-0.43881726,5.450898,-0.0857493,0.6189773,0,0.6912447948864746
1504,-1.0013695,-0.9665363,0.2849382,-0.5286801,0.95908535,-0.44910866,-0.12914428,1.4489509,0.23342147,1.054989,-0.20809923,-0.6385812,-0.56231546,-2.8702216,2.4803166,0.04003775,0.19339606,-0.39593452,-1.2805493,0.3954587,0.9469566,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.0116447,-1.9872096,-0.82457906,-1.0705136,-0.8809364,-1.129801,-0.82457906,3.293025,-0.23474766,0.45441493,0.63772666,0.3978384,0.63772666,0.2885721,0.089424446,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.14517386,-0.54777384,-0.23751543,-0.52356315,-0.27101403,0.5987714,-0.18068781,0.19267786,0.2580861,-0.17480733,0.45046455,1.055491,0.7436775,-0.48505044,-0.48505047,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,0,0.8820101377049866
1505,-0.48170578,-0.46037853,-0.23971358,0.73876077,0.95908535,-0.6090709,-0.12914428,1.4489509,-0.23482592,1.054989,-0.16924934,0.059878588,0.1288586,-0.76952374,-0.28951854,0.04003775,0.19339606,-0.51220614,-1.2558397,-1.2750471,-2.277026,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.0116447,-1.9872096,-0.82457906,-1.2597876,-0.8809364,-1.129801,-0.82457906,3.293025,-0.23474766,-0.44836843,-0.8693032,-0.7928141,-0.8693032,0.2885721,1.1992183,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,-0.13680853,-0.1158703,-0.2624246,-0.13097358,0.29564303,-0.14804605,0.3909995,0.8197574,0.41283843,0.5987714,-0.18068781,0.19267786,0.2580861,0.26451856,0.45046455,1.055491,0.7436775,-0.6092538,-0.6092538,0.12364409,-0.63784444,-0.6378444,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,4.7910643,8.134548,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-0.58096445,0,0.44508789426083323
