,F72,F62,F65,F64,F67,F34,F66,F69,F68,F104,F105,F108,F94,F95,F23,F79,F111,F112,F113,F116,F117,F118,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F44,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F136,F137,F83,F74,F73,F16,F7,F17,F2,F18,F9,F19,F71,category,1
1391,-1.0769184,-0.3007196,-0.40193605,-0.48252285,-0.12918413,-0.47296014,-0.56327933,-0.23482592,-0.5911217,-0.4718269,0.73545384,0.04003775,-0.8162574,-0.27966294,0.06135756,-0.25606793,-0.8162575,-0.2796629,-0.2561036,0.24932778,-0.22421743,1.4783381,-0.46605748,-0.8445359,-0.82605296,-1.2415072,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.21744296,-0.4491143,0.24377714,-0.2385464,-0.13741542,-0.123194955,-0.2624246,-0.13487081,-0.18715642,-0.10940165,3.140752,5.313268,2.559988,-0.5784924,-0.18068781,-0.53926045,-0.47951007,-0.5630295,0.95371896,-0.58698285,-0.58698285,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,0,0.23031444711069968
1288,0.30908683,-0.17870755,-0.40193605,-0.33429042,-0.12918413,-0.12914428,-0.32277372,-0.19225797,-0.30382884,-0.75681674,-0.76952374,0.04003775,-0.8651116,-0.62847775,-0.6068447,-0.22326696,-0.86511165,-0.6284777,-0.22330233,1.5166258,1.0190624,-0.06668593,1.2007757,-0.8809364,-1.129801,-0.82457906,0.56059563,-0.17019612,0.89212805,1.9318584,2.9712505,1.9318584,0.6067035,0.4357836,1.0738975,0.024516724,0.7911101,-0.1273004,-0.05455246,0.62298703,-0.07979689,1.639085,-0.4451247,0.97586757,-0.58306265,2.5232217,-0.4331479,10.137984,-0.39908442,-0.35879737,-0.42763403,-0.14624777,-0.7767142,-0.7767142,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,2.1189044,1,0.9999958478737643
1289,0.30908683,-0.3007196,-0.40193605,-0.33429042,-0.12918413,-0.30105224,-0.32277372,-0.23482592,-0.30382884,-0.75681674,0.73545384,0.04003775,-0.8651116,-0.62847775,0.7295598,-0.25606793,-0.86511165,-0.6284777,-0.2561036,0.24932778,0.50994074,-0.18232237,0.29467633,1.1210952,1.0918993,1.0806812,0.56059563,-0.17019612,0.89212805,1.9318584,2.9712505,1.9318584,0.6067035,0.4357836,1.0738975,0.024516724,0.7911101,-0.1273004,-0.05455246,0.62298703,-0.07979689,1.639085,-0.4451247,0.97586757,-0.58306265,2.5232217,-0.4331479,10.137984,-0.39908442,-0.35879737,-0.42763403,-0.14624777,-0.7767142,-0.7767142,0.12364409,2.4018617,-0.16982031,-0.124163374,-0.2481344,4.196919,-0.10830019,-0.04189153,2.1189044,1,0.9908472983396533
1291,-1.1044549,-0.23971358,-0.5286801,-0.33429042,-0.6090709,-0.12914428,-0.32277372,-0.23482592,-0.30382884,0.21380572,-0.76952374,0.04003775,-0.8651116,-0.7447493,-1.2750471,-0.22326696,-0.86511165,-0.74474937,-0.22330233,1.5166258,1.0190624,-0.06668593,1.2007757,-0.8809364,-1.129801,-0.82457906,0.56059563,-0.17019612,-0.284226,0.70300925,0.45844972,0.70300925,0.6067035,0.4357836,1.0738975,0.024516724,0.7911101,-0.18151693,-0.119009435,-0.2457187,-0.15486972,0.0017651002,-0.3968192,-0.21132731,-0.7720149,-0.17542176,-0.4331479,0.017748188,-0.39908442,-0.35879737,-0.42763403,-0.14624777,-0.7278894,-0.7278894,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.6189773,1,0.9999133472327043
1293,-1.0866268,-0.26411596,-0.78216827,-0.33429042,-0.2891464,-0.81677604,-0.32277372,-0.23482592,-0.30382884,-0.20045272,0.73545384,0.04003775,-0.8651116,-0.7447493,-0.6068447,-0.22326696,-0.86511165,-0.74474937,-0.22330233,1.5166258,1.0190624,-0.06668593,1.2007757,-0.8809364,-1.129801,-0.82457906,0.56059563,-0.17019612,-0.42101136,-1.3957114,-1.2479125,-1.3957114,0.6067035,0.4357836,1.0738975,0.024516724,0.7911101,-0.2148965,-0.12152075,-0.2624246,-0.17333025,-0.01922618,-0.5815877,-0.20259793,-0.9765129,-0.19748151,-0.4331479,-0.18068781,-0.39908442,-0.35879737,-0.42763403,-0.14624777,-0.7767142,-0.7767142,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.58096445,1,0.9997228609739826
1325,1.7852918,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,0.6273162,-0.85414094,0.04003775,0.19339606,-0.62847775,-0.27274358,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.25764862,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,1,1.0
1326,1.7852918,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,0.6273162,-0.85414094,0.04003775,0.19339606,-0.62847775,-0.27274358,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.25764862,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,1,1.0
1327,-1.1166346,-0.3007196,-0.338564,-0.5995819,-0.12918413,-0.81677604,-0.55125403,-0.23482592,-0.4824163,0.05108448,0.73545384,0.04003775,-0.89768106,-0.62847775,0.7295598,-0.22326696,-0.8976811,-0.6284777,-0.22330233,1.5166258,-0.5241162,-0.4902581,-0.48311114,1.1210952,1.0918993,1.0806812,-0.6042956,-0.2024719,-0.5304397,-1.342871,-1.2140113,-1.342871,0.22073527,-0.07188704,0.046502702,0.29505578,0.131357,-0.20781599,-0.1175445,-0.2457187,-0.16748442,0.37960812,-0.56226546,0.10293015,-0.33064675,0.22165386,-0.6608067,0.017748188,-0.5645282,-0.5144751,-0.7097079,-0.3775876,-0.6833475,-0.6833475,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,1,0.9615154392419047
1330,1.7852918,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,0.6273162,-0.85414094,0.04003775,0.19339606,-0.62847775,-0.27274358,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.25764862,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,1,1.0
1354,0.41270185,-0.3007196,0.4219005,-0.7096428,-0.2891464,-0.47296014,-0.59534675,-0.23482592,-0.5678277,-0.76621795,0.73545384,0.04003775,-0.9465353,-0.27966294,0.7295598,-0.25606793,-0.94653535,-0.2796629,-0.2561036,0.24932778,-0.22421743,1.4783381,-0.46605748,-0.8445359,-0.82605296,-1.2415072,-0.16366288,-0.20892704,0.23555836,1.1129841,0.9299851,1.1129841,-0.5570493,-0.21744296,-0.4640041,-0.45644164,-0.52149487,-0.18475373,-0.056017388,-0.2234442,-0.12523031,-0.16616514,-0.77964014,-0.25497416,0.5467658,-0.2930738,-0.60429376,-0.18068781,-0.34223193,-0.5194701,-0.8740889,0.4683655,-0.5317338,-0.5317338,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,1,0.2726499147133433
1355,0.41270185,-0.3007196,0.4219005,-0.7096428,-0.2891464,-0.47296014,-0.59534675,-0.23482592,-0.5678277,-0.76621795,0.73545384,0.04003775,-0.9465353,-0.27966294,0.7295598,-0.25606793,-0.94653535,-0.2796629,-0.2561036,0.24932778,-0.22421743,1.4783381,-0.46605748,-0.8445359,-0.82605296,-1.2415072,-0.16366288,-0.20892704,0.23555836,1.1129841,0.9299851,1.1129841,-0.5570493,-0.21744296,-0.4640041,-0.45644164,-0.52149487,-0.18475373,-0.056017388,-0.2234442,-0.12523031,-0.16616514,-0.77964014,-0.25497416,0.5467658,-0.2930738,-0.60429376,-0.18068781,-0.34223193,-0.5194701,-0.8740889,0.4683655,-0.5317338,-0.5317338,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,1,0.2726499147133433
1360,0.086676426,-0.3007196,-0.71879625,-0.7096428,-0.44910866,0.04276365,-0.59534675,-0.23482592,-0.5678277,1.6605558,0.73545384,0.04003775,-0.9465353,-0.62847775,0.3954587,-0.25606793,-0.94653535,-0.6284777,-0.2561036,0.24932778,-0.12805472,-0.24430119,-0.2755623,-0.8809364,-1.129801,-0.82457906,-0.16366288,-0.2024719,-0.25686893,1.1129841,0.9299851,1.1129841,-0.5570493,-0.21744296,-0.4640041,-0.45644164,-0.52149487,-0.2148965,-0.09996533,-0.2624246,-0.16276672,-0.18715642,-0.7059743,-0.27243292,-0.49743438,-0.31513354,-0.60429376,-0.18068781,-0.34223193,-0.5194701,-0.8740889,0.4683655,2.2362878,2.2362878,-9.003153,2.4018617,-0.16982031,-0.124163374,-0.2481344,4.196919,-0.10830019,-0.04189153,-0.28097907,1,0.9999844450502595
1364,-1.0737411,-0.3007196,-0.78216827,-0.51878566,-0.12918413,0.21467158,-0.6755153,-0.23482592,-0.5057103,-0.32641894,0.73545384,0.04003775,-0.88139635,-0.7447493,0.7295598,-0.25606793,-0.8813964,-0.74474937,-0.2561036,0.24932778,-0.23521633,-0.36622393,-0.09890646,1.1210952,1.0918993,1.0806812,0.23138721,-0.17019612,-0.31158307,-0.5120153,-0.43428284,-0.5120153,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.20680448,-0.11649813,-0.2624246,-0.16676651,-0.1031913,-0.56226546,0.059283286,-0.12010514,-0.006296958,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.7767142,-0.7767142,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,1,0.4689150779407545
1365,-0.07112906,-0.3007196,-0.9722844,-0.51878566,-0.12918413,-0.81677604,-0.6755153,-0.23482592,-0.5057103,0.95112884,0.73545384,-1.304367,-0.88139635,-0.62847775,0.7295598,-0.22326696,-0.8813964,-0.6284777,-0.22330233,1.5166258,0.03698576,-0.2763199,0.10743946,1.1210952,1.0918993,1.0806812,0.23138721,-0.17019612,0.01670178,-0.5120153,-0.43428284,-0.5120153,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.20316307,-0.111475505,-0.2512873,-0.16225393,0.022756381,-0.5695113,-0.27243292,0.14524889,-0.24160105,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.5792737,-0.5792737,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,1,0.9990661471344879
1366,-0.07112906,-0.3007196,-0.9722844,-0.51878566,-0.12918413,-0.81677604,-0.6755153,-0.23482592,-0.5057103,0.95112884,0.73545384,0.04003775,-0.88139635,-0.62847775,0.7295598,-0.22326696,-0.8813964,-0.6284777,-0.22330233,1.5166258,0.03698576,-0.2763199,0.10743946,1.1210952,1.0918993,1.0806812,0.23138721,-0.17019612,-0.5304397,-1.3265887,-1.196547,-1.3265887,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.20316307,-0.111475505,-0.2512873,-0.16225393,0.022756381,-0.5695113,-0.27243292,0.14524889,-0.24160105,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.5792737,-0.5792737,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,1,0.9975544891653227
1367,1.7852918,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,0.6273162,-0.85414094,0.04003775,0.19339606,-0.62847775,-0.27274358,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.25764862,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,1,1.0
1368,-1.0071945,-0.3007196,-0.71879625,-0.51878566,-0.12918413,-0.81677604,-0.6755153,-0.23482592,-0.5057103,-0.12663265,0.73545384,0.04003775,-0.88139635,-0.62847775,0.7295598,-0.22326696,-0.8813964,-0.6284777,-0.22330233,1.5166258,-0.5241162,-0.4902581,-0.48311114,1.1210952,1.0918993,1.0806812,0.23138721,-0.2024719,-0.5304397,-1.3265887,-1.196547,-1.3265887,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.215908,-0.122985676,-0.2624246,-0.17456095,-0.18715642,-0.5791724,-0.27243292,1.2685584,-0.31513354,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.42037904,-0.42037907,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9961742699652968
1371,-1.1551151,-0.3007196,-0.71879625,-0.51878566,-0.12918413,0.5584875,-0.6755153,-0.23482592,-0.5057103,-0.49737766,0.73545384,0.04003775,-0.88139635,-0.7447493,0.7295598,-0.25606793,-0.8813964,-0.74474937,-0.2561036,0.24932778,0.01541793,0.7536794,0.08784404,-0.8081353,-0.4658945,-0.9484738,0.23138721,-0.17019612,-0.09272651,-0.57038563,-0.471266,-0.57038563,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.19264345,-0.1098013,-0.22901282,-0.1556902,-0.16616514,-0.51637524,-0.23751543,-0.43250144,-0.27836728,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.7767142,-0.7767142,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,1,0.5199301420915825
1373,-1.0071945,-0.3007196,-0.8455403,-0.51878566,-0.12918413,-0.81677604,-0.6755153,-0.23482592,-0.5057103,0.45801896,0.73545384,0.04003775,-0.88139635,-0.7447493,0.06135756,-0.22326696,-0.8813964,-0.74474937,-0.22330233,1.5166258,-0.22636008,-0.36288708,-0.03810927,1.1210952,1.0918993,1.0806812,0.23138721,-0.17019612,-0.5577968,-1.4553107,-1.3064692,-1.4553107,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.18273073,-0.12131147,-0.2624246,-0.1569209,-0.12418258,-0.39078104,-0.1851392,0.69782954,-0.21954127,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.7767142,-0.7767142,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,1,0.9980730677221821
1377,-0.13114458,-0.3007196,-0.6554242,-0.51878566,-0.44910866,-0.81677604,-0.6755153,-0.23482592,-0.5057103,0.017691998,0.73545384,0.04003775,-0.88139635,-0.7447493,0.7295598,-0.22326696,-0.8813964,-0.74474937,-0.22330233,1.5166258,0.03698576,-0.2763199,0.10743946,1.1210952,1.0918993,1.0806812,0.23138721,-0.17019612,-0.25686893,-0.5642414,-0.46407485,-0.5642414,-0.49623004,-0.21744296,-0.44273296,-0.382176,-0.47870758,-0.20700678,-0.11294044,-0.25685596,-0.16502301,-0.18715642,-0.5840029,-0.27243292,-0.6785035,-0.31513354,-0.6325056,-0.18068781,-0.5522703,-0.5211351,-0.66389525,0.9902759,-0.4178093,-0.41780934,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.8809499,1,0.9976881656245575
1378,-0.963948,3.2132268,0.10504031,-0.48252285,-0.6090709,-0.81677604,-0.56327933,3.3408816,-0.5911217,-0.26034054,0.73545384,-1.304367,-0.8162574,-0.27966294,0.7295598,-0.22326696,-0.8162575,-0.2796629,-0.22330233,1.5166258,-0.06616451,-0.30731052,-0.16867809,1.1210952,1.0918993,1.0806812,-0.64650184,-0.22183736,-0.50308263,-1.0167651,-0.9109548,-1.0167651,-0.085700154,-0.21744296,-0.4491143,0.24377714,-0.2385464,-0.13984303,-0.122985676,-0.2624246,-0.13599895,-0.18715642,-0.12510094,-0.27243292,2.3913121,-0.31513354,-0.5784924,-0.18068781,-0.53926045,-0.47951007,-0.5630295,0.95371896,-0.3128789,-0.31287894,0.12364409,-0.41057464,3.8975544,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,1,0.9939106115370249
1392,-1.0769184,-0.3007196,-0.40193605,-0.48252285,-0.12918413,-0.81677604,-0.56327933,-0.23482592,-0.5911217,-0.4718269,0.73545384,0.04003775,-0.8162574,-0.27966294,0.7295598,-0.19046597,-0.8162575,-0.2796629,-0.19050106,-1.0179702,-0.5241162,-0.4902581,-0.48311114,1.1210952,1.0918993,1.0806812,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.21744296,-0.4491143,0.24377714,-0.2385464,-0.13741542,-0.123194955,-0.2624246,-0.13487081,-0.18715642,-0.10940165,3.140752,5.313268,2.559988,-0.5784924,-0.18068781,-0.53926045,-0.47951007,-0.5630295,0.95371896,-0.58698285,-0.58698285,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,0,0.00025943301547222403
1393,-1.0769184,-0.3007196,-0.40193605,-0.48252285,-0.12918413,-0.81677604,-0.56327933,-0.23482592,-0.5911217,-0.4718269,0.73545384,0.04003775,-0.8162574,-0.27966294,0.7295598,-0.22326696,-0.8162575,-0.2796629,-0.22330233,-1.0179702,-0.5241162,-0.4902581,-0.48311114,1.1210952,1.0918993,1.0806812,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.21744296,-0.4491143,0.24377714,-0.2385464,-0.13741542,-0.123194955,-0.2624246,-0.13487081,-0.18715642,-0.10940165,3.140752,5.313268,2.559988,-0.5784924,-0.18068781,-0.53926045,-0.47951007,-0.5630295,0.95371896,-0.58698285,-0.58698285,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,0,0.00025251751267927903
1394,-1.0769184,-0.3007196,-0.40193605,-0.48252285,-0.12918413,-0.81677604,-0.56327933,-0.23482592,-0.5911217,-0.4718269,0.73545384,0.04003775,-0.8162574,-0.27966294,0.7295598,-0.19046597,-0.8162575,-0.2796629,-0.19050106,-1.0179702,0.31156883,-0.21213257,0.40902352,1.1210952,1.0918993,1.0806812,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.21744296,-0.4491143,0.24377714,-0.2385464,-0.13741542,-0.123194955,-0.2624246,-0.13487081,-0.18715642,-0.10940165,3.140752,5.313268,2.559988,-0.5784924,-0.18068781,-0.53926045,-0.47951007,-0.5630295,0.95371896,-0.58698285,-0.58698285,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,0,0.0008843171910176231
1395,-0.5862034,-0.27631718,-0.8455403,-0.48252285,-0.6090709,-0.81677604,-0.56327933,-0.23482592,-0.5911217,0.90671265,0.73545384,0.04003775,-0.8162574,-0.7447493,0.7295598,-0.22326696,-0.8162575,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.36288708,-0.03810927,1.1210952,1.0918993,1.0806812,-0.64650184,-0.23474766,-0.5304397,-0.96023804,-0.86164385,-0.96023804,-0.085700154,-0.21744296,-0.4491143,0.24377714,-0.2385464,-0.2161103,-0.122567125,-0.2624246,-0.1744584,-0.18715642,-0.58279526,-0.27243292,-0.33303082,-0.31513354,-0.5784924,-0.18068781,-0.53926045,-0.47951007,-0.5630295,0.95371896,0.51628554,0.51628554,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,0,0.00012106787303511851
1396,-0.4882369,-0.3007196,-0.6554242,-0.7160048,0.3507026,0.5584875,-0.80378497,-0.23482592,-0.7386505,-0.3042456,0.73545384,0.04003775,-1.0930979,-0.7447493,0.7295598,-0.25606793,-1.093098,-0.74474937,-0.2561036,0.24932778,0.01541793,0.7536794,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.756238,-0.23474766,-0.31158307,-0.87498665,-0.798978,-0.87498665,-0.5617277,-0.21744296,-0.481021,-0.44936872,-0.5297763,-0.2142896,-0.1219393,-0.2624246,-0.1732277,-0.12418258,-0.5755495,-0.23751543,-0.9976877,-0.2636608,-0.69901764,-0.18068781,-0.5829526,-0.54860765,-0.769138,-1.4206592,-0.760011,-0.760011,0.12364409,2.4018617,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.58096445,0,0.16101112676176213
1397,-1.0582076,0.8949984,0.2317844,0.14062598,-0.6090709,0.04276365,0.078068964,1.0422124,-0.41253424,0.4750246,-2.8542252,-1.304367,-0.40913904,-0.62847775,-3.2796538,-0.19046597,-0.4091391,-0.6284777,-0.19050106,1.5166258,0.1057526,0.07208426,0.25440523,-1.2449422,-1.2860144,0.24080187,1.0812042,-0.17019612,-0.3936543,-1.3709809,-1.2314756,-1.3709809,5.89213,9.051984,2.7734597,6.6023297,6.136076,-0.16270298,-0.12214857,1.0127909,-0.12369194,-0.08220002,-0.26639444,2.0495806,1.6429943,3.3614926,-0.4537711,14.966593,-0.4681196,1.6250532,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9999996683990151
1398,-1.0582076,0.5533647,0.2317844,0.14062598,-0.6090709,0.04276365,0.078068964,0.70166886,-0.41253424,0.4750246,-2.7851188,-1.304367,-0.40913904,-0.62847775,-3.2796538,-0.19046597,-0.4091391,-0.6284777,-0.19050106,1.5166258,0.1057526,0.07208426,0.25440523,-1.2449422,-1.2860144,0.24080187,1.0812042,-0.17019612,-0.3936543,-1.3709809,-1.2314756,-1.3709809,5.89213,9.051984,2.7734597,6.6023297,6.136076,-0.16270298,-0.12214857,1.0127909,-0.12369194,-0.08220002,-0.26639444,2.0495806,1.6429943,3.3614926,-0.4537711,14.966593,-0.4681196,1.6250532,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9999996494681119
1399,-1.0582076,-0.26411596,0.2317844,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.34309798,-0.5186941,0.04003775,-0.40913904,-0.62847775,0.06135756,-0.22326696,-0.4091391,-0.6284777,-0.22330233,1.5166258,0.30178002,2.0461345,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.36629722,-1.3812726,-1.2386668,-1.3812726,5.89213,9.051984,2.7734597,6.6023297,6.136076,-0.18738364,-0.09745402,0.65083015,-0.13076846,2.394771,-0.55622727,0.9845969,1.1539111,2.854118,-0.4537711,10.667147,-0.4681196,1.6250532,-0.3832803,-0.31783637,-0.7758576,-0.7758576,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9999867571967844
1400,-1.0582076,-0.23971358,0.2317844,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.19225797,-0.41253424,0.34309798,-0.017034974,0.04003775,-0.40913904,-0.62847775,0.7295598,-0.22326696,-0.4091391,-0.6284777,-0.22330233,1.5166258,0.31156883,-0.21213257,0.40902352,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.50308263,-1.4202884,-1.2766773,-1.4202884,5.89213,9.051984,2.7734597,6.6023297,6.136076,-0.18738364,-0.09745402,0.65083015,-0.13076846,2.394771,-0.55622727,0.9845969,1.1539111,2.854118,-0.4537711,10.667147,-0.4681196,1.6250532,-0.3832803,-0.31783637,-0.7758576,-0.7758576,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9999825652237625
1401,-1.1148694,-0.26411596,-0.08507582,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.22803877,-0.5186941,0.04003775,-0.40913904,-0.7447493,0.06135756,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.36629722,-1.3812726,-1.2386668,-1.3812726,5.89213,9.051984,2.7734597,6.6023297,6.136076,-0.2074114,-0.115242474,-0.2624246,-0.16645883,0.6105122,-0.5731342,0.1203889,-0.005221329,0.29518637,-0.4537711,-0.18068781,-0.4681196,1.6250532,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9997052948576851
1402,-1.0638562,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,-0.036909487,-0.5186941,0.04003775,-0.40913904,-0.7447493,0.06135756,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,9.051984,2.7734597,6.6023297,6.136076,-0.20174697,-0.11105695,0.32228118,-0.15076739,1.0303378,-0.5634731,0.3648114,-0.48800284,1.420234,-0.4537711,6.7645717,-0.4681196,1.6250532,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.4809209,1,0.9999600588864666
