,F72,F62,F65,F64,F67,F69,F68,F105,F108,F94,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F126,F127,F128,F129,F130,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F18,F19,F71,category,1
1654,-0.39644846,-0.26411596,-0.338564,-0.7608562,-0.6090709,-0.23482592,-0.7852385,-0.5186941,0.04003775,-1.0930979,-0.22326696,-1.093098,-0.74474937,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.19871247,-0.122985676,-0.2624246,-0.16584349,-0.47652325,-0.835153,-0.31513354,-0.18068781,-0.5833286,-0.54860765,-0.76116204,-0.71188444,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.00022114750642214238
1655,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1656,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1657,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1658,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1659,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1660,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1661,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1662,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1663,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1664,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1665,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1666,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1667,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1668,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1669,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1670,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1671,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1672,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1673,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1674,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1675,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1676,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,-1.3555429,-1.5785651,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.004524682503164441
1677,-0.7710158,-0.3007196,-0.2118199,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.73545384,0.04003775,-0.6371254,-0.25606793,-0.6371253,1.8132261,-0.2561036,0.24932778,0.2727578,0.22195823,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.16250068,-0.12173002,-0.2624246,-0.14687015,-0.2676021,-0.551509,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.05925436665115233
1678,-0.7710158,0.8949984,-0.40193605,-0.70200855,-0.6090709,0.9145086,-0.69982713,-0.6466685,0.04003775,-0.6371254,-0.22326696,-0.6371253,-0.74474937,-0.22330233,-1.0179702,-0.030181924,-0.0008947598,-0.756238,-0.23474766,-0.44836843,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.10444044,-0.11942799,-0.2624246,-0.11630772,0.06570568,-0.44991782,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.28097907,0,0.00031918259007639546
1679,-0.39644846,0.3703466,-0.90891236,-0.70200855,-0.6090709,0.10571764,-0.69982713,-2.6165419,1.3844424,-0.6371254,-0.22326696,-0.6371253,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.756238,-0.23474766,-0.3936543,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.17625712,-0.122567125,-0.25685596,-0.15415181,-0.34489083,-0.79096496,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.1231177,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.019006386,0,0.00013632004477391471
1680,-0.7710158,-0.26411596,-0.4653081,-0.70200855,-0.6090709,-0.23482592,-0.69982713,-0.5186941,0.04003775,-0.6371254,-0.22326696,-0.6371253,-0.74474937,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.19466646,-0.123194955,-0.2624246,-0.16389488,-0.45116287,-0.8586307,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,3.7988195,-0.23827,-0.04189153,-0.8809499,0,0.00025676693974756895
1681,-0.7710158,-0.26411596,0.04166827,-0.70200855,-0.6090709,-0.23482592,-0.69982713,-0.5186941,0.04003775,-0.6371254,-0.22326696,-0.6371253,-0.5122061,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.17807782,-0.123194955,-0.2624246,-0.15548506,-0.35213664,-0.7703009,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,0.0003318287458889832
1682,-0.7710158,-0.22751237,0.04166827,-0.70200855,-0.6090709,-0.23482592,-0.69982713,0.108379714,0.04003775,-0.6371254,-0.22326696,-0.6371253,-0.5122061,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.17807782,-0.123194955,-0.2624246,-0.15548506,-0.35213664,-0.7703009,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,8.998188087651713e-05
1683,-0.7710158,-0.26411596,0.04166827,-0.70200855,-0.6090709,-0.23482592,-0.69982713,-0.5186941,0.04003775,-0.6371254,-0.22326696,-0.6371253,-0.5122061,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.17807782,-0.123194955,-0.2624246,-0.15548506,-0.35213664,-0.7703009,-0.31513354,-0.18068781,-0.5806966,-0.54777515,-0.5951276,-1.0950253,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,9.529576971236134e-05
1684,-0.39644846,-0.22751237,-0.71879625,-0.71664095,-0.44910866,-0.19225797,-0.66100377,-0.5186941,0.04003775,-0.8162574,-0.19046597,-0.8162575,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20559068,-0.122985676,-0.2624246,-0.16933048,-0.5175829,-0.9525565,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.0002601501441264747
1685,-0.39644846,-0.22751237,-0.71879625,-0.71664095,-0.44910866,-0.19225797,-0.66100377,-1.1457682,0.04003775,-0.8162574,-0.19046597,-0.8162575,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20559068,-0.122985676,-0.2624246,-0.16933048,-0.5175829,-0.9525565,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.0002782715801752425
1686,-0.7710158,-0.22751237,-0.71879625,-0.71664095,-0.6090709,-0.19225797,-0.66100377,-1.1457682,0.04003775,-0.8162574,-0.22326696,-0.8162575,-0.5122061,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20457917,-0.122985676,-0.2624246,-0.16881768,-0.5115447,-0.95109755,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.0002678142226959875
1687,-0.39644846,-0.26411596,-0.71879625,-0.71664095,-0.44910866,-0.23482592,-0.66100377,-0.5186941,0.04003775,-0.8162574,-0.22326696,-0.8162575,-0.39593452,-0.22330233,-1.0179702,-0.7577402,-1.0188934,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20559068,-0.122985676,-0.2624246,-0.16933048,-0.5175829,-0.9525565,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,5.9059426667119494e-05
1688,-0.39644846,-0.22751237,-0.71879625,-0.71664095,-0.44910866,-0.19225797,-0.66100377,-1.1457682,0.04003775,-0.8162574,-0.22326696,-0.8162575,-0.39593452,-0.22330233,-1.0179702,-0.7577402,-1.0188934,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20559068,-0.122985676,-0.2624246,-0.16933048,-0.5175829,-0.9525565,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,6.33619068262498e-05
1689,-0.39644846,-0.22751237,-0.78216827,-0.71664095,-0.6090709,-0.23482592,-0.66100377,-1.1457682,0.04003775,-0.8162574,-0.22326696,-0.8162575,-0.6284777,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.19547567,-0.123194955,-0.2624246,-0.1643051,-0.4559934,-0.8947872,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,0.00029948051486228743
1690,-0.39644846,0.43135265,-0.78216827,-0.71664095,-0.6090709,0.4462612,-0.66100377,-2.5566847,-1.304367,-0.8162574,-0.22326696,-0.8162575,-0.6284777,-0.22330233,-1.0179702,-0.7577402,-1.0188934,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.19547567,-0.123194955,-0.2624246,-0.1643051,-0.4559934,-0.8947872,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,0.00017612427312732338
1691,-0.7710158,-0.23971358,-0.71879625,-0.71664095,-0.6090709,-0.23482592,-0.66100377,-0.017034974,0.04003775,-0.8162574,-0.19046597,-0.8162575,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20457917,-0.122985676,-0.2624246,-0.16881768,-0.5115447,-0.95109755,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,8.851171399112308e-05
1692,-0.7710158,-0.23971358,-0.71879625,-0.71664095,-0.6090709,-0.23482592,-0.66100377,-0.76952374,0.04003775,-0.8162574,-0.19046597,-0.8162575,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.20457917,-0.122985676,-0.2624246,-0.16881768,-0.5115447,-0.95109755,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,9.596231054463333e-05
1693,-0.7710158,0.41915143,-0.40193605,-0.71664095,0.6706271,0.19085352,-0.66100377,0.0977514,0.04003775,-0.8162574,-0.12486401,-0.8162575,-0.39593452,-0.12489857,-1.0179702,-0.7577402,-1.0188934,-0.756238,-0.23474766,-0.36629722,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.09594382,-0.12068364,-0.2234442,-0.11189771,0.12367225,0.07967653,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.00017277005842022435
1694,-0.7710158,0.41915143,-0.40193605,-0.71664095,0.6706271,0.19085352,-0.66100377,-0.4124106,0.04003775,-0.8162574,-0.12486401,-0.8162575,-0.39593452,-0.12489857,-1.0179702,-0.7577402,-1.0188934,-0.756238,-0.23474766,-0.36629722,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.09594382,-0.12068364,-0.2234442,-0.11189771,0.12367225,0.07967653,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.00018250006608876761
1695,-0.7710158,0.41915143,-0.40193605,-0.71664095,0.6706271,0.19085352,-0.66100377,-1.9428962,0.04003775,-0.8162574,-0.12486401,-0.8162575,-0.39593452,-0.12489857,-1.0179702,-0.58191586,-0.6362965,-0.756238,-0.23474766,-0.36629722,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.09594382,-0.12068364,-0.2234442,-0.11189771,0.12367225,0.07967653,-0.31513354,-0.18068781,-0.5820502,-0.5427801,-0.6616581,-1.1775483,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.0003267258857418392
