,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F104,F105,F108,F94,F95,F109,F23,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F137,F83,F74,F73,F146,F16,F7,F12,F17,F2,F13,F18,F14,F1,F9,F19,F15,F71,category,1
2059,-0.3849749,-0.34557986,-0.105500326,-0.6554242,-0.44530568,-0.6090709,-0.12914428,-0.21053778,-0.107122086,-0.24947612,0.19981186,-1.8512264,0.04003775,-0.6534101,-0.7447493,0.30085674,0.7295598,-0.22326696,-0.65341014,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.36288708,0.6577267,1.0806812,-0.03810927,1.1210952,1.0918993,1.0806812,-0.2624254,-0.23474766,-0.50308263,-0.78512704,-0.7024108,-0.78512704,-0.24359626,-0.44392776,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.20579298,-0.122985676,-0.2624246,-0.16943303,-0.18715642,-0.51879054,-0.27243292,-0.80603224,-0.31513354,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,0.73728186,0.73728186,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.00039401356325326176
2060,-0.34931862,-0.29992127,-0.3007196,0.04166827,-0.44530568,-0.44910866,-0.12914428,-0.21053778,-0.23482592,-0.24947612,0.07914167,0.73545384,0.04003775,-0.6534101,-0.7447493,-0.032721113,0.7295598,-0.25606793,-0.65341014,-0.74474937,-0.2561036,0.24932778,0.2727578,0.90596193,0.102778226,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.2624254,-0.23474766,-0.22951186,-0.2507313,-0.2678586,-0.2507313,-0.24359626,0.14805332,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.17241341,-0.10854564,-0.21787557,-0.14461386,0.14870405,-0.4028574,0.11165953,-0.5517188,0.12606159,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,-0.48762017,-0.4876202,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,0.23429638390371163
2061,-0.56325626,-0.5243005,-0.105500326,2.1329455,-0.44530568,1.4704384,-0.81677604,-0.21053778,-0.23482592,-0.24947612,-0.29720238,0.73545384,0.04003775,-0.6534101,-0.62847775,0.74562705,0.7295598,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.2624254,-0.2024719,0.7006286,0.7007052,0.4563951,0.7007052,-0.24359626,-0.4143884,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.054472227,-0.07087598,0.09396752,-0.060618438,-0.1031913,0.08382023,-0.17640981,-0.50005,-0.10924249,-0.5113554,0.6792015,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,-0.6675009,-0.6675009,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,1.218948,0,0.0040634409502477735
2063,0.7498478,0.51410574,-0.3007196,-0.71879625,-0.44530568,-0.44910866,-0.81677604,-0.21053778,-0.23482592,-0.24947612,0.24078645,0.73545384,0.04003775,-0.6534101,-0.51220614,-1.2311304,0.7295598,-0.157665,-0.65341014,-0.5122061,-0.15769981,-1.0179702,1.932372,1.4267455,0.7079421,-1.2415072,1.7685981,-0.8445359,-0.82605296,-1.2415072,-0.2624254,-0.23474766,-0.31158307,-0.2562611,-0.2709405,-0.2562611,-0.24359626,-0.44392776,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.19729637,-0.11984654,-0.2624246,-0.1635872,-0.18715642,-0.48618433,-0.27243292,0.40116122,-0.31513354,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,0.2490342,0.2490342,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,0.006667528757267864
2064,0.7498478,0.51410574,-0.3007196,-0.71879625,-0.44530568,-0.44910866,-0.81677604,-0.21053778,-0.23482592,-0.24947612,0.24078645,0.73545384,0.04003775,-0.6534101,-0.51220614,-1.2311304,0.7295598,-0.157665,-0.65341014,-0.5122061,-0.15769981,-1.0179702,1.932372,1.4267455,0.7079421,-1.2415072,1.7685981,-0.8445359,-0.82605296,-1.2415072,-0.2624254,-0.23474766,-0.44836843,-0.34059086,-0.33360645,-0.34059086,-0.24359626,-0.44392776,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.19729637,-0.11984654,-0.2624246,-0.1635872,-0.18715642,-0.48618433,-0.27243292,0.40116122,-0.31513354,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,0.2490342,0.2490342,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.006576419677332204
2065,0.7498478,0.51410574,-0.3007196,-0.71879625,-0.44530568,-0.44910866,-0.81677604,-0.21053778,-0.23482592,-0.24947612,0.24078645,0.73545384,0.04003775,-0.6534101,-0.51220614,0.74562705,0.7295598,-0.157665,-0.65341014,-0.5122061,-0.15769981,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.2624254,-0.23474766,-0.22951186,0.7007052,0.4563951,0.7007052,-0.24359626,-0.44392776,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.19729637,-0.11984654,-0.2624246,-0.1635872,-0.18715642,-0.48618433,-0.27243292,0.40116122,-0.31513354,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,0.2490342,0.2490342,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,0.001018682405130059
2068,-0.74524444,-0.72128457,-0.3007196,-0.9722844,-0.44530568,-0.44910866,-0.81677604,-0.21053778,-0.23482592,-0.24947612,1.1270669,0.73545384,0.04003775,-0.6534101,-0.62847775,-0.31688005,0.06135756,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.2624254,-0.23474766,-0.5304397,-1.0986372,-0.9982761,-1.0986372,-0.24359626,0.5292061,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.2161103,-0.122776404,-0.2624246,-0.17456095,-0.14517386,-0.5815877,-0.25497416,0.0054165884,-0.28572053,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,-0.64994115,-0.64994115,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-1.1809354,0,0.0006956468104256331
2069,-0.74524444,-0.72128457,-0.3007196,-0.9722844,-0.44530568,-0.44910866,-0.81677604,-0.21053778,-0.23482592,-0.24947612,1.1270669,0.73545384,0.04003775,-0.6534101,-0.62847775,-0.15626845,0.06135756,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,-0.2624254,-0.23474766,-0.5304397,-1.0986372,-0.9982761,-1.0986372,-0.24359626,0.5292061,-0.1641908,-0.32999605,-0.09395464,-0.28271398,-0.43102688,-0.2161103,-0.122776404,-0.2624246,-0.17456095,-0.14517386,-0.5815877,-0.25497416,0.0054165884,-0.28572053,-0.5113554,-0.18068781,-0.467142,-0.30801478,-0.49890804,-0.51001906,-0.74670166,-0.64994115,-0.64994115,0.12364409,-0.34127283,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-1.1809354,0,0.00018012487462142735
2074,0.43264815,0.33408052,-0.3007196,-1.0356565,-0.75513047,-0.6090709,-0.81677604,-0.8158102,-0.23482592,-0.7852385,0.20558558,0.73545384,0.04003775,-1.0930979,-0.7447493,-1.2558397,-4.281957,-0.22326696,-1.093098,-0.74474937,-0.22330233,-1.0179702,0.1057526,0.07208426,-0.87404835,0.24080187,-0.124143004,-1.2449422,-1.2860144,0.24080187,-0.756238,-0.23474766,-0.17479771,1.4653566,1.5987641,1.4653566,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.18394454,-0.122985676,-0.2624246,-0.15835671,-0.18715642,-0.38836575,-0.27243292,-0.23223625,-0.31513354,-0.69232184,-0.18068781,-0.5833286,-0.54860765,-0.6617698,-0.7540616,-0.8010844,-0.45935318,-0.4593532,0.12364409,1.2200171,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.3189918,0,0.0018975774673094775
2075,0.43264815,0.33408052,-0.3007196,-0.78216827,-0.56681806,-0.6090709,-0.30105224,-0.59334254,-0.23482592,-0.5057103,0.99369454,0.73545384,0.04003775,-0.96282,-0.7447493,0.41204932,0.3954587,-0.25606793,-0.96282005,-0.74474937,-0.2561036,0.24932778,-1.1379031,-0.8320623,-1.9872096,-0.82457906,-1.2195165,-0.8809364,-1.129801,-0.82457906,-0.5367657,-0.23474766,-0.33894014,1.5111312,1.7066315,1.5111312,-0.4868732,-0.44392776,-0.21389282,-0.47463965,-0.34150675,-0.4828483,-0.414096,-0.19041815,-0.12214857,-0.2624246,-0.16122834,-0.18715642,-0.4318407,-0.27243292,-0.8828729,-0.31513354,-0.50693613,-0.18068781,-0.52339286,-0.5261301,-0.52410626,-0.42763403,-0.5881381,-0.25548837,-0.2554884,0.12364409,-0.65990347,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,-0.28097907,0,0.09286588434140329
2076,0.43264815,0.33408052,-0.3007196,-0.71879625,-0.56681806,-0.6090709,-0.47296014,-0.59334254,-0.23482592,-0.5057103,0.5791591,0.73545384,0.04003775,-0.96282,-0.7447493,0.41204932,0.3954587,-0.25606793,-0.96282005,-0.74474937,-0.2561036,0.24932778,-1.1379031,-0.8320623,-1.9872096,-0.82457906,-1.2195165,-0.8809364,-1.129801,-0.82457906,-0.5367657,-0.23474766,-0.22951186,1.5111312,1.7066315,1.5111312,-0.4868732,-0.44392776,-0.21389282,-0.47463965,-0.34150675,-0.4828483,-0.414096,-0.19790326,-0.11252189,-0.2624246,-0.16030532,-0.18715642,-0.5320745,-0.27243292,-0.9294236,-0.31513354,-0.50693613,-0.18068781,-0.52339286,-0.5261301,-0.52410626,-0.42763403,-0.5881381,-0.25548837,-0.2554884,0.12364409,-0.65990347,-0.41057464,-0.16982031,3.730483,-0.124163374,-0.2481344,4.689703,4.196919,7.0800815,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.3189918,0,0.006487372129115258
2077,1.50975,1.4037956,-0.23971358,-0.6554242,-0.56681806,-0.6090709,-0.12914428,-0.59334254,-0.19225797,-0.5057103,-0.117741175,-0.76952374,0.04003775,-0.96282,-0.51220614,-1.292904,-3.6137547,-0.22326696,-0.96282005,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.0116447,-0.87404835,0.24080187,-0.88123953,-1.2449422,-1.2860144,0.24080187,-0.5367657,-0.21323049,-0.5577968,-1.2788172,-1.1554546,-1.2788172,-0.4868732,-0.44392776,-0.21389282,-0.47463965,-0.34150675,-0.4828483,-0.414096,-0.18111232,-0.1219393,-0.2624246,-0.1564081,-0.18715642,-0.37749702,-0.27243292,-0.7773639,-0.31513354,-0.50693613,-0.18068781,-0.52339286,-0.5261301,-0.52410626,-0.42763403,-0.5881381,-0.2846119,-0.28461194,0.12364409,-0.65990347,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-1.1809354,0,5.0325632549879883e-05
2078,1.50975,1.4037956,-0.16650635,-0.6554242,-0.56681806,-0.6090709,-0.12914428,-0.59334254,-0.06455414,-0.5057103,-0.117741175,-1.6588287,0.04003775,-0.96282,-0.51220614,-1.1817113,-0.27274358,-0.22326696,-0.96282005,-0.5122061,-0.22330233,-1.0179702,-0.990219,-0.7524922,0.6577267,1.0806812,-1.0705136,1.1210952,1.0918993,1.0806812,-0.5367657,-0.21323049,-0.5577968,-1.2788172,-1.1554546,-1.2788172,-0.4868732,-0.44392776,-0.21389282,-0.47463965,-0.34150675,-0.4828483,-0.414096,-0.18111232,-0.1219393,-0.2624246,-0.1564081,-0.18715642,-0.37749702,-0.27243292,-0.7773639,-0.31513354,-0.50693613,-0.18068781,-0.52339286,-0.5261301,-0.52410626,-0.42763403,-0.5881381,-0.2846119,-0.28461194,0.12364409,-0.65990347,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-1.1809354,0,7.055872303757508e-05
2080,-1.0908632,-1.044808,-0.056695517,0.10504031,-0.56681806,-0.6090709,1.0742112,-0.59334254,-0.021986196,-0.5057103,-0.067648314,-1.5220126,0.04003775,-0.96282,-0.62847775,-1.243485,0.7295598,-0.22326696,-0.96282005,-0.6284777,-0.22330233,-1.0179702,1.1495353,-0.18081789,0.6577267,1.0806812,1.2818933,1.1210952,1.0918993,1.0806812,-0.5367657,-0.23474766,-0.12008358,1.5099024,1.7066315,1.5099024,-0.4868732,-0.43171003,-0.21389282,-0.47463965,-0.34150675,-0.4828483,-0.414096,-0.10909336,-0.12005582,-0.2624246,-0.118974246,-0.18715642,0.041552942,-0.2462448,0.87780654,-0.2930738,-0.50693613,-0.18068781,-0.52339286,-0.5261301,-0.52410626,-0.42763403,-0.5881381,-0.6208176,-0.6208176,0.12364409,-0.65990347,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.3189918,0,0.02154569787667298
2081,-1.0908632,-1.044808,-0.3007196,0.10504031,-0.56681806,-0.6090709,-0.30105224,-0.59334254,-0.23482592,-0.5057103,-0.067648314,0.73545384,0.04003775,-0.96282,-0.62847775,0.41204932,0.3954587,-0.25606793,-0.96282005,-0.6284777,-0.2561036,0.24932778,-1.1379031,-0.8320623,-1.9872096,-0.82457906,-1.2195165,-0.8809364,-1.129801,-0.82457906,-0.5367657,-0.23474766,-0.12008358,1.5099024,1.7066315,1.5099024,-0.4868732,-0.43171003,-0.21389282,-0.47463965,-0.34150675,-0.4828483,-0.414096,-0.10909336,-0.12005582,-0.2624246,-0.118974246,-0.18715642,0.041552942,-0.2462448,0.87780654,-0.2930738,-0.50693613,-0.18068781,-0.52339286,-0.5261301,-0.52410626,-0.42763403,-0.5881381,-0.6208176,-0.6208176,0.12364409,-0.65990347,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.3189918,0,0.1328682224435773
2082,0.41270185,0.3119035,-0.3007196,-0.40193605,-0.39313805,0.03077812,-0.81677604,-0.31676108,-0.23482592,-0.41253424,-0.20665604,0.73545384,0.04003775,0.12825714,-0.27966294,-0.9099072,0.06135756,-0.157665,0.12825716,-0.2796629,-0.15769981,-0.17310491,-0.58191586,0.18201636,0.102778226,-0.9484738,-0.6362965,-0.8081353,-0.4658945,-0.9484738,-0.5483169,-0.22183736,-0.4757255,-0.61047685,-0.5123584,-0.61047685,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.10828415,-0.11649813,-0.24015006,-0.11641028,-0.18715642,0.02585366,-0.27243292,-0.6155261,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.010645453139615948
2083,0.41270185,0.3119035,-0.3007196,-0.40193605,-0.39313805,0.03077812,-0.81677604,-0.31676108,-0.23482592,-0.41253424,-0.20665604,0.73545384,0.04003775,0.12825714,-0.27966294,-0.15626845,0.06135756,-0.157665,0.12825716,-0.2796629,-0.15769981,-0.17310491,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,-0.5483169,-0.22183736,-0.4757255,-0.61047685,-0.5123584,-0.61047685,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.10828415,-0.11649813,-0.24015006,-0.11641028,-0.18715642,0.02585366,-0.27243292,-0.6155261,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.011474536285329382
2084,0.41270185,0.3119035,-0.26411596,-0.40193605,-0.39313805,0.03077812,-0.81677604,-0.31676108,-0.23482592,-0.41253424,-0.20665604,0.73545384,0.04003775,0.12825714,-0.27966294,0.74562705,0.7295598,-0.22326696,0.12825716,-0.2796629,-0.22330233,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.5483169,-0.22183736,-0.3936543,-0.18990324,-0.23498467,-0.18990324,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.10828415,-0.11649813,-0.24015006,-0.11641028,-0.18715642,0.02585366,-0.27243292,-0.6155261,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,0.00044239503862421466
2086,0.41270185,0.3119035,-0.3007196,-0.40193605,-0.39313805,0.03077812,-0.81677604,-0.31676108,-0.23482592,-0.41253424,-0.20665604,0.73545384,1.3844424,0.12825714,-0.27966294,-0.9099072,0.06135756,-0.22326696,0.12825716,-0.2796629,-0.22330233,-1.0179702,-0.58191586,0.18201636,0.102778226,-0.9484738,-0.6362965,-0.8081353,-0.4658945,-0.9484738,-0.5483169,-0.22183736,0.098772995,1.5111312,1.7066315,1.5111312,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.10828415,-0.11649813,-0.24015006,-0.11641028,-0.18715642,0.02585366,-0.27243292,-0.6155261,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,1.218948,0,0.0001932700091299492
2090,0.2661934,0.22449997,-0.3007196,-0.71879625,-0.39313805,-0.2891464,0.9023033,-0.31676108,-0.23482592,-0.41253424,-0.34002835,0.73545384,0.04003775,0.12825714,-0.62847775,2.0675838,0.7295598,-0.25606793,0.12825716,-0.6284777,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.5483169,-0.2024719,-0.25686893,-0.21847399,-0.25347626,-0.21847399,-0.24944426,-0.29777554,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.2120643,-0.12026509,-0.2457187,-0.17097141,0.04374766,-0.57192653,-0.13276294,-0.82909137,-0.10924249,-0.4384153,-0.11454248,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.6820627,-0.6820627,0.12364409,-0.4711761,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,-0.58096445,0,0.26697052682572975
2091,2.103727,2.3143578,-0.26411596,0.8021328,-0.39313805,-0.6090709,-0.12914428,-0.31676108,-0.23482592,-0.41253424,-0.6081479,-0.5186941,0.04003775,0.12825714,-0.51220614,-0.31688005,0.06135756,-0.22326696,0.12825716,-0.5122061,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.5483169,-0.23474766,-0.5577968,-1.3316578,-1.2047654,-1.3316578,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.1742341,-0.08594384,-0.2457187,-0.13497336,-0.18715642,-0.5441509,-0.27243292,-0.9105471,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-1.1809354,0,0.00020820155907387832
2092,2.103727,2.3143578,-0.22751237,0.8021328,-0.39313805,-0.6090709,-0.12914428,-0.31676108,-0.23482592,-0.41253424,-0.6081479,-1.1457682,0.04003775,0.12825714,-0.51220614,-0.15626845,0.06135756,-0.22326696,0.12825716,-0.5122061,-0.22330233,-1.0179702,-0.52491176,0.9855387,0.7079421,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,-0.5483169,-0.23474766,-0.20215479,1.380566,1.3922746,1.380566,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.1742341,-0.08594384,-0.2457187,-0.13497336,-0.18715642,-0.5441509,-0.27243292,-0.9105471,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.00023128480193041056
2093,2.103727,2.3143578,-0.26411596,0.8021328,-0.39313805,-0.6090709,-0.12914428,-0.31676108,-0.23482592,-0.41253424,-0.6081479,-0.5186941,0.04003775,0.12825714,-0.51220614,-1.0705187,-0.6068447,-0.22326696,0.12825716,-0.5122061,-0.22330233,-1.0179702,-0.7292734,-0.54557115,-1.9872096,-0.82457906,-0.23229964,-0.8809364,-1.129801,-0.82457906,-0.5483169,-0.23474766,-0.20215479,1.380566,1.3922746,1.380566,-0.24944426,-0.44392776,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.1742341,-0.08594384,-0.2457187,-0.13497336,-0.18715642,-0.5441509,-0.27243292,-0.9105471,-0.31513354,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.4319428,-0.43194282,0.12364409,-0.4711761,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.00024099609017815872
2094,-0.96747833,-0.9352276,0.41915143,-0.40193605,-0.39313805,-0.44910866,-0.81677604,-0.31676108,-0.021986196,-0.41253424,0.038347542,0.73545384,0.04003775,0.12825714,4.138658,-0.8728431,-3.947856,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.0116447,-0.87404835,0.24080187,-1.638336,-1.2449422,-1.2860144,0.24080187,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,0.2204642,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.13579702,-0.07757281,-0.2624246,-0.111692585,-0.18715642,-0.36300537,0.44337574,1.468133,0.28783312,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.64522994,-0.64522994,0.12364409,-0.4711761,-0.41057464,7.964929,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.019006386,0,1.4964853082722624e-05
2095,-0.96747833,-0.9352276,0.41915143,-0.40193605,-0.39313805,-0.44910866,-0.81677604,-0.31676108,-0.021986196,-0.41253424,0.038347542,0.73545384,0.04003775,0.12825714,4.138658,-0.8728431,-3.947856,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.0116447,-0.87404835,0.24080187,-1.638336,-1.2449422,-1.2860144,0.24080187,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,0.2204642,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.13579702,-0.07757281,-0.2624246,-0.111692585,-0.18715642,-0.36300537,0.44337574,1.468133,0.28783312,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.64522994,-0.64522994,0.12364409,-0.4711761,-0.41057464,12.032304,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.019006386,0,7.0322903223421046e-06
2096,-0.96747833,-0.9352276,0.41915143,-0.40193605,-0.39313805,-0.44910866,-0.81677604,-0.31676108,-0.021986196,-0.41253424,0.038347542,0.73545384,0.04003775,0.12825714,4.138658,-0.8728431,-3.947856,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.0116447,-0.87404835,0.24080187,-1.638336,-1.2449422,-1.2860144,0.24080187,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,0.2204642,-0.1570905,-0.4320974,-0.017920777,-0.31791002,-0.25776467,-0.13579702,-0.07757281,-0.2624246,-0.111692585,-0.18715642,-0.36300537,0.44337574,1.468133,0.28783312,-0.4384153,-0.18068781,-0.4844384,-0.4969926,-0.46635228,-0.3287136,0.024887469,-0.64522994,-0.64522994,0.12364409,-0.4711761,-0.41057464,7.964929,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.019006386,0,1.4964853082722624e-05
