,F64,F67,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F126,F127,F128,F129,F130,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F18,F71,category,1
1472,-0.72459334,-0.12918413,-0.47465163,0.04003775,-0.22326696,-1.0442438,-0.6284777,-0.22330233,1.5166258,-0.030181924,-0.0008947598,1.2190124,-0.17019612,-0.50308263,-0.9861975,-0.885272,-0.9861975,-0.55003166,-0.21744296,-0.45762277,-0.45113695,-0.14307983,-0.122985676,-0.2624246,-0.13763988,-0.14442313,-0.85201186,-0.31513354,-0.18068781,-0.57092035,-0.5327901,-0.6882119,-0.561208,-0.1462751,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,1,0.9997802310161784
1473,-0.72459334,-0.12918413,-0.47465163,0.04003775,-0.22326696,-1.0442438,-0.6284777,-0.22330233,1.5166258,0.30178002,0.13437776,1.2190124,-0.17019612,-0.50308263,-0.9861975,-0.885272,-0.9861975,-0.55003166,-0.21744296,-0.45762277,-0.45113695,-0.14307983,-0.122985676,-0.2624246,-0.13763988,-0.14442313,-0.85201186,-0.31513354,-0.18068781,-0.57092035,-0.5327901,-0.6882119,-0.561208,-0.1462751,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,1,0.9998446433584619
1474,0.95908535,-0.44910866,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,-0.12805472,-0.2755623,3.293025,-0.17019612,0.20820129,0.856001,0.6721302,0.856001,0.2885721,0.05236801,0.23794274,0.23847245,0.079046085,-0.11105695,-0.2457187,-0.018877119,1.1127267,0.1995016,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06875506,0.12364409,-0.124163374,-0.2481344,4.196919,0.6189773,1,0.9989961719140728
1475,0.95908535,-0.44910866,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,1.5166258,1.932372,1.7685981,3.293025,-0.2024719,0.01670178,1.1037678,0.91457546,1.1037678,0.2885721,0.05236801,0.23794274,0.23847245,-0.15703857,-0.11210333,-0.21230695,-0.13846035,-0.29054716,-0.67914397,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.013505988,0.12364409,-0.124163374,-0.2481344,-0.23827,0.6189773,1,0.9999999125040268
1476,0.95908535,-0.44910866,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.2024719,0.01670178,1.1037678,0.91457546,1.1037678,0.2885721,0.05236801,0.23794274,0.23847245,-0.15703857,-0.11210333,-0.21230695,-0.13846035,-0.29054716,-0.67914397,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.013505988,0.12364409,-0.124163374,3.7988195,-0.23827,0.6189773,0,0.9989619294170264
1477,0.95908535,0.03077812,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.079046085,-0.08238615,0.09396752,0.0014294676,0.9472805,0.36777976,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,1,0.9999999999992726
1478,0.95908535,0.03077812,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.079046085,-0.08238615,0.09396752,0.0014294676,0.9472805,0.36777976,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,0.12364409,-0.124163374,3.7988195,-0.23827,0.9189627,0,0.999999999998687
1479,0.95908535,-0.2891464,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,0.2727578,0.22195823,3.293025,-0.23474766,-0.4757255,-1.0272104,-0.92225516,-1.0272104,0.2885721,0.05236801,0.23794274,0.23847245,-0.21550341,-0.11733523,-0.2624246,-0.17158675,-0.6093633,-0.9779676,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.026324742,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,0,0.9989513457965671
1480,0.95908535,-0.2891464,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,0.2727578,0.22195823,3.293025,-0.23474766,-0.4757255,-1.0272104,-0.92225516,-1.0272104,0.2885721,0.05236801,0.23794274,0.23847245,-0.21550341,-0.11733523,-0.2624246,-0.17158675,-0.6093633,-0.9779676,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.026324742,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,0,0.9989513457965671
1481,0.95908535,-0.12918413,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,-0.990219,-0.31341708,3.293025,-0.23474766,-0.36629722,-0.31248096,-0.31511486,-0.31248096,0.2885721,0.05236801,0.23794274,0.23847245,-0.14854196,-0.11733523,-0.2624246,-0.13763988,-0.20963553,-0.18442088,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,1.9394845,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.9956925154226498
1482,0.95908535,-0.12918413,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,-0.990219,-0.31341708,3.293025,-0.23474766,-0.36629722,-0.31248096,-0.31511486,-0.31248096,0.2885721,0.05236801,0.23794274,0.23847245,-0.14854196,-0.11733523,-0.2624246,-0.13763988,-0.20963553,-0.18442088,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,1.9394845,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.9956925154226498
1483,0.95908535,-0.12918413,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-0.52491176,-0.6580953,3.293025,-0.19171329,0.61855733,0.8317312,0.651584,0.8317312,0.2885721,0.05236801,0.23794274,0.23847245,-0.09452772,-0.061667837,-0.2457187,-0.08266853,-0.20842789,0.25381786,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.673641366551067
1484,0.95908535,-0.12918413,1.054989,0.04003775,-0.25606793,0.19339609,-0.5122061,-0.2561036,0.24932778,-0.12805472,-0.2755623,3.293025,-0.19171329,0.61855733,0.8317312,0.651584,0.8317312,0.2885721,0.05236801,0.23794274,0.23847245,-0.09452772,-0.061667837,-0.2457187,-0.08266853,-0.20842789,0.25381786,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,4.196919,1.218948,1,0.9985965300771966
1485,0.95908535,-0.12918413,1.054989,0.04003775,-0.25606793,0.19339609,-0.5122061,-0.2561036,0.24932778,-0.12805472,-0.2755623,3.293025,-0.19171329,0.61855733,0.8317312,0.651584,0.8317312,0.2885721,0.05236801,0.23794274,0.23847245,-0.09452772,-0.061667837,-0.2457187,-0.08266853,-0.20842789,0.25381786,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,4.196919,1.218948,1,0.9985965300771966
1486,0.95908535,-0.6090709,1.054989,1.3844424,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.0705136,3.293025,-0.23474766,-0.5577968,-1.0746746,-0.98081183,-1.0746746,0.2885721,0.05236801,0.23794274,0.23847245,-0.18556294,-0.123194955,-0.2624246,-0.15927973,-0.3968192,-0.76674485,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,0,0.08476919531134317
1487,0.95908535,0.03077812,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,0.053563416,0.38960102,3.293025,-0.17019612,0.2902725,0.70930713,0.4676955,0.70930713,0.2885721,0.05236801,0.23794274,0.23847245,-0.094123125,-0.10561578,-0.21230695,-0.103385344,0.047591124,-0.25365034,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06875506,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,1,0.9999993039841978
1488,0.95908535,-0.2891464,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,-1.0179702,-0.52491176,-0.6580953,3.293025,-0.23474766,0.01670178,0.46722385,0.22730492,0.46722385,0.2885721,0.05236801,0.23794274,0.23847245,-0.14206834,-0.10163954,-0.2234442,-0.12594822,-0.2615639,0.044324916,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,0.6189773,0,0.5639314835647948
1489,0.95908535,-0.2891464,1.054989,0.04003775,-0.25606793,0.19339609,-0.6284777,-0.2561036,0.24932778,-0.12805472,-0.2755623,3.293025,-0.23474766,0.01670178,0.46722385,0.22730492,0.46722385,0.2885721,0.05236801,0.23794274,0.23847245,-0.14206834,-0.10163954,-0.2234442,-0.12594822,-0.2615639,0.044324916,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,4.196919,0.6189773,0,0.9977617842049188
1490,0.95908535,-0.6090709,1.054989,-1.304367,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,1.063153,0.97756284,3.293025,-0.23474766,-0.22951186,0.900854,0.7440419,0.900854,0.2885721,0.05236801,0.23794274,0.23847245,-0.13357171,-0.010395237,-0.2457187,-0.077335484,-0.7373728,0.83643967,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.7570853,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.9525371489330215
1491,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,-1.3555429,-1.2597876,3.293025,-0.23474766,-0.14744064,-0.8693032,-0.7928141,-0.8693032,0.2885721,0.05236801,0.23794274,0.23847245,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.028268935,0.74370503,0.36136565,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,3.7988195,-0.23827,-0.58096445,0,0.1386324218150587
1492,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,0.30178002,0.13437776,3.293025,-0.23474766,0.34498665,0.3910352,0.17799403,0.3910352,0.2885721,0.05236801,0.23794274,0.23847245,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.028268935,0.74370503,0.36136565,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.8046146561690322
1493,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,-0.52491176,-0.6580953,3.293025,-0.23474766,0.07141592,-0.15948923,-0.22060232,-0.15948923,0.2885721,0.05236801,0.23794274,0.23847245,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.028268935,0.74370503,0.36136565,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.5281266917698713
1494,0.95908535,-0.6090709,1.054989,0.04003775,-0.25606793,0.19339609,-0.39593452,-0.2561036,0.24932778,0.50994074,0.29467633,3.293025,-0.23474766,0.34498665,0.3910352,0.17799403,0.3910352,0.2885721,0.05236801,0.23794274,0.23847245,-0.0860311,-0.09389633,-0.24015006,-0.09405252,0.028268935,0.74370503,0.36136565,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,-0.2481344,4.196919,1.218948,0,0.9990363833537101
1495,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,0.31156883,0.40902352,3.293025,-0.17019612,-0.5577968,-1.4342666,-1.2890049,-1.4342666,0.2885721,0.05236801,0.23794274,0.23847245,-0.15542017,-0.123194955,-0.2624246,-0.14399852,-0.21688135,1.1886451,1.9055486,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.7180388,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9999978046300206
1496,0.95908535,-0.44910866,1.054989,0.04003775,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-0.2189798,0.380588,3.293025,-0.23474766,-0.44836843,-1.2236726,-1.1133349,-1.2236726,0.2885721,0.05236801,0.23794274,0.23847245,-0.056697533,-0.08238615,-0.20116968,-0.072822906,0.13695624,0.49958888,-0.10188924,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.7839951,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.7167749696693346
1497,0.95908535,-0.44910866,1.054989,0.04003775,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-0.2189798,0.380588,3.293025,-0.23474766,-0.5577968,-1.457922,-1.3085238,-1.457922,0.2885721,0.05236801,0.23794274,0.23847245,-0.056697533,-0.08238615,-0.20116968,-0.072822906,0.13695624,0.49958888,-0.10188924,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.7839951,0.12364409,8.053905,-0.2481344,-0.23827,-1.1809354,0,0.9676623870115765
1498,0.95908535,-0.44910866,1.054989,0.04003775,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-0.2189798,0.380588,3.293025,-0.23474766,-0.5577968,-1.457922,-1.3085238,-1.457922,0.2885721,0.05236801,0.23794274,0.23847245,-0.056697533,-0.08238615,-0.20116968,-0.072822906,0.13695624,0.49958888,-0.10188924,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.7839951,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,0,0.7168812467598348
1499,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.52491176,-0.6580953,3.293025,-0.23474766,-0.14744064,0.8317312,0.651584,0.8317312,0.2885721,0.05236801,0.23794274,0.23847245,-0.17484102,-0.1158703,-0.2512873,-0.15004946,-0.37508175,-0.5121698,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,0.6189773,0,0.5156011709773757
1500,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.0705136,3.293025,-0.23474766,-0.5577968,-1.0746746,-0.98081183,-1.0746746,0.2885721,0.05236801,0.23794274,0.23847245,-0.19567797,-0.123194955,-0.2624246,-0.16440766,-0.45720106,-0.8595336,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,0,0.17459832707778628
1501,0.95908535,-0.44910866,1.054989,0.04003775,-0.22326696,0.19339609,-0.39593452,-0.22330233,-1.0179702,0.3980117,0.17869559,3.293025,-0.23474766,0.45441493,0.63772666,0.3978384,0.63772666,0.2885721,0.05236801,0.23794274,0.23847245,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.54777384,-0.52356315,-0.27101403,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.48505044,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,0,0.8313710294600882
1502,0.95908535,-0.44910866,1.054989,-1.304367,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.638336,3.293025,-0.23474766,0.3997008,0.6073127,0.36701912,0.6073127,0.2885721,0.05236801,0.23794274,0.23847245,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.54777384,-0.52356315,-0.27101403,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.48505044,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,0,0.43892653644431606
1503,0.95908535,-0.44910866,1.054989,0.04003775,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.638336,3.293025,-0.23474766,-0.065369435,-0.026005482,-0.13430826,-0.026005482,0.2885721,0.05236801,0.23794274,0.23847245,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.54777384,-0.52356315,-0.27101403,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.48505044,0.12364409,-0.124163374,3.7988195,-0.23827,0.6189773,0,0.10944804796461569
1504,0.95908535,-0.44910866,1.054989,0.04003775,-0.157665,0.19339609,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.0705136,3.293025,-0.23474766,0.45441493,0.63772666,0.3978384,0.63772666,0.2885721,0.05236801,0.23794274,0.23847245,-0.17524561,-0.08636239,-0.21787557,-0.13517848,-0.54777384,-0.52356315,-0.27101403,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.48505044,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,0,0.3507183333140051
1505,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.2597876,3.293025,-0.23474766,-0.44836843,-0.8693032,-0.7928141,-0.8693032,0.2885721,0.05236801,0.23794274,0.23847245,-0.13680853,-0.1158703,-0.2624246,-0.13097358,-0.14804605,0.8197574,0.41283843,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,3.7988195,-0.23827,-0.58096445,0,0.13053654003522672
1506,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,0.30178002,0.13437776,3.293025,-0.23474766,-0.44836843,-0.8693032,-0.7928141,-0.8693032,0.2885721,0.05236801,0.23794274,0.23847245,-0.13680853,-0.1158703,-0.2624246,-0.13097358,-0.14804605,0.8197574,0.41283843,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.7320452276046433
1507,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-0.52491176,-0.6580953,3.293025,-0.23474766,-0.44836843,-0.8693032,-0.7928141,-0.8693032,0.2885721,0.05236801,0.23794274,0.23847245,-0.13680853,-0.1158703,-0.2624246,-0.13097358,-0.14804605,0.8197574,0.41283843,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.6092538,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.4437884853521597
1508,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.52491176,-0.6580953,3.293025,-0.23474766,-0.42101136,-0.097432345,-0.19081032,-0.097432345,0.2885721,0.05236801,0.23794274,0.23847245,-0.19325036,-0.09870967,-0.2624246,-0.15117761,-0.5840029,-0.4906595,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.45177991782368004
1509,0.95908535,2.7501366,1.054989,0.04003775,-0.22326696,0.19339609,0.5342383,-0.22330233,1.5166258,1.932372,1.7685981,3.293025,-0.22398907,8.305895,0.57336575,0.3372271,0.57336575,0.2885721,0.05236801,0.23794274,0.23847245,0.7013224,0.41569054,1.3858888,0.58478236,1.7877957,0.22037199,0.28783312,-0.11454248,0.19267786,0.2580861,1.055491,0.7436775,-0.7767142,-9.570861,-0.124163374,-0.2481344,-0.23827,2.7188754,1,0.9999999999999967
1510,0.95908535,2.7501366,1.054989,0.04003775,-0.25606793,0.19339609,0.5342383,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.22398907,10.822745,0.98211163,0.8282814,0.98211163,0.2885721,0.05236801,0.23794274,0.23847245,0.7013224,0.41569054,1.3858888,0.58478236,1.7877957,0.22037199,0.28783312,-0.11454248,0.19267786,0.2580861,1.055491,0.7436775,-0.7767142,-9.570861,-0.124163374,-0.2481344,-0.23827,2.7188754,1,0.9999999999923253
1511,0.95908535,-0.44910866,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.31176043,-0.043025505,3.293025,-0.23474766,-0.14744064,0.2913448,0.058826048,0.2913448,0.2885721,0.05236801,0.23794274,0.23847245,-0.19163196,-0.12005582,-0.2624246,-0.16081811,-0.45116287,-0.019554626,-0.30042705,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.71332765,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.7473209749556101
1512,0.95908535,-0.2891464,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.23474766,-0.50308263,-1.1491736,-1.0373139,-1.1491736,0.2885721,0.05236801,0.23794274,0.23847245,-0.19709407,-0.12235785,-0.2624246,-0.16471533,-0.47048506,1.6856916,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.38525948,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,0,0.9994189093693631
1513,0.95908535,0.3507026,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,-0.88160926,-0.53338426,3.293025,-0.17019612,-0.3936543,-0.8860463,-0.80719644,-0.8860463,0.2885721,0.05236801,0.23794274,0.23847245,-0.11131866,-0.11231261,-0.25685596,-0.11620516,-0.016413625,0.8584347,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.16294841,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,1,0.9999966877086369
1514,0.95908535,0.03077812,1.054989,10.795275,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,3.293025,-0.23474766,0.42705786,0.79286885,0.592,0.79286885,0.2885721,0.05236801,0.23794274,0.23847245,-0.040513493,-0.051413316,-0.21787557,-0.049747236,0.054836947,0.25974894,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06875506,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.004041134109083566
1515,0.95908535,-0.6090709,1.054989,-1.304367,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.638336,3.293025,-0.23474766,-0.50308263,-1.0336618,-0.92533714,-1.0336618,0.2885721,0.05236801,0.23794274,0.23847245,-0.027768562,0.037947495,-0.03411089,0.0038908722,-0.38474286,0.8253696,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.33472157,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.32876868118806135
1516,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,-1.0179702,0.053563416,0.38960102,3.293025,-0.23474766,-0.31158307,0.70930713,0.4676955,0.70930713,0.2885721,0.05236801,0.23794274,0.23847245,-0.18313533,-0.119637266,-0.2624246,-0.15630554,-0.4028574,-0.60798824,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.6406875598378653
1517,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,-1.0179702,0.053563416,0.38960102,3.293025,-0.23474766,-0.31158307,0.70930713,0.4676955,0.70930713,0.2885721,0.05236801,0.23794274,0.23847245,-0.18313533,-0.119637266,-0.2624246,-0.15630554,-0.4028574,-0.60798824,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.6406875598378653
1518,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,1.5166258,0.053563416,0.38960102,3.293025,-0.17019612,-0.5577968,-0.31248096,-0.31511486,-0.31248096,0.2885721,0.05236801,0.23794274,0.23847245,-0.18839514,-0.123194955,-0.2624246,-0.16071555,-0.41372612,0.07267834,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9999975062234693
1519,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,1.5166258,0.053563416,0.38960102,3.293025,-0.17019612,-0.5577968,-0.31248096,-0.31511486,-0.31248096,0.2885721,0.05236801,0.23794274,0.23847245,-0.18839514,-0.123194955,-0.2624246,-0.16071555,-0.41372612,0.07267834,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9999975062234693
1520,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.7292734,-0.23229964,3.293025,-0.23474766,-0.50308263,-0.94026923,-0.8431523,-0.94026923,0.2885721,0.05236801,0.23794274,0.23847245,-0.19142964,-0.12173002,-0.2624246,-0.16153602,-0.44029415,0.6554579,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.022041868,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.5025800541300468
1521,0.95908535,-0.44910866,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,-1.3555429,-1.638336,3.293025,-0.23474766,-0.31158307,0.84785986,0.66802096,0.84785986,0.2885721,0.05236801,0.23794274,0.23847245,-0.20275848,-0.1219393,-0.2624246,-0.16738185,-0.50671417,-0.72798324,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.4597516,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.9913731503240695
1522,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,-0.17642866,-0.19724192,3.293025,-0.17019612,-0.5304397,-0.8430366,-0.76610404,-0.8430366,0.2885721,0.05236801,0.23794274,0.23847245,-0.2144919,-0.12214857,-0.2624246,-0.17343281,-0.5755495,1.0364183,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.82807875,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,1,0.9999970324143846
1523,0.95908535,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,3.293025,-0.23474766,-0.50308263,-0.6027965,-0.5020853,-0.6027965,0.2885721,0.05236801,0.23794274,0.23847245,-0.17079501,-0.122776404,-0.2624246,-0.15158784,-0.311077,1.3307358,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,1.5715859,0.12364409,8.053905,-0.2481344,-0.23827,-1.1809354,0,0.949490205636804
