,F67,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F127,F128,F129,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F18,F71,category,1
1633,1.9503251,-0.46688697,0.04003775,-0.25606793,-0.08344443,1.4644113,-0.2561036,0.24932778,-0.44223326,-0.38439485,0.18435743,-0.20892704,4.585333,0.8523145,0.6700756,0.8523145,-0.5488621,-0.19259195,-0.47889388,-0.43168643,-0.06250494,0.14408515,0.1937267,-0.07629521,-0.17542176,0.21618417,-0.5170759,-0.45620003,-0.26675463,-0.2484001,-0.6906284,0.12364409,-0.124163374,-0.2481344,-0.23827,2.1189044,1,0.8054964480061029
1634,0.03077812,1.054989,0.04003775,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,2.7067394,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,-0.08238615,0.09396752,0.0014294676,0.36777976,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,1,0.9999999972628264
1641,-0.6090709,-0.76194453,0.04003775,-0.25606793,-1.0605285,-0.5122061,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.097821206,-0.21323049,-0.36629722,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.12173002,-0.22901282,-0.1601002,0.17635658,-0.31513354,-0.18068781,-0.58257663,-0.54361266,-0.743265,0.61918557,-0.30131513,-9.570861,-0.124163374,-0.2481344,-0.23827,0.019006386,1,0.9991969089198314
1647,-0.44910866,-0.63770974,0.04003775,-0.25606793,-0.9139659,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.59163374,-0.17019612,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.123194955,-0.2624246,-0.16840744,-0.8314229,-0.31513354,-0.18068781,-0.583103,-0.54777515,-0.6878229,-0.7190697,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,1,0.10073927263328694
1720,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.7674032,-0.6284777,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.44836843,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.122985676,-0.2624246,-0.15117761,-0.9178414,-0.31513354,-0.18068781,-0.5821254,-0.54860765,-0.5946412,-1.5376852,0.1231177,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,6.415305978745286e-05
1721,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.7674032,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.2749295,-0.756238,-0.23474766,-0.44836843,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.122985676,-0.2624246,-0.15117761,-0.9178414,-0.31513354,-0.18068781,-0.5821254,-0.54860765,-0.5946412,-1.5376852,0.1231177,0.12364409,-0.124163374,3.7988195,-0.23827,-0.28097907,0,5.5156837128097455e-06
1722,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.7674032,-0.6284777,-0.19050106,-1.0179702,-1.3555429,-1.638336,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.123194955,-0.2624246,-0.16738185,-0.9700784,-0.31513354,-0.18068781,-0.5821254,-0.54860765,-0.5946412,-1.5376852,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,1.7954670946348865e-05
1723,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.7674032,-0.6284777,-0.19050106,-1.0179702,-1.3555429,-1.2749295,-0.756238,-0.23474766,-0.50308263,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.123194955,-0.2624246,-0.16738185,-0.9700784,-0.31513354,-0.18068781,-0.5821254,-0.54860765,-0.5946412,-1.5376852,0.15523924,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,2.030675171852371e-05
1724,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.7674032,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.2749295,-0.756238,-0.23474766,-0.4757255,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.122985676,-0.2624246,-0.1690228,-0.9821963,-0.31513354,-0.18068781,-0.5821254,-0.54860765,-0.5946412,-1.5376852,0.1231177,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,2.1337226599773575e-05
1725,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.7674032,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.2749295,-0.756238,-0.23474766,-0.44836843,-0.7951115,-0.70754737,-0.7951115,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.122985676,-0.2624246,-0.1569209,-0.9459723,-0.31513354,-0.18068781,-0.5821254,-0.54860765,-0.5946412,-1.5376852,0.1231177,0.12364409,-0.124163374,3.7988195,-0.23827,-0.28097907,0,5.664612152421284e-06
1726,-0.2891464,-0.7075918,0.04003775,-0.25606793,-1.0605285,-0.5122061,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.756238,-0.23474766,0.78269976,1.5088271,1.7066315,1.5088271,-0.5628973,-0.21744296,-0.481021,-0.45113695,0.015764251,-0.21787557,-0.010159646,0.4400883,-0.31513354,-0.18068781,-0.51301503,-0.5411151,-0.7210881,-0.53333825,-0.32572752,0.12364409,-0.124163374,-0.2481344,-0.23827,1.818919,0,0.12156836835840602
1727,-0.2891464,-0.7075918,0.04003775,-0.22326696,-1.0605285,-0.5122061,-0.22330233,-1.0179702,1.6211703,1.5302528,-0.756238,-0.23474766,0.78269976,1.5088271,1.7066315,1.5088271,-0.5628973,-0.21744296,-0.481021,-0.45113695,0.015764251,-0.21787557,-0.010159646,0.4400883,-0.31513354,-0.18068781,-0.51301503,-0.5411151,-0.7210881,-0.53333825,-0.32572752,0.12364409,-0.124163374,3.7988195,-0.23827,1.818919,0,0.0024991040918834894
1728,-0.2891464,-0.7075918,0.04003775,-0.22326696,-1.0605285,-0.5122061,-0.22330233,-1.0179702,1.6211703,1.5302528,-0.756238,-0.23474766,0.78269976,1.5088271,1.7066315,1.5088271,-0.5628973,-0.21744296,-0.481021,-0.45113695,0.015764251,-0.21787557,-0.010159646,0.4400883,-0.31513354,-0.18068781,-0.51301503,-0.5411151,-0.7210881,-0.53333825,-0.32572752,0.12364409,-0.124163374,3.7988195,-0.23827,1.818919,0,0.0024991040918834894
1729,-0.44910866,-0.76194453,0.04003775,-0.22326696,-1.0116743,-0.16339132,-0.22330233,-1.0179702,-1.3555429,-0.5026912,-0.756238,-0.23474766,0.07141592,1.3645909,1.3398819,1.3645909,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.04890201,-0.112071656,-0.066054046,0.84193814,-0.31513354,-0.18068781,-0.55505276,-0.5261301,-0.7338301,2.4043226,-0.33857614,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,6.878793611329412e-05
1730,-0.44910866,-0.76194453,0.04003775,-0.22326696,-1.0116743,-0.16339132,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.756238,-0.23474766,0.07141592,1.3645909,1.3398819,1.3645909,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.04890201,-0.112071656,-0.066054046,0.84193814,-0.31513354,-0.18068781,-0.55505276,-0.5261301,-0.7338301,2.4043226,-0.33857614,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.0002372617249329172
1731,-0.44910866,-0.76194453,0.04003775,-0.157665,-1.0116743,-0.16339132,-0.15769981,-1.0179702,-0.5241162,-0.48311114,-0.756238,-0.23474766,0.07141592,1.3645909,1.3398819,1.3645909,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.04890201,-0.112071656,-0.066054046,0.84193814,-0.31513354,-0.18068781,-0.55505276,-0.5261301,-0.7338301,2.4043226,-0.33857614,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.00017650601551858782
1732,-0.44910866,-0.76194453,0.04003775,-0.157665,-1.0116743,-0.16339132,-0.15769981,-1.0179702,-0.74383783,-0.7403843,-0.756238,-0.23474766,-0.33894014,0.35785627,0.13998355,0.35785627,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.04890201,-0.112071656,-0.066054046,0.84193814,-0.31513354,-0.18068781,-0.55505276,-0.5261301,-0.7338301,2.4043226,-0.33857614,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,7.647757065796215e-05
1733,-0.44910866,-0.76194453,-1.304367,-0.157665,-1.0116743,-0.16339132,-0.15769981,-1.0179702,-0.31176043,-0.043025505,-0.756238,-0.23474766,-0.22951186,0.8639885,0.67521214,0.8639885,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.04890201,-0.112071656,-0.066054046,0.84193814,-0.31513354,-0.18068781,-0.55505276,-0.5261301,-0.7338301,2.4043226,-0.33857614,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,0,0.0004891495381969106
1734,-0.44910866,-0.76194453,0.04003775,-0.22326696,-1.0116743,-0.16339132,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.756238,-0.23474766,0.07141592,1.3645909,1.3398819,1.3645909,-0.56640613,-0.21744296,-0.48740232,-0.45113695,-0.04890201,-0.112071656,-0.066054046,0.84193814,-0.31513354,-0.18068781,-0.55505276,-0.5261301,-0.7338301,2.4043226,-0.33857614,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.0002372617249329172
1735,1.1505139,-0.54453367,0.04003775,-0.25606793,-0.8162575,-0.5122061,-0.2561036,0.24932778,-1.2185464,-1.1414914,0.56059563,-0.21323049,0.864771,1.5950001,1.8463458,1.5950001,0.35173059,-0.18904181,0.9143642,-0.22834006,-0.080293395,-0.0118363835,-0.04882421,0.012601947,-0.30042705,-0.18068781,-0.45698977,-0.32716233,-0.5843309,1.1309998,-0.49532932,0.12364409,-0.124163374,-0.2481344,4.196919,1.5189334,0,0.5122465444283759
1736,-0.2891464,-0.7075918,0.04003775,-0.25606793,-1.0116743,-0.39593452,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.756238,-0.23474766,0.7553427,1.5088271,1.7066315,1.5088271,-0.5476925,-0.21744296,-0.47463965,-0.43345466,-0.033624865,-0.06195402,-0.09415508,0.46124774,-0.30042705,-0.18068781,-0.5200088,-0.48866758,-0.7376235,0.93501955,-0.75487155,0.12364409,-0.124163374,-0.2481344,-0.23827,1.5189334,0,0.09126833929131743
1737,-0.2891464,-0.7075918,0.04003775,-0.25606793,-1.0116743,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,-0.756238,-0.23474766,0.7553427,1.5088271,1.7066315,1.5088271,-0.5476925,-0.21744296,-0.47463965,-0.43345466,-0.033624865,-0.06195402,-0.09415508,0.46124774,-0.30042705,-0.18068781,-0.5200088,-0.48866758,-0.7376235,0.93501955,-0.75487155,0.12364409,-0.124163374,-0.2481344,-0.23827,1.5189334,0,0.3409259764785192
1738,-0.12918413,-0.7075918,0.04003775,-0.25606793,-1.0116743,-0.6284777,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.756238,-0.23474766,0.64591444,0.7007052,0.4563951,0.7007052,-0.5476925,-0.21744296,-0.47463965,-0.43345466,-0.038438212,-0.06195402,-0.048926767,0.35493836,-0.24160105,-0.18068781,-0.5200088,-0.48866758,-0.7376235,0.93501955,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,1.818919,0,0.20615796404117384
1739,-0.12918413,-0.7075918,0.04003775,-0.22326696,-1.0116743,-0.6284777,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.756238,-0.23474766,0.64591444,0.7007052,0.4563951,0.7007052,-0.5476925,-0.21744296,-0.47463965,-0.43345466,-0.038438212,-0.06195402,-0.048926767,0.35493836,-0.24160105,-0.18068781,-0.5200088,-0.48866758,-0.7376235,0.93501955,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,1.818919,0,0.0006262230377743041
1740,-0.2891464,-0.37371087,0.04003775,-0.22326696,-0.24629177,-0.5122061,-0.22330233,-1.0179702,-0.58191586,-0.6362965,-0.3090115,-0.23474766,-0.20215479,1.2312608,1.1097643,1.2312608,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.119009435,-0.106503025,-0.15804903,-0.43795303,-0.31513354,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.00019183605550249512
1741,-0.2891464,-0.37371087,0.04003775,-0.25606793,-0.24629177,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3090115,-0.23474766,-0.20215479,1.2312608,1.1097643,1.2312608,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.119009435,-0.106503025,-0.15804903,-0.43795303,-0.31513354,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.21886657260253825
1742,-0.2891464,-0.37371087,0.04003775,-0.25606793,-0.24629177,-0.5122061,-0.2561036,0.24932778,-0.44223326,-0.38439485,-0.3090115,-0.23474766,-0.20215479,1.2312608,1.1097643,1.2312608,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.119009435,-0.106503025,-0.15804903,-0.43795303,-0.31513354,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.1293269008198426
1743,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,1,0.0651158023050532
1744,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,1,0.0651158023050532
1745,0.19074038,-0.37371087,-1.304367,-0.22326696,-0.24629177,0.88305306,-0.22330233,1.5166258,1.2747892,1.5414692,-0.3090115,-0.21753392,-0.20215479,-1.3017045,-1.1770281,-1.3017045,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,1,0.998922668977592
1746,0.19074038,-0.37371087,0.04003775,-0.22326696,-0.24629177,0.88305306,-0.22330233,1.5166258,-0.31176043,-0.043025505,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,1,0.9771499695957667
1747,0.19074038,-0.37371087,0.04003775,-0.22326696,-0.24629177,0.88305306,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.00010506084774387964
1748,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,3.7988195,-0.23827,0.3189918,0,0.00434144942413922
1749,0.83058935,-0.24947612,0.04003775,-0.25606793,-0.65341014,-0.39593452,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.2624254,-0.17019612,1.9043398,0.7007052,0.4563951,0.7007052,-0.24359626,-0.1641908,-0.32999605,-0.09395464,-0.02357962,0.19420278,0.0055318084,-0.39348963,0.4716644,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.7321723,0.12364409,-0.124163374,-0.2481344,4.196919,1.5189334,0,0.11688899798877898
1750,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,4.196919,0.3189918,0,0.006752774986996798
1751,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.3555429,-1.638336,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.012588182225900638
1752,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-0.44223326,-0.38439485,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,3.7988195,-0.23827,0.3189918,0,0.012449465095233193
1753,0.03077812,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.12214857,-0.24015006,-0.110359326,-0.490073,-0.2489543,0.083893515,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.54972184,0.12364409,-0.124163374,3.7988195,-0.23827,0.019006386,0,0.00271254930545015
1754,-0.12918413,-0.41253424,0.04003775,-0.22326696,0.12825716,-0.16339132,-0.22330233,-1.0179702,2.83774,2.7067394,-0.5483169,-0.23474766,0.07141592,1.1506176,0.97313213,1.1506176,-0.24944426,-0.1570905,-0.4320974,-0.017920777,-0.11168478,-0.19003244,-0.076617576,0.5042151,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.42808822,0.12364409,-0.124163374,-0.2481344,-0.23827,1.818919,0,0.03163578298717871
1755,0.03077812,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.12214857,-0.24015006,-0.110359326,-0.490073,-0.2489543,0.083893515,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.54972184,0.12364409,-0.124163374,3.7988195,-0.23827,0.019006386,0,0.00271254930545015
1756,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.3090115,-0.21753392,0.098772995,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.115451746,-0.2234442,-0.06215682,0.13929522,-0.19012827,0.21618417,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6820627,0.12364409,-0.124163374,-0.2481344,4.196919,0.3189918,0,0.006752774986996798
1757,-0.2891464,-0.37371087,0.04003775,-0.22326696,-0.24629177,-0.39593452,-0.22330233,1.5166258,-0.2595713,0.06513112,-0.3090115,-0.21860978,-0.3936543,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.12152075,-0.2512873,-0.13261452,-0.7243001,-0.2489543,-0.048397146,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6525108,-9.2037,-0.124163374,-0.2481344,-0.23827,-0.58096445,1,0.9999968730075243
1758,-0.6090709,-0.37371087,0.04003775,-0.22326696,-0.24629177,-0.74474937,-0.22330233,1.5166258,0.83640033,0.6329534,-0.3090115,-0.17019612,-0.50308263,-0.95916283,-0.86061656,-0.95916283,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.122567125,-0.25685596,-0.17230467,0.85201186,-0.31513354,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.22936286,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9966125312556375
1759,0.19074038,-0.37371087,0.04003775,-0.19046597,-0.24629177,-0.16339132,-0.19050106,-1.0179702,-0.74383783,-0.7403843,-0.3090115,-0.23474766,-0.25686893,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.111475505,-0.2624246,-0.16830489,-0.6288369,-0.23424777,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.77071816,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,5.3739859745249685e-05
1760,0.19074038,-0.37371087,0.04003775,-0.19046597,-0.24629177,-0.16339132,-0.19050106,-1.0179702,-0.31176043,-0.043025505,-0.3090115,-0.23474766,-0.25686893,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.111475505,-0.2624246,-0.16830489,-0.6288369,-0.23424777,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.77071816,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.00010653541707603036
1761,-0.44910866,-0.40476957,0.04003775,-0.25606793,-0.34400016,-0.8610209,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.67218477,-0.2024719,-0.17479771,1.2312608,1.1097643,1.2312608,-0.5266397,-0.21744296,-0.4640041,-0.41046768,-0.10184881,-0.2624246,-0.16071555,-0.81370497,-0.31513354,-0.18068781,-0.3938955,-0.44621,-0.71690565,-0.2579951,-0.32144463,0.12364409,-0.124163374,-0.2481344,4.196919,0.6189773,0,0.03243893810791289
1762,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,-0.16339132,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3090115,-0.23474766,-0.25686893,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.111475505,-0.2624246,-0.16830489,-0.6288369,-0.23424777,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.77071816,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.08483185132220585
1763,0.19074038,-0.37371087,0.04003775,-0.25606793,-0.24629177,-0.16339132,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3090115,-0.23474766,-0.25686893,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.111475505,-0.2624246,-0.16830489,-0.6288369,-0.23424777,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.77071816,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.08483185132220585
1764,-0.44910866,0.045581475,0.04003775,-0.22326696,0.7959312,-0.2796629,-0.22330233,-1.0179702,0.03698576,0.10743946,0.054121133,-0.22183736,-0.12008358,-0.93089926,-0.8359611,-0.93089926,-0.03891612,0.33282942,0.14434983,-0.17882963,-0.08678094,0.3278498,-0.116820514,0.35351384,-0.153362,-0.18068781,-0.23198622,1.0073372,-0.0014106757,1.3310055,-0.7000508,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.0002613384845918326
1765,0.03077812,0.06111082,0.04003775,-0.19046597,0.27481973,-0.2796629,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.38442618,-0.23474766,-0.44836843,-1.346404,-1.2181205,-1.346404,2.6511657,-0.17484123,-0.22364047,4.194001,-0.10163954,-0.21230695,-0.10984653,0.19514029,-0.27836728,-0.18068781,-0.45653853,-0.441215,-0.10966868,1.2723396,-0.6366642,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.0011595038627714
1766,-0.12918413,0.28628632,0.04003775,-0.19046597,0.0956877,0.6505099,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.54269737,-0.23474766,-0.22951186,-1.1391892,-1.0301228,-1.1391892,-0.23423946,-0.18194151,-0.32361472,-0.08511349,-0.10812709,0.46149686,-0.11702563,0.490707,0.28783312,0.017748188,-0.26966226,-0.004984335,0.008316009,0.09308525,-0.7552998,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,5.129649109607218e-05
1767,-0.12918413,-0.37371087,0.04003775,-0.25606793,-0.24629177,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3090115,-0.17019612,-0.5577968,-1.4149122,-1.2715406,-1.4149122,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.123194955,-0.2624246,-0.16543324,-0.14762044,0.3687189,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6640746,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.07866149420252486
1768,-0.12918413,-0.37371087,0.04003775,-0.25606793,-0.24629177,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3090115,-0.17019612,-0.5577968,-1.4149122,-1.2715406,-1.4149122,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.123194955,-0.2624246,-0.16543324,-0.14762044,0.3687189,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6640746,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.07866149420252486
1769,-0.12918413,-0.37371087,0.04003775,-0.22326696,-0.24629177,-0.5122061,-0.22330233,1.5166258,-0.88160926,-0.53338426,-0.3090115,-0.17019612,-0.5577968,-1.4149122,-1.2715406,-1.4149122,-0.42137557,-0.17484123,-0.4661312,-0.2495588,-0.123194955,-0.2624246,-0.16543324,-0.14762044,0.3687189,-0.18068781,-0.51241344,-0.45620003,-0.55660987,0.4347915,-0.6640746,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9475247705411985
