,F67,F68,F108,F79,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F127,F133,F134,F136,F73,category,1
1327,-0.12918413,-0.4824163,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.5241162,-0.48311114,-0.6042956,-0.2024719,-0.5304397,-1.342871,-1.2140113,-1.342871,0.22073527,-0.1175445,-0.5645282,-0.5144751,-0.7097079,0.12364409,1,0.9583722030961298
1330,0.03077812,1.054989,0.04003775,4.6640797,-0.6284777,4.664085,1.5166258,2.83774,2.7067394,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.08238615,0.19267786,0.2580861,1.055491,0.12364409,1,1.0
1354,-0.2891464,-0.5678277,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.16366288,-0.20892704,0.23555836,1.1129841,0.9299851,1.1129841,-0.5570493,-0.056017388,-0.34223193,-0.5194701,-0.8740889,0.12364409,1,0.18587868680082828
1355,-0.2891464,-0.5678277,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.16366288,-0.20892704,0.23555836,1.1129841,0.9299851,1.1129841,-0.5570493,-0.056017388,-0.34223193,-0.5194701,-0.8740889,0.12364409,1,0.18587868680082828
1360,-0.44910866,-0.5678277,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-0.12805472,-0.2755623,-0.16366288,-0.2024719,-0.25686893,1.1129841,0.9299851,1.1129841,-0.5570493,-0.09996533,-0.34223193,-0.5194701,-0.8740889,-9.003153,1,0.9999818807510648
1364,-0.12918413,-0.5057103,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-0.23521633,-0.09890646,0.23138721,-0.17019612,-0.31158307,-0.5120153,-0.43428284,-0.5120153,-0.49623004,-0.11649813,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.5154014971034333
1365,-0.12918413,-0.5057103,-1.304367,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.03698576,0.10743946,0.23138721,-0.17019612,0.01670178,-0.5120153,-0.43428284,-0.5120153,-0.49623004,-0.111475505,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.9992548622936256
1366,-0.12918413,-0.5057103,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.03698576,0.10743946,0.23138721,-0.17019612,-0.5304397,-1.3265887,-1.196547,-1.3265887,-0.49623004,-0.111475505,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.9975147338589102
1367,0.03077812,1.054989,0.04003775,4.6640797,-0.6284777,4.664085,1.5166258,2.83774,2.7067394,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.08238615,0.19267786,0.2580861,1.055491,0.12364409,1,1.0
1368,-0.12918413,-0.5057103,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.5241162,-0.48311114,0.23138721,-0.2024719,-0.5304397,-1.3265887,-1.196547,-1.3265887,-0.49623004,-0.122985676,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.9933433045873965
1371,-0.12918413,-0.5057103,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,0.23138721,-0.17019612,-0.09272651,-0.57038563,-0.471266,-0.57038563,-0.49623004,-0.1098013,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.5979392115568088
1373,-0.12918413,-0.5057103,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,-0.22636008,-0.03810927,0.23138721,-0.17019612,-0.5577968,-1.4553107,-1.3064692,-1.4553107,-0.49623004,-0.12131147,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.9968627628912454
1377,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.03698576,0.10743946,0.23138721,-0.17019612,-0.25686893,-0.5642414,-0.46407485,-0.5642414,-0.49623004,-0.11294044,-0.5522703,-0.5211351,-0.66389525,0.12364409,1,0.9977731182822837
1378,-0.6090709,-0.5911217,-1.304367,-0.22326696,-0.2796629,-0.22330233,1.5166258,-0.06616451,-0.16867809,-0.64650184,-0.22183736,-0.50308263,-1.0167651,-0.9109548,-1.0167651,-0.085700154,-0.122985676,-0.53926045,-0.47951007,-0.5630295,0.12364409,1,0.9864779298484384
1392,-0.12918413,-0.5911217,0.04003775,-0.19046597,-0.2796629,-0.19050106,-1.0179702,-0.5241162,-0.48311114,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.123194955,-0.53926045,-0.47951007,-0.5630295,0.12364409,0,0.00016345342671564227
1393,-0.12918413,-0.5911217,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.123194955,-0.53926045,-0.47951007,-0.5630295,0.12364409,0,0.00016034363193621537
1394,-0.12918413,-0.5911217,0.04003775,-0.19046597,-0.2796629,-0.19050106,-1.0179702,0.31156883,0.40902352,-0.64650184,-0.23474766,-0.5577968,-1.3872632,-1.2417487,-1.3872632,-0.085700154,-0.123194955,-0.53926045,-0.47951007,-0.5630295,0.12364409,0,0.0005914764826498817
1395,-0.6090709,-0.5911217,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.64650184,-0.23474766,-0.5304397,-0.96023804,-0.86164385,-0.96023804,-0.085700154,-0.122567125,-0.53926045,-0.47951007,-0.5630295,0.12364409,0,0.0003087672862151971
1396,0.3507026,-0.7386505,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.756238,-0.23474766,-0.31158307,-0.87498665,-0.798978,-0.87498665,-0.5617277,-0.1219393,-0.5829526,-0.54860765,-0.769138,0.12364409,0,0.1232905883528928
1397,-0.6090709,-0.41253424,-1.304367,-0.19046597,-0.6284777,-0.19050106,1.5166258,0.1057526,0.25440523,1.0812042,-0.17019612,-0.3936543,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.12214857,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.999846121174026
1398,-0.6090709,-0.41253424,-1.304367,-0.19046597,-0.6284777,-0.19050106,1.5166258,0.1057526,0.25440523,1.0812042,-0.17019612,-0.3936543,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.12214857,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.999846121174026
1399,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.36629722,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.09745402,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995631451662129
1400,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.17019612,-0.50308263,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.09745402,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.999669165245378
1401,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.36629722,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.115242474,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995841424561376
1402,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.11105695,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995766380301662
1403,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.114405364,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995618391245005
1404,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.17019612,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.114405364,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996681760610481
1405,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.11273116,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995613217291944
1406,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.17019612,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.11273116,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996677841902901
1407,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.2796629,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.19601674,-0.3936543,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.118590884,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9994570089211189
1408,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.2796629,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.19601674,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.118590884,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995856943590364
1409,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.2796629,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.19601674,-0.36629722,-1.3758963,-1.2335302,-1.3758963,5.89213,-0.118590884,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996093307341113
1410,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.1106384,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.999576513103533
1411,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.10917347,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995760755689546
1412,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.10854564,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995600255652759
1413,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.17019612,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.10854564,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996668024864461
1414,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.11398681,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995738759417737
1415,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.10896419,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995723645933586
1416,-0.2891464,-0.41253424,0.04003775,-0.22326696,-0.16339132,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.31158307,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.10875492,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995592368675711
1417,-0.2891464,-0.41253424,0.04003775,-0.22326696,-0.16339132,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.17019612,-0.25686893,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.10875492,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996856269093496
1418,-0.2891464,-0.41253424,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.09890646,1.0812042,-0.17019612,-0.4757255,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.10875492,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.803348512320868
1419,-0.2891464,-0.41253424,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.09890646,1.0812042,-0.17019612,-0.42101136,-1.3992444,-1.253049,-1.3992444,5.89213,-0.10875492,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.8060902362755079
1420,-0.2891464,-0.41253424,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.09890646,1.0812042,-0.17019612,-0.25686893,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.10875492,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.8137845731427386
1421,-0.2891464,-0.41253424,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.09890646,1.0812042,-0.17019612,-0.42101136,-1.3992444,-1.253049,-1.3992444,5.89213,-0.10875492,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.8060902362755079
1422,-0.6090709,-0.41253424,0.04003775,-0.19046597,-0.74474937,-0.19050106,1.5166258,2.83774,2.7067394,1.0812042,-0.10564456,-0.31158307,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.10289519,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.999992840525295
1423,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.10184881,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995738811111234
1424,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.11398681,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995738759417737
1425,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.10896419,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995723645933586
1426,-0.44910866,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.111266226,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996003677961084
1427,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.10896419,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995601553535146
1428,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.31156883,0.40902352,1.0812042,-0.17019612,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.10896419,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9996669007870138
1429,-0.44910866,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.10917347,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995963337941293
1430,-0.44910866,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.10205809,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.999597765344441
1431,-0.44910866,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.30178002,0.13437776,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.10917347,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9995963337941293
1432,-0.6090709,-0.41253424,-1.304367,-0.22326696,-0.5122061,-0.22330233,1.5166258,-0.17642866,-0.19724192,1.0812042,-0.14867894,-0.3936543,-1.3983228,-1.2499671,-1.3983228,5.89213,-0.11838161,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9997260299374066
1433,-0.6090709,-0.41253424,0.04003775,-0.19046597,-0.5122061,-0.19050106,1.5166258,0.31156883,0.40902352,1.0812042,-0.14867894,-0.284226,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.11838161,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9997181696091135
1434,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.5122061,-0.22330233,1.5166258,-0.88160926,-0.53338426,1.0812042,-0.14867894,-0.284226,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.11838161,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9987726770204076
1435,-0.6090709,-0.41253424,0.04003775,-0.19046597,-0.5122061,-0.19050106,1.5166258,2.83774,2.7067394,1.0812042,-0.14867894,-0.284226,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.11838161,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9999908395512508
1436,-0.6090709,-0.41253424,0.04003775,-0.19046597,-0.74474937,-0.19050106,1.5166258,0.31156883,0.40902352,1.0812042,-0.10564456,-0.31158307,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.10289519,-0.4681196,1.6250532,-0.3832803,0.12364409,1,0.9997797184616353
1437,-0.44910866,-0.76970917,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.31156883,0.40902352,-0.756238,-0.23474766,-0.4757255,-0.67913884,-0.58632475,-0.67913884,-0.5652365,-0.118590884,-0.58099735,-0.54777515,-0.7323711,0.12364409,0,0.0005123489320460503
1438,-0.12918413,-0.047594603,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,3.0283437,2.9042428,-0.34281346,-0.21860978,-0.33894014,-1.1461015,-1.034232,-1.1461015,0.19383445,-0.11356826,0.050847422,0.09075331,0.049946215,0.12364409,1,0.9998327866951269
1439,-0.12918413,-0.047594603,-1.304367,-0.22326696,-0.39593452,-0.22330233,-1.0179702,0.053563416,0.38960102,-0.34281346,-0.21860978,-0.065369435,-1.0161507,-0.9099274,-1.0161507,0.19383445,-0.11356826,0.050847422,0.09075331,0.049946215,0.12364409,0,0.003255538186669704
1440,-0.12918413,-0.047594603,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,-0.34281346,-0.21860978,0.01670178,-0.9540938,-0.85856193,-0.9540938,0.19383445,-0.11356826,0.050847422,0.09075331,0.049946215,0.12364409,0,0.23367871265367332
1441,-0.12918413,-0.047594603,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,-0.34281346,-0.21860978,0.01670178,-0.9540938,-0.85856193,-0.9540938,0.19383445,-0.11356826,0.050847422,0.09075331,0.049946215,0.12364409,0,0.23367871265367332
1442,-0.12918413,-0.047594603,0.04003775,-0.22326696,-0.5122061,-0.22330233,1.5166258,-0.74383783,-0.7403843,-0.34281346,-0.21323049,-0.5577968,-1.4310409,-1.2848957,-1.4310409,0.19383445,-0.123194955,0.050847422,0.09075331,0.049946215,0.12364409,1,0.9641970983591648
1443,-0.12918413,-0.047594603,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.34281346,-0.21323049,-0.5577968,-1.4310409,-1.2848957,-1.4310409,0.19383445,-0.123194955,0.050847422,0.09075331,0.049946215,0.12364409,0,0.20534134154347689
1444,-0.12918413,-0.047594603,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,-0.44223326,-0.38439485,-0.34281346,-0.21323049,-0.5577968,-1.4310409,-1.2848957,-1.4310409,0.19383445,-0.123194955,0.050847422,0.09075331,0.049946215,0.12364409,0,0.11518158853106543
1445,-0.2891464,-0.047594603,0.04003775,-0.19046597,-0.6284777,-0.19050106,1.5166258,-0.62489516,-0.88123953,-0.34281346,-0.17019612,0.15348715,1.3102144,1.2515332,1.3102144,0.19383445,-0.104360126,0.050847422,0.09075331,0.049946215,0.12364409,1,0.9812803060511412
1446,-0.2891464,-0.047594603,0.04003775,-0.19046597,-0.6284777,-0.19050106,1.5166258,-0.22636008,-0.03810927,-0.34281346,-0.17019612,0.15348715,1.3102144,1.2515332,1.3102144,0.19383445,-0.104360126,0.050847422,0.09075331,0.049946215,0.12364409,1,0.9936734495763376
1447,-0.6090709,-0.047594603,28.272535,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.34281346,-0.23474766,-0.17479771,0.6051622,0.36393717,0.6051622,0.19383445,-0.11817233,0.050847422,0.09075331,0.049946215,0.12364409,0,1.1315751409447526e-12
1448,-0.6090709,-0.047594603,10.795275,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.34281346,-0.23474766,-0.42101136,0.39226404,0.17799403,0.39226404,0.19383445,-0.123194955,0.050847422,0.09075331,0.049946215,0.12364409,0,1.896025769829125e-07
1449,-0.2891464,-0.047594603,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.2189798,0.380588,-0.34281346,-0.2024719,-0.284226,-1.1182988,-1.0136858,-1.1182988,0.19383445,0.16958204,0.050847422,0.09075331,0.049946215,0.12364409,1,0.9909635934467844
1450,-0.2891464,-0.047594603,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-0.990219,-0.88123953,-0.34281346,-0.2024719,4.1749763,2.0243294,3.8588464,2.0243294,0.19383445,0.16958204,0.050847422,0.09075331,0.049946215,0.12364409,0,0.18545238643659478
1451,-0.44910866,-0.047594603,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.50994074,0.29467633,-0.34281346,-0.23474766,0.23555836,1.8817828,2.7349691,1.8817828,0.19383445,-0.083851084,0.050847422,0.09075331,0.049946215,0.12364409,0,0.35259161719916626
1452,-0.44910866,-0.047594603,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.34281346,-0.23474766,0.23555836,1.8817828,2.7349691,1.8817828,0.19383445,-0.083851084,0.050847422,0.09075331,0.049946215,0.12364409,0,0.26952782566545885
1453,0.03077812,-0.047594603,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-0.74383783,-0.7403843,-0.34281346,-0.21323049,2.5335524,0.74095,0.5077606,0.74095,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,0,0.000587249398902136
1454,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,0.31762958,-0.93074566,-0.8359611,-0.93074566,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,0,0.132923990103337
1455,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,0.45441493,-0.8651559,-0.7887049,-0.8651559,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,1,0.13877405325937356
1456,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,1.6581261,0.27752024,0.046498325,0.27752024,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,0,0.2173167462918175
1457,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,1.6581261,0.27752024,0.046498325,0.27752024,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,0,0.2173167462918175
1458,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,2.2599816,0.57336575,0.3372271,0.57336575,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,1,0.25455900007453397
1459,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,2.2599816,0.57336575,0.3372271,0.57336575,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,1,0.25455900007453397
1460,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,2.0958393,0.48519576,0.24168727,0.48519576,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,0,0.2440910108011283
1461,0.03077812,-0.047594603,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.34281346,-0.21323049,0.15348715,-0.9757523,-0.8749989,-0.9757523,0.19383445,0.09507982,0.050847422,0.09075331,0.049946215,0.12364409,0,0.12701994015603435
1462,-0.6090709,-0.047594603,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,1.0190624,1.2007757,-0.34281346,-0.23474766,0.098772995,0.74279326,0.50878793,0.74279326,0.19383445,-0.0871995,0.050847422,0.09075331,0.049946215,0.12364409,0,0.0053519439723971485
1463,-0.6090709,-0.047594603,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.34281346,-0.23474766,-0.25686893,-1.0488688,-0.94588333,-1.0488688,0.19383445,-0.04869273,0.050847422,0.09075331,0.049946215,0.12364409,0,0.00011597014917135119
1464,-0.2891464,-0.047594603,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.34281346,-0.23474766,-0.09272651,0.18428132,-0.029522628,0.18428132,0.19383445,-0.04325156,0.050847422,0.09075331,0.049946215,0.12364409,0,0.0005636296052232268
1465,-0.44910866,-0.047594603,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-0.4787656,-0.72982025,-0.34281346,-0.23474766,-0.4757255,-1.119374,-1.014713,-1.119374,0.19383445,-0.12214857,0.050847422,0.09075331,0.049946215,0.12364409,0,0.0002198989231506605
1466,-0.44910866,-0.047594603,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.50994074,0.29467633,-0.34281346,-0.2024719,0.20820129,1.9341625,2.98666,1.9341625,0.19383445,-0.11461464,0.050847422,0.09075331,0.049946215,0.12364409,1,0.38276222711513336
1467,-0.44910866,-0.047594603,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.34281346,-0.2024719,0.20820129,1.9341625,2.98666,1.9341625,0.19383445,-0.11461464,0.050847422,0.09075331,0.049946215,0.12364409,0,0.2958387053630128
1468,-0.6090709,-0.047594603,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.7822783,0.8152174,-0.34281346,-0.23474766,-0.5577968,-1.4433293,-1.2951688,-1.4433293,0.19383445,-0.123194955,0.050847422,0.09075331,0.049946215,0.12364409,0,0.3746918442105133
