,F67,F68,F108,F79,F113,F116,F110,F114,F115,F70,F41,F127,F133,F134,F136,F73,category,1
1619,-0.6090709,-0.46688697,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.043025505,0.18435743,-0.23474766,-1.1734434,-0.5488621,-0.1175445,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.002218312866169524
1620,-0.6090709,-0.46688697,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.19296996,0.18435743,-0.23474766,-1.2365755,-0.5488621,-0.1175445,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.0017547842620755623
1621,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.19724192,0.18435743,-0.20892704,0.8523145,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.9984846364899024
1622,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.124143004,0.18435743,-0.20892704,0.8523145,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.00754517397504443
1623,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.124143004,0.18435743,-0.20892704,0.8440197,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.9986324418788808
1624,1.9503251,-0.46688697,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,0.18435743,-0.20892704,-0.88020927,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.8418536439786369
1625,1.9503251,-0.46688697,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,0.18435743,-0.20892704,0.8523145,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.8995155050962746
1626,1.9503251,-0.46688697,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,0.18435743,-0.20892704,-0.18037966,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.8678450835502113
1627,1.9503251,-0.46688697,-1.304367,-0.22326696,-0.22330233,1.5166258,0.06513112,0.18435743,-0.20892704,0.83971876,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.9995569455228914
1628,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,0.18435743,-0.20892704,0.8523145,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.07607696666612807
1629,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,0.18435743,-0.20892704,0.8523145,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,0,0.07607696666612807
1630,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.0008947598,0.18435743,-0.20892704,0.49963474,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.9987300720933238
1631,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,0.18435743,-0.20892704,0.65723467,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.9989634399072509
1635,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.756238,-0.23474766,1.2701231,-0.56640613,-0.11461464,-0.5708451,-0.54694265,-0.7161275,0.12364409,0,0.0005622925032577039
1636,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.756238,-0.23474766,1.7337065,-0.56640613,-0.11461464,-0.5708451,-0.54694265,-0.7161275,0.12364409,0,0.0006461399292701504
1637,-0.6090709,-0.7308858,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.756238,-0.23474766,1.2701231,-0.56640613,-0.11461464,-0.5708451,-0.54694265,-0.7161275,0.12364409,0,0.00018315984912720246
1638,-0.6090709,-0.7308858,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.756238,-0.23474766,1.7337065,-0.56640613,-0.11461464,-0.5708451,-0.54694265,-0.7161275,0.12364409,0,0.00021048402064417093
1639,-0.44910866,-0.76194453,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.756238,-0.23474766,-0.7951115,-0.5547101,-0.12131147,-0.581599,-0.54860765,-0.6329644,0.12364409,0,0.06972169367109185
1640,-0.44910866,-0.76194453,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.2755623,-0.756238,-0.23474766,-0.7951115,-0.5547101,-0.12131147,-0.581599,-0.54860765,-0.6329644,0.12364409,0,0.05492150007353337
1642,-0.12918413,-0.63770974,-1.304367,-0.157665,-0.15769981,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.00023206253982184378
1643,0.03077812,-0.63770974,0.04003775,-0.157665,-0.15769981,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.122567125,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.00010267749930184307
1644,0.03077812,-0.63770974,0.04003775,-0.157665,-0.15769981,-1.0179702,-0.6362965,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.122567125,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.0001781223937358002
1645,-0.12918413,-0.63770974,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,0,9.483183637918196e-05
1646,-0.12918413,-0.63770974,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,0,9.66649787757209e-05
1648,-0.6090709,-0.63770974,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.0513488,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.0016480315140872442
1649,0.03077812,-0.63770974,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.122567125,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.00016613425309529536
1650,0.03077812,-0.63770974,0.04003775,-0.157665,-0.15769981,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.122567125,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.00010267749930184307
1651,-0.12918413,-0.63770974,0.04003775,-0.157665,-0.15769981,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,0,9.853355229704444e-05
1652,-0.12918413,-0.63770974,0.04003775,-0.157665,-0.15769981,-1.0179702,-0.6362965,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,0,0.00017093409718821692
1653,-0.12918413,-0.63770974,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.0188934,-0.59163374,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,0,9.66649787757209e-05
1654,-0.6090709,-0.7852385,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5833286,-0.54860765,-0.76116204,0.12364409,0,0.0002883367088113328
1655,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1656,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1657,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1658,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1659,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1660,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1661,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1662,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1663,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1664,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1665,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1666,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1667,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1668,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1669,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1670,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1671,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1672,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1673,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1674,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1675,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1676,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.008586494068447956
1677,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12173002,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.10376051935321663
1678,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.11942799,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.0002755755605061722
1679,-0.6090709,-0.69982713,1.3844424,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122567125,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.00011104653807482726
1680,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.0005272565992702402
1681,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.00033532737073751687
1682,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.00010714097577310665
1683,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5806966,-0.54777515,-0.5951276,0.12364409,0,0.00010714097577310665
1684,-0.44910866,-0.66100377,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.0003217630369426714
1685,-0.44910866,-0.66100377,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.0003217630369426714
1686,-0.6090709,-0.66100377,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.00030284924136787203
1687,-0.44910866,-0.66100377,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,6.236266516300864e-05
1688,-0.44910866,-0.66100377,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,6.236266516300864e-05
1689,-0.6090709,-0.66100377,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.00030287460454310434
1690,-0.6090709,-0.66100377,-1.304367,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.00014093009392237232
1691,-0.6090709,-0.66100377,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.00010253307503990548
1692,-0.6090709,-0.66100377,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.00010253307503990548
1693,0.6706271,-0.66100377,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12068364,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,8.820135080254553e-05
1694,0.6706271,-0.66100377,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12068364,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,8.820135080254553e-05
1695,0.6706271,-0.66100377,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12068364,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.0001530111560081759
1696,0.6706271,-0.66100377,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.12068364,-0.5820502,-0.5427801,-0.6616581,0.12364409,0,0.0001530111560081759
1697,-0.6090709,-0.62994504,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,5.519670850551874e-05
1698,0.5106649,-0.62994504,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,0.00013358180734160055
1699,0.5106649,-0.62994504,0.04003775,-0.059262045,-0.059296064,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,8.743861527623439e-05
1700,0.5106649,-0.62994504,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,0.08340193718758296
1701,0.5106649,-0.62994504,0.04003775,-0.059262045,-0.059296064,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,8.743861527623439e-05
1702,0.5106649,-0.62994504,0.04003775,-0.059262045,-0.059296064,-1.0179702,0.6329534,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,0.0009427495416223782
1703,0.5106649,-0.62994504,0.04003775,-0.059262045,-0.059296064,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,0.0001516880521721239
1704,0.5106649,-0.62994504,0.04003775,-0.059262045,-0.059296064,-1.0179702,0.6329534,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,0.0009427495416223782
1705,0.5106649,-0.62994504,0.04003775,-0.059262045,-0.059296064,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122776404,-0.5831782,-0.54777515,-0.6601991,0.12364409,0,0.0001516880521721239
1706,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,2.5361714293302363e-05
1707,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.280015577256744e-05
1708,-0.44910866,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,2.6432840964038418e-05
1709,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,6.327196768767455e-05
1710,-0.44910866,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,2.6432840964038418e-05
1711,-0.6090709,-0.5057103,-1.304367,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.756238,-0.23474766,-1.1210637,-0.56640613,-0.123194955,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,5.417218626557663e-05
1712,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,2.5361714293302363e-05
1713,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.3761765927217324e-05
1714,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,2.5931537379869417e-05
1715,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.561378605734491e-05
1716,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,0.00011087555379672592
1717,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.561378605734483e-05
1718,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,0.00010637404410600896
1719,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.3761765927217324e-05
1632,1.9503251,-0.46688697,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,0.18435743,-0.20892704,0.65723467,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.9985489691676166
1633,1.9503251,-0.46688697,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,0.18435743,-0.20892704,0.8523145,-0.5488621,-0.06250494,-0.5170759,-0.45620003,-0.26675463,0.12364409,1,0.5074173408172877
1634,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,0.2885721,-0.08238615,0.19267786,0.2580861,1.055491,0.12364409,1,0.9999999978811864
1641,-0.6090709,-0.76194453,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.097821206,-0.21323049,-0.7951115,-0.56640613,-0.12173002,-0.58257663,-0.54361266,-0.743265,-9.570861,1,0.9994867014427511
1647,-0.44910866,-0.63770974,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.59163374,-0.17019612,-0.7951115,-0.56640613,-0.123194955,-0.583103,-0.54777515,-0.6878229,0.12364409,1,0.11989605059457216
1720,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,0.00010656989790711405
1721,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.8429386761400914e-05
1722,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,2.6109663725663924e-05
1723,-0.6090709,-0.5057103,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.123194955,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.1553497279164387e-05
1724,-0.44910866,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.404586200360804e-05
1725,-0.2891464,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.7951115,-0.56640613,-0.122985676,-0.5821254,-0.54860765,-0.5946412,0.12364409,0,4.8429386761400914e-05
1726,-0.2891464,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,1.5088271,-0.5628973,0.015764251,-0.51301503,-0.5411151,-0.7210881,0.12364409,0,0.07817262525962465
1727,-0.2891464,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,1.5088271,-0.5628973,0.015764251,-0.51301503,-0.5411151,-0.7210881,0.12364409,0,0.007701028486572237
1728,-0.2891464,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,1.5088271,-0.5628973,0.015764251,-0.51301503,-0.5411151,-0.7210881,0.12364409,0,0.007701028486572237
1729,-0.44910866,-0.76194453,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.5026912,-0.756238,-0.23474766,1.3645909,-0.56640613,-0.04890201,-0.55505276,-0.5261301,-0.7338301,0.12364409,0,0.0005165092838813801
1730,-0.44910866,-0.76194453,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,1.3645909,-0.56640613,-0.04890201,-0.55505276,-0.5261301,-0.7338301,0.12364409,0,0.0009293259526478969
1731,-0.44910866,-0.76194453,0.04003775,-0.157665,-0.15769981,-1.0179702,-0.48311114,-0.756238,-0.23474766,1.3645909,-0.56640613,-0.04890201,-0.55505276,-0.5261301,-0.7338301,0.12364409,0,0.0005697218978901248
