,F67,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F127,F128,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F71,category,1
2046,-0.44910866,-0.24947612,0.04003775,-0.19046597,-0.65341014,-0.5122061,-0.19050106,-1.0179702,-0.17642866,-0.19724192,-0.2624254,-0.23474766,-0.14744064,-0.3760739,-0.35517997,-0.3760739,-0.24359626,-0.1641908,-0.09829112,-0.106503025,0.27745503,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.33212197,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0003544278533550966
2047,-0.44910866,-0.24947612,0.04003775,-0.19046597,-0.65341014,-0.5122061,-0.19050106,-1.0179702,0.053563416,0.38960102,-0.2624254,-0.23474766,-0.44836843,-0.7940362,-0.70754737,-0.7940362,-0.24359626,-0.1641908,-0.09829112,-0.106503025,0.27745503,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.33212197,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0005491569701440499
2048,-0.44910866,-0.24947612,0.04003775,-0.25606793,-0.65341014,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,-0.2624254,-0.23474766,-0.3936543,-0.7874311,-0.7034381,-0.7874311,-0.24359626,-0.1641908,-0.09829112,-0.106503025,0.27745503,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.33212197,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.20918927337058105
2049,-0.6090709,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.2624254,-0.23474766,-0.5577968,-1.0986372,-0.9982761,-1.0986372,-0.24359626,-0.1641908,-0.123194955,-0.2624246,-0.8192962,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2177692,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,3.3470422656881285e-05
2050,-0.6090709,-0.24947612,0.04003775,-0.25606793,-0.65341014,-0.6284777,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.2624254,-0.23474766,-0.5577968,-1.0986372,-0.9982761,-1.0986372,-0.24359626,-0.1641908,-0.123194955,-0.2624246,-0.8192962,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2177692,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.09151868696854253
2051,-0.6090709,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.2624254,-0.23474766,-0.5577968,-1.0986372,-0.9982761,-1.0986372,-0.24359626,-0.1641908,-0.123194955,-0.2624246,-0.8322209,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2177692,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,3.333996262159968e-05
2052,-0.6090709,-0.24947612,0.04003775,-0.25606793,-0.65341014,-0.6284777,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.2624254,-0.23474766,-0.5577968,-1.0986372,-0.9982761,-1.0986372,-0.24359626,-0.1641908,-0.123194955,-0.2624246,-0.8322209,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2177692,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.09119448809041815
2053,-0.6090709,-0.24947612,0.04003775,-0.19046597,-0.65341014,-0.5122061,-0.19050106,-1.0179702,-1.3555429,-0.5026912,-0.2624254,-0.23474766,-0.5577968,-1.4093825,-1.2674314,-1.4093825,-0.24359626,-0.1641908,-0.10561578,-0.22901282,-0.598049,0.008409547,-0.048397146,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.64865625,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,8.552540827301921e-05
2054,-0.6090709,-0.24947612,-1.304367,-0.25606793,-0.65341014,-0.5122061,-0.23970297,-0.3843212,-0.990219,-0.88123953,-0.2624254,-0.23474766,-0.36629722,-1.042571,-0.93869215,-1.042571,-0.24359626,-0.1641908,-0.10561578,-0.22901282,-0.598049,0.008409547,-0.048397146,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.64865625,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.003963475025408259
2055,-0.6090709,-0.24947612,-1.304367,-0.19046597,-0.65341014,-0.5122061,-0.19050106,-1.0179702,0.1057526,0.06513112,-0.2624254,-0.23474766,-0.065369435,-0.35349378,-0.34490687,-0.35349378,-0.24359626,-0.1641908,-0.10561578,-0.22901282,-0.598049,0.008409547,-0.048397146,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.64865625,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0012212396554463795
2056,-0.44910866,-0.24947612,-1.304367,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,0.1057526,-0.124143004,-0.2624254,-0.23474766,-0.4757255,-0.7671551,-0.67981,-0.7671551,-0.24359626,-0.1641908,-0.09431488,-0.19560106,0.032579355,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.3201598,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.0012957603580916763
2057,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.2749295,-0.2624254,-0.23474766,-0.09272651,-0.35349378,-0.34490687,-0.35349378,-0.24359626,-0.1641908,-0.09431488,-0.19560106,0.032579355,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.3201598,0.12364409,-0.124163374,-0.2481344,0.019006386,0,9.802480632863618e-05
2058,-0.6090709,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.2624254,-0.23474766,-0.44836843,-0.369008,-0.35312533,-0.369008,-0.24359626,-0.1641908,-0.12214857,-0.25685596,-0.5587888,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.3201598,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.00043280894422259233
2059,-0.6090709,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.2624254,-0.23474766,-0.50308263,-0.78512704,-0.7024108,-0.78512704,-0.24359626,-0.1641908,-0.122985676,-0.2624246,-0.80603224,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.00021673256633223612
2060,-0.44910866,-0.24947612,0.04003775,-0.25606793,-0.65341014,-0.74474937,-0.2561036,0.24932778,0.2727578,0.22195823,-0.2624254,-0.23474766,-0.22951186,-0.2507313,-0.2678586,-0.2507313,-0.24359626,-0.1641908,-0.10854564,-0.21787557,-0.5517188,0.12606159,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.48762017,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.25260301440487776
2061,1.4704384,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.2624254,-0.2024719,0.7006286,0.7007052,0.4563951,0.7007052,-0.24359626,-0.1641908,-0.07087598,0.09396752,-0.50005,-0.10924249,0.6792015,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.6675009,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.004112874374572669
2063,-0.44910866,-0.24947612,0.04003775,-0.157665,-0.65341014,-0.5122061,-0.15769981,-1.0179702,1.932372,1.7685981,-0.2624254,-0.23474766,-0.31158307,-0.2562611,-0.2709405,-0.2562611,-0.24359626,-0.1641908,-0.11984654,-0.2624246,0.40116122,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2490342,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.008862064563688578
2064,-0.44910866,-0.24947612,0.04003775,-0.157665,-0.65341014,-0.5122061,-0.15769981,-1.0179702,1.932372,1.7685981,-0.2624254,-0.23474766,-0.44836843,-0.34059086,-0.33360645,-0.34059086,-0.24359626,-0.1641908,-0.11984654,-0.2624246,0.40116122,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2490342,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.008714455661227992
2065,-0.44910866,-0.24947612,0.04003775,-0.157665,-0.65341014,-0.5122061,-0.15769981,-1.0179702,-0.31176043,-0.043025505,-0.2624254,-0.23474766,-0.22951186,0.7007052,0.4563951,0.7007052,-0.24359626,-0.1641908,-0.11984654,-0.2624246,0.40116122,-0.31513354,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,0.2490342,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0010197412982420756
2068,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.2624254,-0.23474766,-0.5304397,-1.0986372,-0.9982761,-1.0986372,-0.24359626,-0.1641908,-0.122776404,-0.2624246,0.0054165884,-0.28572053,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.64994115,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.0007325662886463671
2069,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.65341014,-0.6284777,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.2624254,-0.23474766,-0.5304397,-1.0986372,-0.9982761,-1.0986372,-0.24359626,-0.1641908,-0.122776404,-0.2624246,0.0054165884,-0.28572053,-0.18068781,-0.467142,-0.30801478,-0.51001906,-0.74670166,-0.64994115,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.00023407044477380653
2074,-0.6090709,-0.7852385,0.04003775,-0.22326696,-1.093098,-0.74474937,-0.22330233,-1.0179702,0.1057526,-0.124143004,-0.756238,-0.23474766,-0.17479771,1.4653566,1.5987641,1.4653566,-0.56640613,-0.21744296,-0.122985676,-0.2624246,-0.23223625,-0.31513354,-0.18068781,-0.5833286,-0.54860765,-0.7540616,-0.8010844,-0.45935318,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0008239484643401797
2075,-0.6090709,-0.5057103,0.04003775,-0.25606793,-0.96282005,-0.74474937,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.5367657,-0.23474766,-0.33894014,1.5111312,1.7066315,1.5111312,-0.4868732,-0.21389282,-0.12214857,-0.2624246,-0.8828729,-0.31513354,-0.18068781,-0.52339286,-0.5261301,-0.42763403,-0.5881381,-0.25548837,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.04763982595208171
2076,-0.6090709,-0.5057103,0.04003775,-0.25606793,-0.96282005,-0.74474937,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.5367657,-0.23474766,-0.22951186,1.5111312,1.7066315,1.5111312,-0.4868732,-0.21389282,-0.11252189,-0.2624246,-0.9294236,-0.31513354,-0.18068781,-0.52339286,-0.5261301,-0.42763403,-0.5881381,-0.25548837,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.04075394539876883
2077,-0.6090709,-0.5057103,0.04003775,-0.22326696,-0.96282005,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-0.88123953,-0.5367657,-0.21323049,-0.5577968,-1.2788172,-1.1554546,-1.2788172,-0.4868732,-0.21389282,-0.1219393,-0.2624246,-0.7773639,-0.31513354,-0.18068781,-0.52339286,-0.5261301,-0.42763403,-0.5881381,-0.2846119,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,3.432798196940311e-05
2078,-0.6090709,-0.5057103,0.04003775,-0.22326696,-0.96282005,-0.5122061,-0.22330233,-1.0179702,-0.990219,-1.0705136,-0.5367657,-0.21323049,-0.5577968,-1.2788172,-1.1554546,-1.2788172,-0.4868732,-0.21389282,-0.1219393,-0.2624246,-0.7773639,-0.31513354,-0.18068781,-0.52339286,-0.5261301,-0.42763403,-0.5881381,-0.2846119,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,3.625821725740399e-05
2080,-0.6090709,-0.5057103,0.04003775,-0.22326696,-0.96282005,-0.6284777,-0.22330233,-1.0179702,1.1495353,1.2818933,-0.5367657,-0.23474766,-0.12008358,1.5099024,1.7066315,1.5099024,-0.4868732,-0.21389282,-0.12005582,-0.2624246,0.87780654,-0.2930738,-0.18068781,-0.52339286,-0.5261301,-0.42763403,-0.5881381,-0.6208176,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.00497064158295656
2081,-0.6090709,-0.5057103,0.04003775,-0.25606793,-0.96282005,-0.6284777,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.5367657,-0.23474766,-0.12008358,1.5099024,1.7066315,1.5099024,-0.4868732,-0.21389282,-0.12005582,-0.2624246,0.87780654,-0.2930738,-0.18068781,-0.52339286,-0.5261301,-0.42763403,-0.5881381,-0.6208176,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.07551198548357975
2082,0.03077812,-0.41253424,0.04003775,-0.157665,0.12825716,-0.2796629,-0.15769981,-0.17310491,-0.58191586,-0.6362965,-0.5483169,-0.22183736,-0.4757255,-0.61047685,-0.5123584,-0.61047685,-0.24944426,-0.1570905,-0.11649813,-0.24015006,-0.6155261,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.015107018414402838
2083,0.03077812,-0.41253424,0.04003775,-0.157665,0.12825716,-0.2796629,-0.15769981,-0.17310491,-0.52491176,-0.6580953,-0.5483169,-0.22183736,-0.4757255,-0.61047685,-0.5123584,-0.61047685,-0.24944426,-0.1570905,-0.11649813,-0.24015006,-0.6155261,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.015331592390670758
2084,0.03077812,-0.41253424,0.04003775,-0.22326696,0.12825716,-0.2796629,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.5483169,-0.22183736,-0.3936543,-0.18990324,-0.23498467,-0.18990324,-0.24944426,-0.1570905,-0.11649813,-0.24015006,-0.6155261,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0005156499799136388
2086,0.03077812,-0.41253424,1.3844424,-0.22326696,0.12825716,-0.2796629,-0.22330233,-1.0179702,-0.58191586,-0.6362965,-0.5483169,-0.22183736,0.098772995,1.5111312,1.7066315,1.5111312,-0.24944426,-0.1570905,-0.11649813,-0.24015006,-0.6155261,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.0001583430364406801
2090,-0.2891464,-0.41253424,0.04003775,-0.25606793,0.12825716,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.5483169,-0.2024719,-0.25686893,-0.21847399,-0.25347626,-0.21847399,-0.24944426,-0.1570905,-0.12026509,-0.2457187,-0.82909137,-0.10924249,-0.11454248,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.6820627,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.24840909092191196
2091,-0.6090709,-0.41253424,0.04003775,-0.22326696,0.12825716,-0.5122061,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.5483169,-0.23474766,-0.5577968,-1.3316578,-1.2047654,-1.3316578,-0.24944426,-0.1570905,-0.08594384,-0.2457187,-0.9105471,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.0003353616689080789
2092,-0.6090709,-0.41253424,0.04003775,-0.22326696,0.12825716,-0.5122061,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.5483169,-0.23474766,-0.20215479,1.380566,1.3922746,1.380566,-0.24944426,-0.1570905,-0.08594384,-0.2457187,-0.9105471,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0002956317829846594
2093,-0.6090709,-0.41253424,0.04003775,-0.22326696,0.12825716,-0.5122061,-0.22330233,-1.0179702,-0.7292734,-0.23229964,-0.5483169,-0.23474766,-0.20215479,1.380566,1.3922746,1.380566,-0.24944426,-0.1570905,-0.08594384,-0.2457187,-0.9105471,-0.31513354,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.4319428,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0003743204762955835
2094,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2095,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2096,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2097,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2098,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2099,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2100,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2101,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2102,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2103,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2104,-0.44910866,-0.41253424,0.04003775,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.701016294319526e-05
2105,-0.44910866,-0.41253424,-1.304367,0.20314582,0.12825716,4.138658,0.20311399,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00012769171046990844
2106,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2107,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2108,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2109,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2110,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2111,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2112,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2113,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2114,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,3.7988195,0.019006386,0,1.3847231881857972e-05
2115,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
2116,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,3.7988195,0.019006386,0,1.3847231881857972e-05
2117,-0.44910866,-0.41253424,-1.304367,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,3.7988195,0.019006386,0,3.761478926679935e-05
2118,-0.44910866,-0.41253424,0.04003775,0.13754386,0.12825716,4.138658,0.13751149,-1.0179702,-1.3555429,-1.638336,-0.5483169,-0.23474766,-0.284226,1.217897,1.0830543,1.217897,-0.24944426,-0.1570905,-0.07757281,-0.2624246,1.468133,0.28783312,-0.18068781,-0.4844384,-0.4969926,-0.3287136,0.024887469,-0.64522994,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.2568290192270065e-05
