,F72,F62,F65,F64,F67,F34,F66,F69,F68,F104,F105,F108,F94,F95,F23,F79,F111,F112,F113,F116,F117,F118,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F137,F83,F74,F73,F146,F16,F7,F12,F17,F2,F13,F18,F14,F9,F19,F71,category,1
1771,-0.903756,-0.22751237,1.0556209,-0.65111333,0.03077812,0.21467158,-0.43300545,-0.23482592,-0.37371087,-0.048188392,-1.1457682,0.04003775,-0.24629173,0.88305306,-0.27274358,-0.22326696,-0.24629177,0.88305306,-0.22330233,-1.0179702,-0.17642866,-0.34459257,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.00013392625858460865
1772,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,0.5584875,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,-0.27274358,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-0.14838582,0.82007784,-0.48268017,-0.3216464,-0.9901381,-1.3077108,-0.48268017,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.06269020451506507
1773,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,1.0742112,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,-0.27274358,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-0.14838582,0.82007784,-0.48268017,-0.3216464,-0.9901381,-1.3077108,-0.48268017,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.06925260738193884
1774,-0.903756,-0.007890705,1.0556209,-0.65111333,0.03077812,-0.81677604,-0.43300545,-0.021986196,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,-0.27274358,-0.22326696,-0.24629177,0.88305306,-0.22330233,-1.0179702,-0.31176043,-0.39621747,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,6.812077675025612e-05
1775,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,-0.30105224,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,-0.6068447,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.2185464,-0.89641595,-0.82457906,-1.1414914,-0.8809364,-1.129801,-0.82457906,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,2.4018617,-0.16982031,3.730483,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.007341593999116474
1776,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,-0.30105224,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,-0.6068447,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.2185464,-0.89641595,-0.82457906,-1.1414914,-0.8809364,-1.129801,-0.82457906,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,2.4018617,-0.16982031,3.730483,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.007341593999116474
1777,-0.5636093,-0.3007196,-0.5286801,-0.3403342,-0.44910866,-0.30105224,-0.5011487,-0.23482592,-0.40476957,-0.35363775,0.73545384,0.04003775,-0.34400013,-0.8610209,-0.6068447,-0.25606793,-0.34400016,-0.8610209,-0.2561036,0.24932778,-1.2185464,-0.89641595,-0.82457906,-1.1414914,-0.8809364,-1.129801,-0.82457906,-0.67218477,-0.2024719,-0.17479771,1.2312608,1.1097643,1.2312608,-0.5266397,-0.44392776,-0.21744296,-0.4640041,-0.41046768,-0.5035518,-0.2090298,-0.10184881,-0.2624246,-0.16071555,-0.18715642,-0.66008407,-0.27243292,-0.81370497,-0.31513354,-0.56282413,-0.18068781,-0.3938955,-0.44621,-0.5084507,-0.71690565,-0.2579951,-0.32144463,-0.32144466,0.12364409,-0.65990347,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,4.689703,4.196919,7.0800815,-0.10830019,-0.04189153,0.6189773,0,0.05054627164380822
1778,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,-0.30105224,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,-0.6068447,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.2185464,-0.89641595,-0.82457906,-1.1414914,-0.8809364,-1.129801,-0.82457906,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,2.4018617,-0.16982031,3.730483,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.007341593999116474
1779,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,-0.12914428,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,0.3954587,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,-1.1379031,-0.8320623,-0.82457906,-1.2195165,-0.8809364,-1.129801,-0.82457906,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,4.689703,4.196919,7.0800815,-0.10830019,-0.04189153,0.019006386,0,0.004205873444420745
1780,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,0.21467158,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,0.06135756,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,0.2727578,0.90596193,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,1,0.060829857357414426
1781,-0.903756,-0.3007196,1.0556209,-0.65111333,0.03077812,-0.12914428,-0.43300545,-0.23482592,-0.37371087,-0.048188392,0.73545384,0.04003775,-0.24629173,0.88305306,0.06135756,-0.25606793,-0.24629177,0.88305306,-0.2561036,0.24932778,0.2727578,0.90596193,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.3090115,-0.22614078,-0.33894014,-1.2365755,-1.1256626,-1.2365755,-0.42137557,-0.22668768,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.09088632,-0.12214857,-0.24015006,-0.110359326,-0.18715642,0.1623166,-0.22878605,-0.490073,-0.2489543,-0.5596101,0.083893515,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,-0.54972184,-0.54972184,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,1,0.05689499395143722
1782,-0.3381981,0.12632252,0.5486446,-0.65111333,1.6304007,-0.81677604,-0.43300545,0.020581748,-0.37371087,-0.6541697,0.73545384,0.04003775,-0.24629173,-0.16339132,-1.2750471,-0.22326696,-0.24629177,-0.16339132,-0.22330233,-1.0179702,-0.74383783,-0.5546456,-0.82457906,-0.7403843,-0.8809364,-1.129801,-0.82457906,-0.3090115,-0.22398907,0.20820129,1.5088271,1.7066315,1.5088271,-0.42137557,-0.44392776,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.14024763,0.032715596,-0.24015006,-0.059490297,-0.18715642,-1.025998,-0.27243292,-0.237006,-0.31513354,-0.5596101,-0.18068781,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,0.44090697,0.44090694,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.6189773,0,0.001734729842046143
1783,-0.3381981,0.48015746,0.5486446,-0.65111333,1.6304007,0.9023033,-0.43300545,0.48882914,-0.37371087,-0.6541697,-1.7336501,0.04003775,-0.24629173,-0.16339132,0.7295598,-0.19046597,-0.24629177,-0.16339132,-0.19050106,-1.0179702,-0.17642866,-0.34459257,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,-0.3090115,-0.22398907,0.20820129,1.5088271,1.7066315,1.5088271,-0.42137557,-0.44392776,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.14024763,0.032715596,-0.24015006,-0.059490297,-0.18715642,-1.025998,-0.27243292,-0.237006,-0.31513354,-0.5596101,-0.18068781,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,0.44090697,0.44090694,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.6189773,0,0.008331530154936168
1784,-0.3381981,-0.3007196,0.5486446,-0.65111333,1.6304007,-0.47296014,-0.43300545,-0.23482592,-0.37371087,-0.6541697,0.73545384,0.04003775,-0.24629173,-0.16339132,-0.6068447,-0.25606793,-0.24629177,-0.16339132,-0.2561036,0.24932778,0.7822783,2.2375603,-1.2415072,0.8152174,-0.8445359,-0.82605296,-1.2415072,-0.3090115,-0.22398907,-0.038012363,1.2991548,1.2320143,1.2991548,-0.42137557,-0.44392776,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.14024763,0.032715596,-0.24015006,-0.059490297,-0.18715642,-1.025998,-0.27243292,-0.237006,-0.31513354,-0.5596101,-0.18068781,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,0.44090697,0.44090694,0.12364409,-0.56186324,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.6189773,1,0.8818251921293592
1785,-0.3381981,0.48015746,0.5486446,-0.65111333,1.6304007,0.5584875,-0.43300545,0.48882914,-0.37371087,-0.6541697,-0.7331417,0.04003775,-0.24629173,-0.16339132,0.3954587,-0.19046597,-0.24629177,-0.16339132,-0.19050106,-1.0179702,1.063153,-0.17258535,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,-0.3090115,-0.22398907,0.20820129,1.5088271,1.7066315,1.5088271,-0.42137557,-0.44392776,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.14024763,0.032715596,-0.24015006,-0.059490297,-0.18715642,-1.025998,-0.27243292,-0.237006,-0.31513354,-0.5596101,-0.18068781,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,0.44090697,0.44090694,0.12364409,-0.56186324,-0.41057464,3.8975544,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.6189773,0,0.013424033138336169
1786,-0.3381981,0.5777671,0.5486446,-0.65111333,1.6304007,0.5584875,-0.43300545,0.53139704,-0.37371087,-0.6541697,-0.7903789,0.04003775,-0.24629173,-0.16339132,0.3954587,-0.22326696,-0.24629177,-0.16339132,-0.22330233,-1.0179702,1.063153,-0.17258535,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,-0.3090115,-0.22398907,0.20820129,1.5088271,1.7066315,1.5088271,-0.42137557,-0.44392776,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.14024763,0.032715596,-0.24015006,-0.059490297,-0.18715642,-1.025998,-0.27243292,-0.237006,-0.31513354,-0.5596101,-0.18068781,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,0.44090697,0.44090694,0.12364409,-0.56186324,-0.41057464,3.8975544,-0.1864098,-0.124163374,3.7988195,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.6189773,0,0.003434975246826994
1787,-0.3381981,0.45575505,0.5486446,-0.65111333,1.6304007,0.5584875,-0.43300545,0.40369323,-0.37371087,-0.6541697,-0.65911335,0.04003775,-0.24629173,-0.16339132,0.3954587,-0.22326696,-0.24629177,-0.16339132,-0.22330233,-1.0179702,1.063153,-0.17258535,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,-0.3090115,-0.22398907,0.20820129,1.5088271,1.7066315,1.5088271,-0.42137557,-0.44392776,-0.17484123,-0.4661312,-0.2495588,-0.4338499,-0.14024763,0.032715596,-0.24015006,-0.059490297,-0.18715642,-1.025998,-0.27243292,-0.237006,-0.31513354,-0.5596101,-0.18068781,-0.51241344,-0.45620003,-0.5503832,-0.55660987,0.4347915,0.44090697,0.44090694,0.12364409,-0.56186324,-0.41057464,3.8975544,-0.1864098,-0.124163374,3.7988195,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.6189773,0,0.0032926710381599015
1788,-1.0059589,-0.3007196,-0.8455403,-0.73286384,-0.6090709,-0.30105224,-0.7797344,-0.23482592,-0.77747387,0.09488126,0.73545384,0.04003775,-1.0768132,-0.7447493,0.3954587,-0.25606793,-1.0768133,-0.74474937,-0.2561036,0.24932778,-1.1379031,-0.8320623,-0.82457906,-1.2195165,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.50308263,-1.3255135,-1.196547,-1.3255135,-0.5488621,-0.44392776,-0.21744296,-0.481021,-0.4299182,-0.522185,-0.20660219,-0.122985676,-0.2624246,-0.16984327,-0.18715642,-0.5236211,-0.27243292,-0.8961176,-0.31513354,-0.6959822,-0.18068781,-0.5828774,-0.54777515,-0.66384435,-0.76262105,-1.1606163,-0.46106634,-0.46106637,0.12364409,-0.424607,-0.41057464,-0.16982031,3.730483,-0.124163374,-0.2481344,9.574811,4.196919,7.0800815,-0.10830019,-0.04189153,-1.1809354,0,0.013438164107709922
1789,-1.0059589,-0.22751237,-0.08507582,-0.73286384,-0.6090709,-0.12914428,-0.7797344,-0.23482592,-0.77747387,0.0981949,-0.8322313,0.04003775,-1.0768132,-0.7447493,-0.6068447,-0.22326696,-1.0768133,-0.74474937,-0.22330233,-1.0179702,1.0190624,-0.06668593,-0.82457906,1.2007757,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.42101136,-1.3255135,-1.196547,-1.3255135,-0.5488621,-0.38711458,-0.21744296,-0.481021,-0.4299182,-0.522185,-0.2104459,-0.1219393,-0.25685596,-0.17117652,-0.12418258,-0.5526044,-0.14149232,-0.44363284,-0.182775,-0.6959822,-0.18068781,-0.5828774,-0.54777515,-0.66384435,-0.76262105,-1.1606163,-0.7467341,-0.7467341,0.12364409,-0.424607,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.0012776357499233635
1790,-1.0963352,-0.3007196,-0.59205216,-0.7051895,-0.2891464,0.7303954,-0.77372175,-0.23482592,-0.72312117,0.053248923,0.73545384,0.04003775,-0.97910476,-0.62847775,0.3954587,-0.25606793,-0.9791048,-0.6284777,-0.2561036,0.24932778,-1.3555429,-1.0116447,-0.82457906,-1.638336,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.4757255,-1.4041598,-1.2602402,-1.4041598,-0.20499943,2.887694,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.19567797,-0.12173002,-0.22901282,-0.1630744,-0.04021746,-0.46565452,0.6266926,2.4836533,0.5378437,-0.6864741,0.21618417,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7724313,-0.7724313,0.12364409,-0.57166725,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.06350412969391854
1791,-1.0963352,-0.3007196,-0.59205216,-0.7051895,-0.2891464,0.7303954,-0.77372175,-0.23482592,-0.72312117,0.053248923,0.73545384,0.04003775,-0.97910476,-0.62847775,0.3954587,-0.25606793,-0.9791048,-0.6284777,-0.2561036,0.24932778,-1.3555429,-1.0116447,-0.82457906,-1.638336,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.4757255,-1.4041598,-1.2602402,-1.4041598,-0.20499943,2.887694,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.19567797,-0.12173002,-0.22901282,-0.1630744,-0.04021746,-0.46565452,0.6266926,2.4836533,0.5378437,-0.6864741,0.21618417,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7724313,-0.7724313,0.12364409,-0.57166725,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.06350412969391854
1792,-1.142759,-0.19090876,-0.59205216,-0.7051895,-0.6090709,-0.12914428,-0.77372175,-0.14969003,-0.72312117,-0.117741175,-2.1908917,0.04003775,-0.97910476,-0.51220614,-0.6068447,-0.22326696,-0.9791048,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.0116447,-0.82457906,-1.184078,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.5577968,-1.4445583,-1.2961961,-1.4445583,-0.20499943,-0.2661437,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.20478149,-0.123194955,-0.2624246,-0.1690228,-0.18715642,-0.5115447,0.23387074,-0.83031595,0.11135508,-0.6864741,-0.18068781,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7467341,-0.7467341,0.12364409,-0.57166725,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,3.583423876395805e-05
1793,-1.142759,-0.26411596,-0.59205216,-0.7051895,-0.6090709,-0.12914428,-0.77372175,-0.23482592,-0.72312117,-0.117741175,-0.5186941,0.04003775,-0.97910476,-0.51220614,0.06135756,-0.22326696,-0.9791048,-0.5122061,-0.22330233,-1.0179702,0.30178002,2.0461345,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.756238,-0.23474766,-0.5577968,-1.4445583,-1.2961961,-1.4445583,-0.20499943,-0.2661437,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.20478149,-0.123194955,-0.2624246,-0.1690228,-0.18715642,-0.5115447,0.23387074,-0.83031595,0.11135508,-0.6864741,-0.18068781,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7467341,-0.7467341,0.12364409,-0.57166725,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.00021153367228480847
1794,-1.142759,-0.26411596,-0.59205216,-0.7051895,-0.6090709,-0.12914428,-0.77372175,-0.23482592,-0.72312117,-0.117741175,-0.5186941,0.04003775,-0.97910476,-0.51220614,0.06135756,-0.22326696,-0.9791048,-0.5122061,-0.22330233,-1.0179702,-0.52491176,0.9855387,-1.2415072,-0.6580953,-0.8445359,-0.82605296,-1.2415072,-0.756238,-0.23474766,-0.5577968,-1.4445583,-1.2961961,-1.4445583,-0.20499943,-0.2661437,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.20478149,-0.123194955,-0.2624246,-0.1690228,-0.18715642,-0.5115447,0.23387074,-0.83031595,0.11135508,-0.6864741,-0.18068781,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7467341,-0.7467341,0.12364409,-0.57166725,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,6.240966201927912e-05
1795,-1.1533499,-0.11770153,-0.71879625,-0.7051895,-0.6090709,0.21467158,-0.77372175,-0.06455414,-0.72312117,-0.13307136,-2.0236716,0.04003775,-0.97910476,-0.51220614,-0.27274358,-0.19046597,-0.9791048,-0.5122061,-0.19050106,-1.0179702,-0.990219,-0.7524922,1.0806812,-1.0705136,1.1210952,1.0918993,1.0806812,-0.756238,-0.23474766,-0.5577968,-1.4537746,-1.3054419,-1.4537746,-0.20499943,0.97493416,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.20356768,-0.123194955,-0.2624246,-0.16840744,-0.18715642,-0.50429887,0.28624701,0.47377577,0.15547459,-0.6864741,-0.18068781,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7724313,-0.7724313,0.12364409,-0.57166725,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.00010971402282624412
1796,-1.1533499,-0.26411596,-0.71879625,-0.7051895,-0.6090709,-0.12914428,-0.77372175,-0.23482592,-0.72312117,-0.13307136,-0.5186941,0.04003775,-0.97910476,-0.51220614,0.06135756,-0.22326696,-0.9791048,-0.5122061,-0.22330233,-1.0179702,0.30178002,2.0461345,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.756238,-0.23474766,-0.5577968,-1.4537746,-1.3054419,-1.4537746,-0.20499943,0.97493416,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.20356768,-0.123194955,-0.2624246,-0.16840744,-0.18715642,-0.50429887,0.28624701,0.47377577,0.15547459,-0.6864741,-0.18068781,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7724313,-0.7724313,0.12364409,-0.57166725,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.0003647405792840612
1797,-1.1533499,-0.11770153,-0.71879625,-0.7051895,-0.6090709,0.21467158,-0.77372175,-0.06455414,-0.72312117,-0.13307136,-2.0236716,0.04003775,-0.97910476,-0.51220614,-2.6114516,-0.19046597,-0.9791048,-0.5122061,-0.19050106,-1.0179702,-1.3555429,-1.0116447,0.24080187,-1.638336,-1.2449422,-1.2860144,0.24080187,-0.756238,-0.23474766,-0.5577968,-1.4537746,-1.3054419,-1.4537746,-0.20499943,0.97493416,-0.19614209,-0.3193605,-0.044444215,-0.26270056,-0.20356768,-0.123194955,-0.2624246,-0.16840744,-0.18715642,-0.50429887,0.28624701,0.47377577,0.15547459,-0.6864741,-0.18068781,-0.5774629,-0.54361266,-0.65582293,-0.74890643,0.22281219,-0.7724313,-0.7724313,0.12364409,-0.57166725,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,7.062722905832214e-05
1798,-1.1533499,-0.09329913,-0.6554242,-0.7220486,-0.6090709,0.21467158,-0.7837428,-0.021986196,-0.76194453,-0.3126231,-1.6990688,0.04003775,-1.027959,-0.27966294,0.7295598,-0.157665,-1.0279591,-0.2796629,-0.15769981,-1.0179702,-0.5241162,-0.4902581,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,-0.756238,-0.23474766,-0.5577968,-1.4537746,-1.3054419,-1.4537746,-0.3348251,0.43599623,-0.21744296,-0.42571607,-0.1523062,-0.3779503,-0.20053317,-0.123194955,-0.2624246,-0.16686907,-0.18715642,-0.48618433,0.41718763,-0.09252585,0.2657734,-0.691429,-0.18068781,-0.581223,-0.54860765,-0.6604422,-0.7548397,-0.28553784,-0.7724313,-0.7724313,0.12364409,-0.57166725,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.00016518319568029156
