,F67,F68,F108,F79,F113,F116,F110,F114,F115,F134,F136,F73,category,1
1906,-0.2891464,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.05019883710723194
1907,-0.2891464,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.05019883710723194
1908,-0.2891464,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.045794125500331045
1909,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1910,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1911,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1912,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1913,-0.2891464,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.045794125500331045
1914,-0.2891464,-0.47465163,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.0006332940051283219
1915,-0.2891464,-0.47465163,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.0006332940051283219
1916,-0.2891464,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.045794125500331045
1917,-0.2891464,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.045794125500331045
1918,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1919,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.2024719,-0.5311251,-0.7082489,0.12364409,1,0.045474359079665586
1920,-0.44910866,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.2024719,-0.5311251,-0.7082489,0.12364409,0,0.04852576083295244
1921,-0.12918413,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.053549474471425086
1922,-0.44910866,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.2024719,-0.5311251,-0.7082489,0.12364409,0,0.04852576083295244
1923,-0.12918413,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.5869308,-0.2024719,-0.5311251,-0.7082489,0.12364409,0,0.05522027406810765
1924,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1925,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1926,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1927,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1928,-0.12918413,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.126075794002753
1929,-0.12918413,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.126075794002753
1930,-0.6090709,-0.47465163,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5869308,-0.23474766,-0.5311251,-0.7082489,0.12364409,0,0.040193755563172444
1931,-0.6090709,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.756238,-0.2024719,-0.54860765,-0.71836466,0.12364409,0,0.04248975846062429
1932,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1933,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1934,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1935,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1936,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1937,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1938,-0.6090709,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.756238,-0.2024719,-0.54860765,-0.71836466,0.12364409,0,0.04248975846062429
1939,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1940,-0.6090709,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.756238,-0.2024719,-0.54860765,-0.71836466,0.12364409,0,0.04248975846062429
1941,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1942,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1943,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1944,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1945,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1946,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1947,1.4704384,-0.6687684,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.54860765,-0.71836466,0.12364409,0,0.08642391303268236
1948,-0.6090709,-0.7852385,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.7403843,-0.756238,-0.23474766,-0.5236326,-0.8038622,0.12364409,0,0.00020163634790138396
1949,-0.6090709,-0.7852385,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.39279008,-0.756238,-0.23474766,-0.5236326,-0.8038622,0.12364409,0,0.0003098505412375211
1950,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.124143004,0.054121133,-0.22183736,1.0073372,-0.0014106757,0.12364409,0,0.0016542809935286916
1951,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,1.3900499,0.054121133,-0.22183736,1.0073372,-0.0014106757,0.12364409,0,0.8079915721097607
1952,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,0.054121133,-0.22183736,1.0073372,-0.0014106757,0.12364409,1,0.6740024638388854
1953,-0.44910866,0.045581475,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19296996,0.054121133,-0.23474766,1.0073372,-0.0014106757,0.12364409,0,0.0016055651056214885
1954,-0.44910866,0.045581475,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19296996,0.054121133,-0.23474766,1.0073372,-0.0014106757,0.12364409,0,0.0016055651056214885
1955,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.17019612,1.0073372,-0.0014106757,-3.9136045,1,0.9869352146655175
1956,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.17019612,1.0073372,-0.0014106757,-3.9136045,1,0.9869352146655175
1957,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.17019612,1.0073372,-0.0014106757,-3.9136045,1,0.9869352146655175
1958,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,0.054121133,-0.23474766,1.0073372,-0.0014106757,0.12364409,0,0.001804899904636849
1959,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.6853200110230397
1960,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.7139458191213852
1961,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.3615920473646431
1962,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,2.1471465,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9998191531018839
1963,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,0.9574234,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9992132541130563
1964,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9977615610533465
1965,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.6580953,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9940594608229738
1966,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6362965,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9943839463089342
1967,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.997311382986663
1968,-0.2891464,0.045581475,-1.304367,-0.22326696,-0.22330233,1.5166258,0.06513112,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9992967799130245
1969,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.3615920473646431
1970,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,0.9574234,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9991896803454348
1971,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9977615610533465
1972,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.6580953,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9940594608229738
1973,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.2818933,0.054121133,-0.21323049,1.0073372,-0.0014106757,0.12364409,0,0.010777241104474849
1974,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.124143004,0.054121133,-0.21323049,1.0073372,-0.0014106757,0.12364409,1,0.9967853072030879
1975,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.21323049,1.0073372,-0.0014106757,0.12364409,0,0.5344092955202391
1976,-0.6090709,0.045581475,-1.304367,-0.19046597,-0.19050106,-1.0179702,-0.0623392,0.054121133,-0.21323049,1.0073372,-0.0014106757,0.12364409,0,0.0064123154797980884
1977,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,1.3900499,0.054121133,-0.21323049,1.0073372,-0.0014106757,0.12364409,1,0.9994318245116124
1978,-0.6090709,0.045581475,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.043025505,0.054121133,-0.21323049,1.0073372,-0.0014106757,0.12364409,0,0.0018995520816056325
1979,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,0.054121133,-0.23474766,1.0073372,-0.0014106757,0.12364409,0,0.0009852035075672675
1980,1.1505139,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,1,0.5192306477973471
1981,1.1505139,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,0,0.6789655001210638
1982,1.1505139,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,0,0.6789655001210638
1983,1.1505139,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,0,0.6789655001210638
1984,1.1505139,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,0,0.6789655001210638
1985,1.1505139,0.045581475,0.04003775,-0.157665,-0.15769981,-0.17310491,-0.03810927,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,1,0.18498134759360083
1986,1.1505139,0.045581475,0.04003775,-0.157665,-0.15769981,-0.17310491,-0.48311114,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,0,0.11576976045336282
1987,1.1505139,0.045581475,0.04003775,-0.157665,-0.15769981,-0.17310491,-0.48311114,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,0,0.11576976045336282
1989,1.1505139,0.045581475,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,0.054121133,-0.2153822,1.0073372,-0.0014106757,0.12364409,1,0.49984607793241953
1992,0.03077812,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,0.15478729,0.054121133,-0.21860978,1.0073372,-0.0014106757,0.12364409,1,0.9979998431801027
1994,-0.12918413,0.045581475,-1.304367,-0.19046597,-0.19050106,1.5166258,1.0588201,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9998132093226794
1995,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.19724192,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9969435732957902
1996,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.19724192,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9969435732957902
1997,-0.12918413,0.045581475,-1.304367,-0.22326696,-0.22330233,1.5166258,0.25440523,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9994800645453359
1998,-0.12918413,0.045581475,-1.304367,-0.157665,-0.15769981,1.5166258,0.25440523,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9995098848577458
1999,-0.12918413,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974129253551959
2000,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974880584198257
2001,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974880584198257
2002,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974880584198257
2003,-0.12918413,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974129253551959
2004,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.03810927,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974880584198257
2005,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.043025505,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974727831308592
2006,-0.12918413,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9973971943691008
2007,-0.12918413,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9973971943691008
2008,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.043025505,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974727831308592
2009,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.043025505,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9974727831308592
2010,-0.12918413,0.045581475,0.04003775,-0.157665,-0.15769981,1.5166258,-0.043025505,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9975461820673439
2011,-0.12918413,0.045581475,0.04003775,-0.157665,-0.15769981,1.5166258,-0.5026912,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9956765391615048
2012,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,1.5302528,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9996378747472833
2013,-0.12918413,0.045581475,0.04003775,-0.19046597,-0.19050106,1.5166258,2.1471465,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9998310648967962
2014,-0.12918413,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.0008947598,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9975289686676911
2015,-0.12918413,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.0008947598,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9975289686676911
2017,-0.44910866,0.045581475,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.03810927,0.054121133,-0.22183736,1.0073372,-0.0014106757,0.12364409,1,0.4498229960983357
2029,-0.44910866,0.045581475,0.04003775,-0.22326696,-0.22330233,1.5166258,-1.002375,0.054121133,-0.17019612,1.0073372,-0.0014106757,0.12364409,1,0.9903031909956266
2035,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,1.5166258,2.9042428,-0.097821206,-0.17019612,-0.54527766,-0.69930035,0.12364409,1,0.9998121816286416
2038,-0.44910866,-0.64547443,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,-0.097821206,-0.17019612,-0.54527766,-0.69930035,0.12364409,1,0.9933354941377771
2039,-0.44910866,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.097821206,-0.17019612,-0.54527766,-0.69930035,0.12364409,1,0.33293019629141996
2062,1.4704384,-0.24947612,0.04003775,-0.22326696,-0.22330233,1.5166258,0.15478729,-0.2624254,-0.2024719,-0.30801478,-0.51001906,0.12364409,1,0.9969413221721044
2066,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.22330233,1.5166258,0.380588,-0.2624254,-0.17019612,-0.30801478,-0.51001906,0.12364409,1,0.9949363031596408
2067,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.22330233,1.5166258,0.380588,-0.2624254,-0.17019612,-0.30801478,-0.51001906,0.12364409,1,0.9949363031596408
2070,0.83058935,-0.24947612,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,-0.2624254,-0.17019612,-0.30801478,-0.51001906,0.12364409,1,0.9950433243560552
2071,0.83058935,-0.24947612,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,-0.2624254,-0.17019612,-0.30801478,-0.51001906,0.12364409,1,0.9950732115232253
2072,0.83058935,-0.24947612,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.2624254,-0.17019612,-0.30801478,-0.51001906,0.12364409,1,0.24107023457156693
2073,0.83058935,-0.24947612,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2624254,-0.17019612,-0.30801478,-0.51001906,0.12364409,1,0.40198922063876197
2079,-0.6090709,-0.5057103,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.5367657,-0.21323049,-0.5261301,-0.42763403,0.12364409,1,0.040444856855635564
2085,0.03077812,-0.41253424,0.04003775,-0.157665,-0.15769981,-0.17310491,-0.6362965,-0.5483169,-0.22183736,-0.4969926,-0.3287136,0.12364409,1,0.015343795226738398
2087,-0.44910866,-0.41253424,0.04003775,-0.25606793,-0.2561036,0.24932778,2.9042428,-0.5483169,-0.17019612,-0.4969926,-0.3287136,0.12364409,1,0.8779974545474296
2088,-0.44910866,-0.41253424,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.5483169,-0.17019612,-0.4969926,-0.3287136,0.12364409,1,0.352271161691302
2089,-0.2891464,-0.41253424,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.5483169,-0.2024719,-0.4969926,-0.3287136,0.12364409,1,0.3604494510394455
2137,-0.6090709,-0.41253424,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.5483169,-0.17019612,-0.4969926,-0.3287136,0.12364409,1,0.3368822762613183
2138,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,-0.5483169,-0.17019612,-0.4969926,-0.3287136,0.12364409,1,0.9887334520826562
2141,0.19074038,-0.41253424,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.5483169,-0.2024719,-0.4969926,-0.3287136,0.12364409,1,0.21956124435175095
2149,-0.2891464,-0.41253424,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.19724192,-0.5483169,-0.2024719,-0.4969926,-0.3287136,0.12364409,1,0.9852508777499733
2158,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.23229964,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.9909961245210055
2159,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,0.380588,-0.32415196,-0.186334,0.41959134,-0.27560592,-8.841114,1,0.9999996874094885
2160,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,0.15478729,-0.32415196,-0.186334,0.41959134,-0.27560592,-8.841114,1,0.9999995867500862
2161,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,0.15478729,-0.32415196,-0.186334,0.41959134,-0.27560592,-8.841114,1,0.9999995867500862
2162,-0.44910866,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.17019612,0.41959134,-0.27560592,0.12364409,1,0.51747040227222
2164,0.5106649,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.6097609400063125
2166,0.5106649,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.38866010324090755
2167,0.5106649,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.38866010324090755
2168,0.5106649,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.38866010324090755
2170,-0.12918413,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.17019612,0.41959134,-0.27560592,0.12364409,1,0.5513696638017958
2171,-0.12918413,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,-0.32415196,-0.17019612,0.41959134,-0.27560592,0.12364409,1,0.9943587447066314
2172,-0.12918413,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.54331990184345
2174,-0.6090709,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.17019612,0.41959134,-0.27560592,0.12364409,1,0.5004404991889491
2175,-0.44910866,0.06887549,-1.304367,-0.22326696,-0.22330233,1.5166258,0.25440523,-0.32415196,-0.21323049,0.41959134,-0.27560592,0.12364409,1,0.9986483821920779
2179,0.5106649,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.32415196,-0.2024719,0.41959134,-0.27560592,0.12364409,1,0.38866010324090755
2180,-0.44910866,0.06887549,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.39279008,-0.32415196,-0.19171329,0.41959134,-0.27560592,0.12364409,1,0.99015761350931
2181,-0.44910866,0.06887549,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.124143004,-0.32415196,-0.19171329,0.41959134,-0.27560592,0.12364409,1,0.9929194339447287
2185,-0.2891464,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.22183736,0.41959134,-0.27560592,0.12364409,1,0.5215048279792663
2190,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,-0.32415196,-0.21860978,0.41959134,-0.27560592,0.12364409,1,0.9927888426427585
2193,-0.2891464,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.32415196,-0.19171329,0.41959134,-0.27560592,0.12364409,1,0.5290665499437103
2194,-0.2891464,0.06887549,0.04003775,-0.22326696,-0.22330233,1.5166258,2.9042428,-0.32415196,-0.19171329,0.41959134,-0.27560592,0.12364409,1,0.9998377005883133
2200,-0.6090709,-0.4513576,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.5367657,-0.22183736,-0.54527766,-0.20547651,0.12364409,1,0.3158202238273111
