,F67,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F127,F128,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F18,F71,category,1
1513,0.3507026,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,-0.88160926,-0.53338426,3.293025,-0.17019612,-0.3936543,-0.8860463,-0.80719644,-0.8860463,0.2885721,0.05236801,-0.11231261,-0.25685596,0.8584347,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.16294841,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,1,0.9999924940292602
1514,0.03077812,1.054989,10.795275,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,3.293025,-0.23474766,0.42705786,0.79286885,0.592,0.79286885,0.2885721,0.05236801,-0.051413316,-0.21787557,0.25974894,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06875506,0.12364409,-0.124163374,-0.2481344,-0.23827,1.218948,0,0.00296866298682222
1515,-0.6090709,1.054989,-1.304367,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.638336,3.293025,-0.23474766,-0.50308263,-1.0336618,-0.92533714,-1.0336618,0.2885721,0.05236801,0.037947495,-0.03411089,0.8253696,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.33472157,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.18962686711311846
1516,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,-1.0179702,0.053563416,0.38960102,3.293025,-0.23474766,-0.31158307,0.70930713,0.4676955,0.70930713,0.2885721,0.05236801,-0.119637266,-0.2624246,-0.60798824,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.44713002606125185
1517,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,-1.0179702,0.053563416,0.38960102,3.293025,-0.23474766,-0.31158307,0.70930713,0.4676955,0.70930713,0.2885721,0.05236801,-0.119637266,-0.2624246,-0.60798824,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,0.3189918,0,0.44713002606125185
1518,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,1.5166258,0.053563416,0.38960102,3.293025,-0.17019612,-0.5577968,-0.31248096,-0.31511486,-0.31248096,0.2885721,0.05236801,-0.123194955,-0.2624246,0.07267834,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9999942361351863
1519,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.6284777,-0.22330233,1.5166258,0.053563416,0.38960102,3.293025,-0.17019612,-0.5577968,-0.31248096,-0.31511486,-0.31248096,0.2885721,0.05236801,-0.123194955,-0.2624246,0.07267834,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.409744,0.12364409,-0.124163374,-0.2481344,-0.23827,-1.1809354,1,0.9999942361351863
1520,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.7292734,-0.23229964,3.293025,-0.23474766,-0.50308263,-0.94026923,-0.8431523,-0.94026923,0.2885721,0.05236801,-0.12173002,-0.2624246,0.6554579,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.022041868,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.32730691937270495
1521,-0.44910866,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,-1.3555429,-1.638336,3.293025,-0.23474766,-0.31158307,0.84785986,0.66802096,0.84785986,0.2885721,0.05236801,-0.1219393,-0.2624246,-0.72798324,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.4597516,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.9815168605666676
1522,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,1.5166258,-0.17642866,-0.19724192,3.293025,-0.17019612,-0.5304397,-0.8430366,-0.76610404,-0.8430366,0.2885721,0.05236801,-0.12214857,-0.2624246,1.0364183,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.82807875,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,1,0.9999935846490541
1523,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,3.293025,-0.23474766,-0.50308263,-0.6027965,-0.5020853,-0.6027965,0.2885721,0.05236801,-0.122776404,-0.2624246,1.3307358,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,1.5715859,0.12364409,8.053905,-0.2481344,-0.23827,-1.1809354,0,0.9098035834858611
1524,-0.6090709,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,0.50994074,0.29467633,3.293025,-0.23474766,-0.25686893,-1.1402645,-1.0311501,-1.1402645,0.2885721,0.05236801,-0.099756055,-0.13991478,1.4272211,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.3535662,0.12364409,-0.124163374,-0.2481344,4.196919,-0.8809499,0,0.9979063738378421
1525,-0.6090709,1.054989,0.04003775,-0.19046597,0.19339609,-0.39593452,-0.19050106,-1.0179702,-1.3555429,-1.638336,3.293025,-0.23474766,-0.33894014,-1.0877311,-0.99005765,-1.0877311,0.2885721,0.05236801,-0.10917347,-0.2234442,0.50709325,-0.11659574,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.51931345,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.07878617681915305
1526,-0.6090709,1.054989,0.04003775,-0.19046597,0.19339609,-0.39593452,-0.19050106,-1.0179702,-0.31176043,-0.043025505,3.293025,-0.23474766,-0.4757255,-1.307388,-1.183192,-1.307388,0.2885721,0.05236801,-0.10917347,-0.2234442,0.50709325,-0.11659574,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.51931345,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.37928725865864593
1527,-0.6090709,1.054989,-1.304367,-0.19046597,0.19339609,-0.39593452,-0.19050106,-1.0179702,-0.06616451,-0.16867809,3.293025,-0.23474766,0.15348715,0.856001,0.6721302,0.856001,0.2885721,0.05236801,-0.10917347,-0.2234442,0.50709325,-0.11659574,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.51931345,0.12364409,8.053905,3.7988195,-0.23827,1.5189334,0,0.9614763884569238
1528,-0.6090709,1.054989,0.04003775,-0.19046597,0.19339609,-0.39593452,-0.19050106,-1.0179702,1.063153,0.97756284,3.293025,-0.23474766,0.15348715,0.856001,0.6721302,0.856001,0.2885721,0.05236801,-0.10917347,-0.2234442,0.50709325,-0.11659574,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.51931345,0.12364409,-0.124163374,-0.2481344,-0.23827,1.5189334,0,0.8885005212820496
1529,-0.44910866,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.23474766,-0.36629722,-0.029538423,-0.13944481,-0.029538423,0.2885721,0.05236801,-0.12214857,-0.2512873,-0.78612417,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,0.029751042,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.9977953154515541
1530,-0.2891464,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.23474766,-0.4757255,-0.036143485,-0.14252675,-0.036143485,0.2885721,0.05236801,-0.122985676,-0.2624246,-0.8803075,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,1.221675,0.12364409,-0.124163374,3.7988195,-0.23827,-1.1809354,0,0.9953917598711518
1531,-0.2891464,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.23474766,1.0289135,-0.028923998,-0.13944481,-0.028923998,0.2885721,0.05236801,-0.10477868,-0.09536578,-0.22799133,-0.21218802,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.75187355,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,0,0.9988650646515861
1532,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-0.74383783,-0.7403843,3.293025,-0.23474766,-0.31158307,-1.1182988,-1.0136858,-1.1182988,0.2885721,0.05236801,-0.1219393,-0.23458144,-0.21536379,-0.2489543,-0.11454248,0.19267786,0.2580861,1.055491,0.7436775,-0.72403485,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.229774137319158
1533,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-0.74383783,-0.7403843,3.293025,-0.23474766,-0.31158307,-1.1182988,-1.0136858,-1.1182988,0.2885721,0.05236801,-0.1219393,-0.23458144,-0.21536379,-0.2489543,-0.11454248,0.19267786,0.2580861,1.055491,0.7436775,-0.72403485,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.229774137319158
1534,-0.6090709,1.054989,0.04003775,-0.22326696,0.19339609,-0.5122061,-0.22330233,-1.0179702,-0.74383783,-0.7403843,3.293025,-0.23474766,-0.31158307,-1.1182988,-1.0136858,-1.1182988,0.2885721,0.05236801,-0.1219393,-0.23458144,-0.21536379,-0.2489543,-0.11454248,0.19267786,0.2580861,1.055491,0.7436775,-0.72403485,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.229774137319158
1535,-0.44910866,1.054989,0.04003775,-0.25606793,0.19339609,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,3.293025,-0.23474766,-0.5577968,-0.2189348,-0.25347626,-0.2189348,0.2885721,0.05236801,-0.123194955,-0.2624246,5.3714657,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,2.670571,0.12364409,-0.124163374,3.7988195,-0.23827,-1.1809354,0,0.9987247920800666
1536,0.03077812,1.054989,0.04003775,-0.25606793,0.19339609,-0.2796629,-0.2561036,0.24932778,-0.22421743,-0.46605748,3.293025,-0.22183736,0.91948515,-0.8780588,-0.8020599,-0.8780588,0.2885721,0.05236801,-0.07296874,-0.006267757,-0.6554544,-0.21218802,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.7767142,-8.865515,-0.124163374,-0.2481344,-0.23827,0.9189627,1,0.9999999851616648
1537,-0.44910866,1.054989,0.04003775,-0.22326696,0.19339609,-0.74474937,-0.22330233,-1.0179702,0.1057526,-0.124143004,3.293025,-0.23474766,-0.22951186,0.8954778,0.7378781,0.8954778,0.2885721,0.05236801,-0.12173002,-0.2624246,0.037744477,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06875506,0.12364409,8.053905,-0.2481344,-0.23827,-0.28097907,0,0.9679410617255182
1538,-0.2891464,-0.4280636,-1.304367,-0.22326696,-0.84882694,-0.74474937,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.756238,-0.23474766,-0.284226,-1.0226022,-0.9171186,-1.0226022,-0.4658204,-0.19969223,0.027274424,-0.2624246,-0.6278646,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.002340647,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.00031464756511270884
1539,-0.2891464,-0.4280636,0.04003775,-0.19046597,-0.84882694,-0.6284777,-0.19050106,-1.0179702,-1.3555429,-1.184078,-0.756238,-0.23474766,-0.17479771,0.35263366,0.13690162,0.35263366,-0.4658204,-0.19969223,-0.059575077,-0.2624246,-0.0054446817,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,7.091286198286005e-05
1540,-0.2891464,-0.4280636,0.04003775,-0.19046597,-0.84882694,-0.6284777,-0.19050106,-1.0179702,-1.3555429,-1.2749295,-0.756238,-0.23474766,-0.17479771,0.35263366,0.13690162,0.35263366,-0.4658204,-0.19969223,-0.059575077,-0.2624246,-0.0054446817,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.28458205,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,6.566245983347704e-05
1541,-0.44910866,-0.4280636,0.04003775,-0.22326696,-0.84882694,-0.5122061,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.31158307,-0.29020807,-0.29251403,-0.29020807,-0.4658204,-0.19969223,-0.11880016,-0.2624246,-0.15566817,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.3128789,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.00016753191620797115
1542,-0.44910866,-0.4280636,0.04003775,-0.22326696,-0.84882694,-0.5122061,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.756238,-0.23474766,-0.44836843,-1.0261351,-0.9202006,-1.0261351,-0.4658204,-0.19969223,-0.11880016,-0.2624246,-0.15566817,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.3128789,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,0.00022882888310811443
1543,-0.44910866,-0.4280636,0.04003775,-0.22326696,-0.84882694,-0.5122061,-0.22330233,-1.0179702,0.053563416,0.38960102,-0.756238,-0.23474766,-0.12008358,0.8317312,0.651584,0.8317312,-0.4658204,-0.19969223,-0.11880016,-0.2624246,-0.15566817,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.3128789,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.0008993835543813933
1544,0.19074038,-0.4280636,0.04003775,-0.22326696,-0.84882694,-0.5122061,-0.22330233,-1.0179702,0.1057526,-0.124143004,-0.756238,-0.23474766,-0.31158307,-1.0284392,-0.92225516,-1.0284392,-0.4658204,-0.19969223,-0.11838161,-0.2624246,-0.39829555,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.4627795,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,0.00034880852218967403
1545,0.19074038,-0.4280636,0.04003775,-0.19046597,-0.84882694,-0.5122061,-0.19050106,-1.0179702,-1.3555429,-1.184078,-0.756238,-0.23474766,-0.31158307,-1.0284392,-0.92225516,-1.0284392,-0.4658204,-0.19969223,-0.11838161,-0.2624246,-0.39829555,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.4627795,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,5.46704349367811e-05
1546,0.19074038,-0.4280636,0.04003775,-0.19046597,-0.84882694,-0.5122061,-0.19050106,-1.0179702,-1.3555429,-1.2749295,-0.756238,-0.23474766,-0.31158307,-1.0284392,-0.92225516,-1.0284392,-0.4658204,-0.19969223,-0.11838161,-0.2624246,-0.39829555,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.4627795,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.58096445,0,5.062256437514963e-05
1547,-0.2891464,-0.4280636,-1.304367,-0.22326696,-0.84882694,-0.74474937,-0.22330233,-1.0179702,1.1103933,1.0588201,-0.756238,-0.23474766,-0.22951186,0.8317312,0.651584,0.8317312,-0.4658204,-0.19969223,-0.10080243,-0.23458144,-0.7315366,-0.30042705,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.4966142,0.12364409,-0.124163374,3.7988195,-0.23827,-0.28097907,0,0.004232590346570228
1548,-0.44910866,-0.4280636,-1.304367,-0.157665,-0.84882694,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.638336,-0.756238,-0.23474766,-0.36629722,0.8140665,0.62384665,0.8140665,-0.4658204,-0.19969223,-0.122985676,-0.2624246,-0.9068565,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.41349658,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,8.611198390622582e-05
1549,-0.44910866,-0.4280636,0.04003775,-0.157665,-0.84882694,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.0705136,-0.756238,-0.23474766,-0.36629722,0.8140665,0.62384665,0.8140665,-0.4658204,-0.19969223,-0.122985676,-0.2624246,-0.9068565,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.41349658,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,6.216495274428693e-05
1550,-0.44910866,-0.4280636,0.04003775,-0.22326696,-0.84882694,-0.39593452,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.36629722,0.8140665,0.62384665,0.8140665,-0.4658204,-0.19969223,-0.122985676,-0.2624246,-0.9068565,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.41349658,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.00014668004216387187
1551,-0.44910866,-0.4280636,-1.304367,-0.157665,-0.84882694,-0.39593452,-0.15769981,-1.0179702,-1.3555429,-1.638336,-0.756238,-0.23474766,-0.36629722,0.8140665,0.62384665,0.8140665,-0.4658204,-0.19969223,-0.122985676,-0.2624246,-0.9068565,-0.31513354,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,0.41349658,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,8.611198390622582e-05
1552,0.03077812,-0.4280636,0.04003775,-0.25606793,-0.84882694,-0.8610209,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.756238,-0.2024719,0.15348715,0.8317312,0.651584,0.8317312,-0.4658204,-0.19969223,0.05929364,-0.2512873,0.5703008,-0.07247623,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.4966142,0.12364409,-0.124163374,-0.2481344,4.196919,-0.28097907,0,0.03928705969136069
1553,-0.2891464,-0.4280636,0.04003775,-0.25606793,-0.84882694,-0.74474937,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.756238,-0.23474766,-0.22951186,0.8317312,0.651584,0.8317312,-0.4658204,-0.19969223,-0.10080243,-0.23458144,-0.7315366,-0.30042705,-0.18068781,-0.39524916,-0.5178051,0.08788029,-0.58953136,-0.4966142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.0422916157917313
1554,-0.6090709,-0.44359294,0.04003775,-0.19046597,-0.75111854,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.57666975,-0.23474766,-0.12008358,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.11356826,-0.2624246,-0.46567175,-0.28572053,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.0010115132207722827
1555,-0.6090709,-0.44359294,0.04003775,-0.19046597,-0.75111854,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.57666975,-0.23474766,-0.12008358,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.11356826,-0.2624246,-0.46567175,-0.28572053,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.0010115132207722827
1556,-0.6090709,-0.44359294,0.04003775,-0.19046597,-0.75111854,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.57666975,-0.23474766,-0.12008358,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.11356826,-0.2624246,-0.46567175,-0.28572053,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.0010115132207722827
1557,-0.6090709,-0.44359294,0.04003775,-0.19046597,-0.75111854,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,-0.57666975,-0.23474766,-0.12008358,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.11356826,-0.2624246,-0.46567175,-0.28572053,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.0010115132207722827
1558,0.19074038,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.6284777,-0.22330233,1.5166258,0.1057526,-0.124143004,-0.57666975,-0.17019612,0.15348715,-0.43290815,-0.3901085,-0.43290815,-0.40500116,-0.17839137,0.014717872,0.18863416,0.37155953,1.1996363,0.4807655,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,1,0.9929648222182086
1559,0.19074038,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.6284777,-0.22330233,1.5166258,0.42170835,0.44879487,-0.57666975,-0.17019612,1.3571984,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,0.014717872,0.18863416,0.37155953,1.1996363,0.4807655,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,0.9189627,1,0.9982843733856672
1560,-0.12918413,-0.44359294,0.04003775,-0.157665,-0.75111854,-0.5122061,-0.15769981,-1.0179702,-0.990219,-1.0705136,-0.57666975,-0.23474766,-0.17479771,-0.2639414,-0.27402246,-0.2639414,-0.40500116,-0.17839137,-0.11691668,-0.2624246,-0.60413915,-0.27101403,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.00014836511881399618
1561,-0.12918413,-0.44359294,0.04003775,-0.157665,-0.75111854,-0.5122061,-0.15769981,-1.0179702,0.42170835,0.44879487,-0.57666975,-0.23474766,-0.17479771,-0.2639414,-0.27402246,-0.2639414,-0.40500116,-0.17839137,-0.11691668,-0.2624246,-0.60413915,-0.27101403,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,0.0013824551129922114
1562,-0.12918413,-0.44359294,0.04003775,-0.157665,-0.75111854,-0.5122061,-0.15769981,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.17479771,-0.2639414,-0.27402246,-0.2639414,-0.40500116,-0.17839137,-0.11691668,-0.2624246,-0.60413915,-0.27101403,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,-0.791276,0.12364409,-0.124163374,-0.2481344,-0.23827,0.019006386,0,7.180804365289829e-05
1563,-0.6090709,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.2796629,-0.22330233,-1.0179702,-0.58191586,-0.6362965,-0.57666975,-0.23474766,-0.22951186,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.12235785,-0.2624246,-0.8548989,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.3989348,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.00019450463858113412
1564,-0.6090709,-0.44359294,-1.304367,-0.22326696,-0.75111854,-0.2796629,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.22951186,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.12235785,-0.2624246,-0.8548989,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.3989348,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.00011105589488866689
1565,-0.6090709,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.2796629,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.22951186,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.12235785,-0.2624246,-0.8548989,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.3989348,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,4.957086033079647e-05
1566,-0.6090709,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.2796629,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.50308263,-0.27484745,-0.279159,-0.27484745,-0.40500116,-0.17839137,-0.12235785,-0.2624246,-0.8548989,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.3989348,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.8809499,0,3.473162187439354e-05
1567,-0.6090709,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.2796629,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.22951186,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.12235785,-0.2624246,-0.8548989,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.3989348,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,4.957086033079647e-05
1568,-0.44910866,-0.44359294,0.04003775,-0.157665,-0.75111854,-0.047119733,-0.15769981,-1.0179702,-0.990219,-1.0705136,-0.57666975,-0.23474766,-0.25686893,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.08259543,-0.2624246,0.2716764,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.27858603,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.00015647457043573414
1569,-0.44910866,-0.44359294,0.04003775,-0.22326696,-0.75111854,-0.047119733,-0.22330233,-1.0179702,-0.58191586,-0.6362965,-0.57666975,-0.23474766,-0.25686893,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.08259543,-0.2624246,0.2716764,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.27858603,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.00028332812611397273
1570,-0.44910866,-0.44359294,-1.304367,-0.22326696,-0.75111854,-0.047119733,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.25686893,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.08259543,-0.2624246,0.2716764,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.27858603,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,0.00016177741663886194
1571,-0.44910866,-0.44359294,0.04003775,-0.157665,-0.75111854,-0.047119733,-0.15769981,-1.0179702,-1.3555429,-1.638336,-0.57666975,-0.23474766,-0.25686893,0.46184763,0.22216837,0.46184763,-0.40500116,-0.17839137,-0.08259543,-0.2624246,0.2716764,-0.31513354,-0.18068781,-0.4815807,-0.29386228,-0.056463715,-0.6536124,0.27858603,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.28097907,0,7.573329835991619e-05
