,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
1411,-1.0779775,-1.0317627,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,-0.111743696,-0.25423348,-0.4843758,0.1198761,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,0.033895813,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.20356768,-0.10917347,0.33341846,-0.15056226,1.2192594,-0.58521056,0.28624701,-0.5150423,1.4349405,-0.4537711,6.8968625,-0.4681196,1.6250532,-0.21787849,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999439140787036
1412,-1.0582076,-1.0174129,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.12431573,-0.24634208,-0.5297303,-0.09706329,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.62847775,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.6284777,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,0.07429908,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.20154467,-0.10854564,0.31671256,-0.14953667,1.2822332,-0.5767571,0.37354076,-0.47258765,1.5084729,-0.4537711,6.6984262,-0.4681196,1.6250532,-0.15757886,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999371653235138
1413,-1.0582076,-1.0174129,-0.23971358,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.19225797,-0.41253424,1.2376074,-0.24634208,-0.5297303,-0.09706329,-0.017034974,0.007249501,0.04003775,-0.40913904,-0.62847775,-0.45278203,0.7295598,0.9469566,-0.22326696,-0.4091391,-0.6284777,-0.22330233,1.5166258,0.31156883,-0.21213257,0.6577267,1.0806812,0.40902352,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,0.07429908,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.20154467,-0.10854564,0.31671256,-0.14953667,1.2822332,-0.5767571,0.37354076,-0.47258765,1.5084729,-0.4537711,6.6984262,-0.4681196,1.6250532,-0.15757886,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999348174588931
1414,-1.0906867,-1.044808,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,-0.1604497,-0.26455298,-0.5115885,0.23252943,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,0.23288839,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18111232,-0.11398681,0.25545767,-0.14297293,0.7364599,-0.42338723,1.2552075,-0.3059462,1.9790812,-0.4537711,5.9708276,-0.4681196,1.6250532,0.9364288,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999176378921277
1415,-1.0753298,-1.0291537,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.074323274,-0.22752416,-0.4299504,-0.08995531,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,0.35224327,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.16209608,-0.10896419,0.46149686,-0.12707636,1.2402506,-0.33885264,2.0757687,-0.18053125,3.1188352,-0.4537711,8.418205,-0.4681196,1.6250532,1.539425,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999516249151107
1416,-1.0582076,-1.0174129,-0.26411596,0.29515642,0.14062598,-0.2891464,-0.12914428,0.078068964,-0.23482592,-0.41253424,-0.5799128,-0.001102219,0.68577117,-0.11607303,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.16339132,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.16339132,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.31158307,-1.3812726,-1.2386668,-1.3812726,5.89213,0.5933727,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18434913,-0.10875492,-0.21787557,-0.15076739,1.2612419,-0.47290033,1.1155375,0.072841115,1.420234,-0.4537711,0.34847483,-0.4681196,1.6250532,0.5832452,-0.39935985,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9994175656026785
1417,-1.0582076,-1.0174129,-0.21531117,0.29515642,0.14062598,-0.2891464,-0.81677604,0.078068964,-0.107122086,-0.41253424,-0.28749648,-0.001102219,0.68577117,-0.11607303,0.73545384,-0.28951854,0.04003775,-0.40913904,-0.16339132,-0.45278203,0.7295598,0.9469566,-0.22326696,-0.4091391,-0.16339132,-0.22330233,1.5166258,0.31156883,-0.21213257,0.6577267,1.0806812,0.40902352,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.25686893,-1.3709809,-1.2314756,-1.3709809,5.89213,0.5933727,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18434913,-0.10875492,-0.21787557,-0.15076739,1.2612419,-0.47290033,1.1155375,0.072841115,1.420234,-0.4537711,0.34847483,-0.4681196,1.6250532,0.5832452,-0.39935985,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.999386751223114
1418,-1.0582076,-1.0174129,-0.3007196,0.29515642,0.14062598,-0.2891464,-0.12914428,0.078068964,-0.23482592,-0.41253424,-1.9892627,-0.001102219,0.68577117,-0.11607303,0.73545384,-0.28951854,0.04003775,-0.40913904,-0.16339132,-0.2180421,0.7295598,0.9469566,-0.25606793,-0.4091391,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.36622393,0.6577267,1.0806812,-0.09890646,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.4757255,-1.4202884,-1.2766773,-1.4202884,5.89213,0.5933727,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18434913,-0.10875492,-0.21787557,-0.15076739,1.2612419,-0.47290033,1.1155375,0.072841115,1.420234,-0.4537711,0.34847483,-0.4681196,1.6250532,0.5832452,-0.39935985,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.5862649686062659
1419,-1.0582076,-1.0174129,-0.3007196,0.29515642,0.14062598,-0.2891464,0.21467158,0.078068964,-0.23482592,-0.41253424,1.0068046,-0.001102219,0.68577117,-0.11607303,0.73545384,-0.28951854,0.04003775,-0.40913904,-0.16339132,-0.2180421,0.7295598,0.9469566,-0.25606793,-0.4091391,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.36622393,0.6577267,1.0806812,-0.09890646,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.42101136,-1.3992444,-1.253049,-1.3992444,5.89213,0.5933727,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18434913,-0.10875492,-0.21787557,-0.15076739,1.2612419,-0.47290033,1.1155375,0.072841115,1.420234,-0.4537711,0.34847483,-0.4681196,1.6250532,0.5832452,-0.39935985,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.616266077024521
1420,-1.0582076,-1.0174129,-0.3007196,0.29515642,0.14062598,-0.2891464,0.21467158,0.078068964,-0.23482592,-0.41253424,0.81984985,-0.001102219,0.68577117,-0.11607303,0.73545384,-0.28951854,0.04003775,-0.40913904,-0.16339132,-0.2180421,0.7295598,0.9469566,-0.25606793,-0.4091391,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.36622393,0.6577267,1.0806812,-0.09890646,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.25686893,-1.3709809,-1.2314756,-1.3709809,5.89213,0.5933727,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18434913,-0.10875492,-0.21787557,-0.15076739,1.2612419,-0.47290033,1.1155375,0.072841115,1.420234,-0.4537711,0.34847483,-0.4681196,1.6250532,0.5832452,-0.39935985,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.6314503984603546
1421,-1.0582076,-1.0174129,-0.3007196,0.29515642,0.14062598,-0.2891464,0.21467158,0.078068964,-0.23482592,-0.41253424,1.002011,-0.001102219,0.68577117,-0.11607303,0.73545384,-0.28951854,0.04003775,-0.40913904,-0.16339132,-0.2180421,0.7295598,0.9469566,-0.25606793,-0.4091391,-0.16339132,-0.2561036,0.24932778,-0.23521633,-0.36622393,0.6577267,1.0806812,-0.09890646,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.42101136,-1.3992444,-1.253049,-1.3992444,5.89213,0.5933727,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18434913,-0.10875492,-0.21787557,-0.15076739,1.2612419,-0.47290033,1.1155375,0.072841115,1.420234,-0.4537711,0.34847483,-0.4681196,1.6250532,0.5832452,-0.39935985,-0.3832803,-0.31783637,-0.7617241,-0.7617241,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.6162394040763952
1422,-1.0582076,-1.0174129,-0.23971358,0.6753887,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.19225797,-0.41253424,1.3292586,-0.24209286,0.7855512,2.7000754,-0.39327946,0.007249501,0.04003775,-0.40913904,-0.7447493,0.659144,-0.27274358,-0.6650346,-0.19046597,-0.4091391,-0.74474937,-0.19050106,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,1.0812042,-0.10564456,-0.31158307,-1.3709809,-1.2314756,-1.3709809,5.89213,-0.09206726,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18637215,-0.10289519,0.62298703,-0.13343498,1.8489978,-0.51879054,1.0282438,-0.64740103,2.6629336,-0.4537711,10.33642,-0.4681196,1.6250532,0.25590432,-0.39935985,-0.3832803,-0.31783637,-0.68163437,-0.68163437,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999991989813005
1423,-1.0582076,-1.0174129,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.17354645,-0.21720466,-0.4390213,-0.19309281,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,0.001635617,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.15420637,-0.10184881,0.5394576,-0.11815377,1.9539542,-0.33281446,2.416214,-0.5489405,3.758568,-0.4537711,9.34424,-0.4681196,1.6250532,1.5824963,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999437452068287
1424,-1.0753298,-1.0291537,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,-0.15607613,-0.2669811,-0.5115885,0.2847155,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.10429833,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.18192153,-0.11398681,0.23318318,-0.1437934,0.7364599,-0.42821777,1.2202901,-0.6602531,1.9202551,-0.4537711,5.7062464,-0.4681196,1.6250532,0.9019718,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9998954918191248
1425,-1.0753298,-1.0291537,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.08718585,-0.22995228,-0.4299504,-0.06644419,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,0.009121446,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.16290529,-0.10896419,0.43922234,-0.12789683,1.2402506,-0.34368318,2.040851,-0.5410746,3.0600092,-0.4537711,8.153624,-0.4681196,1.6250532,1.5049682,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999386828732492
1426,-1.0638562,-1.020022,-0.26411596,-0.2118199,0.14062598,-0.44910866,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.2996,-0.23420149,-0.49344674,-0.14757843,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.32235584,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.20376998,-0.111266226,0.42251647,-0.15004946,1.0093466,-0.57434183,0.27751765,-0.8893822,1.4717067,-0.4537711,7.955188,-0.4681196,1.6250532,-0.1403504,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999624768691764
1427,-1.0652683,-1.0213265,-0.26411596,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.13612083,-0.24816316,-0.5115885,-0.03306037,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.62847775,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.6284777,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.2560499,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.20296077,-0.10896419,0.33898708,-0.15004946,1.2402506,-0.58279526,0.31243515,-0.81970966,1.4717067,-0.4537711,6.963008,-0.4681196,1.6250532,-0.20065002,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999352747726513
1428,-1.0652683,-1.0213265,-0.23971358,-0.2118199,0.14062598,-0.6090709,-0.12914428,0.078068964,-0.19225797,-0.41253424,1.2359343,-0.24816316,-0.5115885,-0.03306037,-0.017034974,0.007249501,0.04003775,-0.40913904,-0.62847775,-0.45278203,0.7295598,0.9469566,-0.22326696,-0.4091391,-0.6284777,-0.22330233,1.5166258,0.31156883,-0.21213257,0.6577267,1.0806812,0.40902352,1.1210952,1.0918993,1.0806812,1.0812042,-0.17019612,-0.5577968,-1.4202884,-1.2766773,-1.4202884,5.89213,-0.2560499,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.20296077,-0.10896419,0.33898708,-0.15004946,1.2402506,-0.58279526,0.31243515,-0.81970966,1.4717067,-0.4537711,6.963008,-0.4681196,1.6250532,-0.20065002,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999328349759089
1429,-1.0779775,-1.0317627,-0.26411596,-0.2118199,0.14062598,-0.44910866,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.07160695,-0.21902576,-0.42087948,-0.14840145,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.029938512,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.15926388,-0.10917347,0.5394576,-0.12430729,1.2192594,-0.3207381,2.19798,-0.58211774,3.317373,-0.4537711,9.34424,-0.4681196,1.6250532,1.6686386,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999607901572739
1430,-1.0700343,-1.0265447,-0.26411596,-0.2118199,0.14062598,-0.44910866,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.040189862,-0.20870626,-0.42087948,-0.22481143,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.42101136,-1.3812726,-1.2386668,-1.3812726,5.89213,-0.11256993,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.15198106,-0.10205809,0.6118498,-0.11579493,1.932963,-0.3183228,2.512237,-0.6689447,3.9276931,-0.4537711,10.204129,-0.4681196,1.6250532,1.6858671,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9999586968876715
1431,-1.0753298,-1.0291537,-0.26411596,-0.2118199,0.14062598,-0.44910866,-0.12914428,0.078068964,-0.23482592,-0.41253424,0.08347927,-0.22145388,-0.42087948,-0.12820174,-0.5186941,-0.28951854,0.04003775,-0.40913904,-0.7447493,-0.31688005,0.06135756,-0.6650346,-0.22326696,-0.4091391,-0.74474937,-0.22330233,1.5166258,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,1.0812042,-0.17019612,-0.44836843,-1.3858807,-1.2407213,-1.3858807,5.89213,-0.088034675,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.16007307,-0.10917347,0.5171831,-0.12512775,1.2192594,-0.32556865,2.1630623,-0.6431637,3.258547,-0.4537711,9.0796585,-0.4681196,1.6250532,1.6341816,-0.39935985,-0.3832803,-0.31783637,-0.6790647,-0.6790647,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.999956249497496
1432,-1.0582076,-1.0174129,1.4318513,0.6120167,0.14062598,-0.6090709,0.21467158,0.078068964,1.2124842,-0.41253424,-1.1422995,-0.0690895,2.6813707,1.5148284,-1.5432094,-0.28951854,-1.304367,-0.40913904,-0.51220614,0.46146813,-0.27274358,-0.6650346,-0.22326696,-0.4091391,-0.5122061,-0.22330233,1.5166258,-0.17642866,-0.34459257,0.6577267,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,1.0812042,-0.14867894,-0.3936543,-1.3983228,-1.2499671,-1.3983228,5.89213,1.1157628,9.051984,2.7734597,6.6023297,6.136076,0.7995878,-0.05811364,-0.11838161,-0.2457187,-0.09200135,0.29564303,0.33621633,6.562667,0.6217548,5.633648,-0.4537711,0.017748188,-0.4681196,1.6250532,6.354781,-0.39935985,-0.3832803,-0.31783637,-0.68163437,-0.68163437,0.12364409,-0.59127533,-0.59127533,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-1.4809209,1,0.9984969785383825
