,F25,F62,F65,F64,F67,F66,F68,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F123,F114,F115,F61,F77,F88,F70,F40,F43,F42,F45,F44,F46,F126,F127,F128,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F83,F74,F73,F84,F3,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
873,-0.40663764,-0.08686098,-0.6118451,1.3278058,-0.31527,1.2167875,0.9190691,-0.2204241,-0.7028705,-0.2739459,-0.28360763,0.49416724,1.3810323,-0.24415837,1.2033832,-0.48875463,0.7807114,0.16259405,1.3810325,-0.24415837,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.3363696,0.3748153,-0.19589706,-0.48101828,-0.37904608,-0.48101828,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.2943751,-0.06104452,-0.2921276,-0.2118436,0.36869538,-0.36910403,0.22265132,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.3630029,-0.05114708,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.9978819632216938
883,0.7662218,-0.05929034,-0.33589247,1.3278058,-0.31527,1.2167875,0.9190691,-0.36020237,-0.38895285,0.46532038,-0.28360763,0.49416724,1.3810323,-0.3573233,-0.7487839,0.07641228,-0.6948579,0.16259405,1.3810325,-0.35732326,0.16171953,0.84271944,2.5332072,-0.50609607,0.7421534,0.0058171675,0.7803628,-0.3363696,-0.19869041,0.35546723,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.16070803,-0.21352284,-0.2921276,-0.2118436,-0.13302594,-0.36910403,-0.30351064,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.25856805,0.04558584,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.22967873356204999
889,0.7662218,-0.034387823,-0.63484114,1.3278058,-0.31527,1.2167875,0.9190691,-0.5241638,-0.06329773,-1.6550354,-0.28360763,0.49416724,1.3810323,-0.5412162,1.5366799,0.64157915,0.7807114,0.16259405,1.3810325,-0.54121625,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,0.8813079,0.07978509,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.555819,-0.39649683,-0.25992435,-0.2118436,-0.5546405,-0.36910403,-0.12703197,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,1,0.9995072372225055
890,0.7662218,-0.071741596,-0.63484114,1.3278058,-0.31527,1.2167875,0.9190691,-0.5241638,-0.06329773,-1.3025442,-0.28360763,0.49416724,1.3810323,-0.5412162,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.54121625,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,0.8813079,0.07978509,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.555819,-0.39649683,-0.25992435,-0.2118436,-0.5546405,-0.36910403,-0.12703197,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,1,0.9993199304032139
891,0.7662218,-0.034387823,-0.63484114,1.3278058,-0.31527,1.2167875,0.9190691,-0.5241638,-0.06329773,0.37236458,-0.28360763,0.49416724,1.3810323,-0.5412162,-0.7895958,-3.3145893,-0.6948579,0.16259405,1.3810325,-0.54121625,0.16171953,2.3423522,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,0.8813079,-0.030487765,0.5460453,0.7532287,0.5460453,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.555819,-0.39649683,-0.25992435,-0.2118436,-0.5546405,-0.36910403,-0.12703197,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.25856805,0.04558584,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.9996639427782078
894,0.7662218,-0.06907347,-0.49686483,1.3278058,-0.31527,1.2167875,0.9190691,-0.5062683,-0.19170225,-1.2611406,-0.28360763,0.49416724,1.3810323,-0.41390574,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.4139057,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.15950677,-0.19589706,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.46409678,-0.39141423,-0.2921276,-0.2118436,-0.44642606,-0.36910403,-0.8854247,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,1.0958214,1.4298673,0.040953003,-0.47495154,0.1943628,-0.67453617,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,1,0.9180849176262235
909,-0.37239355,-0.08419285,-0.45087272,1.3278058,-0.31527,1.2167875,0.9190691,-0.5077193,-0.15226781,-1.1983584,-0.28360763,-1.7042791,1.3810323,-0.51292497,-0.8031997,0.9241626,-0.6948579,0.6300274,1.3810325,-0.512925,0.6294532,1.3425969,0.23419486,3.2287478,-1.0685259,-1.8264152,0.49440548,-0.3363696,0.33028838,-0.41644275,-0.46365246,-0.34420687,-0.46365246,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.5087819,-0.37108377,-0.2921276,-0.2118436,-0.50545216,-0.36910403,1.4739475,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,0.3517231,0.6693464,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.35092171356003027
912,-0.37239355,-0.09219723,-0.45087272,1.3278058,-0.31527,1.2167875,0.9190691,-0.5077193,-0.15226781,-0.81950086,-0.28360763,0.49416724,1.3810323,-0.51292497,1.2033832,-0.48875463,0.7807114,0.6300274,1.3810325,-0.512925,0.6294532,1.3425969,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.3363696,0.33028838,-0.5267156,-0.67700386,-0.6359854,-0.67700386,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.5087819,-0.37108377,-0.2921276,-0.2118436,-0.50545216,-0.36910403,1.4739475,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,0.3517231,0.6693464,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.6698831068557792
926,-0.90317667,-0.055732835,-0.54285693,1.3278058,-0.31527,1.2167875,0.9190691,-0.31328717,-0.7128566,-0.5830938,-0.28360763,-1.7042791,1.3810323,0.09533633,1.5366799,0.64157915,0.7807114,0.16259405,1.3810325,0.09533635,0.16171953,0.84271944,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.31417894,-0.63698846,-1.5750643,-1.7160014,-1.5750643,2.7602305,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.07486547,-0.39649683,-0.2921276,-0.2118436,0.02016067,-0.0138506945,3.0343993,-0.1596357,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.40542954,-0.10451696,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.120061220155043
977,0.7662218,-0.025494065,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.6475751,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.75558585,0.9241626,0.7807114,0.6300274,1.3810325,0.5621415,0.6294532,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.34726155,-0.63698846,-1.5552176,-1.6680975,-1.5552176,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.006648498144770566
978,0.7662218,-0.065515965,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.5888731,-0.28360763,0.49416724,1.3810323,0.5621416,-0.75558585,0.9241626,0.7807114,0.6300274,1.3810325,0.5621415,0.6294532,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.34726155,-0.63698846,-1.5552176,-1.6680975,-1.5552176,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.03418880197299908
979,0.7662218,-0.083303474,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.4416248,-0.28360763,0.49416724,1.3810323,0.5621416,-0.75558585,0.9241626,0.7807114,-0.30483934,1.3810325,0.5621415,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.34726155,-0.63698846,-1.5552176,-1.6680975,-1.5552176,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.018920073359085694
980,0.7662218,-0.0023703005,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.6667641,2.5022721,-1.7042791,1.3810323,0.5621416,-0.75558585,0.9241626,0.7807114,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.34726155,-0.63698846,-1.5552176,-1.6680975,-1.5552176,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.004083853170811922
981,0.7662218,0.08656725,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.4114465,-0.28360763,-1.7042791,1.3810323,0.5621416,-1.1092886,0.9241626,0.7807114,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.3363696,-0.34726155,-0.4715792,-0.61746395,-0.5575971,-0.61746395,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,0.1943628,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0002873892305478624
982,0.7662218,0.12925728,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.327955,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0017920285410970725
983,0.7662218,0.12925728,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.3289162,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0017923109478681085
984,0.7662218,0.15860668,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.3827808,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0017584155827080014
985,0.7662218,0.15860668,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.3836329,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.001758661251698062
986,0.7662218,0.006523455,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2741299,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,3.807847,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.001089419565518242
987,0.7662218,0.006523455,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2773772,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,3.807847,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.0010900001143136122
988,0.7662218,0.009191582,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2883866,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,3.807847,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.0010892002602820106
989,0.7662218,0.009191582,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2915548,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,3.807847,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.0010897665406198653
990,0.7662218,0.030536596,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.3072661,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,3.807847,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.001070599704730876
991,0.7662218,0.030536596,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.3099171,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,3.807847,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.0010710654305519758
992,0.7662218,0.0011872018,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2843847,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0020098069894527977
993,0.7662218,0.0011872018,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.287803,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0020109333665461063
994,0.7662218,-0.025494065,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2741299,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0007270555865424702
995,0.7662218,-0.025494065,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.2806246,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,0.5621415,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0007278309662450781
996,0.7662218,-0.05039658,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.1442358,-0.28360763,-1.7042791,1.3810323,0.5621416,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.5621415,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.34726155,-0.085624196,0.66016346,0.81419736,0.66016346,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,2.0447586,1.307434,-0.13996476,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,1.0977339,0.8457157,4.4675536,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0029194358199925025
