,F25,F62,F65,F64,F67,F66,F68,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F83,F74,F73,F84,F3,F17,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
1335,0.9502837,-0.100201614,-0.565853,-0.7295515,-0.31527,-0.30266836,0.348594,-0.56043845,1.0524938,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.6826723,-0.8304076,0.35899574,-0.6948579,-0.7722727,-0.7728798,-0.6826724,-0.7737477,0.84271944,-0.8343361,-0.59791493,-0.79336905,-0.92758423,0.5795489,-0.19279759,-0.4044043,-0.63698846,-0.51823074,-0.4095304,-0.51823074,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.47585604,-0.37616637,-0.2921276,-0.2118436,-0.46469602,-0.36910403,-0.88494796,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.006641264404327571
1336,0.9502837,-0.100201614,-0.565853,-0.7295515,-0.31527,-0.30266836,0.348594,-0.56043845,1.0524938,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.6826723,-0.8304076,0.35899574,-0.6948579,-0.7722727,-0.7728798,-0.6826724,-0.7737477,0.84271944,-0.8343361,-0.59791493,-0.79336905,-0.92758423,0.5795489,-0.19279759,-0.4044043,-0.63698846,-0.51823074,-0.4095304,-0.51823074,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.47585604,-0.37616637,-0.2921276,-0.2118436,-0.46469602,-0.36910403,-0.88494796,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.006641264404327571
1337,0.38953704,-0.07707785,-0.63484114,-0.7295515,-0.2264202,-0.30266836,0.348594,-0.5647914,0.7603656,-0.155043,0.66612405,0.49416724,-0.7728796,-0.69681793,-0.75558585,0.9241626,0.7807114,-0.30483934,-0.7728798,-0.69681793,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.19279759,-0.4044043,-0.581852,0.41456133,0.4309659,0.41456133,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.68046707,-0.3863316,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.88936603,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0018132693119610264
1339,0.91175914,-0.100201614,-0.565853,-0.7295515,-0.2264202,-0.30266836,0.348594,-0.5575365,0.66071856,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.69681793,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7728798,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.19279759,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.57110596,-0.36600116,-0.2921276,-0.2118436,-0.58134276,-0.36910403,-0.8842312,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,-0.17697832,0.12897629,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.02736070525144458
1340,0.9502837,-0.09041848,-0.6808332,-0.7295515,-0.31527,-0.30266836,0.348594,-0.57591563,1.1091309,0.50305635,0.2229159,0.49416724,-0.7728796,-0.69681793,-0.75558585,0.9241626,0.7807114,-0.30483934,-0.7728798,-0.69681793,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.19279759,-0.4044043,-0.63698846,-0.51823074,-0.4095304,-0.51823074,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6781152,-0.20335762,-0.2921276,-0.2118436,-0.75420475,-0.36910403,-0.89001787,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0006913700896321839
1341,0.9502837,-0.100201614,-0.72682536,-0.7295515,-0.2264202,-0.30266836,0.348594,-0.57688296,1.9282006,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.69681793,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7728798,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.19279759,-0.4044043,-0.25103348,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6240226,-0.37616637,-0.2921276,-0.2118436,-0.6417742,-0.36910403,-0.8900009,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.005677803596146576
1342,0.9502837,-0.100201614,-0.7038293,-0.7295515,-0.2264202,-0.30266836,0.348594,-0.5705953,1.290652,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.69681793,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7728798,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.19279759,-0.4044043,-0.25103348,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.61108744,-0.37616637,-0.2921276,-0.2118436,-0.62631494,-0.36910403,-0.8896533,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.010587892125173517
1343,0.9502837,-0.100201614,-0.58884907,-0.7295515,-0.13757037,-0.30266836,0.348594,-0.5299677,0.8774453,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.6826723,-1.1092886,0.07641228,-0.6948579,-0.30483934,-0.7728798,-0.6826724,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.19279759,-0.4044043,-0.085624196,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.34297645,-0.2948446,-0.24382272,-0.2118436,-0.32837403,-0.36910403,-0.8399547,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,-0.17697832,0.12897629,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,6.938121225908054e-05
1344,0.9502837,-0.100201614,-0.58884907,-0.7295515,-0.13757037,-0.30266836,0.348594,-0.5299677,0.8774453,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.6826723,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7728798,-0.6826724,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.19279759,-0.4044043,-0.085624196,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.34297645,-0.2948446,-0.24382272,-0.2118436,-0.32837403,-0.36910403,-0.8399547,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,-0.17697832,0.12897629,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.018582147833996195
1345,-0.4366012,-0.100201614,-0.33589247,-0.7295515,-0.13757037,-0.30266836,0.348594,-0.48885643,1.6410235,0.9990154,-0.28360763,-1.7042791,-0.7728796,-0.6826723,-1.0956845,0.9241626,0.7807114,0.16259405,-0.7728798,-0.6826724,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.19279759,-0.4044043,-0.4715792,0.08461094,0.08692855,0.08461098,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6557726,-0.34567073,-0.2921276,-0.2118436,-0.6881518,-0.36910403,-0.8502144,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,-0.16392396,0.14565438,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,2.6418287064993375e-05
1346,-0.4366012,-0.100201614,-0.33589247,-0.7295515,-0.13757037,-0.30266836,0.348594,-0.48885643,1.6410235,0.9990154,-0.28360763,-1.7042791,-0.7728796,-0.6826723,-1.0956845,0.9241626,0.7807114,0.16259405,-0.7728798,-0.6826724,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.19279759,-0.4044043,-0.4715792,0.08461094,0.08692855,0.08461098,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6557726,-0.34567073,-0.2921276,-0.2118436,-0.6881518,-0.36910403,-0.8502144,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,-0.16392396,0.14565438,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,2.6418287064993375e-05
1347,0.9502837,-0.09308661,-0.6808332,-0.7295515,-0.31527,-0.30266836,0.348594,-0.5773666,3.6099665,0.9990154,-0.09366131,0.49416724,-0.7728796,-0.69681793,-0.986853,0.9241626,0.7807114,-0.30483934,-0.7728798,-0.69681793,-0.30601406,-0.6569131,0.92339736,-0.5607914,0.7421534,0.0058171675,0.7803628,-0.19279759,-0.4044043,-0.19589706,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.54053193,-0.38124898,-0.2921276,-0.2118436,-0.54058665,-0.36910403,-0.8823514,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.09716315,0.40916818,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,3.548467789799932e-05
1348,0.9502837,-0.100201614,-0.6118451,-0.7295515,-0.13757037,-0.30266836,0.348594,-0.54786325,0.41830742,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.6826723,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7728798,-0.6826724,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.19279759,-0.4044043,-0.25103348,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.52642083,-0.24401851,-0.08280645,-0.2118436,-0.5616674,-0.36910403,-0.83978504,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.022975121452234702
1349,0.9502837,-0.100201614,-0.6118451,-0.7295515,-0.13757037,-0.30266836,0.348594,-0.54786325,0.41830742,0.9990154,-0.28360763,0.49416724,-0.7728796,-0.6826723,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7728798,-0.6826724,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.19279759,-0.4044043,-0.25103348,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.52642083,-0.24401851,-0.08280645,-0.2118436,-0.5616674,-0.36910403,-0.83978504,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.022975121452234702
1350,0.9502837,-0.08686098,-0.51986086,-0.7295515,-0.31527,-0.30266836,0.348594,-0.53480434,0.43911117,-0.47600332,0.4761777,0.49416724,-0.7728796,-0.69681793,-1.1024866,-1.6190885,-0.6948579,-0.30483934,-0.7728798,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.731796,0.3972651,-0.19279759,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.4934949,-0.289762,-0.25992435,-0.2118436,-0.5096683,-0.36910403,-0.7369226,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.7759897,1.1029767,0.040953003,1.4454151,-0.7090083,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,7.281650632972393e-05
1351,-0.9973479,-0.082414106,-0.38188457,-0.7295515,-0.31527,-0.30266836,0.348594,-0.50336635,-0.3488027,0.9990154,0.6028086,0.49416724,-0.7728796,-0.69681793,-1.1160905,-0.20617115,-0.6948579,-0.30483934,-0.7728798,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.731796,0.3972651,-0.19279759,-0.4044043,-0.581852,-1.0466475,-0.9800227,-1.0466475,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6792911,-0.39649683,-0.2921276,-0.2118436,-0.7022056,-0.36910403,-0.815702,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,-0.28794035,0.01556528,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0002819306106213023
1352,0.9502837,-0.09041848,-0.6808332,-0.7295515,-0.31527,-0.30266836,0.348594,-0.57591563,1.1091309,0.50305635,0.2229159,0.49416724,-0.7728796,-0.69681793,-0.75558585,0.9241626,0.7807114,-0.30483934,-0.7728798,-0.69681793,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.19279759,-0.4044043,-0.63698846,-0.51823074,-0.4095304,-0.51823074,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6781152,-0.20335762,-0.2921276,-0.2118436,-0.75420475,-0.36910403,-0.89076614,-0.4245414,-0.62789893,-0.13996476,-0.73669654,-0.8253754,-0.6553203,-0.60645527,0.9848594,1.3164563,0.040953003,1.4454151,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0006913194522966162
1353,-0.94170123,-0.091307856,-0.565853,-1.0243045,-0.2264202,-1.2246561,-1.538362,-0.5217455,-0.15643068,-0.63764924,-0.28360763,0.49416724,-0.7815682,-0.6826723,-0.87121946,0.64157915,-2.1704273,-0.30483934,-0.78156847,-0.6826724,-0.30601406,-0.6569131,1.0984919,2.0320592,-1.0679907,-1.2041476,-2.0639129,-0.52510834,-0.4044043,-0.4715792,-0.92508686,-0.923409,-0.92508686,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6687078,-0.3405881,-0.2921276,-0.2118436,-0.7050164,-0.36910403,-0.66845584,-0.4245414,-1.1318992,-0.13996476,-1.0284731,-1.0952266,-1.1346713,-1.1463856,-0.118233725,0.18901742,0.040953003,2.0559363,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.006368496907017233
1354,-0.94170123,-0.100201614,-0.565853,-1.0243045,-0.2264202,-1.2246561,-1.538362,-0.5217455,-0.15643068,0.9990154,-0.28360763,0.49416724,-0.7815682,-0.6826723,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.78156847,-0.6826724,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.52510834,-0.4044043,-0.4715792,-0.92508686,-0.923409,-0.92508686,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6687078,-0.3405881,-0.2921276,-0.2118436,-0.7050164,-0.36910403,-0.66845584,-0.4245414,-1.1318992,-0.13996476,-1.0284731,-1.0952266,-1.1346713,-1.1463856,-0.118233725,0.18901742,0.040953003,2.0559363,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,7.0015783,-0.040953007,-0.70600045,10.618941,-0.08225623,0,0.009264076254956781
1355,-0.94170123,-0.100201614,-0.6118451,-1.0243045,-0.13757037,-1.2246561,-1.538362,-0.54399395,0.13549462,0.9990154,-0.28360763,0.49416724,-0.7815682,-0.69681793,-1.1160905,0.35899574,-0.6948579,-0.7722727,-0.78156847,-0.69681793,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-1.4115702,1.254946,-0.52510834,-0.4044043,-0.5267156,-0.92508686,-0.923409,-0.92508686,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.53818005,-0.38124898,-0.2921276,-0.2118436,-0.53777593,-0.36910403,-0.703195,-0.4245414,-1.1318992,-0.13996476,-1.0284731,-1.0952266,-1.1346713,-1.1463856,0.37783182,0.69603133,0.040953003,2.0559363,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.020951044967009547
1356,-0.5906995,-0.09753349,-0.12892805,-1.0117195,-0.31527,-1.0586228,-1.4652241,-0.5246475,-0.12837385,0.08975732,-0.28360763,0.49416724,-0.7824371,-0.69681793,-1.1024866,0.07641228,-0.6948579,-0.30483934,-0.7824373,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.52510834,-0.4044043,-0.581852,-1.4981586,-1.5330955,-1.4981586,-0.9222315,-0.54671913,-0.5526732,-0.9618143,-0.8877076,-0.9704455,-1.3466519,-0.6745874,-0.3863316,-0.2921276,-0.2118436,-0.6993948,-0.36910403,-0.8782326,-0.4245414,-1.1087904,-0.13996476,-0.99563646,-1.085589,-1.1102009,-1.1250812,-0.3238398,-0.021126518,0.040953003,1.3566121,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0003931650579714121
1357,0.83470994,-0.095754735,-0.58884907,-0.9630982,-0.31527,-1.1252877,-1.2165556,-0.5328697,0.2419541,-0.63764924,-0.28360763,0.49416724,-0.7772239,-0.69681793,-0.8304076,0.35899574,-0.6948579,-0.30483934,-0.7772241,-0.69681793,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,-0.92758423,0.5795489,0.06282623,-0.4044043,-0.25103348,0.8983231,0.8838758,0.8983231,-0.87618715,-0.49164414,-0.5366528,-0.80000716,-0.9121551,-0.8907696,-0.7540745,-0.6451893,-0.3405881,-0.2921276,-0.19641624,-0.67690873,-0.3564164,-0.10137016,-0.4056196,-0.86834466,-0.13996476,-0.95388716,-1.059889,-0.8962224,-0.85020614,-0.83948684,-0.5548254,0.040953003,-0.39724883,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.008656671608017962
1358,0.9502837,-0.09664411,-0.63484114,-0.9630982,-0.13757037,-1.1252877,-1.2165556,-0.5449613,0.54265153,0.31707183,-0.28360763,0.49416724,-0.7772239,-0.6826723,-0.8304076,0.35899574,-0.6948579,-0.30483934,-0.7772241,-0.6826724,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,-0.92758423,0.5795489,0.06282623,-0.4044043,-0.19589706,1.1265595,1.0014582,1.1265595,-0.87618715,-0.4345938,-0.5366528,-0.80000716,-0.9121551,-0.8907696,-0.7540745,-0.39706904,-0.35075334,-0.2921276,-0.119279474,-0.37756237,-0.31835353,-0.85891277,-0.32993224,-0.86834466,-0.13996476,-0.95388716,-1.059889,-0.8962224,-0.85020614,-0.83948684,-0.5548254,0.040953003,-0.39724883,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.003546835118628861
1359,0.9502837,-0.100201614,-0.63484114,-0.9630982,-0.13757037,-1.1252877,-1.2165556,-0.5449613,0.54265153,0.9990154,-0.28360763,0.49416724,-0.7772239,-0.6826723,-1.0072589,0.35899574,-0.6948579,-0.7722727,-0.7772241,-0.6826724,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-1.4115702,1.254946,0.06282623,-0.4044043,-0.19589706,1.1265595,1.0014582,1.1265595,-0.87618715,-0.4345938,-0.5366528,-0.80000716,-0.9121551,-0.8907696,-0.7540745,-0.39706904,-0.35075334,-0.2921276,-0.119279474,-0.37756237,-0.31835353,-0.85891277,-0.32993224,-0.86834466,-0.13996476,-0.95388716,-1.059889,-0.8962224,-0.85020614,-0.83948684,-0.5548254,0.040953003,-0.39724883,-0.7090083,-0.11085185,-0.67453617,-0.21152818,10.142464,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.005361599736318103
1360,-0.76191986,-0.06462659,-0.7498214,-0.9630982,-0.2264202,-1.1252877,-1.2165556,-0.27024126,-0.7252302,-0.97862107,-0.28360763,0.49416724,-0.7772239,-0.6260899,0.29872024,-1.336505,-0.6948579,-0.30483934,-0.7772241,-0.62608993,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,0.06282623,0.45273715,-0.4715792,-0.7315821,-0.740503,-0.7315821,-0.87618715,-0.54579514,-0.5366528,-0.80000716,-0.9121551,-0.8907696,-0.7540745,-0.68046707,-0.3863316,-0.2921276,-0.19641624,-0.70642173,-0.3564164,-0.8891568,-0.4056196,-0.86834466,-0.13996476,-0.95388716,-1.059889,-0.8962224,-0.85020614,-0.61103565,-0.3146609,0.040953003,-0.39724883,1.0977339,-0.11085185,0.8457157,4.4675536,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.014876725019969981
1362,0.9502837,-0.09486536,-0.72682536,-0.9630982,-0.13757037,-1.1252877,-1.2165556,-0.34375787,-0.54186803,-0.3648718,-0.28360763,0.49416724,-0.7772239,-0.6826723,-0.8304076,0.35899574,-0.6948579,0.16259405,-0.7772241,-0.6826724,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.92758423,0.5795489,0.06282623,-0.4044043,-0.19589706,1.1265595,1.0014582,1.1265595,-0.87618715,-0.54671913,-0.5366528,-0.80000716,-0.9121551,-0.8907696,-0.7540745,0.51544905,-0.35583594,-0.25992435,-0.2118436,0.71441925,-0.36910403,-0.8086555,-0.4245414,-0.86834466,-0.13996476,-0.95388716,-1.059889,-0.8962224,-0.85020614,0.70092714,1.0295931,0.040953003,-0.39724883,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.006174994364124317
1363,0.9502837,-0.09486536,-0.72682536,-0.9630982,-0.13757037,-1.1252877,-1.2165556,-0.34375787,-0.54186803,0.08975732,-0.28360763,0.49416724,-0.7772239,-0.6826723,-0.8304076,0.35899574,-0.6948579,0.16259405,-0.7772241,-0.6826724,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.92758423,0.5795489,0.06282623,-0.4044043,-0.19589706,1.1265595,1.0014582,1.1265595,-0.87618715,-0.54671913,-0.5366528,-0.80000716,-0.9121551,-0.8907696,-0.7540745,0.51544905,-0.35583594,-0.25992435,-0.2118436,0.71441925,-0.36910403,-0.8086555,-0.4245414,-0.86834466,-0.13996476,-0.95388716,-1.059889,-0.8962224,-0.85020614,0.70092714,1.0295931,0.040953003,-0.39724883,-0.7090083,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.005601353830903427
