,F25,F62,F65,F64,F67,F66,F68,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F123,F114,F115,F61,F77,F88,F70,F40,F43,F42,F45,F44,F46,F126,F127,F128,F36,F130,F35,F131,F132,F133,F134,F135,F136,F83,F74,F73,F84,F3,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
948,-1.2156537,0.6166351,-0.58884907,1.3278058,-0.2264202,1.2167875,0.9190691,-0.47241193,-0.16788638,-1.6303425,-0.28360763,-1.7042791,1.3810323,-0.59779865,1.2033832,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.59779865,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,-0.581852,-1.2227864,-1.2021228,-1.2227864,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.67693925,-0.37108377,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.21909785,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.022100607,0.33244896,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.00010510388106096236
949,-1.2156537,-0.083303474,-0.58884907,1.3278058,-0.2264202,1.2167875,0.9190691,-0.47241193,-0.16788638,-0.7237895,0.34954682,0.49416724,1.3810323,-0.59779865,0.29872024,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.59779865,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,-0.581852,-1.2227864,-1.2021228,-1.2227864,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.67693925,-0.37108377,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.21909785,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.022100607,0.33244896,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0006808233328650572
950,0.7662218,-0.06106909,-0.7498214,1.3278058,-0.31527,1.2167875,0.9190691,-0.4472615,-0.3358601,-1.4187845,-0.28360763,0.49416724,1.3810323,-0.42805135,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.42805132,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,-0.36130634,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6781152,-0.37616637,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.89075935,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,1.0958214,1.4298673,0.040953003,-0.47495154,-0.7090083,-0.67453617,4.4675536,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0010454832543211072
951,0.7662218,-0.061958466,-0.7498214,1.3278058,-0.31527,1.2167875,0.9190691,-0.4472615,-0.3358601,-1.4115759,-0.28360763,0.49416724,1.3810323,-0.42805135,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.42805132,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,-0.36130634,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6781152,-0.37616637,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.89075935,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,1.0958214,1.4298673,0.040953003,-0.47495154,-0.7090083,-0.67453617,4.4675536,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0010451645402377524
952,0.7662218,-0.039724074,-0.7498214,1.3278058,-0.31527,1.2167875,0.9190691,-0.4472615,-0.3358601,-1.5281873,-0.28360763,0.49416724,1.3810323,-0.42805135,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.42805132,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,-0.36130634,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6781152,-0.37616637,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.89075935,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,1.0958214,1.4298673,0.040953003,-0.47495154,-0.7090083,-0.67453617,4.4675536,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0010430960269010704
953,0.7662218,-0.04061345,-0.7498214,1.3278058,-0.31527,1.2167875,0.9190691,-0.4472615,-0.3358601,-1.5251937,4.0851583,0.49416724,1.3810323,-0.42805135,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.42805132,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,-0.36130634,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6781152,-0.37616637,-0.2921276,-0.2118436,-0.70642173,-0.36910403,-0.89075935,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,1.0958214,1.4298673,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0025311203063275566
954,0.7662218,-0.085082226,-0.7498214,1.3278058,-0.31527,1.2167875,0.9190691,-0.5406083,-0.058304522,-0.7660151,1.1093321,0.49416724,1.3810323,-0.5553618,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.55536187,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,-0.3061699,0.66016346,0.81419736,0.66016346,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.5652264,-0.39141423,-0.2921276,-0.2118436,-0.56728894,-0.36910403,-0.8882079,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,1.0958214,1.4298673,0.040953003,-0.47495154,0.1943628,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0011222596746231425
955,0.7662218,0.081231,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.6886445,-0.28360763,-1.7042791,1.3810323,0.44897664,-0.75558585,0.9241626,0.7807114,0.16259405,1.3810325,0.44897667,0.16171953,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.005314397639629778
956,0.7662218,-0.05217533,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.6024731,-0.28360763,-1.7042791,1.3810323,0.44897664,-0.75558585,0.9241626,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.004454074390893574
957,0.7662218,0.58461756,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.7145888,-0.28360763,-1.7042791,1.3810323,0.44897664,-0.75558585,0.9241626,0.7807114,0.16259405,1.3810325,0.44897667,0.16171953,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0034290827305523777
958,0.7662218,-0.0005915493,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.6678712,-0.28360763,-1.7042791,1.3810323,0.44897664,-0.75558585,0.9241626,0.7807114,0.16259405,1.3810325,0.44897667,0.16171953,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.005691992196097737
959,0.7662218,-0.071741596,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.5582731,-0.28360763,0.49416724,1.3810323,0.44897664,-0.75558585,0.9241626,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.028348498425227363
960,0.7662218,0.2519911,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.4614922,6.4278297,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,0.6300274,1.3810325,0.44897667,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,4.4675536,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.005066744098896121
961,0.7662218,0.6362013,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.5389501,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0011152285308348704
962,0.7662218,0.011859708,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.0684644,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,4.4675536,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.001349523318207257
963,0.7662218,-0.014821558,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.2570814,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0018961343432197621
964,0.7662218,-0.0068171783,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.2871194,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0018913730886752544
965,0.7662218,-0.0014809248,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.2716726,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0018781279093526807
966,0.7662218,0.19329232,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.4737852,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0016311727503586961
967,0.7662218,-0.029051566,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.0468154,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0018600840335171252
968,0.7662218,0.088346004,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.4476675,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0017820310228144635
969,0.7662218,-0.039724074,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.1872156,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0019178355251590806
970,0.7662218,0.0011872018,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.3185674,-0.28360763,-1.7042791,1.3810323,0.44897664,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.44897667,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.001887025127983016
971,0.7662218,-0.012153431,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.4256729,6.4278297,0.49416724,1.3810323,0.44897664,1.2033832,-0.48875463,0.7807114,0.6300274,1.3810325,0.44897667,0.6294532,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.00474040269411058
972,0.7662218,0.04921348,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-0.9981052,-0.28360763,-1.7042791,1.3810323,0.44897664,1.2033832,-0.48875463,0.7807114,0.16259405,1.3810325,0.44897667,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.001087260510694652
973,0.7662218,0.14170854,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.26243,-0.28360763,-1.7042791,1.3810323,0.44897664,0.29872024,-0.48875463,0.7807114,0.16259405,1.3810325,0.44897667,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,3.8862193,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,3.5282297,-0.09417136,-0.08225623,0,0.00037128769630706375
974,0.7662218,1.1324729,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.5508436,-0.28360763,-1.7042791,1.3810323,0.44897664,0.29872024,-0.48875463,0.7807114,0.16259405,1.3810325,0.44897667,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.001250472235265886
975,0.7662218,-0.012153431,-0.2899004,1.3278058,-0.31527,1.2167875,0.9190691,-0.050658777,-0.38534248,-1.122587,6.4278297,0.49416724,1.3810323,0.44897664,0.29872024,-0.48875463,0.7807114,0.6300274,1.3810325,0.44897667,0.6294532,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.3363696,-0.4044043,0.19005795,0.66016346,0.81419736,0.66016346,1.2370696,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.029004384,0.02535986,-0.2921276,-0.19641624,-0.041676126,5.5306387,0.3044918,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.83622324,-0.5448185,0.040953003,-0.47495154,2.0011048,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.007461951894372234
976,0.7662218,-0.025494065,-0.1519241,1.3278058,-0.31527,1.2167875,0.9190691,-0.2001103,-0.6462784,-1.6475751,-0.28360763,-1.7042791,1.3810323,0.5621416,-0.75558585,0.9241626,0.7807114,0.6300274,1.3810325,0.5621415,0.6294532,-0.6569131,1.323305,2.190397,-1.0679907,-1.2041476,-2.0639129,-0.3363696,-0.34726155,-0.63698846,-1.5552176,-1.6680975,-1.5552176,0.7987194,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.23087512,-0.34567073,-0.25992435,-0.2118436,0.37150612,2.9423645,-0.38076848,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.37932083,-0.07783202,0.040953003,-0.47495154,-0.7090083,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0064591446623872934
849,-0.5478944,-0.04061345,-0.7498214,1.3278058,-0.31527,1.2167875,0.9190691,-0.4893401,-0.17794198,0.8768762,4.5916815,0.49416724,1.3810323,-0.6402355,1.2033832,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.64023554,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.3363696,0.6241654,-0.5267156,-0.80848783,-0.8188913,-0.80848783,-0.46058074,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.66282815,-0.34567073,-0.2921276,-0.13470683,-0.69658405,-0.30566594,0.13550876,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.61103565,-0.3146609,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,1,0.9979406256461542
