,F72,F25,F62,F65,F64,F67,F66,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F137,F83,F74,F73,F84,F146,F3,F7,F12,F17,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
1129,-0.679164,-0.6292241,-0.036166575,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.46166843,-0.018253433,-0.28760862,-0.6308169,-1.1352155,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.9862771662204405
1130,-0.679164,-0.6292241,0.043877225,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.18951577,-0.018253433,-0.28760862,-0.6308169,-1.131006,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.689452,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,5.9077396,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.15179960165877743
1131,-0.679164,-0.6292241,-0.030830318,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.34827155,-0.018253433,-0.28760862,-0.6308169,-1.1575583,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.9772761072968337
1132,-0.679164,-0.6292241,-0.02816219,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,0.016110744,-0.018253433,-0.28760862,-0.6308169,-1.122587,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,2.0011048,-0.33859366,-0.08296961,-0.11085185,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.9564598308067113
1133,-0.679164,-0.6292241,-0.02816219,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.57506543,-0.018253433,-0.28760862,-0.6308169,-1.1562632,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.9776994134745876
1134,-0.679164,-0.6292241,0.035872847,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,0.8726357,-0.018253433,-0.28760862,-0.6308169,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.689452,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,5.9077396,-0.08296961,-0.11085185,2.3659673,-0.21152818,-0.098595366,-0.089537024,3.245128,-0.24996941,-0.071051955,-0.040953007,3.5282297,-0.09417136,-0.08225623,0,0.005768454211807161
1135,-0.679164,-0.6292241,-0.03260907,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,1.0056881,-0.018253433,-0.28760862,-0.6308169,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.6894521,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.689452,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.06078852176130674
1136,-0.679164,-0.6292241,0.027868468,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-1.4421741,-0.018253433,-0.28760862,-0.6308169,-1.3688442,-0.28360763,-1.7042791,-0.61083657,0.6894521,0.29872024,-1.336505,-0.6948579,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.9608684353031205
1137,-0.679164,-0.6292241,-0.06729472,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,1.3617545,-0.018253433,-0.28760862,-0.6308169,0.9990154,-0.28360763,0.49416724,-0.61083657,0.6894521,0.29872024,-1.336505,-0.6948579,0.16259405,-0.61083674,0.689452,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.19589706,1.1265595,1.0014582,1.1265595,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.04492609260844004
1138,-0.679164,-0.6292241,-0.01837906,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-1.255447,-0.018253433,-0.28760862,-0.6308169,-1.3877871,-0.28360763,-1.7042791,-0.61083657,0.6894521,0.29872024,-1.336505,-0.6948579,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.9619610626476693
1139,-0.679164,-0.6292241,-0.053064708,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.89484483,-0.018253433,-0.28760862,-0.6308169,-1.1111497,-0.28360763,0.49416724,-0.61083657,0.6894521,0.29872024,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.9828924066129815
1140,-0.679164,-0.6292241,-0.05662221,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-1.0604044,-0.018253433,-0.28760862,-0.6308169,-1.0607326,-0.28360763,0.49416724,-0.61083657,0.6894521,0.29872024,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,2.0011048,-0.33859366,-0.08296961,-0.11085185,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,1,0.9494783431499108
1141,-0.679164,-0.6292241,-0.076188475,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.7156776,-0.018253433,-0.28760862,-0.6308169,-0.71847224,-0.28360763,0.49416724,-0.61083657,0.6894521,0.29872024,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,2.0011048,-0.33859366,-0.08296961,-0.11085185,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,1,0.9461796081704517
1142,-0.679164,-0.6292241,-0.0788566,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.477544,-0.018253433,-0.28760862,-0.6308169,-0.5921864,-0.28360763,0.49416724,-0.61083657,0.6894521,0.29872024,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.9812250721470082
1143,-0.679164,-0.6292241,-0.07707785,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.36868298,-0.018253433,-0.28760862,-0.6308169,-0.679615,-0.28360763,0.49416724,-0.61083657,0.6894521,0.29872024,-0.48875463,0.7807114,0.16259405,-0.61083674,0.689452,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,1.0977339,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,1,0.981244292779701
1146,-0.679164,-0.6292241,-0.09308661,1.0438706,-0.88586825,-0.31527,-1.0196302,-1.3189485,-1.148854,-0.018253433,-0.28760862,-0.6308169,-0.3648718,-0.09366131,0.49416724,-0.61083657,0.6894521,0.29872024,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.689452,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.3820331,0.1670233,-0.25103348,-0.6546764,-0.60550106,-0.6546764,-0.46370676,-0.32975185,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.45821714,0.22358167,0.67397004,-0.2896742,-0.1809889,-0.6094504,-0.26760307,-0.09744775,-0.32993224,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.61103565,-0.3146609,0.040953003,-0.17524111,-0.19404443,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.17195470642701777
1147,0.41607442,0.4580252,-0.095754735,-0.72682536,-0.88586825,-0.13757037,-1.0196302,-1.3189485,0.66276485,-0.54399395,-0.3634433,0.42198038,0.18068306,-0.28360763,-1.7042791,-0.61083657,-0.6685267,-1.0344669,0.64157915,0.7807114,-0.7722727,-0.61083674,-0.6685267,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,-0.5926727,0.731796,0.3972651,0.3820331,-0.4044043,-0.36130634,0.4443313,0.5006443,0.4443313,-0.46370676,-0.54671913,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.6781152,0.18292078,-0.2921276,-0.5328028,-0.2118436,-0.86101377,-0.36910403,0.5144025,-0.4245414,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,0.56712,0.88949716,0.040953003,-0.17524111,-0.19404443,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.024331772841201513
1148,0.41607442,0.4580252,-0.100201614,-0.72682536,-0.88586825,-0.13757037,-1.0196302,-1.3189485,0.04457382,-0.54399395,-0.3634433,0.42198038,0.9990154,-0.28360763,0.49416724,-0.61083657,-0.6685267,-1.0276648,0.35899574,-0.6948579,-0.30483934,-0.61083674,-0.6685267,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-1.258866,-1.4115702,1.254946,0.3820331,-0.4044043,-0.36130634,0.4443313,0.5006443,0.4443313,-0.46370676,-0.54671913,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.6781152,0.18292078,-0.2921276,-0.5328028,-0.2118436,-0.86101377,-0.36910403,0.5144025,-0.4245414,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,0.56712,0.88949716,0.040953003,-0.17524111,-0.19404443,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00021858338151627404
1149,-1.6977603,-1.849169,-0.06106909,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,-1.2935464,-0.20929988,-0.37511015,-0.71422297,0.9990154,-0.28360763,0.49416724,-0.61083657,0.46312228,-0.7487839,0.07641228,-0.6948579,0.16259405,-0.61083674,0.46312228,0.16171953,-0.6569131,2.5332072,-0.50609607,0.7421534,2.5202668,0.0058171675,0.7803628,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.09413695808281977
1150,-1.6977603,-1.849169,0.006523455,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.33778846,-0.20929988,-0.37511015,-0.71422297,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.46312228,1.2033832,-1.336505,-0.6948579,-0.30483934,-0.61083674,0.46312228,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.00873023868635357
1151,-1.6977603,-1.849169,0.32314116,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,0.72649896,-0.20929988,-0.37511015,-0.71422297,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.46312228,1.2033832,-1.336505,-0.6948579,0.16259405,-0.61083674,0.46312228,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.00930270341150472
1153,-1.6977603,-1.849169,0.2519911,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,-1.1733475,-0.20929988,-0.37511015,-0.71422297,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.46312228,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.46312228,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,0.1943628,-0.33859366,-0.08296961,-0.11085185,2.3659673,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.008141108672649467
1154,-1.6977603,-1.849169,0.17728356,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,-0.7001363,-0.20929988,-0.37511015,-0.71422297,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.46312228,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.46312228,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,-0.7090083,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.029380241924567486
1157,-1.6977603,-1.849169,-0.060179714,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,1.2458057,-0.20929988,-0.37511015,-0.71422297,0.9990154,-0.28360763,-1.7042791,-0.61083657,0.46312228,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.61083674,0.46312228,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.04944213386263992
1158,-1.6977603,-1.849169,0.43342373,-0.4048806,-0.88586825,-0.31527,-1.0196302,-1.3189485,1.0113884,-0.20929988,-0.37511015,-0.71422297,-1.606442,-0.28360763,-1.7042791,-0.61083657,0.46312228,1.2033832,-0.48875463,0.7807114,0.16259405,-0.61083674,0.46312228,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.3820331,0.09129196,-0.4715792,-1.6767783,-1.8466485,-1.6767783,-0.46370676,1.1519545,3.2761998,0.052008215,-0.7700542,-0.18214726,0.84067386,-0.58521706,-0.35583594,-0.2921276,-0.5585458,-0.088424765,-0.6010181,0.6839684,0.8315884,0.43640223,-0.98332196,-0.13996476,-0.5457752,0.086978555,-0.9204475,-1.05759,0.28911114,-0.6763074,-0.38137326,0.040953003,-0.17524111,-0.19404443,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.01681911843185066
