,F62,F64,F67,F66,F104,F79,F113,F116,F117,F118,F120,F115,F42,F133,F134,F83,F3,F6,F18,F1,F5,F4,category,1
1261,-0.09753349,-0.8583598,-0.048720524,-0.87623775,-0.063988544,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001297323425862222
1262,-0.09486536,-0.8583598,-0.048720524,-0.87623775,-0.063988544,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001296095210584964
1263,-0.09486536,-0.8583598,-0.048720524,-0.87623775,-0.063988544,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001296095210584964
1264,-0.09486536,-0.8583598,-0.048720524,-0.87623775,-0.063988544,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001296095210584964
1265,-0.08775035,-0.8583598,-0.048720524,-0.87623775,-0.063988544,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001715591192628145
1266,-0.09397598,-0.8583598,-0.048720524,-0.87623775,-0.063988544,0.16259405,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0022083291755666677
1267,-0.03260907,-0.8583598,-0.048720524,-0.87623775,-0.063988544,0.16259405,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,1.0977339,-0.21152818,-0.098595366,3.245128,-0.24996941,3.5282297,0,5.54995608442408e-05
1269,-0.100201614,-0.8583598,-0.048720524,-0.87623775,-0.063988544,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.08297625,-0.3929612,-0.76718765,-0.39811108,-0.83622324,-0.7090083,-0.21152818,10.142464,-0.7745457,-0.24996941,-0.70600045,0,0.0035991550144643717
1270,-0.089529105,-0.8583598,0.30667883,-0.87623775,-0.708823,-0.30483934,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-0.4044043,-0.3929612,-0.76718765,-0.39811108,-0.5359731,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,0.002083525007440747
1271,-0.100201614,-0.8583598,0.30667883,-0.87623775,-0.708823,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.3929612,-0.76718765,-0.39811108,-0.5359731,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0003390529083987024
1272,-0.100201614,-0.8583598,0.30667883,-0.87623775,-0.708823,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.3929612,-0.76718765,-0.39811108,-0.5359731,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.03863776755000097
1273,-0.09753349,-0.8583598,-0.2264202,-0.87623775,-0.50500834,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,0.8813079,-0.3929612,-0.76718765,-0.39811108,-0.27488598,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0012528984211570705
1274,-0.095754735,-0.8583598,-0.2264202,-0.87623775,-0.50500834,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,0.8813079,-0.3929612,-0.76718765,-0.39811108,-0.27488598,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.04440680009273782
1275,-0.09219723,-0.8583598,-0.2264202,-0.87623775,-0.50500834,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,0.8813079,-0.3929612,-0.76718765,-0.39811108,-0.27488598,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.04435323281418122
1277,-0.0788566,-0.56202495,-0.31527,-0.2586444,0.94047916,-0.30483934,-0.30601406,-0.6569131,-0.9382415,-0.7050907,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00017606775664225161
1278,-0.09219723,-0.56202495,-0.31527,-0.2586444,-0.55263287,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.02542472446186757
1279,-0.053954083,-0.56202495,-0.31527,-0.2586444,-0.7166897,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,2.904476,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.0025248703993580104
1280,-0.057511587,-0.56202495,-0.31527,-0.2586444,-0.7166897,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,2.904476,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.0033521196887239045
1281,-0.057511587,-0.56202495,-0.31527,-0.2586444,-0.7166897,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,2.904476,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.0033521196887239045
1282,-0.06462659,-0.56202495,-0.31527,-0.2586444,-0.3649321,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.02032605,3.807847,-0.21152818,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.01450428049375929
1283,-0.06462659,-0.56202495,-0.31527,-0.2586444,-0.3649321,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.02032605,3.807847,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.004110846269435573
1284,-0.09397598,-0.56202495,-0.31527,-0.2586444,-0.60037464,0.6300274,0.6294532,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.04319200155026401
1285,-0.09397598,-0.56202495,-0.31527,-0.2586444,-0.60037464,0.6300274,0.6294532,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.04319200155026401
1286,-0.09397598,-0.56202495,-0.31527,-0.2586444,-0.60037464,0.6300274,0.6294532,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.04319200155026401
1287,-0.09219723,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.026442180380302632
1288,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.0005129384641380679
1289,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.02639345136700324
1290,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.02639345136700324
1291,-0.09219723,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.026442180380302632
1292,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.02639345136700324
1293,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.02639345136700324
1294,-0.09219723,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.026442180380302632
1295,-0.09219723,-0.56202495,-0.31527,-0.2586444,-0.60037464,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.14107884,5.614589,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.026442180380302632
1296,-0.09041848,-0.56202495,-0.31527,-0.2586444,-0.5917161,-0.7722727,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.15739678,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.012578746604526448
1297,-0.09041848,-0.56202495,-0.31527,-0.2586444,-0.5917161,-0.7722727,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.15739678,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.013326740304825578
1298,-0.080635354,-0.56202495,-0.31527,-0.2586444,-0.5917161,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.15739678,3.807847,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.004920994819144748
1299,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.5917161,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.15739678,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,0.7054097,0,6.16425145311711e-05
1300,-0.08686098,-0.56202495,-0.31527,-0.2586444,-0.5917161,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.15739678,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,0.7054097,0,0.00021975202434794348
1301,-0.08775035,-0.56202495,-0.31527,-0.2586444,-0.5917161,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.15739678,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,5.8157176969844106e-05
1302,0.005634079,-0.56202495,-0.2264202,-0.2586444,0.30025756,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.2096142,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0002052853446370301
1303,-0.07707785,-0.56202495,-0.31527,-0.2586444,-0.19312131,-0.30483934,-0.30601406,-0.6569131,2.5332072,-0.50609607,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.17697832,1.0977339,4.4675536,-0.098595366,-0.7745457,3.6027853,0.7054097,0,0.015536902266627956
1304,-0.09753349,-0.56202495,-0.31527,-0.2586444,0.7243819,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.93906015,-0.6916635,-0.610137,2.1042702,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,3.07147768467832e-05
1305,-0.09753349,-0.56202495,-0.31527,-0.2586444,0.7243819,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.93906015,-0.6916635,-0.610137,2.1042702,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,3.07147768467832e-05
1306,-0.095754735,-0.56202495,-0.31527,-0.2586444,0.7243819,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.93906015,-0.6916635,-0.610137,2.1042702,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0011365353048883081
1307,-0.095754735,-0.56202495,-0.31527,-0.2586444,0.7243819,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.93906015,-0.6916635,-0.610137,2.1042702,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0011365353048883081
1308,-0.06729472,-0.56202495,-0.31527,-0.2586444,-0.22178932,0.16259405,0.16171953,-0.6569131,2.4658983,-0.50708085,0.7421534,0.8813079,-0.93906015,-0.6916635,-0.610137,-0.2096142,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.07664335537705841
1309,-0.09753349,-0.56202495,-0.31527,-0.2586444,-0.22178932,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,0.8813079,-0.93906015,-0.6916635,-0.610137,-0.2096142,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.001238205041435787
1310,-0.034387823,-0.56202495,-0.31527,-0.2586444,-0.22178932,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,0.8813079,-0.93906015,-0.6916635,-0.610137,-0.2096142,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.03430767954362811
1312,-0.08419285,-0.56202495,-0.31527,-0.2586444,0.18990473,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.28141317,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.0008739107580988921
1313,-0.085082226,-0.56202495,-0.31527,-0.2586444,0.18990473,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.28141317,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.0008741865127174991
1314,-0.08419285,-0.56202495,-0.31527,-0.2586444,0.18990473,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.28141317,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.0008739107580988921
1315,-0.08419285,-0.56202495,-0.31527,-0.2586444,-0.47193813,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.21287778,2.0011048,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.0009369700832304588
1316,-0.08419285,-0.56202495,-0.31527,-0.2586444,-0.47193813,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.21287778,2.0011048,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.0012430393188259264
1317,-0.08419285,-0.56202495,-0.31527,-0.2586444,-0.47193813,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.21287778,2.0011048,4.4675536,-0.098595366,0.56534547,3.6027853,0.7054097,0,0.0012430393188259264
1318,-0.08419285,-0.56202495,-0.31527,-0.2586444,-0.47193813,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.93906015,-0.6916635,-0.610137,-0.21287778,2.0011048,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.0008837576303970619
1319,-0.09753349,-0.9659866,-0.31527,-1.064912,1.7710098,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-0.97405815,-1.0181262,2.9691215,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,1.1999990281867414e-05
1320,-0.09753349,-0.9659866,-0.31527,-1.064912,1.7710098,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-0.97405815,-1.0181262,2.9691215,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,1.1999990281867414e-05
1321,-0.09397598,-0.9659866,-0.31527,-1.064912,1.7710098,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,-0.97405815,-1.0181262,2.9691215,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.000444053236961431
1322,-0.09397598,-0.9659866,-0.31527,-1.064912,1.7710098,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,-0.97405815,-1.0181262,2.9691215,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.000444053236961431
1323,-0.08152473,-0.9659866,-0.31527,-1.064912,1.2867429,-0.30483934,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.0005945746684650418
1324,-0.061958466,-0.9659866,-0.2264202,-1.064912,0.5555861,-0.30483934,-0.30601406,-0.6569131,1.6432312,-0.5350078,1.0032079,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0018035473766063786
1325,-0.100201614,-0.9659866,-0.2264202,-1.064912,0.5555861,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.04548539385666606
1326,-0.100201614,-0.9659866,-0.31527,-1.064912,1.1933892,-0.7722727,-0.7737477,0.84271944,-0.8343361,-0.59791493,-0.79336905,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.008346563421105731
1327,-0.089529105,-0.9659866,-0.31527,-1.064912,1.1933892,-0.30483934,-0.30601406,-0.6569131,-0.9382415,-0.7050907,0.7421534,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00011934825559431108
1328,-0.08863973,-0.9659866,-0.31527,-1.064912,-0.13796902,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.0007900604149389376
1329,-0.08863973,-0.9659866,-0.31527,-1.064912,-0.13796902,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.9618143,-0.97405815,-1.0181262,0.9848594,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.00011998203589998796
1330,-0.09753349,-0.7295515,-0.31527,-0.30266836,0.6137055,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.19329627,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00038672654097238413
1331,-0.0752991,-0.7295515,-0.31527,-0.30266836,-0.044477157,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.118233725,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.002824718749789098
1332,-0.100201614,-0.7295515,-0.2264202,-0.30266836,1.5010766,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.79336905,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0035402483214176583
1333,-0.100201614,-0.7295515,-0.2264202,-0.30266836,1.5010766,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00844613749422723
1334,-0.07263097,-0.7295515,-0.2264202,-0.30266836,0.27061027,-0.30483934,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.003068761561217918
1335,-0.100201614,-0.7295515,-0.31527,-0.30266836,1.0524938,-0.7722727,-0.7737477,0.84271944,-0.8343361,-0.59791493,-0.79336905,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.008464128199996854
1336,-0.100201614,-0.7295515,-0.31527,-0.30266836,1.0524938,-0.7722727,-0.7737477,0.84271944,-0.8343361,-0.59791493,-0.79336905,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.008464128199996854
1337,-0.07707785,-0.7295515,-0.2264202,-0.30266836,0.7603656,-0.30483934,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0020353132987778015
1339,-0.100201614,-0.7295515,-0.2264202,-0.30266836,0.66071856,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.17697832,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.024151386971230558
1340,-0.09041848,-0.7295515,-0.31527,-0.30266836,1.1091309,-0.30483934,-0.30601406,-0.6569131,1.323305,2.190397,-1.0679907,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.0007034670503981689
1341,-0.100201614,-0.7295515,-0.2264202,-0.30266836,1.9282006,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.005905447663151304
1342,-0.100201614,-0.7295515,-0.2264202,-0.30266836,1.290652,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.010070585330222717
1343,-0.100201614,-0.7295515,-0.13757037,-0.30266836,0.8774453,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.17697832,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00013212441135437606
1344,-0.100201614,-0.7295515,-0.13757037,-0.30266836,0.8774453,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.17697832,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.018565676947634592
1345,-0.100201614,-0.7295515,-0.13757037,-0.30266836,1.6410235,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.16392396,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,9.16938292296408e-05
1346,-0.100201614,-0.7295515,-0.13757037,-0.30266836,1.6410235,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-0.73669654,-0.8253754,-0.16392396,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,9.16938292296408e-05
1347,-0.09308661,-0.7295515,-0.31527,-0.30266836,3.6099665,-0.30483934,-0.30601406,-0.6569131,0.92339736,-0.5607914,0.7421534,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,8.424355495117513e-05
1348,-0.100201614,-0.7295515,-0.13757037,-0.30266836,0.41830742,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.01911789314750948
1349,-0.100201614,-0.7295515,-0.13757037,-0.30266836,0.41830742,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9618143,-0.73669654,-0.8253754,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.01911789314750948
