,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
505,0.70274293,0.022381863,-0.47384283,-0.94868946,-0.6037303,1.8821913,-0.91719824,-0.10736071,-1.0056096,0.051085938,-0.8057687,-0.5341309,0.46345297,-1.2845577,0.48210424,0.13402133,-0.99260265,-0.4493256,-0.7612125,-0.8879055,-0.33790413,0.30908012,-0.9926027,-0.4493098,0.29662398,1.4804965,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,2.872074,1.7580706,-0.33930692,0.48364052,0.68253917,0.48364052,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5933937,-0.55813414,-0.5771349,-0.59302783,-0.09003628,-0.4816575,-0.08824511,-0.9115375,-0.10301927,-0.9497042,-0.067115605,-0.9530643,-0.9475088,-0.076169066,-0.9521155,-0.9278878,-0.61784345,-0.10637508,-0.106560975,0.1644151,0.16409476,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,1,0.8561599337363625
506,-1.3608495,-0.2322689,-0.9377012,-0.94868946,-0.6037303,0.57959634,-0.91719824,-0.40391034,-1.0056096,0.3462523,-1.0051717,-0.8075782,-0.3355135,-0.31633413,0.07257642,-0.02245384,-0.99260265,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.9926027,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,2.872074,-0.30475688,-0.7246124,-1.3060921,-1.3080419,-1.3060921,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6422831,-0.58230793,-0.58570236,-0.6310887,-0.09003628,-0.55858284,-0.08824511,0.4824757,-0.10301927,-0.9497042,-0.067115605,-0.9530643,-0.9475088,-0.076169066,-0.9521155,-0.9278878,-0.61784345,-0.18858619,-0.18867773,0.1644151,0.16409476,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,4.40993,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,8.407745770916244e-05
507,0.70274293,0.043602753,-0.89553225,-0.94868946,-0.6037303,0.57959634,-0.91719824,-0.008510847,-1.0056096,0.7405126,-0.6868267,-0.74957424,-0.9986633,0.048014738,0.72782093,-0.02245384,-0.99260265,-0.7950798,-0.7612125,-0.8879055,-0.33790413,-0.21071526,-0.9926027,-0.7951378,-0.22826111,3.5155332,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,2.872074,5.883725,-0.38211864,0.48364052,0.68253917,0.48364052,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.52743185,-0.57351744,-0.5257299,-0.55895007,-0.09003628,-0.2959108,-0.08824511,-0.9930369,-0.10301927,-0.9497042,-0.067115605,-0.9530643,-0.9475088,-0.076169066,-0.9521155,-0.9278878,-0.61784345,-0.25584984,-0.25586417,0.1644151,0.16409476,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,1,0.9999656321157315
508,-1.9314377,-0.06250172,-0.9377012,-0.9880875,-0.6037303,1.2308939,-0.98466253,-0.10736071,-1.0120863,0.35258433,-1.0121683,-0.7081428,1.3398123,-1.120278,0.23638754,-0.02245384,-1.0081905,-0.7950798,-0.9111787,-0.8879055,-0.33790413,-0.21071526,-1.0081906,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.6800276,-0.30475688,-0.70320654,-1.4442753,-1.8711804,-1.4442753,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6190024,-0.5867032,-0.5771349,-0.6191393,-0.09003628,-0.4947911,-0.08824511,-1.3547436,-0.10301927,-0.9901805,-0.067115605,-0.9695792,-0.95315844,-0.076169066,-0.98190206,-1.0148985,-2.1686976,-0.25771827,-0.25773045,0.15485758,0.15454939,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-1.0462668,0,0.0001542791474239227
509,-1.9314377,-0.06250172,-0.9377012,-0.9880875,-0.6037303,1.2308939,-0.98466253,-0.008510847,-1.0120863,0.068177424,-0.9806835,-0.72057223,0.5545032,-1.6747218,0.6459153,-0.02245384,-1.0081905,-0.7950798,-0.9111787,-0.8879055,-0.33790413,-0.21071526,-1.0081906,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.6800276,-0.30475688,-0.68180066,-1.4442753,-1.8711804,-1.4442753,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6593556,-0.58560437,-0.5771349,-0.6417103,-0.09003628,-0.59423125,-0.08824511,-1.5725355,-0.10301927,-0.9901805,-0.067115605,-0.9695792,-0.95315844,-0.076169066,-0.98190206,-1.0148985,-2.1686976,-0.25771827,-0.25773045,0.15485758,0.15454939,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,0.0002619307307741223
510,-1.9314377,-0.08372262,-0.9377012,-0.9880875,-0.6037303,1.2308939,-0.98466253,-0.008510847,-1.0120863,0.116140425,-0.9841818,-0.72885853,0.49959543,-1.6495199,0.6459153,-0.02245384,-1.0081905,-0.7950798,-0.9111787,-0.8879055,-0.33790413,-0.21071526,-1.0081906,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.6800276,-0.30475688,-0.68180066,-1.4442753,-1.8711804,-1.4442753,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6585795,-0.58450556,-0.5771349,-0.64082515,-0.09003628,-0.59423125,-0.08824511,-1.5262907,-0.10301927,-0.9901805,-0.067115605,-0.9695792,-0.95315844,-0.076169066,-0.98190206,-1.0148985,-2.1686976,-0.25771827,-0.25773045,0.15485758,0.15454939,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,0.0002553114093721513
511,-1.9314377,0.10726545,-0.81119436,-0.9880875,-0.23365924,0.57959634,-0.98466253,-0.008510847,-1.0120863,0.24455552,-0.8722364,-0.6294231,0.30564275,-1.7149638,-0.3369514,-0.02245384,-1.0081905,-0.6222027,2.0319061,0.36316603,-1.733323,-0.21071526,-1.0081906,-0.6221855,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.6800276,-0.30475688,-0.68180066,-1.4442753,-1.8711804,-1.4442753,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6593556,-0.58560437,-0.5685674,-0.6412677,-0.09003628,-0.59423125,-0.08824511,-1.5775199,-0.10301927,-0.9901805,-0.067115605,-0.9695792,-0.95315844,-0.076169066,-0.98190206,-1.0148985,-2.1686976,-0.25771827,-0.25773045,0.15485758,0.15454939,-0.4008796,4.976545,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,0.0003780181965200656
512,-1.9314377,-0.55058235,-0.81119436,-0.9880875,-0.23365924,0.9052451,-0.98466253,-0.40391034,-1.0120863,0.91059816,-0.8722364,-0.6294231,0.30564275,0.95888686,-0.3369514,-0.02245384,-1.0081905,-0.6222027,-0.27382272,0.7801899,1.0575148,-0.73051065,-1.0081906,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.6800276,-0.30475688,-0.68180066,-1.4442753,-1.8711804,-1.4442753,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6593556,-0.58560437,-0.5685674,-0.6412677,-0.09003628,-0.59423125,-0.08824511,-1.5775199,-0.10301927,-0.9901805,-0.067115605,-0.9695792,-0.95315844,-0.076169066,-0.98190206,-1.0148985,-2.1686976,-0.25771827,-0.25773045,0.15485758,0.15454939,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,1.9222562,-0.14831778,-0.13667665,-1.0462668,0,0.00035719178599547907
513,-1.9314377,-0.10494351,-0.9377012,-0.9880875,-0.6037303,1.2308939,-0.98466253,-0.10736071,-1.0120863,0.3928495,-1.0191648,-0.71642905,1.3870996,-1.0146697,0.07257642,-0.02245384,-1.0081905,-0.7950798,-0.9111787,-0.8879055,-0.33790413,-0.21071526,-1.0081906,-0.7951378,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.6800276,-0.30475688,-0.70320654,-1.4442753,-1.8711804,-1.4442753,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6221065,-0.5867032,-0.5771349,-0.6209096,-0.09003628,-0.502296,-0.08824511,-1.423615,-0.10301927,-0.9901805,-0.067115605,-0.9695792,-0.95315844,-0.076169066,-0.98190206,-1.0148985,-2.1686976,-0.25771827,-0.25773045,0.15485758,0.15454939,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,7.092289709042253e-05
514,-2.3982193,-0.1898271,-0.76902544,-0.7142922,-0.6037303,0.57959634,-0.74081564,-0.40391034,-0.7595003,0.8984301,-0.90372103,-0.7827194,-0.69871897,0.5838219,-0.3369514,-0.02245384,-0.67304975,-0.4493256,0.40102473,-0.8879055,-0.33790413,-0.21071526,-0.6730498,-0.4493098,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,0.7698099,-0.30475688,-0.48914796,1.1344308,0.84687376,1.1344308,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.50725526,-0.5251699,-0.5771349,-0.5306257,-0.09003628,-0.32968295,-0.08824511,-1.5045142,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.18858619,-0.18867773,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-0.002107025,0,0.00010078759059568101
515,-2.3982193,-0.2534898,-0.76902544,-0.7142922,-0.6037303,0.57959634,-0.74081564,-0.40391034,-0.7595003,0.34125978,-0.90372103,-0.7827194,-0.69871897,0.5034508,-0.3369514,-0.02245384,-0.67304975,-0.4493256,0.40102473,-0.8879055,-0.33790413,-0.21071526,-0.6730498,-0.4493098,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,0.7698099,-0.30475688,-0.48914796,1.1344308,0.84687376,1.1344308,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.50725526,-0.5251699,-0.5771349,-0.5306257,-0.09003628,-0.32968295,-0.08824511,-1.5045142,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.18858619,-0.18867773,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,7.668778658410818e-05
516,-2.3982193,-0.40203607,-0.76902544,-0.7142922,-0.6037303,-0.07170111,-0.74081564,-0.30506048,-0.7595003,-0.24686459,-0.90372103,-0.7827194,-0.69871897,-1.3182937,-0.09123471,-0.02245384,-0.67304975,-0.4493256,-0.967416,-0.8879055,-0.33790413,-0.21071526,-0.6730498,-0.4493098,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,0.7698099,-0.30475688,-0.48914796,1.1344308,0.84687376,1.1344308,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.50725526,-0.5251699,-0.5771349,-0.5306257,-0.09003628,-0.32968295,-0.08824511,-1.5045142,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.18858619,-0.18867773,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.00014283028842183924
517,-1.5844867,-0.21104799,-0.47384283,-0.7142922,-0.6037303,0.57959634,-0.74081564,-0.30506048,-0.7595003,-0.3649575,-0.4244546,-0.45955428,-0.45428658,-1.2328995,-0.3369514,-0.02245384,-0.67304975,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6730498,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,0.7698099,-0.30475688,-0.68180066,-1.2759389,-1.2771003,-1.2759389,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.28065687,-0.036200527,-0.47432482,-0.19914216,-0.09003628,-0.61674595,-0.08824511,-0.9842516,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,4.976545,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00011540043066478362
518,-1.5844867,1.2107521,-0.47384283,-0.7142922,-0.6037303,1.2308939,-0.74081564,0.48573852,-0.7595003,0.51874614,-0.4244546,-0.45955428,-0.45428658,-1.2689091,-0.3369514,-0.02245384,-0.67304975,-0.10357127,2.0319061,0.36316603,-1.733323,0.8288755,-0.6730498,-0.10355871,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,0.7698099,-0.30475688,1.5015973,1.4381013,1.04215,1.4381013,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.28065687,-0.036200527,-0.47432482,-0.19914216,-0.09003628,-0.61674595,-0.08824511,-0.9842516,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.0030239014099065612
519,-1.5844867,2.9720862,-0.47384283,-0.7142922,-0.6037303,1.5565425,-0.74081564,1.3753873,-0.7595003,1.1003673,-0.4244546,-0.45955428,-0.45428658,-0.7887806,-0.3369514,-0.17892902,-0.67304975,-0.10357127,0.40102473,-0.8879055,-0.33790413,0.8288755,-0.6730498,-0.10355871,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,0.7698099,-0.30475688,1.5444089,1.5007823,1.1074713,1.5007823,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.28065687,-0.036200527,-0.47432482,-0.19914216,-0.09003628,-0.61674595,-0.08824511,-0.9842516,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,0.7810128,0,0.0008982813193968835
520,-1.5844867,2.9720862,-0.47384283,-0.7142922,-0.6037303,0.25394762,-0.74081564,1.3753873,-0.7595003,0.2662594,-0.4244546,-0.45955428,-0.45428658,-2.0179095,-0.3369514,-0.17892902,-0.67304975,-0.10357127,0.8321773,0.7801899,1.0575148,0.8288755,-0.6730498,-0.10355871,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,0.7698099,-0.30475688,1.5015973,1.4381013,1.04215,1.4381013,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.28065687,-0.036200527,-0.47432482,-0.19914216,-0.09003628,-0.61674595,-0.08824511,-0.9842516,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,1.4012566,4.1615868,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.0011742124457511142
521,-1.5844867,-0.31715247,-0.47384283,-0.7142922,-0.6037303,-1.3742962,-0.74081564,-0.2062106,-0.7595003,-0.5723574,-0.4244546,-0.45955428,-0.45428658,0.95888686,0.15448198,-0.02245384,-0.67304975,-0.10357127,0.8321773,0.7801899,1.0575148,-0.21071526,-0.6730498,-0.10355871,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,0.7698099,-0.30475688,-0.31790105,0.08286199,0.36624646,0.08286199,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.28065687,-0.036200527,-0.47432482,-0.19914216,-0.09003628,-0.61674595,-0.08824511,-0.9842516,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.00026062932796206805
522,0.6226237,1.8898208,-0.47384283,-0.7142922,0.87655413,1.2308939,-0.74081564,2.363886,-0.7595003,-0.06798172,-0.08162164,-0.08252839,-0.15796538,-0.26088986,-0.3369514,-0.02245384,-0.67304975,-0.10357127,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6730498,-0.10355871,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,0.7698099,-0.30475688,-0.061030705,0.4276075,0.6509099,0.4276075,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.19839855,-0.43396887,-0.44862232,-0.3111119,-0.09003628,0.2613293,-0.08824511,1.0172629,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.0027754092134835364
523,0.6226237,-0.55058235,-0.47384283,-0.7142922,0.87655413,-1.3742962,-0.74081564,-0.40391034,-0.7595003,0.36480284,-0.08162164,-0.08252839,-0.15796538,0.95888686,-0.3369514,-0.02245384,-0.67304975,-0.10357127,-1.0423961,-0.47088164,1.0575148,-0.21071526,-0.6730498,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,0.7698099,-0.30475688,-0.5533655,-0.4461277,-0.051122356,-0.4461277,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.19839855,-0.43396887,-0.44862232,-0.3111119,-0.09003628,0.2613293,-0.08824511,1.0172629,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.00016994670837109656
524,0.6226237,-0.55058235,-0.47384283,-0.7142922,0.87655413,1.5565425,-0.74081564,-0.40391034,-0.7595003,0.2758745,-0.08162164,-0.08252839,-0.15796538,0.95888686,-0.3369514,-0.02245384,-0.67304975,-0.10357127,-0.27382272,0.7801899,1.0575148,-0.73051065,-0.6730498,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,0.7698099,-0.30475688,0.11021619,0.69970006,0.71691877,0.69970006,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.19839855,-0.43396887,-0.44862232,-0.3111119,-0.09003628,0.2613293,-0.08824511,1.0172629,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,2.3582609,-0.38638768,-0.19129245,3.8452923,-0.17189401,-0.36700165,-0.33172852,4.9930186,-0.19038214,10.511899,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,2.8604895748392e-05
525,0.6226237,-0.55058235,-0.47384283,-0.7142922,0.87655413,-1.3742962,-0.74081564,-0.40391034,-0.7595003,-0.5600519,-0.08162164,-0.08252839,-0.15796538,0.95888686,-0.3369514,-0.02245384,-0.67304975,-0.10357127,-0.42378882,-0.053857777,-0.33790413,-0.21071526,-0.6730498,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,0.7698099,-0.30475688,-0.061030705,0.4276075,0.6509099,0.4276075,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.19839855,-0.43396887,-0.44862232,-0.3111119,-0.09003628,0.2613293,-0.08824511,1.0172629,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,9.42770871426542e-05
526,0.6226237,-0.55058235,-0.47384283,-0.7142922,0.87655413,-1.3742962,-0.74081564,-0.40391034,-0.7595003,0.60194516,-0.08162164,-0.08252839,-0.15796538,0.95888686,-0.3369514,-0.02245384,-0.67304975,-0.10357127,-1.0423961,-0.8879055,-0.33790413,-0.21071526,-0.6730498,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,0.7698099,-0.30475688,-0.44633624,-0.20941195,0.11733786,-0.20941195,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.19839855,-0.43396887,-0.44862232,-0.3111119,-0.09003628,0.2613293,-0.08824511,1.0172629,-0.10301927,-0.7206856,-0.067115605,-0.6744097,-0.77726716,-0.076169066,-0.7064828,-0.80027217,-0.5916988,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.00021862823657318737
