,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
604,0.7333972,1.2956357,-0.7193218,-0.6037303,0.57959634,-0.8001517,1.3753873,-0.9019847,1.027904,-0.5364,-0.09495781,0.90611106,-1.7344681,0.72782093,-0.17892902,-0.64966786,-0.6222027,0.8321773,0.7801899,1.0575148,-0.21071526,-0.6496679,-0.6221855,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.08243657,1.2104077,0.88537896,1.2104077,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.23409556,-0.113117054,-0.45718983,-0.2026827,-0.09003628,-0.37283623,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.27453417,-0.27452707,-0.007620307,-0.007721907,-0.4008796,4.976545,4.1615868,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,0.25893292,0,0.0004813272484239045
605,0.7333972,-0.48691964,-0.7193218,1.2466252,-0.07170111,-0.8001517,-0.40391034,-0.9019847,-1.5749218,1.6115532,1.2349907,-0.15137213,-0.103797294,-0.3369514,-0.02245384,-0.64966786,1.1065688,-0.42378882,-0.053857777,-0.33790413,-0.21071526,-0.6496679,1.1065702,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.00015522498772884086
606,0.7333972,-0.55058235,-0.7193218,1.2466252,1.8821913,-0.8001517,-0.40391034,-0.9019847,-1.7041208,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,-0.9861617,-0.053857777,-0.33790413,-0.73051065,-0.6496679,1.1065702,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.40678883,-0.30475688,-0.36071277,0.48364052,0.68253917,0.48364052,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.0023720537434572006
607,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.08528426,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,-0.61124647,0.7801899,1.0575148,-0.21071526,-0.6496679,1.1065702,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.061030705,1.2652537,0.9211338,1.2652537,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.00012721374534370198
608,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.84540457,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,-0.9111787,-0.053857777,-0.33790413,-0.21071526,-0.6496679,1.1065702,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,8.021339929438527e-05
609,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.72266567,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,0.8321773,0.7801899,1.0575148,0.8288755,-0.6496679,1.1065702,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.0013898208774745396
610,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.44488803,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,0.8321773,0.7801899,1.0575148,0.8288755,-0.6496679,1.1065702,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.0014228066916464638
611,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.7269722,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,0.8321773,0.7801899,1.0575148,0.8288755,-0.6496679,1.1065702,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.001389315536288022
612,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.5181007,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,0.8321773,0.7801899,1.0575148,0.8288755,-0.6496679,1.1065702,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.0014140376409523163
613,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.7183591,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,0.8321773,0.7801899,1.0575148,0.8288755,-0.6496679,1.1065702,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.001390326402214878
614,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,0.42120147,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,0.8321773,0.7801899,1.0575148,0.8288755,-0.6496679,1.1065702,0.82127684,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.0014256553609332187
615,0.7333972,-0.55058235,-0.7193218,1.2466252,0.09112326,-0.8001517,-0.40391034,-0.9019847,-0.7588152,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,-0.5925007,-0.053857777,-0.33790413,-0.73051065,-0.6496679,1.1065702,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.40678883,-0.30475688,-0.061030705,1.2652537,0.9211338,1.2652537,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.004624614405221752
616,0.7333972,-0.55058235,-0.7193218,1.2466252,-1.3742962,-0.8001517,-0.40391034,-0.9019847,1.1361022,1.6115532,1.2349907,-0.15137213,0.95888686,-0.3369514,-0.02245384,-0.64966786,1.1065688,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,1.1065702,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.10384243,1.0499064,0.7767393,1.0499064,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,1.5538591,1.1878711,-0.028814498,1.3631234,-0.09003628,1.7285407,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25771827,-0.25773045,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.003119217479386264
617,0.704833,0.3406953,-0.7193218,-0.6037303,0.57959634,-0.8001517,0.78228813,-0.9019847,1.1288235,0.28569934,0.31935635,-0.0027291046,-1.6598709,-0.3369514,-0.17892902,-0.64966786,0.41506016,-0.77995837,-2.138977,-0.33790413,-0.21071526,-0.6496679,0.41506803,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,0.46880338,-0.42493036,0.27921498,0.4858876,0.27921498,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,-0.26314697,0,0.0003398314997920284
618,0.704833,-0.1686062,-0.7193218,-0.6037303,0.57959634,-0.8001517,-0.008510847,-0.9019847,1.0343677,0.28569934,0.31935635,-0.0027291046,-1.6092666,-0.3369514,-0.17892902,-0.64966786,0.41506016,-0.77995837,-2.138977,-0.33790413,0.30908012,-0.6496679,0.41506803,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,0.46880338,-0.31790105,0.48364052,0.68253917,0.48364052,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,2.4794023,1.9222562,-0.14831778,-0.13667665,0.5199728,0,0.00014237320698031445
619,0.704833,1.5502864,-0.7193218,-0.6037303,1.2308939,-0.8001517,1.4742372,-0.9019847,0.51004195,0.28569934,0.31935635,-0.0027291046,0.7978741,-0.3369514,-0.02245384,-0.64966786,0.41506016,0.40102473,-0.8879055,-0.33790413,0.30908012,-0.6496679,0.41506803,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.40678883,0.46880338,-0.27508932,0.80369353,0.7306706,0.80369353,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.0004518958934854409
620,0.704833,1.5502864,-0.7193218,-0.6037303,0.57959634,-0.8001517,1.4742372,-0.9019847,0.12836355,0.28569934,0.31935635,-0.0027291046,-1.1986843,-0.3369514,-0.02245384,-0.64966786,0.41506016,0.40102473,-0.8879055,-0.33790413,0.30908012,-0.6496679,0.41506803,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.40678883,0.46880338,-0.42493036,0.27921498,0.4858876,0.27921498,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.0014050350428031404
621,0.704833,-0.38081518,-0.7193218,-0.6037303,-0.07170111,-0.8001517,-0.30506048,-0.9019847,0.97268236,0.28569934,0.31935635,-0.0027291046,-1.0336462,-0.3369514,-0.02245384,-0.64966786,0.41506016,0.40102473,-0.8879055,-0.33790413,-0.21071526,-0.6496679,0.41506803,-0.22826111,3.5155332,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.40678883,0.46880338,-0.42493036,0.27921498,0.4858876,0.27921498,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,1,0.913757126012503
622,0.704833,-0.35959426,-0.7193218,-0.6037303,-0.07170111,-0.8001517,-0.2062106,-0.9019847,1.0536444,0.28569934,0.31935635,-0.0027291046,0.60465884,-0.3369514,-0.02245384,-0.64966786,0.41506016,0.40102473,-0.8879055,-0.33790413,0.30908012,-0.6496679,0.41506803,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.40678883,0.46880338,-0.27508932,0.80369353,0.7306706,0.80369353,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,2.3582609,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.00020037929397602819
623,0.704833,-0.33837336,-0.7193218,-0.6037303,0.57959634,-0.8001517,-0.30506048,-0.9019847,-0.63884854,0.28569934,0.31935635,-0.0027291046,0.3212764,-0.3369514,-0.02245384,-0.64966786,0.41506016,0.40102473,-0.8879055,-0.33790413,-0.21071526,-0.6496679,0.41506803,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.40678883,0.46880338,-0.27508932,0.80369353,0.7306706,0.80369353,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.0006135280862472359
624,0.704833,1.9322625,-0.7193218,-0.6037303,0.09112326,-0.8001517,1.9684867,-0.9019847,-0.38439626,0.28569934,0.31935635,-0.0027291046,-1.7023653,1.0554432,-0.17892902,-0.64966786,0.41506016,0.8321773,0.7801899,1.0575148,-0.21071526,-0.6496679,0.41506803,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.40678883,0.46880338,-0.33930692,0.4223841,0.63578284,0.4223841,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.072682984,-0.35705233,1.162069,-0.12523328,-0.09003628,0.43394238,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.25584984,-0.25586417,-0.007620307,-0.007721907,-0.4008796,4.976545,8.514466,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.06000301,-0.40332302,4.2672405,-0.14831778,-0.13667665,0.5199728,0,0.0010520777115111902
625,0.7731085,-0.04128083,-0.7193218,-0.23365924,-0.07170111,-0.8001517,-0.2062106,-0.9019847,-0.5293023,0.5690613,0.34421518,-0.24095263,-0.50230396,-0.3369514,-0.02245384,-0.64966786,1.279446,-0.19883968,-0.47088164,-0.33790413,1.3486708,-0.6496679,1.2794458,1.3459289,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,1.0092624,1.3049041,0.9548258,1.3049041,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.45268393,0.44947243,-0.05451702,0.4363857,-0.09003628,0.3269973,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.28948164,-0.28945738,-0.007620307,-0.007721907,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.0004314196266828413
626,0.7731085,-0.04128083,-0.7193218,-0.23365924,-0.07170111,-0.8001517,-0.2062106,-0.9019847,-0.5258482,0.5690613,0.34421518,-0.24095263,-0.36946848,-0.3369514,-0.02245384,-0.64966786,1.279446,-0.19883968,-0.47088164,-0.33790413,1.3486708,-0.6496679,1.2794458,1.3459289,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,1.0092624,1.3049041,0.9548258,1.3049041,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.45268393,0.44947243,-0.05451702,0.4363857,-0.09003628,0.3269973,-0.08824511,-0.10301927,-0.6015781,-0.5908535,-0.71549803,-0.076169066,-0.60341614,-0.61306745,-0.97266495,-0.28948164,-0.28945738,-0.007620307,-0.007721907,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.0004024036976570593
