,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
693,0.7515111,-0.55058235,-0.5855152,-0.6037303,-0.7229986,-0.62051785,-0.40391034,-0.48100817,-1.5746716,-0.8057687,-0.38912088,1.2999777,0.95888686,-0.3369514,-0.02245384,-0.64966786,-0.6222027,-0.9111787,-0.053857777,-0.33790413,-0.73051065,-0.6496679,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.12524828,1.4753774,1.0785924,1.4753774,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.48785472,-0.44605574,-0.54286486,-0.4859263,-0.09003628,-0.41786572,-0.08824511,-0.67826885,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,0.03749436,0.037143346,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.0016702884200786544
694,0.7285204,-0.46569875,-0.5855152,-0.6037303,-0.07170111,-0.62051785,-0.40391034,-0.48100817,-1.0335065,-0.58887446,-0.44298172,-0.04994662,0.16187373,-0.09123471,-0.02245384,-0.64966786,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.638989,-1.1964004,-1.1361438,-1.1964004,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.3807637,-0.22629425,-0.5514324,-0.33678085,-0.09003628,-0.5341919,-0.08824511,-0.01184718,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,0.1159686,0.11552752,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,6.890447,-0.029961083,-0.06000301,-0.40332302,-0.42272815,6.7422795,-0.13667665,-0.7852268,0,6.850385650666453e-06
695,-0.50740564,-0.55058235,-0.5855152,-0.23365924,0.25394762,-0.62051785,-0.40391034,-0.48100817,0.69109726,-1.0261614,-0.8200076,-0.30301797,0.95888686,-0.3369514,-0.02245384,-0.64966786,-0.7950798,-0.5925007,-0.053857777,-0.33790413,-0.73051065,-0.6496679,-0.7951378,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.40678883,-0.30475688,-0.66039485,-0.8167529,-0.46574077,-0.8167529,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.63374686,-0.58450556,-0.58570236,-0.62710553,-0.09003628,-0.5341919,-0.08824511,1.430074,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.18858619,-0.18867773,-0.2178858,-0.21772003,2.3582609,1.4012566,-0.19129245,-0.18431383,-0.17189401,2.361044,-0.33172852,-0.20027964,5.252594,-0.09513031,2.1607478,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,1.9222562,-0.14831778,-0.13667665,-0.5241869,0,8.872953048747755e-06
696,-0.69411826,-0.14738531,-0.5855152,-0.23365924,0.57959634,-0.62051785,-0.30506048,-0.48100817,-0.20264459,-0.39646825,-0.11153038,0.3859186,-0.88682795,0.15448198,-0.02245384,-0.64966786,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.5961772,-1.1964004,-1.1361438,-1.1964004,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.6267626,-0.5713198,2.53287,-0.4567168,-0.09003628,-0.53982055,-0.08824511,0.07384388,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.28948164,-0.28945738,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,0.000581762992622733
697,0.5404144,-0.2534898,-0.5855152,-0.6037303,0.57959634,-0.62051785,-0.40391034,-0.48100817,-0.51650095,-0.630854,-0.6998565,-0.8796994,-0.86285764,0.31829312,-0.02245384,-0.64966786,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.7460183,-1.5088557,-2.3318677,-1.5088557,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.52510375,-0.2614561,-0.5685674,-0.43414584,-0.09003628,-0.8231312,-0.08824511,-0.79469633,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.18858619,-0.18867773,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.5683466,0,5.845505001783287e-05
698,0.6477045,0.12848634,-0.5855152,2.3568385,-1.3742962,-0.62051785,0.28803876,-0.48100817,-0.08782419,3.1647964,2.709949,-0.034702472,0.95888686,-0.3369514,-0.02245384,-0.64966786,0.58793736,-0.89243287,0.36316603,1.0575148,0.30908012,-0.6496679,0.5879437,0.29662398,-0.5545398,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,-0.40678883,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00035890535153699913
699,0.6477045,0.51046246,-0.5855152,2.3568385,0.57959634,-0.62051785,0.1891889,-0.48100817,-0.53904885,3.1647964,2.709949,-0.034702472,-1.8465996,-0.3369514,-0.02245384,-0.64966786,0.58793736,2.0319061,0.36316603,-1.733323,0.30908012,-0.6496679,0.5879437,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.12524828,-1.1968752,-1.1382066,-1.1968752,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.004251192482962611
700,0.6477045,0.51046246,-0.5855152,2.3568385,-1.3742962,-0.62051785,0.1891889,-0.48100817,-0.53340846,3.1647964,2.709949,-0.034702472,0.95888686,-0.3369514,-0.02245384,-0.64966786,0.58793736,2.0319061,0.36316603,-1.733323,0.30908012,-0.6496679,0.5879437,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.0011886612118739304
701,0.6477045,2.1869133,-0.5855152,2.3568385,1.8821913,-0.62051785,2.363886,-0.48100817,-0.2584434,3.1647964,2.709949,-0.034702472,0.14333852,8.836472,-0.02245384,-0.64966786,0.58793736,2.0319061,0.36316603,-1.733323,0.8288755,-0.6496679,0.5879437,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,0.47411585,-0.75525904,-0.43204874,-0.75525904,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,2.7058669192771306e-05
702,0.6477045,2.1869133,-0.5855152,2.3568385,0.57959634,-0.62051785,2.363886,-0.48100817,-0.32189682,3.1647964,2.709949,-0.034702472,-0.74635065,8.836472,-0.02245384,-0.64966786,0.58793736,-0.61124647,0.36316603,1.0575148,0.8288755,-0.6496679,0.5879437,0.82127684,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.40678883,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,2.440049264461758e-06
703,0.6477045,0.51046246,-0.5855152,2.3568385,1.8821913,-0.62051785,0.88113797,-0.48100817,0.5749122,3.1647964,2.709949,-0.034702472,-0.82642275,-0.3369514,-0.02245384,-0.64966786,0.58793736,-0.46128032,0.7801899,1.0575148,-0.21071526,-0.6496679,0.5879437,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.03962484,-1.0881332,-0.91748923,-1.0881332,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.0002939104304570375
704,0.6477045,0.12848634,-0.5855152,2.3568385,-1.3742962,-0.62051785,0.28803876,-0.48100817,-0.08782419,3.1647964,2.709949,-0.034702472,0.95888686,-0.3369514,-0.02245384,-0.64966786,0.58793736,-0.34880576,0.7801899,1.0575148,0.30908012,-0.6496679,0.5879437,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00013620152873539763
705,0.6477045,-0.14738531,-0.5855152,2.3568385,-1.3742962,-0.62051785,-0.2062106,-0.48100817,-0.9663022,3.1647964,2.709949,-0.034702472,0.95888686,-0.3369514,-0.02245384,-0.64966786,0.58793736,-0.34880576,0.7801899,1.0575148,-0.21071526,-0.6496679,0.5879437,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.70320654,-1.5176406,-2.386875,-1.5176406,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00011027193285060355
706,0.6477045,2.1869133,-0.5855152,2.3568385,-1.3742962,-0.62051785,2.363886,-0.48100817,-0.24716277,3.1647964,2.709949,-0.034702472,0.95888686,8.836472,-0.02245384,-0.64966786,0.58793736,-0.34880576,0.7801899,1.0575148,0.8288755,-0.6496679,0.5879437,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.40678883,-0.30475688,-0.70320654,-1.5176406,-2.386875,-1.5176406,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,1.6485337,1.3471981,1.213474,1.5454614,-0.09003628,1.6853874,-0.08824511,0.38630992,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,2.7766378355272284e-06
707,-0.46003082,-0.55058235,-0.5855152,-0.23365924,-0.07170111,-0.62051785,-0.40391034,-0.48100817,-0.71316105,-0.92820907,-0.74957424,-0.28040418,0.95888686,-0.3369514,-0.02245384,-0.64966786,-0.6222027,-0.9861617,0.7801899,1.0575148,-0.73051065,-0.6496679,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.40678883,-0.30475688,-0.5533655,-0.64010644,-0.29109225,-0.64010644,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.6469392,-0.5768139,-0.58570236,-0.63153124,-0.09003628,-0.57922137,-0.08824511,-0.76757413,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.25584984,-0.25586417,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.00015797626373171826
708,-0.46003082,-0.55058235,-0.5855152,-0.23365924,-0.23452547,-0.62051785,-0.40391034,-0.48100817,0.40913108,-0.92820907,-0.74957424,-0.28040418,0.95888686,-0.3369514,-0.02245384,-0.64966786,-0.6222027,-0.967416,-3.3900483,1.0575148,-0.73051065,-0.6496679,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-0.9040411,-1.5637398,-1.1849854,-0.40678883,-0.30475688,-0.5533655,-0.64010644,-0.29109225,-0.64010644,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.6469392,-0.5768139,-0.58570236,-0.63153124,-0.09003628,-0.57922137,-0.08824511,-0.76757413,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.25584984,-0.25586417,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,6.522354352090552e-05
709,0.028348073,0.14970724,-0.5855152,-0.6037303,-1.3742962,-0.62051785,-0.30506048,-0.48100817,0.35199237,-0.102611415,-0.6874271,-1.2242795,0.95888686,1.7925932,-0.02245384,-0.64966786,-0.6222027,2.0319061,0.36316603,-1.733323,0.30908012,-0.6496679,-0.6221855,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.7460183,-1.5088557,-2.3318677,-1.5088557,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.284537,-0.44825336,0.15967065,-0.334568,-0.09003628,0.07745883,-0.08824511,0.7192901,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.18858619,-0.18867773,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.5683466,0,3.1461069786396065e-05
710,0.028348073,0.14970724,-0.5855152,-0.6037303,-0.07170111,-0.62051785,-0.30506048,-0.48100817,0.36816937,-0.102611415,-0.6874271,-1.2242795,-1.939343,1.7925932,-0.02245384,-0.64966786,-0.6222027,-0.7612125,-0.8879055,-0.33790413,0.30908012,-0.6496679,-0.6221855,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,-0.40678883,-0.30475688,-0.38211864,-0.24835014,0.058892485,-0.24835014,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,-0.284537,-0.44825336,0.15967065,-0.334568,-0.09003628,0.07745883,-0.08824511,0.7192901,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.18858619,-0.18867773,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.00033747492483367567
711,-2.454651,-0.40203607,-0.5855152,0.50648296,-1.3742962,-0.62051785,-0.40391034,-0.48100817,-1.2702765,1.751485,0.5596586,-0.6568891,0.95888686,-0.3369514,-0.02245384,-0.64966786,0.76081455,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,0.7608192,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.14665414,-0.97321796,-0.6589543,-0.97321796,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,0.7561085,0.57253885,0.47666836,0.6864367,-0.09003628,0.85046536,-0.08824511,-0.13934617,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.0004776054046899396
712,-2.454651,-0.48691964,-0.5855152,0.50648296,-0.07170111,-0.62051785,-0.40391034,-0.48100817,-1.2479383,1.751485,0.5596586,-0.6568891,-0.103797294,-0.3369514,-0.02245384,-0.64966786,0.76081455,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,0.7608192,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.14665414,-0.97321796,-0.6589543,-0.97321796,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,0.7561085,0.57253885,0.47666836,0.6864367,-0.09003628,0.85046536,-0.08824511,-0.13934617,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,2.3582609,-0.38638768,-0.19129245,-0.18431383,5.817538,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,2.4794023,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.0002636283269801627
713,-2.454651,2.484006,-0.5855152,0.50648296,-1.3742962,-0.62051785,2.363886,-0.48100817,0.38028023,1.751485,0.5596586,-0.6568891,0.95888686,-0.3369514,-0.02245384,-0.64966786,0.76081455,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,0.7608192,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,-0.70320654,-1.5176406,-2.386875,-1.5176406,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,0.7561085,0.57253885,0.47666836,0.6864367,-0.09003628,0.85046536,-0.08824511,-0.13934617,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00020008140610820244
714,-2.454651,-0.27471069,-0.5855152,0.50648296,1.2308939,-0.62051785,-0.30506048,-0.48100817,0.92136514,1.751485,0.5596586,-0.6568891,-1.0029918,-0.3369514,-0.02245384,-0.64966786,0.76081455,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,0.7608192,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,0.08881033,-0.70112544,-0.38116688,-0.70112544,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,0.7561085,0.57253885,0.47666836,0.6864367,-0.09003628,0.85046536,-0.08824511,-0.13934617,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.00041261352897680354
715,-2.454651,-0.1898271,-0.5855152,0.50648296,1.8821913,-0.62051785,-0.30506048,-0.48100817,0.9561136,1.751485,0.5596586,-0.6568891,-1.1039709,-0.3369514,-0.02245384,-0.64966786,0.76081455,2.0319061,0.36316603,-1.733323,-0.21071526,-0.6496679,0.7608192,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.40678883,-0.30475688,0.08881033,-0.70112544,-0.38116688,-0.70112544,-0.32454297,-0.12017847,4.119186,3.551295,-0.6742548,0.50228673,2.0799887,0.7561085,0.57253885,0.47666836,0.6864367,-0.09003628,0.85046536,-0.08824511,-0.13934617,-0.10301927,-0.6007745,-0.067115605,-0.6260703,-0.5791541,-0.076169066,-0.610244,-0.5413496,-0.2559199,-0.27453417,-0.27452707,-0.2178858,-0.21772003,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.0003448324169397073
